Organism,Seq,Positions,,,,
Haloferax,53,272-400,,,,
Haloferax,54,360-424,,,,
Haloferax,55,376-408,,,,
Haloferax,56,8-32,392-440,,,
Haloferax,57,128-208,,,,
Haloferax,58,56-128,304-408,,,
Haloferax,59,16-48,368-472,,,
Haloferax,60,304-472,,,,
Haloferax,61,280-392,,,,
Haloferax,62,384-408,512-560,,,
Haloferax,63,360-400,,,,
Haloferax,64,272-312,464-496,,,
Haloferax,65,0-280,,,,
Haloferax,66,216-224,368-440,,,
Haloferax,67,168-216,336-432,,,
Haloferax,68,120-184,,,,
Haloferax,69,208-248,328-432,,,
Haloferax,70,96-392,,,,
Haloferax,71,320-416,,,,
Haloferax,72,328-552,,,,
Haloferax,73,,,,,
Haloferax,74,200-272,384-448,,,
Haloferax,75,368-560,,,,
Haloferax,76,272-296,416-424,480-560,,
Haloferax,77,264-352,,,,
Haloferax,78,360-448,,,,
Haloferax,79,368-432,,,,
Haloferax,80,240-296,368-416,,,
Haloferax,81,72-208,384-464,,,
Haloferax,82,0-24,,,,
Haloferax,83,384-472,,,,
Haloferax,84,32-160,264-368,,,
Haloferax,85,352-416,,,,
Haloferax,86,376-560,,,,
Haloferax,87,304-432,,,,
Haloferax,88,360-432,,,,
Haloferax,89,120-192,512-560,,,
Haloferax,90,0-264,384-408,,,
Haloferax,91,280-400,,,,
Haloferax,92,328-544,,,,
Haloferax,93,80-168,320-552,,,
Haloferax,94,120-128,304-424,,,
Haloferax,95,304-392,,,,
Haloferax,96,,,,,
Haloferax,97,360-408,,,,
Haloferax,98,368-392,,,,
Haloferax,99,208-232,344-440,,,
Haloferax,100,288-312,,,,
Haloferax,101,224-328,,,,
Haloferax,102,376-408,,,,
Haloferax,103,384-560,,,,
Haloferax,104,0-40,360-400,,,
Haloferax,105,352-440,,,,
Haloferax,106,208-440,,,,
Haloferax,107,,,,,
Haloferax,108,144-176,336-392,,,
Haloferax,109,0-40,,,,
Haloferax,110,0-208,224-304,,,
Haloferax,111,312-416,,,,
Haloferax,112,320-416,,,,
Haloferax,113,16-40,,,,
Haloferax,114,344-416,,,,
Haloferax,115,0-40,232-256,328-408,,
Haloferax,116,200-216,392-448,,,
Haloferax,117,0-136,248-272,384-448,,
Haloferax,118,360-400,,,,
Haloferax,119,184-224,384-440,,,
Haloferax,120,384-456,,,,
Haloferax,121,0-48,368-408,,,
Haloferax,122,88-304,,,,
Haloferax,123,368-408,,,,
Haloferax,124,384-408,,,,
Haloferax,125,0-40,,,,
Haloferax,126,432-440,,,,
Haloferax,127,,,,,
Haloferax,128,272-496,,,,
Haloferax,129,104-248,424-544,,,
Haloferax,130,160-288,,,,
Haloferax,131,320-432,,,,
Haloferax,132,328-408,,,,
Haloferax,133,296-424,,,,
Haloferax,134,,,,,
Haloferax,135,360-416,,,,
Haloferax,136,368-400,504-560,,,
Haloferax,137,360-424,,,,
Haloferax,138,312-368,,,,
Haloferax,139,288-360,,,,
Haloferax,140,8-152,336-384,528-552,,
Haloferax,141,168-280,408-560,,,
Haloferax,142,,,,,
Haloferax,143,272-392,,,,
Haloferax,144,64-80,,,,
Haloferax,145,264-376,,,,
Haloferax,146,152-168,376-448,,,
Haloferax,147,384-488,,,,
Haloferax,148,336-416,,,,
Haloferax,149,216-384,,,,
Haloferax,150,176-208,392-440,,,
Haloferax,151,144-248,,,,
Haloferax,152,48-296,360-464,,,
Haloferax,153,328-424,,,,
Haloferax,154,360-400,,,,
Haloferax,155,528-552,,,,
Haloferax,156,472-544,,,,
Haloferax,157,0-56,288-328,,,
Haloferax,158,264-560,,,,
Haloferax,159,,,,,
Haloferax,160,336-408,,,,
Haloferax,161,240-360,,,,
Haloferax,162,336-408,,,,
Haloferax,163,304-536,,,,
Haloferax,164,384-416,480-552,,,
Haloferax,165,152-200,264-272,360-416,536-552,
Haloferax,166,240-272,,,,
Haloferax,167,384-448,,,,
Haloferax,168,56-168,240-416,,,
Haloferax,169,144-200,,,,
Haloferax,170,0-128,320-464,,,
Haloferax,171,352-448,,,,
Haloferax,172,72-168,376-408,,,
Haloferax,173,264-296,,,,
Haloferax,174,296-392,,,,
Haloferax,175,184-472,,,,
Haloferax,176,176-280,384-472,536-560,,
Haloferax,177,0-96,264-392,,,
Haloferax,178,352-528,,,,
Haloferax,179,256-264,288-352,,,
Haloferax,180,304-408,,,,
Haloferax,181,248-400,472-504,,,
Haloferax,182,,,,,
Haloferax,183,96-176,312-376,,,
Haloferax,184,368-536,,,,
Haloferax,185,72-136,336-344,,,
Haloferax,186,,,,,
Haloferax,187,168-224,392-464,,,
Haloferax,188,344-424,,,,
Haloferax,189,360-392,,,,
Haloferax,190,0-128,208-272,344-432,,
Haloferax,191,264-304,,,,
Haloferax,192,0-64,208-496,,,
Haloferax,193,264-376,,,,
Haloferax,194,368-400,,,,
Haloferax,195,296-416,,,,
Haloferax,196,320-400,,,,
Haloferax,197,176-224,352-416,,,
Haloferax,198,392-480,,,,
Haloferax,199,336-384,464-544,,,
Haloferax,200,80-104,248-296,384-448,,
Haloferax,201,360-424,,,,
Haloferax,202,224-256,368-448,,,
Haloferax,203,360-448,,,,
Haloferax,204,,,,,
Haloferax,205,64-376,,,,
Haloferax,206,296-400,,,,
Haloferax,207,120-192,352-424,,,
Haloferax,208,328-432,,,,
Haloferax,209,328-408,,,,
Haloferax,210,216-408,,,,
Haloferax,211,360-408,,,,
Haloferax,212,256-344,,,,
Haloferax,213,72-112,232-240,384-432,,
Haloferax,214,232-264,408-512,,,
Haloferax,215,280-448,,,,
Haloferax,216,360-400,,,,
Haloferax,217,8-32,136-192,296-400,,
Haloferax,218,496-560,,,,
Haloferax,219,360-400,,,,
Haloferax,220,240-528,,,,
Haloferax,221,32-240,,,,
Haloferax,222,,,,,
Haloferax,223,360-472,,,,
Haloferax,224,400-440,,,,
Haloferax,225,0-144,240-344,,,
Haloferax,226,80-216,,,,
Haloferax,227,144-264,,,,
Haloferax,228,528-560,,,,
Haloferax,229,336-408,,,,
Haloferax,230,320-376,,,,
Haloferax,231,296-400,,,,
Haloferax,232,0-48,232-288,392-432,,
Haloferax,233,384-432,,,,
Haloferax,234,224-408,,,,
Haloferax,235,72-152,192-408,,,
Haloferax,236,368-448,,,,
Haloferax,237,120-144,368-432,,,
Haloferax,238,,,,,
Haloferax,239,360-408,,,,
Haloferax,240,208-424,,,,
Haloferax,241,360-440,,,,
Haloferax,242,256-432,,,,
Haloferax,243,112-176,344-416,,,
Haloferax,244,384-424,440-488,504-544,,
Haloferax,245,256-320,,,,
Haloferax,246,264-384,,,,
Haloferax,247,200-232,392-424,,,
Haloferax,248,224-320,,,,
Haloferax,249,384-424,,,,
Haloferax,250,0-8,232-320,,,
Haloferax,251,264-408,,,,
Haloferax,252,112-152,280-488,,,
Haloferax,253,168-208,368-392,528-560,,
Haloferax,254,48-56,344-360,,,
Haloferax,255,384-424,,,,
Haloferax,256,264-416,,,,
Haloferax,257,392-504,,,,
Haloferax,258,368-440,,,,
Haloferax,259,336-464,,,,
Haloferax,260,64-200,360-504,,,
Haloferax,261,496-560,,,,
Haloferax,262,24-488,,,,
Haloferax,263,224-280,,,,
Haloferax,264,,,,,
Haloferax,265,64-112,360-416,,,
Haloferax,266,232-424,,,,
Haloferax,267,272-392,,,,
Haloferax,268,352-392,,,,
Haloferax,269,376-560,,,,
Haloferax,270,320-392,,,,
Haloferax,271,232-368,,,,
Haloferax,272,,,,,
Haloferax,273,464-560,,,,
Haloferax,274,320-424,,,,
Haloferax,275,8-64,368-424,,,
Haloferax,276,248-280,,,,
Haloferax,277,360-432,,,,
Haloferax,278,528-560,,,,
Haloferax,279,352-432,,,,
Haloferax,280,352-456,,,,
Haloferax,281,168-256,384-512,,,
Haloferax,282,312-424,,,,
Haloferax,283,376-560,,,,
Haloferax,284,128-256,,,,
Haloferax,285,304-416,,,,
Haloferax,286,40-136,360-400,504-536,,
Haloferax,287,384-416,,,,
Haloferax,288,296-440,520-552,,,
Haloferax,289,248-368,,,,
Haloferax,290,368-416,,,,
Haloferax,291,232-264,,,,
Haloferax,292,144-200,368-528,,,
Haloferax,293,240-264,,,,
Haloferax,294,376-456,472-496,512-552,,
Haloferax,295,360-448,,,,
Haloferax,296,168-264,288-408,,,
Haloferax,297,80-288,,,,
Haloferax,298,96-152,352-400,,,
Haloferax,299,296-400,,,,
Haloferax,300,128-144,256-496,,,
Haloferax,301,192-392,,,,
Haloferax,302,112-256,360-440,,,
Haloferax,303,16-120,296-400,,,
Haloferax,304,320-400,,,,
Haloferax,305,136-296,,,,
Haloferax,306,224-248,384-536,,,
Haloferax,307,192-440,,,,
Haloferax,308,224-408,,,,
Haloferax,309,368-408,472-520,,,
Haloferax,310,296-424,,,,
Haloferax,311,336-448,,,,
Haloferax,312,264-320,,,,
Haloferax,313,0-24,,,,
Haloferax,314,312-376,,,,
Haloferax,315,,,,,
Haloferax,316,280-296,,,,
Haloferax,317,104-272,384-416,,,
Haloferax,318,352-480,,,,
Haloferax,319,48-80,,,,
Haloferax,320,256-448,,,,
Haloferax,321,16-80,256-432,,,
Haloferax,322,304-416,,,,
Haloferax,323,248-264,280-288,336-472,,
Haloferax,324,0-208,312-496,,,
Haloferax,325,48-64,152-168,304-400,,
Haloferax,326,376-424,,,,
Haloferax,327,360-416,,,,
Haloferax,328,304-440,,,,
Haloferax,329,56-88,352-408,,,
Haloferax,330,176-264,,,,
Haloferax,331,376-384,,,,
Haloferax,332,0-48,,,,
Haloferax,333,384-408,,,,
Haloferax,334,0-40,352-400,,,
Haloferax,335,0-32,160-176,,,
Haloferax,336,312-392,,,,
Haloferax,337,0-56,224-272,360-448,,
Haloferax,338,256-288,392-440,,,
Haloferax,339,0-120,208-416,,,
Haloferax,340,176-408,,,,
Haloferax,341,176-264,368-416,,,
Haloferax,342,168-240,,,,
Haloferax,343,352-408,,,,
Haloferax,344,320-376,,,,
Haloferax,345,8-120,352-376,,,
Haloferax,346,376-504,,,,
Haloferax,347,360-560,,,,
Haloferax,348,344-560,,,,
Haloferax,349,,,,,
Haloferax,350,0-80,312-424,,,
Haloferax,351,0-8,384-504,,,
Haloferax,352,96-176,232-288,,,
Haloferax,353,184-520,,,,
Haloferax,354,320-456,,,,
Haloferax,355,376-416,,,,
Haloferax,356,0-24,96-256,,,
Haloferax,357,80-144,376-520,,,
Haloferax,358,168-200,376-440,,,
Haloferax,359,296-408,504-544,,,
Haloferax,360,0-8,368-416,,,
Haloferax,361,304-408,,,,
Haloferax,362,360-448,,,,
Haloferax,363,144-248,368-560,,,
Haloferax,364,80-144,352-408,,,
Haloferax,365,240-448,,,,
Haloferax,366,192-216,328-400,,,
Haloferax,367,392-432,,,,
Haloferax,368,312-432,,,,
Haloferax,369,,,,,
Haloferax,370,336-400,,,,
Haloferax,371,528-552,,,,
Haloferax,372,360-560,,,,
Haloferax,373,264-400,,,,
Haloferax,374,96-136,312-488,,,
Haloferax,375,112-208,,,,
Haloferax,376,416-504,,,,
Haloferax,377,96-144,264-312,360-408,488-528,
Haloferax,378,0-24,120-288,320-416,,
Haloferax,379,352-400,,,,
Haloferax,380,136-208,368-432,,,
Haloferax,381,,,,,
Haloferax,382,328-384,,,,
Haloferax,383,,,,,
Haloferax,384,88-120,,,,
Haloferax,385,384-424,,,,
Haloferax,386,312-352,,,,
Haloferax,387,336-408,,,,
Haloferax,388,360-424,512-528,,,
Haloferax,389,376-408,,,,
Haloferax,390,248-288,384-440,,,
Haloferax,391,96-176,368-384,,,
Haloferax,392,72-120,264-296,384-424,,
Haloferax,393,360-400,,,,
Haloferax,394,144-288,,,,
Haloferax,395,,,,,
Haloferax,396,376-480,,,,
Haloferax,397,368-496,,,,
Haloferax,398,200-288,360-432,,,
Haloferax,399,192-280,360-472,,,
Haloferax,400,,,,,
Haloferax,401,288-408,,,,
Haloferax,402,328-560,,,,
Haloferax,403,184-208,312-400,,,
Haloferax,404,360-408,,,,
Haloferax,405,328-368,,,,
Haloferax,406,384-416,,,,
Haloferax,407,80-152,168-200,392-416,,
Haloferax,408,24-152,,,,
Haloferax,409,312-440,,,,
Haloferax,410,336-536,,,,
Haloferax,411,0-96,,,,
Haloferax,412,8-56,256-488,,,
Haloferax,413,56-88,192-272,400-504,,
Haloferax,414,344-408,456-480,,,
Haloferax,415,0-200,336-440,,,
Haloferax,416,80-104,336-352,,,
Haloferax,417,344-416,,,,
Haloferax,418,0-176,,,,
Haloferax,419,136-200,448-560,,,
Haloferax,420,144-264,360-456,,,
Haloferax,421,,,,,
Haloferax,422,344-560,,,,
Haloferax,423,120-256,,,,
Haloferax,424,136-288,384-408,,,
Haloferax,425,272-408,,,,
Haloferax,426,24-88,344-400,,,
Haloferax,427,0-24,312-376,,,
Haloferax,428,152-288,,,,
Haloferax,429,120-168,400-440,,,
Haloferax,430,352-408,,,,
Haloferax,431,184-256,,,,
Haloferax,432,,,,,
Haloferax,433,272-328,,,,
Haloferax,434,376-536,,,,
Haloferax,435,360-408,,,,
Haloferax,436,352-392,,,,
Haloferax,437,104-424,,,,
Haloferax,438,240-280,,,,
Haloferax,439,376-440,,,,
Haloferax,440,120-328,,,,
Haloferax,441,0-40,,,,
Haloferax,442,48-80,240-416,,,
Haloferax,443,240-368,,,,
Haloferax,444,0-128,360-480,,,
Haloferax,445,136-296,,,,
Haloferax,446,24-48,376-416,,,
Haloferax,447,136-152,,,,
Haloferax,448,40-72,,,,
Haloferax,449,392-472,,,,
Haloferax,450,,,,,
Haloferax,451,352-440,,,,
Haloferax,452,248-296,,,,
Haloferax,453,40-56,400-416,,,
Haloferax,454,376-416,,,,
Haloferax,455,120-376,,,,
Haloferax,456,88-112,224-248,352-416,,
Haloferax,457,0-8,128-136,272-280,360-408,
Haloferax,458,40-112,264-392,448-528,,
Haloferax,459,336-464,,,,
Haloferax,460,352-392,,,,
Haloferax,461,304-456,,,,
Haloferax,462,256-288,,,,
Haloferax,463,304-400,504-560,,,
Haloferax,464,320-464,,,,
Haloferax,465,232-256,,,,
Haloferax,466,384-528,,,,
Haloferax,467,240-328,,,,
Haloferax,468,344-416,,,,
Haloferax,469,64-144,224-408,,,
Haloferax,470,352-384,,,,
Haloferax,471,88-232,,,,
Haloferax,472,320-400,,,,
Haloferax,473,176-200,328-376,,,
Haloferax,474,472-560,,,,
Haloferax,475,0-312,,,,
Haloferax,476,216-560,,,,
Haloferax,477,0-32,,,,
Haloferax,478,248-400,,,,
Haloferax,479,200-256,360-552,,,
Haloferax,480,,,,,
Haloferax,481,376-448,528-544,,,
Haloferax,482,328-448,,,,
Haloferax,483,32-136,360-416,,,
Haloferax,484,360-408,,,,
Haloferax,485,224-312,424-464,,,
Haloferax,486,,,,,
Haloferax,487,88-144,264-360,,,
Haloferax,488,360-408,,,,
Haloferax,489,312-432,,,,
Haloferax,490,256-304,,,,
Haloferax,491,16-104,240-280,,,
Haloferax,492,256-272,384-416,,,
Haloferax,493,48-96,184-240,408-552,,
Haloferax,494,0-152,368-408,,,
Haloferax,495,96-136,304-400,520-560,,
Haloferax,496,256-424,496-528,,,
Haloferax,497,184-224,360-424,,,
Haloferax,498,0-80,208-288,312-392,,
Haloferax,499,200-280,,,,
Haloferax,500,336-352,,,,
Haloferax,501,232-296,360-424,,,
Haloferax,502,392-560,,,,
Haloferax,503,72-112,376-384,,,
Haloferax,504,0-24,264-312,,,
Haloferax,505,320-408,,,,
Haloferax,506,368-560,,,,
Haloferax,507,152-184,408-424,,,
Haloferax,508,0-40,248-296,384-408,,
Haloferax,509,48-72,208-248,400-456,,
Haloferax,510,,,,,
Haloferax,511,512-560,,,,
Haloferax,512,0-200,,,,
Haloferax,513,376-424,,,,
Haloferax,514,48-88,216-272,384-440,,
Haloferax,515,0-208,256-272,,,
Haloferax,516,80-128,176-272,,,
Haloferax,517,96-160,360-432,,,
Haloferax,518,56-192,384-416,,,
Haloferax,519,248-328,,,,
Haloferax,520,,,,,
Haloferax,521,224-304,,,,
Haloferax,522,120-272,368-408,,,
Haloferax,523,144-240,,,,
Haloferax,524,352-552,,,,
Haloferax,525,0-80,416-472,,,
Haloferax,526,384-408,,,,
Haloferax,527,320-464,,,,
Haloferax,528,376-408,504-512,,,
Haloferax,529,0-32,384-480,,,
Haloferax,530,0-72,368-432,,,
Haloferax,531,0-88,376-400,,,
Haloferax,532,512-544,,,,
Haloferax,533,144-176,368-432,,,
Haloferax,534,232-296,,,,
Haloferax,535,352-424,,,,
Haloferax,536,208-296,,,,
Haloferax,537,,,,,
Haloferax,538,328-488,,,,
Haloferax,539,360-560,,,,
Haloferax,540,296-488,,,,
Haloferax,541,48-160,288-416,,,
Haloferax,542,104-136,,,,
Haloferax,543,232-280,,,,
Haloferax,544,144-184,512-520,,,
Haloferax,545,368-480,,,,
Haloferax,546,88-112,408-536,,,
Haloferax,547,368-448,,,,
Haloferax,548,360-544,,,,
Haloferax,549,216-256,,,,
Haloferax,550,312-376,,,,
Haloferax,551,320-552,,,,
Haloferax,552,120-232,344-392,,,
Haloferax,553,528-544,,,,
Haloferax,554,104-128,384-440,,,
Haloferax,555,,,,,
Haloferax,556,360-432,504-536,,,
Haloferax,557,336-416,,,,
Haloferax,558,376-480,496-552,,,
Haloferax,559,376-416,,,,
Haloferax,560,256-288,,,,
Haloferax,561,0-8,376-408,,,
Haloferax,562,328-400,504-560,,,
Haloferax,563,0-16,392-424,,,
Haloferax,564,176-256,360-392,,,
Haloferax,565,216-400,,,,
Haloferax,566,256-304,376-392,,,
Haloferax,567,232-384,,,,
Haloferax,568,304-400,,,,
Haloferax,569,,,,,
Haloferax,570,280-336,,,,
Haloferax,571,384-512,,,,
Haloferax,572,248-264,368-488,,,
Haloferax,573,176-256,384-416,,,
Haloferax,574,,,,,
Haloferax,575,360-424,,,,
Haloferax,576,344-376,,,,
Haloferax,577,,,,,
Haloferax,578,376-448,,,,
Haloferax,579,152-216,,,,
Haloferax,580,240-416,,,,
Haloferax,581,,,,,
Haloferax,582,264-296,368-424,,,
Haloferax,583,0-104,216-280,376-456,,
Haloferax,584,400-456,,,,
Haloferax,585,56-136,264-336,360-432,,
Haloferax,586,336-392,,,,
Haloferax,587,336-432,,,,
Haloferax,588,0-32,352-440,,,
Haloferax,589,384-456,,,,
Haloferax,590,360-432,,,,
Haloferax,591,208-272,384-520,,,
Haloferax,592,224-536,,,,
Haloferax,593,256-328,,,,
Haloferax,594,,,,,
Haloferax,595,368-560,,,,
Haloferax,596,360-400,,,,
Haloferax,597,0-96,384-424,,,
Haloferax,598,,,,,
Haloferax,599,360-432,536-560,,,
Haloferax,600,360-456,,,,
Haloferax,601,144-200,344-384,,,
Haloferax,602,48-368,,,,
Haloferax,603,384-408,,,,
Haloferax,604,,,,,
Haloferax,605,,,,,
Haloferax,606,0-88,264-328,,,
Haloferax,607,32-176,312-416,,,
Haloferax,608,368-536,,,,
Haloferax,609,360-488,,,,
Haloferax,610,384-416,,,,
Haloferax,611,64-128,384-448,,,
Haloferax,612,288-560,,,,
Haloferax,613,,,,,
Haloferax,614,208-264,352-416,,,
Haloferax,615,336-376,528-560,,,
Haloferax,616,384-464,,,,
Haloferax,617,384-424,,,,
Haloferax,618,320-440,,,,
Haloferax,619,72-96,,,,
Haloferax,620,392-424,,,,
Haloferax,621,,,,,
Haloferax,622,64-96,328-520,,,
Haloferax,623,344-384,,,,
Haloferax,624,0-80,312-368,,,
Haloferax,625,272-416,,,,
Haloferax,626,352-408,,,,
Haloferax,627,216-440,,,,
Haloferax,628,344-384,,,,
Haloferax,629,384-416,,,,
Haloferax,630,360-424,,,,
Haloferax,631,392-424,,,,
Haloferax,632,312-416,,,,
Haloferax,633,168-232,304-400,,,
Haloferax,634,400-432,,,,
Haloferax,635,0-32,176-208,,,
Haloferax,636,224-288,376-416,,,
Haloferax,637,296-416,,,,
Haloferax,638,0-40,384-408,,,
Haloferax,639,0-32,168-288,360-416,,
Haloferax,640,352-392,528-560,,,
Haloferax,641,0-40,200-392,,,
Haloferax,642,536-560,,,,
Haloferax,643,360-480,,,,
Haloferax,644,304-368,,,,
Haloferax,645,240-408,,,,
Haloferax,646,128-232,320-416,,,
Haloferax,647,8-32,384-472,,,
Haloferax,648,376-416,,,,
Haloferax,649,352-480,,,,
Haloferax,650,384-424,,,,
Haloferax,651,8-88,208-392,,,
Haloferax,652,136-264,392-432,,,
Haloferax,653,,,,,
Haloferax,654,0-8,376-408,,,
Haloferax,655,376-408,504-560,,,
Haloferax,656,120-136,192-480,,,
Haloferax,657,48-80,216-240,344-432,,
Haloferax,658,384-424,536-560,,,
Haloferax,659,56-88,168-184,352-408,,
Haloferax,660,352-424,,,,
Haloferax,661,392-416,,,,
Haloferax,662,88-152,184-304,384-392,536-560,
Haloferax,663,0-160,,,,
Haloferax,664,0-160,376-560,,,
Haloferax,665,32-64,120-152,328-448,,
Haloferax,666,64-216,,,,
Haloferax,667,312-400,504-560,,,
Haloferax,668,120-200,368-416,,,
Haloferax,669,120-176,360-416,,,
Haloferax,670,112-376,,,,
Haloferax,671,280-424,,,,
Haloferax,672,96-176,384-448,512-560,,
Haloferax,673,336-360,384-408,,,
Haloferax,674,128-168,,,,
Haloferax,675,152-248,360-392,,,
Haloferax,676,0-48,200-248,384-560,,
Haloferax,677,360-432,,,,
Haloferax,678,304-320,344-384,,,
Haloferax,679,400-408,,,,
Haloferax,680,384-488,,,,
Haloferax,681,72-176,376-424,528-544,,
Haloferax,682,200-472,,,,
Haloferax,683,232-280,,,,
Haloferax,684,32-72,368-488,,,
Haloferax,685,,,,,
Haloferax,686,,,,,
Haloferax,687,416-448,,,,
Haloferax,688,376-416,,,,
Haloferax,689,368-536,,,,
Haloferax,690,296-320,,,,
Haloferax,691,8-248,384-480,,,
Haloferax,692,208-272,392-432,,,
Haloferax,693,376-392,,,,
Haloferax,694,240-480,,,,
Haloferax,695,384-456,,,,
Haloferax,696,344-424,,,,
Haloferax,697,120-392,,,,
Haloferax,698,88-192,392-448,,,
Haloferax,699,264-424,,,,
Haloferax,700,360-416,,,,
Haloferax,701,,,,,
Haloferax,702,384-560,,,,
Haloferax,703,328-448,,,,
Haloferax,704,280-456,,,,
Haloferax,705,296-472,,,,
Haloferax,706,72-112,240-264,368-392,,
Haloferax,707,248-408,,,,
Haloferax,708,240-352,,,,
Haloferax,709,176-288,344-360,,,
Haloferax,710,344-400,,,,
Haloferax,711,344-440,,,,
Haloferax,712,248-392,,,,
Haloferax,713,304-392,,,,
Haloferax,714,384-496,,,,
Haloferax,715,312-384,,,,
Haloferax,716,272-320,,,,
Haloferax,717,312-416,,,,
Haloferax,718,408-520,,,,
Haloferax,719,256-288,,,,
Haloferax,720,208-264,,,,
Haloferax,721,384-480,,,,
Haloferax,722,0-32,88-104,520-552,,
Haloferax,723,352-432,,,,
Haloferax,724,152-240,368-480,,,
Haloferax,725,0-24,384-432,,,
Haloferax,726,,,,,
Haloferax,727,288-384,,,,
Haloferax,728,208-280,352-384,,,
Haloferax,729,280-432,,,,
Haloferax,730,376-544,,,,
Haloferax,731,296-416,,,,
Haloferax,732,,,,,
Haloferax,733,,,,,
Haloferax,734,216-256,448-488,,,
Haloferax,735,0-72,160-232,,,
Haloferax,736,344-440,,,,
Haloferax,737,,,,,
Haloferax,738,168-224,376-424,,,
Haloferax,739,336-432,,,,
Haloferax,740,240-288,,,,
Haloferax,741,0-176,480-528,,,
Haloferax,742,232-312,,,,
Haloferax,743,368-416,,,,
Haloferax,744,40-168,,,,
Haloferax,745,288-392,,,,
Haloferax,746,384-416,512-560,,,
Haloferax,747,376-552,,,,
Haloferax,748,384-448,,,,
Haloferax,749,,,,,
Haloferax,750,344-408,,,,
Haloferax,751,328-408,,,,
Haloferax,752,248-304,,,,
Haloferax,753,32-64,264-424,,,
Haloferax,754,0-160,,,,
Haloferax,755,296-384,,,,
Haloferax,756,248-376,,,,
Haloferax,757,360-416,,,,
Haloferax,758,,,,,
Haloferax,759,392-432,,,,
Haloferax,760,200-272,312-424,,,
Haloferax,761,184-416,512-528,,,
Haloferax,762,280-480,,,,
Haloferax,763,120-160,360-432,,,
Haloferax,764,264-536,,,,
Haloferax,765,176-296,360-400,,,
Haloferax,766,280-408,536-560,,,
Haloferax,767,16-40,288-512,,,
Haloferax,768,368-440,,,,
Haloferax,769,256-288,392-560,,,
Haloferax,770,0-16,272-448,,,
Haloferax,771,344-504,,,,
Haloferax,772,376-432,,,,
Haloferax,773,344-416,,,,
Haloferax,774,240-280,360-448,,,
Haloferax,775,0-120,360-432,472-552,,
Haloferax,776,328-480,,,,
Haloferax,777,360-400,,,,
Haloferax,778,288-328,424-472,,,
Haloferax,779,384-488,,,,
Haloferax,780,256-272,416-432,,,
Haloferax,781,336-440,,,,
Haloferax,782,384-536,,,,
Haloferax,783,0-136,368-432,,,
Haloferax,784,288-408,488-552,,,
Haloferax,785,,,,,
Haloferax,786,264-288,392-416,,,
Haloferax,787,360-496,,,,
Haloferax,788,176-272,,,,
Haloferax,789,0-128,152-168,352-408,,
Haloferax,790,240-304,,,,
Haloferax,791,360-400,,,,
Haloferax,792,360-408,,,,
Haloferax,793,,,,,
Haloferax,794,392-424,,,,
Haloferax,795,,,,,
Haloferax,796,176-288,384-432,,,
Haloferax,797,0-280,520-560,,,
Haloferax,798,312-336,416-496,,,
Haloferax,799,88-184,344-376,,,
Haloferax,800,0-56,224-280,376-480,,
Haloferax,801,16-96,392-480,,,
Haloferax,802,224-280,,,,
Haloferax,803,280-384,,,,
Haloferax,804,352-400,,,,
Haloferax,805,,,,,
Haloferax,806,312-448,,,,
Haloferax,807,0-32,,,,
Haloferax,808,88-248,,,,
Haloferax,809,200-560,,,,
Haloferax,810,384-496,,,,
Haloferax,811,128-256,360-464,,,
Haloferax,812,400-528,,,,
Haloferax,813,264-424,,,,
Haloferax,814,112-136,328-336,,,
Haloferax,815,344-544,,,,
Haloferax,816,,,,,
Haloferax,817,8-112,248-336,,,
Haloferax,818,376-560,,,,
Haloferax,819,296-360,,,,
Haloferax,820,352-408,,,,
Haloferax,821,56-64,368-432,,,
Haloferax,822,408-488,,,,
Haloferax,823,40-72,360-424,512-544,,
Haloferax,824,0-216,336-416,,,
Haloferax,825,360-400,,,,
Haloferax,826,296-440,,,,
Haloferax,827,264-536,,,,
Haloferax,828,272-304,384-448,,,
Haloferax,829,296-424,,,,
Haloferax,830,272-320,,,,
Haloferax,831,136-152,288-408,,,
Haloferax,832,,,,,
Haloferax,833,192-288,360-416,,,
Haloferax,834,240-432,,,,
Haloferax,835,280-400,,,,
Haloferax,836,160-248,376-560,,,
Haloferax,837,264-376,,,,
Haloferax,838,336-480,,,,
Haloferax,839,,,,,
Haloferax,840,368-392,,,,
Haloferax,841,352-400,488-560,,,
Haloferax,842,376-416,,,,
Haloferax,843,208-248,368-504,,,
Haloferax,844,376-408,,,,
Haloferax,845,368-416,,,,
Haloferax,846,328-400,,,,
Haloferax,847,0-56,,,,
Haloferax,848,216-272,,,,
Haloferax,849,440-544,,,,
Haloferax,850,128-160,232-256,352-408,,
Haloferax,851,120-192,328-400,,,
Haloferax,852,0-24,360-400,,,
Haloferax,853,392-416,,,,
Haloferax,854,384-440,512-560,,,
Haloferax,855,336-424,,,,
Haloferax,856,208-272,384-408,,,
Haloferax,857,304-352,,,,
Haloferax,858,112-120,256-288,376-384,,
Haloferax,859,384-416,,,,
Haloferax,860,272-296,376-552,,,
Haloferax,861,,,,,
Haloferax,862,424-560,,,,
Haloferax,863,,,,,
Haloferax,864,216-312,384-496,,,
Haloferax,865,296-536,,,,
Haloferax,866,264-392,,,,
Haloferax,867,328-408,,,,
Haloferax,868,128-248,352-400,,,
Haloferax,869,0-208,,,,
Haloferax,870,0-64,288-512,,,
Haloferax,871,352-384,496-552,,,
Haloferax,872,344-416,,,,
