Organism,Seq,Positions,,,,
Myco,94,40-552,,,,
Myco,95,208-240,392-416,,,
Myco,96,104-176,,,,
Myco,97,312-440,,,,
Myco,98,,,,,
Myco,99,136-216,336-416,520-552,,
Myco,100,320-560,,,,
Myco,101,192-280,392-560,,,
Myco,102,416-472,,,,
Myco,103,72-120,168-184,280-360,440-560,
Myco,104,0-192,384-504,,,
Myco,105,144-160,296-392,,,
Myco,106,88-152,408-432,528-560,,
Myco,107,8-32,168-208,384-504,,
Myco,108,,,,,
Myco,109,72-136,288-416,528-544,,
Myco,110,312-360,448-496,,,
Myco,111,,,,,
Myco,112,368-448,,,,
Myco,113,120-552,,,,
Myco,114,0-8,352-408,472-552,,
Myco,115,80-128,216-256,464-528,,
Myco,116,360-440,,,,
Myco,117,232-264,,,,
Myco,118,0-40,88-152,,,
Myco,119,104-272,512-560,,,
Myco,120,352-424,,,,
Myco,121,320-432,,,,
Myco,122,128-168,,,,
Myco,123,296-408,512-560,,,
Myco,124,416-480,,,,
Myco,125,72-224,368-560,,,
Myco,126,416-520,,,,
Myco,127,40-200,312-448,,,
Myco,128,528-560,,,,
Myco,129,320-408,,,,
Myco,130,376-432,,,,
Myco,131,0-200,344-384,472-560,,
Myco,132,0-160,360-424,528-560,,
Myco,133,0-80,184-240,344-424,520-560,
Myco,134,400-432,,,,
Myco,135,0-32,360-504,,,
Myco,136,168-256,344-560,,,
Myco,137,360-416,,,,
Myco,138,168-288,392-464,,,
Myco,139,312-352,528-536,,,
Myco,140,296-400,,,,
Myco,141,368-440,,,,
Myco,142,40-160,192-304,,,
Myco,143,216-304,,,,
Myco,144,0-24,304-464,,,
Myco,145,320-424,,,,
Myco,146,360-416,,,,
Myco,147,320-432,,,,
Myco,148,0-80,216-264,,,
Myco,149,96-152,232-416,,,
Myco,150,24-136,432-480,,,
Myco,151,16-192,256-336,,,
Myco,152,152-184,376-472,,,
Myco,153,368-384,480-536,,,
Myco,154,104-128,328-504,,,
Myco,155,368-440,,,,
Myco,156,336-560,,,,
Myco,157,0-72,424-456,472-496,528-552,
Myco,158,216-376,400-408,,,
Myco,159,184-432,,,,
Myco,160,152-272,384-488,,,
Myco,161,88-128,,,,
Myco,162,,,,,
Myco,163,72-168,320-520,,,
Myco,164,0-120,424-480,,,
Myco,165,,,,,
Myco,166,8-48,320-416,,,
Myco,167,72-456,,,,
Myco,168,288-360,,,,
Myco,169,48-80,280-384,,,
Myco,170,320-504,,,,
Myco,171,0-40,416-544,,,
Myco,172,344-504,,,,
Myco,173,424-448,,,,
Myco,174,368-432,,,,
Myco,175,0-24,184-192,280-552,,
Myco,176,336-384,,,,
Myco,177,128-560,,,,
Myco,178,0-32,160-192,400-424,504-560,
Myco,179,40-136,264-312,392-456,,
Myco,180,200-208,256-440,,,
Myco,181,176-208,352-424,520-560,,
Myco,182,192-200,216-456,,,
Myco,183,0-40,128-152,248-504,,
Myco,184,184-224,376-448,536-560,,
Myco,185,40-112,248-472,,,
Myco,186,368-488,,,,
Myco,187,392-408,,,,
Myco,188,96-416,,,,
Myco,189,272-400,,,,
Myco,190,0-248,,,,
Myco,191,0-136,296-408,,,
Myco,192,272-408,456-536,,,
Myco,193,536-560,,,,
Myco,194,112-448,,,,
Myco,195,384-408,,,,
Myco,196,72-176,320-360,,,
Myco,197,0-24,,,,
Myco,198,0-8,408-512,,,
Myco,199,368-480,,,,
Myco,200,200-224,472-488,528-536,,
Myco,201,328-456,,,,
Myco,202,432-456,,,,
Myco,203,40-64,216-264,320-472,,
Myco,204,384-464,,,,
Myco,205,192-256,376-464,,,
Myco,206,304-344,,,,
Myco,207,,,,,
Myco,208,248-440,,,,
Myco,209,296-560,,,,
Myco,210,184-208,408-448,,,
Myco,211,144-152,,,,
Myco,212,0-24,112-144,312-320,360-448,
Myco,213,0-216,280-560,,,
Myco,214,88-272,352-424,536-552,,
Myco,215,32-80,168-200,312-480,,
Myco,216,104-224,392-560,,,
Myco,217,40-232,408-512,,,
Myco,218,160-400,536-544,,,
Myco,219,0-112,408-496,,,
Myco,220,64-96,176-224,392-560,,
Myco,221,,,,,
Myco,222,280-480,,,,
Myco,223,296-320,456-504,,,
Myco,224,48-312,432-472,,,
Myco,225,0-136,272-280,336-440,,
Myco,226,376-440,520-552,,,
Myco,227,64-88,360-464,,,
Myco,228,216-424,,,,
Myco,229,72-160,400-432,,,
Myco,230,408-560,,,,
Myco,231,328-392,,,,
Myco,232,376-408,,,,
Myco,233,24-72,,,,
Myco,234,312-560,,,,
Myco,235,,,,,
Myco,236,304-416,,,,
Myco,237,64-224,280-296,336-472,,
Myco,238,192-336,456-536,,,
Myco,239,24-136,272-312,408-560,,
Myco,240,104-144,216-240,456-544,,
Myco,241,56-64,384-440,,,
Myco,242,0-112,376-408,,,
Myco,243,24-88,,,,
Myco,244,120-416,,,,
Myco,245,72-152,232-280,,,
Myco,246,48-56,392-464,,,
Myco,247,360-416,,,,
Myco,248,496-552,,,,
Myco,249,0-128,,,,
Myco,250,,,,,
Myco,251,408-552,,,,
Myco,252,,,,,
Myco,253,48-56,344-448,,,
Myco,254,248-280,392-560,,,
Myco,255,48-112,192-224,392-464,,
Myco,256,8-88,368-552,,,
Myco,257,,,,,
Myco,258,72-144,288-544,,,
Myco,259,0-16,152-296,,,
Myco,260,120-168,,,,
Myco,261,232-248,,,,
Myco,262,96-192,320-424,,,
Myco,263,48-128,376-440,,,
Myco,264,320-352,,,,
Myco,265,208-288,,,,
Myco,266,0-32,288-296,,,
Myco,267,96-152,200-408,,,
Myco,268,152-176,264-320,400-424,,
Myco,269,,,,,
Myco,270,16-136,304-392,,,
Myco,271,176-264,376-416,,,
Myco,272,200-240,328-448,,,
Myco,273,264-280,384-536,,,
Myco,274,272-288,528-560,,,
Myco,275,0-40,120-248,,,
Myco,276,296-376,,,,
Myco,277,32-408,480-504,,,
Myco,278,232-288,392-424,,,
Myco,279,336-392,,,,
Myco,280,40-56,384-448,,,
Myco,281,80-96,176-256,416-464,,
Myco,282,0-152,360-432,496-560,,
Myco,283,224-312,496-560,,,
Myco,284,0-56,400-416,,,
Myco,285,120-168,344-416,504-552,,
Myco,286,88-232,376-472,,,
Myco,287,280-432,,,,
Myco,288,328-376,,,,
Myco,289,0-104,208-272,536-552,,
Myco,290,136-208,,,,
Myco,291,360-416,,,,
Myco,292,24-48,288-368,,,
Myco,293,,,,,
Myco,294,272-400,,,,
Myco,295,360-408,,,,
Myco,296,360-400,,,,
Myco,297,368-456,,,,
Myco,298,40-72,200-240,288-496,,
Myco,299,328-408,,,,
Myco,300,288-304,352-448,,,
Myco,301,384-448,,,,
Myco,302,168-200,280-328,448-512,,
Myco,303,,,,,
Myco,304,168-200,352-488,,,
Myco,305,40-88,184-296,,,
Myco,306,0-16,160-280,,,
Myco,307,320-400,,,,
Myco,308,272-552,,,,
Myco,309,392-472,,,,
Myco,310,,,,,
Myco,311,0-72,296-328,,,
Myco,312,40-136,304-448,520-552,,
Myco,313,176-328,,,,
Myco,314,320-464,,,,
Myco,315,440-552,,,,
Myco,316,0-72,192-288,408-424,,
Myco,317,312-440,520-560,,,
Myco,318,8-104,384-408,,,
Myco,319,376-552,,,,
Myco,320,,,,,
Myco,321,192-280,,,,
Myco,322,384-416,,,,
Myco,323,400-448,,,,
Myco,324,0-24,56-160,344-376,,
Myco,325,0-24,184-432,512-528,,
Myco,326,0-8,328-424,,,
Myco,327,280-400,,,,
Myco,328,128-184,,,,
Myco,329,296-328,,,,
Myco,330,80-192,240-320,432-488,,
Myco,331,96-328,416-440,,,
Myco,332,24-96,,,,
Myco,333,,,,,
Myco,334,368-384,,,,
Myco,335,256-480,,,,
Myco,336,8-56,320-368,,,
Myco,337,344-464,,,,
Myco,338,248-544,,,,
Myco,339,128-456,,,,
Myco,340,0-96,400-424,,,
Myco,341,112-192,328-472,,,
Myco,342,104-216,296-536,,,
Myco,343,328-400,,,,
Myco,344,88-136,256-304,456-544,,
Myco,345,176-224,304-440,,,
Myco,346,360-456,,,,
Myco,347,80-176,312-352,,,
Myco,348,360-472,,,,
Myco,349,104-112,208-216,368-472,,
Myco,350,136-184,448-480,,,
Myco,351,392-432,,,,
Myco,352,272-472,,,,
Myco,353,272-368,488-544,,,
Myco,354,0-384,,,,
Myco,355,,,,,
Myco,356,,,,,
Myco,357,344-504,,,,
Myco,358,0-40,384-440,,,
Myco,359,256-520,,,,
Myco,360,152-168,376-424,,,
Myco,361,336-560,,,,
Myco,362,136-216,408-488,,,
Myco,363,32-160,432-552,,,
Myco,364,400-424,,,,
Myco,365,136-208,336-456,,,
Myco,366,,,,,
Myco,367,96-112,368-432,,,
Myco,368,0-96,216-288,408-480,,
Myco,369,368-424,,,,
Myco,370,144-240,,,,
Myco,371,8-64,336-416,,,
Myco,372,344-464,,,,
Myco,373,0-32,184-208,,,
Myco,374,424-496,,,,
Myco,375,0-8,160-208,376-456,,
Myco,376,0-56,168-240,,,
Myco,377,160-328,,,,
Myco,378,0-168,376-544,,,
Myco,379,200-424,,,,
Myco,380,24-192,328-552,,,
Myco,381,16-32,416-440,,,
Myco,382,104-192,248-392,488-560,,
Myco,383,288-376,,,,
Myco,384,312-448,,,,
Myco,385,24-176,440-488,,,
Myco,386,392-416,536-560,,,
Myco,387,40-184,320-440,,,
Myco,388,0-392,464-488,,,
Myco,389,304-408,,,,
Myco,390,200-240,264-424,512-560,,
Myco,391,48-104,184-216,,,
Myco,392,104-144,352-440,,,
Myco,393,344-480,,,,
Myco,394,328-456,,,,
Myco,395,384-456,,,,
Myco,396,0-32,88-208,456-552,,
Myco,397,352-480,,,,
Myco,398,448-504,,,,
Myco,399,0-32,360-424,,,
Myco,400,368-416,480-528,,,
Myco,401,0-224,392-432,,,
Myco,402,0-64,368-416,,,
Myco,403,288-328,,,,
Myco,404,0-24,472-552,,,
Myco,405,32-160,216-320,,,
Myco,406,24-408,,,,
Myco,407,352-560,,,,
Myco,408,248-296,,,,
Myco,409,352-408,,,,
Myco,410,40-96,296-440,,,
Myco,411,0-312,,,,
Myco,412,408-440,,,,
Myco,413,288-408,,,,
Myco,414,336-408,504-536,,,
Myco,415,328-392,,,,
Myco,416,280-328,480-560,,,
Myco,417,352-408,,,,
Myco,418,384-416,,,,
Myco,419,120-160,272-416,,,
Myco,420,312-464,,,,
Myco,421,,,,,
Myco,422,120-280,,,,
Myco,423,88-200,336-488,,,
Myco,424,80-208,320-344,,,
Myco,425,344-480,,,,
Myco,426,392-424,,,,
Myco,427,152-248,336-440,536-552,,
Myco,428,360-416,,,,
Myco,429,0-32,,,,
Myco,430,80-128,216-256,472-552,,
Myco,431,112-144,,,,
Myco,432,272-296,400-488,,,
Myco,433,360-504,,,,
Myco,434,248-424,,,,
Myco,435,0-40,360-400,,,
Myco,436,0-120,344-424,,,
Myco,437,0-56,200-248,,,
Myco,438,104-200,248-328,,,
Myco,439,40-48,328-448,,,
Myco,440,352-456,,,,
Myco,441,0-16,408-504,,,
Myco,442,368-432,536-560,,,
Myco,443,72-128,,,,
Myco,444,240-272,368-408,,,
Myco,445,,,,,
Myco,446,264-448,,,,
Myco,447,80-128,208-256,464-536,,
Myco,448,392-472,,,,
Myco,449,96-120,408-448,,,
Myco,450,0-80,280-304,320-440,,
Myco,451,0-64,152-224,448-480,,
Myco,452,0-392,,,,
Myco,453,376-480,,,,
Myco,454,344-496,,,,
Myco,455,0-168,528-560,,,
Myco,456,368-416,,,,
Myco,457,112-152,360-472,,,
Myco,458,0-16,200-232,352-392,,
Myco,459,144-288,320-352,368-384,,
Myco,460,160-200,480-560,,,
Myco,461,64-136,312-552,,,
Myco,462,360-424,488-536,,,
Myco,463,160-192,320-456,504-560,,
Myco,464,,,,,
Myco,465,160-272,,,,
Myco,466,96-144,368-432,,,
Myco,467,56-88,328-456,,,
Myco,468,232-248,360-400,,,
Myco,469,64-152,376-448,536-560,,
Myco,470,328-408,,,,
Myco,471,264-416,,,,
Myco,472,8-56,256-392,,,
Myco,473,0-48,376-440,,,
Myco,474,128-200,296-496,,,
Myco,475,136-168,320-408,,,
Myco,476,0-88,192-296,,,
Myco,477,176-200,280-440,,,
Myco,478,0-64,,,,
Myco,479,,,,,
Myco,480,480-504,,,,
Myco,481,72-96,136-224,384-440,,
Myco,482,208-256,328-440,,,
Myco,483,64-216,304-328,520-536,,
Myco,484,48-64,280-384,,,
Myco,485,360-392,,,,
Myco,486,416-464,,,,
Myco,487,144-208,,,,
Myco,488,0-128,336-424,,,
Myco,489,112-144,,,,
Myco,490,216-312,,,,
Myco,491,368-424,,,,
Myco,492,152-232,384-400,,,
Myco,493,,,,,
Myco,494,240-328,,,,
Myco,495,,,,,
Myco,496,0-120,328-440,,,
Myco,497,368-552,,,,
Myco,498,336-384,,,,
Myco,499,0-96,224-240,,,
Myco,500,200-256,,,,
Myco,501,16-136,296-512,,,
Myco,502,480-560,,,,
Myco,503,328-384,464-560,,,
Myco,504,0-256,496-560,,,
Myco,505,504-552,,,,
Myco,506,104-144,216-280,472-560,,
Myco,507,40-64,160-168,352-400,,
Myco,508,32-80,168-488,,,
Myco,509,128-216,,,,
Myco,510,392-440,528-560,,,
Myco,511,400-544,,,,
Myco,512,88-104,208-280,392-440,,
Myco,513,24-152,288-440,,,
Myco,514,72-104,200-424,,,
Myco,515,0-216,,,,
Myco,516,0-40,128-320,408-552,,
Myco,517,328-376,,,,
Myco,518,192-216,,,,
Myco,519,32-80,264-392,,,
Myco,520,384-424,,,,
Myco,521,200-360,528-536,,,
Myco,522,104-128,200-264,400-464,,
Myco,523,376-544,,,,
Myco,524,296-328,416-432,536-560,,
Myco,525,0-208,392-560,,,
Myco,526,144-168,264-296,352-400,,
Myco,527,280-408,,,,
Myco,528,224-328,,,,
Myco,529,8-32,168-200,288-408,,
Myco,530,152-256,384-464,,,
Myco,531,40-136,376-480,,,
Myco,532,256-544,,,,
Myco,533,264-448,,,,
Myco,534,136-192,,,,
Myco,535,0-16,432-504,,,
Myco,536,0-64,144-176,392-456,,
Myco,537,0-40,160-216,296-400,,
Myco,538,0-72,160-280,368-416,,
Myco,539,368-416,,,,
Myco,540,48-112,176-440,,,
Myco,541,216-392,,,,
Myco,542,0-48,432-560,,,
Myco,543,88-136,344-400,528-560,,
Myco,544,64-168,,,,
Myco,545,104-152,288-384,,,
Myco,546,320-544,,,,
Myco,547,296-400,,,,
Myco,548,,,,,
Myco,549,88-112,224-464,512-520,,
Myco,550,0-32,520-560,,,
Myco,551,288-472,,,,
Myco,552,152-192,280-416,,,
Myco,553,376-408,,,,
Myco,554,312-472,,,,
Myco,555,0-56,264-416,,,
Myco,556,0-48,,,,
Myco,557,352-416,,,,
Myco,558,248-472,,,,
Myco,559,64-96,168-496,,,
Myco,560,0-32,184-200,304-536,,
Myco,561,80-112,216-304,,,
Myco,562,344-368,520-552,,,
Myco,563,0-40,448-512,,,
Myco,564,,,,,
Myco,565,336-432,,,,
Myco,566,344-456,,,,
Myco,567,80-128,352-416,504-560,,
Myco,568,0-8,112-256,,,
Myco,569,344-440,,,,
Myco,570,128-160,448-504,,,
Myco,571,40-112,360-408,512-552,,
Myco,572,96-152,,,,
Myco,573,120-456,512-560,,,
Myco,574,0-24,,,,
Myco,575,408-544,,,,
Myco,576,32-64,528-552,,,
Myco,577,320-408,,,,
Myco,578,248-320,,,,
Myco,579,248-392,,,,
Myco,580,80-88,384-560,,,
Myco,581,0-104,,,,
Myco,582,,,,,
Myco,583,128-408,480-552,,,
Myco,584,72-472,,,,
Myco,585,352-432,,,,
Myco,586,184-232,392-560,,,
Myco,587,368-424,,,,
Myco,588,376-448,,,,
Myco,589,376-424,,,,
Myco,590,344-400,,,,
Myco,591,8-56,400-560,,,
Myco,592,,,,,
Myco,593,64-176,288-424,,,
Myco,594,0-48,104-144,360-408,,
Myco,595,120-176,400-464,,,
Myco,596,,,,,
Myco,597,48-80,344-488,,,
Myco,598,296-424,,,,
Myco,599,400-424,,,,
Myco,600,256-288,368-560,,,
Myco,601,16-152,,,,
Myco,602,256-304,424-496,,,
Myco,603,184-240,376-400,,,
Myco,604,232-288,464-512,,,
Myco,605,248-376,,,,
Myco,606,,,,,
Myco,607,472-496,,,,
Myco,608,,,,,
Myco,609,0-112,256-432,,,
Myco,610,0-88,160-496,,,
Myco,611,0-304,,,,
Myco,612,384-416,,,,
Myco,613,200-296,416-560,,,
Myco,614,248-296,384-456,,,
Myco,615,168-264,344-416,,,
Myco,616,400-440,,,,
Myco,617,112-136,,,,
Myco,618,0-224,288-336,448-456,,
Myco,619,0-56,400-560,,,
Myco,620,,,,,
Myco,621,0-96,416-472,,,
Myco,622,376-440,,,,
Myco,623,72-168,360-408,,,
Myco,624,384-488,,,,
Myco,625,24-192,408-448,,,
Myco,626,0-128,192-416,,,
Myco,627,128-176,304-392,,,
Myco,628,64-136,216-304,,,
Myco,629,16-88,264-328,,,
Myco,630,368-400,,,,
Myco,631,128-200,296-400,,,
Myco,632,48-96,,,,
Myco,633,88-120,336-400,,,
Myco,634,0-64,312-528,,,
Myco,635,264-312,,,,
Myco,636,184-272,,,,
Myco,637,104-144,248-312,440-472,,
Myco,638,264-464,,,,
Myco,639,56-104,352-440,,,
Myco,640,336-416,,,,
Myco,641,16-208,328-400,464-488,,
Myco,642,0-64,352-560,,,
Myco,643,360-536,,,,
Myco,644,200-248,400-416,,,
Myco,645,0-200,304-424,456-552,,
Myco,646,312-376,,,,
Myco,647,232-264,,,,
Myco,648,0-112,536-560,,,
Myco,649,136-160,248-280,392-440,,
Myco,650,160-392,,,,
Myco,651,72-128,320-416,,,
Myco,652,360-408,,,,
Myco,653,80-144,336-560,,,
Myco,654,48-56,280-352,,,
Myco,655,160-256,,,,
Myco,656,392-424,,,,
Myco,657,0-24,232-304,424-560,,
Myco,658,120-152,192-272,360-408,,
Myco,659,296-448,,,,
Myco,660,336-408,,,,
Myco,661,352-400,,,,
Myco,662,0-16,344-408,,,
Myco,663,384-416,528-544,,,
Myco,664,352-424,,,,
Myco,665,296-384,,,,
Myco,666,32-256,,,,
Myco,667,16-80,192-456,536-552,,
Myco,668,376-400,,,,
Myco,669,416-504,,,,
Myco,670,112-376,,,,
Myco,671,336-440,,,,
Myco,672,304-368,,,,
Myco,673,304-336,,,,
Myco,674,0-32,352-520,,,
Myco,675,232-264,328-448,,,
Myco,676,0-96,192-232,336-472,,
Myco,677,224-240,392-456,,,
Myco,678,296-368,480-560,,,
Myco,679,184-264,,,,
Myco,680,256-416,,,,
Myco,681,0-64,360-560,,,
Myco,682,0-56,416-424,440-560,,
Myco,683,104-152,224-264,488-504,,
Myco,684,0-8,416-424,,,
Myco,685,136-168,344-416,,,
Myco,686,392-416,,,,
Myco,687,136-176,320-392,,,
Myco,688,176-184,232-560,,,
Myco,689,104-200,384-560,,,
Myco,690,264-448,,,,
Myco,691,72-192,264-304,,,
Myco,692,144-384,,,,
Myco,693,344-528,,,,
Myco,694,536-560,,,,
Myco,695,40-72,304-400,,,
Myco,696,360-392,,,,
Myco,697,0-304,,,,
Myco,698,,,,,
Myco,699,512-544,,,,
Myco,700,,,,,
Myco,701,0-120,232-552,,,
Myco,702,344-456,,,,
Myco,703,16-72,384-416,,,
Myco,704,352-552,,,,
Myco,705,400-560,,,,
Myco,706,416-504,,,,
Myco,707,64-104,240-416,,,
Myco,708,0-16,352-560,,,
Myco,709,,,,,
Myco,710,328-400,,,,
Myco,711,0-168,288-440,,,
Myco,712,144-152,408-480,,,
Myco,713,8-104,384-432,,,
Myco,714,88-200,336-432,,,
Myco,715,64-144,288-328,,,
Myco,716,136-256,,,,
Myco,717,48-72,360-408,,,
Myco,718,96-128,536-544,,,
Myco,719,96-216,376-560,,,
Myco,720,88-136,248-264,408-456,,
Myco,721,392-488,,,,
Myco,722,80-200,456-504,,,
Myco,723,176-272,392-432,,,
Myco,724,384-424,,,,
Myco,725,216-264,,,,
Myco,726,48-64,424-552,,,
Myco,727,288-472,,,,
Myco,728,392-544,,,,
Myco,729,88-136,288-464,,,
Myco,730,416-528,,,,
Myco,731,128-192,432-480,,,
Myco,732,232-312,504-560,,,
Myco,733,0-8,,,,
Myco,734,0-80,392-464,,,
Myco,735,88-120,368-408,,,
Myco,736,360-416,,,,
Myco,737,152-184,384-448,,,
Myco,738,120-216,448-512,,,
Myco,739,400-408,,,,
Myco,740,112-376,,,,
Myco,741,400-424,504-560,,,
Myco,742,200-208,296-544,,,
Myco,743,264-320,,,,
Myco,744,376-416,,,,
Myco,745,384-408,,,,
Myco,746,328-416,,,,
Myco,747,336-432,,,,
Myco,748,264-464,,,,
Myco,749,16-184,,,,
Myco,750,328-416,,,,
Myco,751,336-408,,,,
Myco,752,296-352,392-456,,,
Myco,753,64-160,280-408,,,
Myco,754,328-464,,,,
Myco,755,32-152,,,,
Myco,756,0-72,176-256,,,
Myco,757,144-304,,,,
Myco,758,,,,,
Myco,759,296-408,,,,
Myco,760,488-560,,,,
Myco,761,232-320,400-424,,,
Myco,762,0-32,,,,
Myco,763,312-320,,,,
Myco,764,0-32,360-416,,,
Myco,765,440-520,,,,
Myco,766,144-152,320-392,,,
Myco,767,152-160,,,,
Myco,768,304-376,440-520,,,
Myco,769,,,,,
Myco,770,344-464,528-560,,,
Myco,771,392-464,,,,
Myco,772,200-248,376-472,,,
Myco,773,376-400,,,,
Myco,774,24-160,376-424,,,
Myco,775,112-168,248-304,,,
Myco,776,424-496,,,,
Myco,777,400-440,,,,
Myco,778,112-312,,,,
Myco,779,0-24,,,,
Myco,780,352-360,496-520,,,
Myco,781,240-328,448-536,,,
Myco,782,360-440,,,,
Myco,783,320-368,,,,
Myco,784,440-472,,,,
Myco,785,200-232,400-544,,,
Myco,786,136-200,416-472,,,
Myco,787,,,,,
Myco,788,352-480,,,,
Myco,789,352-400,,,,
Myco,790,0-96,160-456,,,
Myco,791,512-552,,,,
Myco,792,0-160,336-464,,,
Myco,793,112-560,,,,
Myco,794,16-128,344-384,,,
Myco,795,408-464,,,,
Myco,796,288-400,,,,
Myco,797,176-240,272-312,328-432,,
Myco,798,224-440,,,,
Myco,799,0-160,256-312,416-560,,
Myco,800,80-448,496-560,,,
Myco,801,96-160,,,,
Myco,802,0-8,80-120,192-248,336-424,504-528
Myco,803,0-88,168-280,312-448,,
Myco,804,272-304,,,,
Myco,805,296-400,,,,
Myco,806,120-168,,,,
Myco,807,344-384,,,,
Myco,808,0-96,352-480,,,
Myco,809,384-496,,,,
Myco,810,0-512,,,,
Myco,811,64-72,208-232,384-528,,
Myco,812,160-168,264-312,360-384,,
Myco,813,56-152,200-312,472-536,,
Myco,814,296-424,,,,
Myco,815,0-16,232-264,352-472,,
Myco,816,264-448,,,,
Myco,817,8-64,432-480,,,
Myco,818,312-536,,,,
Myco,819,24-64,168-376,448-488,,
Myco,820,216-248,360-384,,,
Myco,821,128-184,328-416,,,
Myco,822,120-176,392-448,,,
Myco,823,384-440,,,,
Myco,824,48-104,264-536,,,
Myco,825,288-424,,,,
Myco,826,0-24,352-424,,,
Myco,827,120-328,360-376,,,
Myco,828,0-88,512-560,,,
Myco,829,16-88,320-528,,,
Myco,830,320-424,,,,
Myco,831,256-296,416-448,,,
Myco,832,168-232,,,,
Myco,833,24-96,272-496,,,
Myco,834,400-480,,,,
Myco,835,336-440,,,,
Myco,836,248-256,,,,
Myco,837,0-176,232-312,448-520,,
Myco,838,56-168,512-536,,,
Myco,839,192-408,,,,
Myco,840,344-504,,,,
Myco,841,384-544,,,,
Myco,842,288-400,,,,
Myco,843,16-72,184-280,384-400,,
Myco,844,240-504,,,,
Myco,845,0-40,392-488,,,
Myco,846,0-24,240-264,,,
Myco,847,416-520,,,,
Myco,848,32-64,344-400,,,
Myco,849,0-64,536-560,,,
Myco,850,0-216,280-424,,,
Myco,851,32-56,136-200,416-504,,
Myco,852,184-256,320-400,480-512,,
Myco,853,0-136,392-552,,,
Myco,854,64-136,416-472,,,
Myco,855,200-208,352-544,,,
Myco,856,456-552,,,,
Myco,857,240-384,504-544,,,
Myco,858,344-432,,,,
Myco,859,344-464,,,,
Myco,860,320-408,,,,
Myco,861,376-472,,,,
Myco,862,0-328,376-400,,,
Myco,863,136-168,376-400,,,
Myco,864,240-280,400-448,,,
Myco,865,0-56,200-352,,,
Myco,866,520-560,,,,
Myco,867,144-320,416-512,,,
Myco,868,520-560,,,,
Myco,869,32-48,80-120,272-376,,
Myco,870,224-368,,,,
Myco,871,0-152,312-392,504-560,,
Myco,872,0-24,296-504,,,
Myco,873,272-376,488-552,,,
Myco,874,368-440,,,,
Myco,875,,,,,
Myco,876,376-456,,,,
Myco,877,104-168,248-288,400-456,,
Myco,878,360-392,520-560,,,
Myco,879,,,,,
Myco,880,0-96,240-296,456-560,,
Myco,881,16-96,200-320,536-560,,
