Organism,Seq,Positions,,,
Synecho,252,0-80,184-240,336-384,
Synecho,253,312-416,,,
Synecho,254,296-392,,,
Synecho,255,232-320,472-504,,
Synecho,256,0-112,344-440,,
Synecho,257,144-280,,,
Synecho,258,0-168,,,
Synecho,259,264-456,,,
Synecho,260,200-440,,,
Synecho,261,376-424,528-544,,
Synecho,262,240-288,392-480,,
Synecho,263,0-224,368-432,,
Synecho,264,0-64,312-464,,
Synecho,265,336-560,,,
Synecho,266,0-48,96-208,240-272,296-480
Synecho,267,392-424,,,
Synecho,268,0-56,176-528,,
Synecho,269,0-128,232-344,504-560,
Synecho,270,96-224,392-528,,
Synecho,271,88-304,352-424,,
Synecho,272,136-224,304-416,,
Synecho,273,56-88,200-336,368-456,
Synecho,274,232-280,408-440,,
Synecho,275,88-232,328-448,472-560,
Synecho,276,0-56,288-384,456-552,
Synecho,277,0-16,96-192,288-432,
Synecho,278,0-472,,,
Synecho,279,48-88,192-368,448-552,
Synecho,280,232-272,384-424,,
Synecho,281,384-560,,,
Synecho,282,16-96,200-296,400-424,
Synecho,283,128-312,432-552,,
Synecho,284,0-40,160-216,,
Synecho,285,336-368,480-536,,
Synecho,286,0-48,112-456,,
Synecho,287,144-232,256-560,,
Synecho,288,128-184,320-528,,
Synecho,289,352-456,,,
Synecho,290,32-128,296-360,480-488,536-552
Synecho,291,144-424,,,
Synecho,292,0-40,104-264,488-504,
Synecho,293,104-392,456-560,,
Synecho,294,360-456,,,
Synecho,295,0-488,,,
Synecho,296,232-440,,,
