Organism,Seq,Positions,,,
Streptomyces,154,232-288,384-432,,
Streptomyces,155,112-176,312-416,,
Streptomyces,156,344-560,,,
Streptomyces,157,0-248,320-392,,
Streptomyces,158,168-232,408-480,,
Streptomyces,159,136-192,344-424,,
Streptomyces,160,328-448,,,
Streptomyces,161,344-448,,,
Streptomyces,162,360-424,,,
Streptomyces,163,368-512,,,
Streptomyces,164,144-248,304-448,,
Streptomyces,165,64-184,,,
Streptomyces,166,208-272,384-432,520-536,
Streptomyces,167,,,,
Streptomyces,168,384-496,,,
Streptomyces,169,152-552,,,
Streptomyces,170,144-280,368-440,,
Streptomyces,171,392-496,,,
Streptomyces,172,40-80,,,
Streptomyces,173,408-504,,,
Streptomyces,174,0-96,296-464,,
Streptomyces,175,280-424,,,
Streptomyces,176,344-560,,,
Streptomyces,177,0-104,384-432,504-560,
Streptomyces,178,288-408,504-536,,
Streptomyces,179,168-184,280-560,,
Streptomyces,180,288-488,,,
Streptomyces,181,352-400,504-560,,
Streptomyces,182,200-336,,,
Streptomyces,183,,,,
Streptomyces,184,160-232,,,
Streptomyces,185,408-416,448-456,,
Streptomyces,186,88-136,360-464,,
Streptomyces,187,384-416,,,
Streptomyces,188,392-560,,,
Streptomyces,189,160-296,440-480,,
Streptomyces,190,,,,
Streptomyces,191,504-560,,,
Streptomyces,192,504-544,,,
Streptomyces,193,352-432,,,
Streptomyces,194,400-536,,,
Streptomyces,195,376-464,,,
Streptomyces,196,0-24,304-552,,
Streptomyces,197,216-392,,,
Streptomyces,198,168-240,432-472,,
Streptomyces,199,512-560,,,
Streptomyces,200,368-544,,,
Streptomyces,201,352-416,,,
Streptomyces,202,32-64,408-432,,
Streptomyces,203,216-272,352-448,,
Streptomyces,204,40-392,,,
Streptomyces,205,392-520,,,
Streptomyces,206,352-400,,,
Streptomyces,207,368-432,,,
Streptomyces,208,120-256,,,
Streptomyces,209,432-512,,,
Streptomyces,210,48-96,216-264,424-512,
Streptomyces,211,40-224,,,
Streptomyces,212,264-424,,,
Streptomyces,213,376-560,,,
Streptomyces,214,0-56,336-448,520-560,
Streptomyces,215,416-552,,,
Streptomyces,216,392-488,,,
Streptomyces,217,0-8,384-448,,
Streptomyces,218,352-488,,,
Streptomyces,219,288-328,,,
Streptomyces,220,384-416,,,
Streptomyces,221,152-216,328-488,536-552,
Streptomyces,222,416-448,,,
Streptomyces,223,40-104,,,
Streptomyces,224,,,,
Streptomyces,225,216-424,,,
Streptomyces,226,448-536,,,
Streptomyces,227,96-432,,,
Streptomyces,228,160-208,400-480,,
Streptomyces,229,176-224,344-472,,
Streptomyces,230,88-368,,,
Streptomyces,231,8-208,288-392,,
Streptomyces,232,368-560,,,
Streptomyces,233,,,,
Streptomyces,234,120-296,440-528,,
Streptomyces,235,56-112,352-440,,
Streptomyces,236,424-520,,,
Streptomyces,237,304-424,,,
Streptomyces,238,368-440,,,
Streptomyces,239,128-184,,,
Streptomyces,240,224-240,264-400,,
Streptomyces,241,248-344,,,
Streptomyces,242,72-136,264-296,456-552,
Streptomyces,243,320-416,,,
Streptomyces,244,280-360,,,
Streptomyces,245,272-312,424-504,,
Streptomyces,246,64-80,184-280,512-560,
Streptomyces,247,120-192,368-512,,
Streptomyces,248,344-416,480-520,,
Streptomyces,249,0-64,408-440,,
Streptomyces,250,392-440,,,
Streptomyces,251,360-440,,,
Streptomyces,252,8-200,392-440,,
Streptomyces,253,,,,
Streptomyces,254,264-296,432-528,,
Streptomyces,255,320-424,440-448,,
Streptomyces,256,352-360,,,
Streptomyces,257,0-16,320-560,,
Streptomyces,258,112-232,312-400,488-552,
Streptomyces,259,280-376,,,
Streptomyces,260,80-112,248-288,368-560,
Streptomyces,261,384-424,,,
Streptomyces,262,336-504,,,
Streptomyces,263,360-392,496-536,,
Streptomyces,264,0-304,384-432,512-560,
Streptomyces,265,144-160,280-520,,
Streptomyces,266,0-8,232-296,432-496,
Streptomyces,267,368-536,,,
Streptomyces,268,0-128,392-424,,
Streptomyces,269,32-112,376-408,,
Streptomyces,270,368-400,,,
Streptomyces,271,0-40,304-416,,
Streptomyces,272,376-560,,,
Streptomyces,273,72-128,224-248,376-440,
Streptomyces,274,224-272,400-432,,
Streptomyces,275,280-440,,,
Streptomyces,276,376-400,,,
Streptomyces,277,264-480,,,
Streptomyces,278,304-464,,,
Streptomyces,279,424-536,,,
Streptomyces,280,360-424,504-544,,
Streptomyces,281,200-224,320-392,,
Streptomyces,282,312-456,,,
Streptomyces,283,272-424,504-560,,
Streptomyces,284,224-248,344-408,496-560,
Streptomyces,285,472-520,,,
Streptomyces,286,400-464,,,
Streptomyces,287,120-200,384-440,,
Streptomyces,288,336-360,,,
Streptomyces,289,,,,
Streptomyces,290,320-440,528-560,,
Streptomyces,291,216-272,,,
Streptomyces,292,80-192,352-560,,
Streptomyces,293,392-448,,,
Streptomyces,294,160-288,,,
Streptomyces,295,328-448,,,
Streptomyces,296,344-472,,,
Streptomyces,297,208-264,360-528,,
Streptomyces,298,72-104,192-376,,
Streptomyces,299,,,,
Streptomyces,300,32-72,168-224,,
Streptomyces,301,0-56,392-416,,
Streptomyces,302,320-472,,,
Streptomyces,303,344-392,,,
Streptomyces,304,0-16,160-264,,
Streptomyces,305,168-264,320-528,,
Streptomyces,306,432-560,,,
Streptomyces,307,0-80,408-496,,
Streptomyces,308,216-280,360-416,,
Streptomyces,309,360-416,,,
Streptomyces,310,,,,
Streptomyces,311,72-560,,,
Streptomyces,312,328-560,,,
Streptomyces,313,96-152,288-360,,
Streptomyces,314,168-208,320-360,,
Streptomyces,315,192-288,360-392,,
Streptomyces,316,40-104,368-392,,
Streptomyces,317,,,,
Streptomyces,318,400-536,,,
Streptomyces,319,0-40,288-328,392-560,
Streptomyces,320,360-560,,,
Streptomyces,321,0-88,368-464,,
Streptomyces,322,,,,
Streptomyces,323,168-440,,,
Streptomyces,324,24-280,456-480,,
Streptomyces,325,72-112,192-240,320-392,
Streptomyces,326,264-464,,,
Streptomyces,327,328-376,,,
Streptomyces,328,152-224,400-488,,
Streptomyces,329,312-392,456-480,,
Streptomyces,330,328-360,,,
Streptomyces,331,304-432,,,
Streptomyces,332,48-96,392-432,,
Streptomyces,333,296-312,352-440,520-544,
Streptomyces,334,288-312,392-400,,
Streptomyces,335,392-416,,,
Streptomyces,336,368-496,,,
Streptomyces,337,0-32,352-424,,
Streptomyces,338,0-144,336-472,,
Streptomyces,339,,,,
Streptomyces,340,496-560,,,
Streptomyces,341,192-552,,,
Streptomyces,342,320-432,496-560,,
Streptomyces,343,0-464,,,
Streptomyces,344,176-208,384-544,,
Streptomyces,345,336-360,,,
Streptomyces,346,128-248,360-560,,
Streptomyces,347,376-504,,,
Streptomyces,348,280-432,,,
Streptomyces,349,152-160,264-296,360-552,
Streptomyces,350,288-400,,,
Streptomyces,351,304-536,,,
Streptomyces,352,112-160,304-560,,
Streptomyces,353,288-440,,,
Streptomyces,354,192-240,392-464,,
Streptomyces,355,,,,
Streptomyces,356,,,,
Streptomyces,357,312-416,,,
Streptomyces,358,216-296,400-432,,
Streptomyces,359,0-16,80-216,392-560,
Streptomyces,360,328-528,,,
Streptomyces,361,0-488,,,
Streptomyces,362,432-456,,,
Streptomyces,363,264-400,,,
Streptomyces,364,48-56,392-560,,
Streptomyces,365,232-272,472-560,,
Streptomyces,366,72-152,496-560,,
Streptomyces,367,496-544,,,
Streptomyces,368,440-472,,,
Streptomyces,369,352-456,,,
Streptomyces,370,,,,
Streptomyces,371,80-224,344-424,,
Streptomyces,372,48-152,192-208,392-512,
Streptomyces,373,40-128,408-512,,
Streptomyces,374,16-480,,,
Streptomyces,375,240-392,,,
Streptomyces,376,400-512,,,
Streptomyces,377,0-16,304-448,,
Streptomyces,378,400-432,,,
Streptomyces,379,0-16,88-184,464-488,
Streptomyces,380,352-384,,,
Streptomyces,381,24-56,384-456,536-544,
Streptomyces,382,352-464,,,
Streptomyces,383,48-112,504-560,,
Streptomyces,384,304-368,,,
Streptomyces,385,0-48,400-528,,
Streptomyces,386,264-344,360-432,,
Streptomyces,387,0-8,352-480,512-528,
Streptomyces,388,,,,
Streptomyces,389,0-120,312-376,,
Streptomyces,390,256-288,384-432,512-560,
Streptomyces,391,264-304,,,
Streptomyces,392,,,,
Streptomyces,393,264-320,,,
Streptomyces,394,360-472,,,
Streptomyces,395,160-264,416-456,,
Streptomyces,396,312-488,,,
Streptomyces,397,0-112,,,
Streptomyces,398,280-488,,,
Streptomyces,399,48-136,232-448,,
Streptomyces,400,360-488,,,
Streptomyces,401,0-8,320-504,,
Streptomyces,402,144-208,,,
Streptomyces,403,,,,
Streptomyces,404,376-408,,,
Streptomyces,405,176-320,,,
Streptomyces,406,0-160,472-528,,
Streptomyces,407,176-192,312-416,480-528,
Streptomyces,408,0-128,344-400,528-544,
Streptomyces,409,488-528,,,
Streptomyces,410,296-400,,,
Streptomyces,411,144-184,352-424,,
Streptomyces,412,480-560,,,
Streptomyces,413,0-112,384-432,,
Streptomyces,414,88-120,,,
Streptomyces,415,232-448,,,
Streptomyces,416,,,,
Streptomyces,417,120-200,288-504,,
Streptomyces,418,376-408,,,
Streptomyces,419,360-432,,,
Streptomyces,420,392-472,,,
Streptomyces,421,0-72,392-456,,
Streptomyces,422,336-560,,,
Streptomyces,423,400-464,,,
Streptomyces,424,248-448,,,
Streptomyces,425,328-392,,,
Streptomyces,426,352-496,,,
Streptomyces,427,264-464,,,
Streptomyces,428,96-200,416-552,,
Streptomyces,429,360-408,,,
Streptomyces,430,40-104,192-240,472-520,
Streptomyces,431,360-408,,,
Streptomyces,432,,,,
Streptomyces,433,80-128,384-448,,
Streptomyces,434,384-416,,,
Streptomyces,435,224-360,392-496,,
Streptomyces,436,312-344,,,
Streptomyces,437,400-544,,,
Streptomyces,438,176-304,416-536,,
Streptomyces,439,248-288,376-440,,
Streptomyces,440,0-216,384-416,,
Streptomyces,441,232-472,,,
Streptomyces,442,104-224,304-528,,
Streptomyces,443,0-112,184-248,352-424,
Streptomyces,444,8-24,256-328,,
Streptomyces,445,280-352,400-456,,
Streptomyces,446,400-488,,,
Streptomyces,447,0-56,112-280,368-544,
Streptomyces,448,112-280,,,
Streptomyces,449,264-408,,,
Streptomyces,450,352-408,,,
Streptomyces,451,272-384,,,
Streptomyces,452,136-256,,,
Streptomyces,453,8-56,208-392,456-488,
Streptomyces,454,224-272,424-432,,
Streptomyces,455,320-488,,,
Streptomyces,456,504-544,,,
Streptomyces,457,80-128,280-376,392-552,
Streptomyces,458,32-72,400-528,,
Streptomyces,459,168-224,328-448,,
Streptomyces,460,184-376,,,
Streptomyces,461,,,,
Streptomyces,462,392-440,,,
Streptomyces,463,304-560,,,
Streptomyces,464,0-152,344-360,384-400,
Streptomyces,465,320-440,,,
Streptomyces,466,64-160,400-512,,
Streptomyces,467,16-64,344-400,,
Streptomyces,468,0-40,336-392,448-560,
Streptomyces,469,424-560,,,
Streptomyces,470,424-440,,,
Streptomyces,471,,,,
Streptomyces,472,120-256,392-400,,
Streptomyces,473,136-264,408-432,,
Streptomyces,474,208-232,336-560,,
Streptomyces,475,80-168,304-480,,
Streptomyces,476,248-512,,,
Streptomyces,477,360-392,528-560,,
Streptomyces,478,56-128,328-560,,
Streptomyces,479,0-72,208-368,504-560,
Streptomyces,480,344-408,,,
Streptomyces,481,168-216,344-392,,
Streptomyces,482,280-504,,,
Streptomyces,483,0-24,104-136,264-464,
Streptomyces,484,192-232,464-552,,
Streptomyces,485,96-128,344-448,,
Streptomyces,486,184-232,,,
Streptomyces,487,128-184,344-424,,
Streptomyces,488,40-264,,,
Streptomyces,489,320-328,,,
Streptomyces,490,376-416,488-528,,
Streptomyces,491,168-544,,,
Streptomyces,492,264-336,384-544,,
Streptomyces,493,144-256,384-512,,
Streptomyces,494,0-40,392-440,,
Streptomyces,495,176-272,,,
Streptomyces,496,344-416,,,
Streptomyces,497,32-88,160-192,400-416,
Streptomyces,498,56-72,152-208,432-560,
Streptomyces,499,432-496,,,
Streptomyces,500,328-448,,,
Streptomyces,501,384-416,,,
Streptomyces,502,0-104,392-416,,
Streptomyces,503,336-440,,,
Streptomyces,504,240-312,,,
Streptomyces,505,40-64,288-472,,
Streptomyces,506,320-480,,,
Streptomyces,507,0-112,256-368,,
Streptomyces,508,200-280,,,
Streptomyces,509,248-288,,,
Streptomyces,510,368-416,,,
Streptomyces,511,264-384,,,
Streptomyces,512,376-496,,,
Streptomyces,513,72-184,264-528,,
Streptomyces,514,120-224,320-528,,
Streptomyces,515,376-424,,,
Streptomyces,516,104-168,344-480,,
Streptomyces,517,48-136,224-536,,
Streptomyces,518,152-232,528-560,,
Streptomyces,519,384-536,,,
Streptomyces,520,0-264,,,
Streptomyces,521,360-544,,,
Streptomyces,522,336-392,456-560,,
Streptomyces,523,56-160,256-344,480-520,
Streptomyces,524,352-464,,,
Streptomyces,525,320-464,,,
Streptomyces,526,80-120,,,
Streptomyces,527,360-456,,,
Streptomyces,528,352-424,,,
Streptomyces,529,192-400,,,
Streptomyces,530,464-528,,,
Streptomyces,531,392-440,,,
Streptomyces,532,0-96,184-448,,
Streptomyces,533,288-352,440-520,,
Streptomyces,534,264-424,,,
Streptomyces,535,352-368,440-560,,
Streptomyces,536,392-416,,,
Streptomyces,537,352-456,,,
Streptomyces,538,224-552,,,
Streptomyces,539,480-512,,,
Streptomyces,540,360-400,,,
Streptomyces,541,488-520,,,
Streptomyces,542,296-384,,,
Streptomyces,543,0-24,264-296,,
Streptomyces,544,280-544,,,
Streptomyces,545,312-384,,,
Streptomyces,546,0-152,280-480,,
Streptomyces,547,208-440,,,
Streptomyces,548,,,,
Streptomyces,549,200-528,,,
Streptomyces,550,312-368,432-560,,
Streptomyces,551,304-464,,,
Streptomyces,552,400-544,,,
Streptomyces,553,176-232,344-400,,
Streptomyces,554,264-400,,,
Streptomyces,555,376-424,480-560,,
Streptomyces,556,280-560,,,
Streptomyces,557,456-496,,,
Streptomyces,558,112-168,376-448,,
Streptomyces,559,344-504,,,
Streptomyces,560,240-248,264-272,352-384,
Streptomyces,561,120-224,384-456,,
Streptomyces,562,352-432,,,
Streptomyces,563,312-456,,,
Streptomyces,564,248-272,,,
Streptomyces,565,408-448,,,
Streptomyces,566,464-504,,,
Streptomyces,567,336-416,,,
Streptomyces,568,0-40,432-504,,
Streptomyces,569,496-520,,,
Streptomyces,570,352-424,,,
Streptomyces,571,40-88,336-504,,
Streptomyces,572,136-160,304-392,,
Streptomyces,573,0-96,240-384,496-552,
Streptomyces,574,0-64,336-480,,
Streptomyces,575,0-208,408-480,,
Streptomyces,576,352-416,,,
Streptomyces,577,432-504,,,
Streptomyces,578,376-400,,,
Streptomyces,579,304-408,,,
Streptomyces,580,24-32,80-144,368-392,
Streptomyces,581,344-472,,,
Streptomyces,582,328-352,368-376,432-472,
Streptomyces,583,0-32,128-432,,
Streptomyces,584,0-560,,,
Streptomyces,585,264-488,,,
Streptomyces,586,472-560,,,
Streptomyces,587,296-424,,,
Streptomyces,588,464-552,,,
Streptomyces,589,104-256,,,
Streptomyces,590,0-32,96-336,464-536,
Streptomyces,591,48-72,216-376,,
Streptomyces,592,336-464,,,
Streptomyces,593,376-456,,,
Streptomyces,594,312-560,,,
Streptomyces,595,48-152,352-432,,
Streptomyces,596,,,,
Streptomyces,597,408-512,,,
Streptomyces,598,360-560,,,
Streptomyces,599,392-456,,,
Streptomyces,600,152-176,304-400,,
Streptomyces,601,344-432,,,
Streptomyces,602,0-368,472-512,,
Streptomyces,603,296-440,,,
Streptomyces,604,376-528,,,
Streptomyces,605,0-104,368-560,,
Streptomyces,606,320-448,,,
Streptomyces,607,328-400,,,
Streptomyces,608,0-16,536-560,,
Streptomyces,609,272-392,,,
Streptomyces,610,408-520,,,
Streptomyces,611,,,,
Streptomyces,612,240-264,336-560,,
Streptomyces,613,72-104,272-504,,
Streptomyces,614,64-104,376-416,464-560,
Streptomyces,615,360-448,536-560,,
Streptomyces,616,120-176,328-552,,
Streptomyces,617,,,,
Streptomyces,618,152-192,320-408,,
Streptomyces,619,0-32,336-504,,
Streptomyces,620,336-416,,,
Streptomyces,621,112-136,168-200,424-464,
Streptomyces,622,312-480,,,
Streptomyces,623,392-432,,,
Streptomyces,624,336-472,,,
Streptomyces,625,336-400,,,
Streptomyces,626,128-152,264-424,504-560,
Streptomyces,627,176-208,360-424,512-536,
Streptomyces,628,352-400,,,
Streptomyces,629,184-248,360-512,,
Streptomyces,630,136-168,320-440,,
Streptomyces,631,32-112,,,
Streptomyces,632,328-376,,,
Streptomyces,633,216-336,,,
Streptomyces,634,344-408,,,
Streptomyces,635,16-40,224-312,368-376,
Streptomyces,636,232-424,,,
Streptomyces,637,376-424,,,
Streptomyces,638,384-416,,,
Streptomyces,639,,,,
Streptomyces,640,56-304,,,
Streptomyces,641,24-48,128-248,,
Streptomyces,642,360-408,520-560,,
Streptomyces,643,112-168,304-376,,
Streptomyces,644,272-424,520-560,,
Streptomyces,645,128-248,432-496,,
Streptomyces,646,128-160,256-320,424-560,
Streptomyces,647,344-400,,,
Streptomyces,648,0-48,464-536,,
Streptomyces,649,56-176,408-560,,
Streptomyces,650,0-240,304-432,,
Streptomyces,651,,,,
Streptomyces,652,0-56,176-304,400-472,
Streptomyces,653,136-168,328-464,,
Streptomyces,654,152-400,,,
Streptomyces,655,0-56,144-160,400-560,
Streptomyces,656,32-88,248-376,,
Streptomyces,657,360-472,,,
Streptomyces,658,0-136,264-288,376-560,
Streptomyces,659,272-328,,,
Streptomyces,660,368-400,,,
Streptomyces,661,112-168,368-400,,
Streptomyces,662,0-16,104-136,392-560,
Streptomyces,663,0-128,168-192,504-560,
Streptomyces,664,224-560,,,
Streptomyces,665,0-24,296-416,,
Streptomyces,666,384-408,,,
Streptomyces,667,264-304,368-496,,
Streptomyces,668,336-496,,,
Streptomyces,669,0-248,376-488,,
Streptomyces,670,112-152,264-312,,
Streptomyces,671,368-424,,,
Streptomyces,672,168-224,328-448,,
Streptomyces,673,344-392,464-560,,
Streptomyces,674,328-448,,,
Streptomyces,675,296-472,,,
Streptomyces,676,64-160,432-544,,
Streptomyces,677,392-464,,,
Streptomyces,678,240-264,,,
Streptomyces,679,480-488,,,
Streptomyces,680,328-360,,,
Streptomyces,681,312-560,,,
Streptomyces,682,384-560,,,
Streptomyces,683,0-16,368-448,,
Streptomyces,684,0-8,384-440,,
Streptomyces,685,264-320,,,
Streptomyces,686,128-168,392-408,,
Streptomyces,687,0-8,184-216,,
Streptomyces,688,40-72,400-560,,
Streptomyces,689,64-88,200-304,,
Streptomyces,690,312-400,,,
Streptomyces,691,344-464,,,
Streptomyces,692,320-392,,,
Streptomyces,693,152-216,384-472,,
Streptomyces,694,0-432,,,
Streptomyces,695,0-296,,,
Streptomyces,696,192-280,,,
Streptomyces,697,424-472,,,
Streptomyces,698,328-416,,,
Streptomyces,699,216-272,,,
Streptomyces,700,312-560,,,
Streptomyces,701,392-448,,,
Streptomyces,702,128-184,272-352,464-536,
Streptomyces,703,416-496,,,
Streptomyces,704,24-152,320-368,,
Streptomyces,705,,,,
Streptomyces,706,376-424,,,
Streptomyces,707,0-64,384-472,,
Streptomyces,708,376-416,,,
Streptomyces,709,432-520,,,
Streptomyces,710,384-464,,,
Streptomyces,711,304-408,,,
Streptomyces,712,264-312,416-504,,
Streptomyces,713,336-400,,,
Streptomyces,714,384-560,,,
Streptomyces,715,168-240,336-416,,
Streptomyces,716,472-560,,,
Streptomyces,717,360-416,,,
Streptomyces,718,360-432,,,
Streptomyces,719,456-488,,,
Streptomyces,720,280-368,,,
Streptomyces,721,0-136,192-496,,
Streptomyces,722,416-432,,,
Streptomyces,723,104-160,,,
Streptomyces,724,352-432,,,
Streptomyces,725,80-160,296-352,480-512,
Streptomyces,726,248-448,528-560,,
Streptomyces,727,336-472,,,
Streptomyces,728,232-304,,,
Streptomyces,729,,,,
Streptomyces,730,368-456,,,
Streptomyces,731,360-432,,,
Streptomyces,732,208-256,,,
Streptomyces,733,240-272,,,
Streptomyces,734,216-424,,,
Streptomyces,735,32-152,464-552,,
Streptomyces,736,224-424,,,
Streptomyces,737,96-120,,,
Streptomyces,738,48-160,264-328,368-416,
Streptomyces,739,432-552,,,
Streptomyces,740,264-368,,,
Streptomyces,741,208-240,312-504,,
Streptomyces,742,264-488,,,
Streptomyces,743,184-208,512-560,,
Streptomyces,744,0-64,200-216,392-520,
Streptomyces,745,256-368,,,
Streptomyces,746,32-152,240-464,,
Streptomyces,747,352-384,456-528,,
Streptomyces,748,120-160,328-336,,
Streptomyces,749,80-168,256-288,392-456,
Streptomyces,750,0-16,320-448,,
Streptomyces,751,248-496,,,
Streptomyces,752,128-280,352-472,520-536,
Streptomyces,753,320-448,,,
Streptomyces,754,336-408,504-544,,
Streptomyces,755,344-544,,,
Streptomyces,756,488-560,,,
Streptomyces,757,,,,
Streptomyces,758,200-392,520-560,,
Streptomyces,759,360-440,,,
Streptomyces,760,216-256,320-384,456-472,
Streptomyces,761,192-392,488-560,,
Streptomyces,762,344-384,,,
Streptomyces,763,232-488,,,
Streptomyces,764,160-408,,,
Streptomyces,765,344-472,,,
Streptomyces,766,0-16,296-336,432-560,
Streptomyces,767,0-56,,,
Streptomyces,768,96-112,280-456,,
Streptomyces,769,336-392,520-544,,
Streptomyces,770,184-352,,,
Streptomyces,771,264-416,,,
Streptomyces,772,24-384,,,
Streptomyces,773,360-416,512-528,,
Streptomyces,774,,,,
Streptomyces,775,40-232,312-424,,
Streptomyces,776,368-536,,,
Streptomyces,777,0-16,152-224,,
Streptomyces,778,8-112,152-176,200-480,
Streptomyces,779,64-96,304-320,400-456,
Streptomyces,780,328-392,,,
Streptomyces,781,344-536,,,
Streptomyces,782,56-168,352-408,,
Streptomyces,783,16-160,,,
Streptomyces,784,504-560,,,
Streptomyces,785,240-360,,,
Streptomyces,786,64-336,376-384,,
Streptomyces,787,400-560,,,
Streptomyces,788,232-272,352-408,,
Streptomyces,789,328-440,,,
Streptomyces,790,72-112,344-440,,
Streptomyces,791,376-408,,,
Streptomyces,792,328-456,,,
Streptomyces,793,328-344,536-560,,
Streptomyces,794,392-520,,,
Streptomyces,795,352-432,,,
Streptomyces,796,152-296,,,
Streptomyces,797,360-456,,,
Streptomyces,798,0-40,200-224,416-472,536-560
Streptomyces,799,104-176,384-512,,
Streptomyces,800,392-536,,,
Streptomyces,801,376-560,,,
