Organism,Seq,Positions,,,
Ecoli,234,176-272,320-432,,
Ecoli,235,72-96,304-400,,
Ecoli,236,8-48,120-296,,
Ecoli,237,0-392,,,
Ecoli,238,248-280,392-432,,
Ecoli,240,40-160,312-400,,
Ecoli,241,256-472,536-560,,
Ecoli,242,184-440,,,
Ecoli,243,128-192,248-432,520-560,
Ecoli,244,0-200,296-512,,
Ecoli,245,0-64,200-232,312-432,
Ecoli,246,88-336,,,
Ecoli,247,208-384,464-512,,
Ecoli,248,24-160,320-352,376-560,
Ecoli,249,200-232,344-480,,
Ecoli,250,0-40,192-464,,
Ecoli,251,40-96,176-552,,
Ecoli,252,152-304,384-432,504-544,
Ecoli,253,352-408,,,
Ecoli,254,24-40,176-480,,
Ecoli,255,104-392,,,
Ecoli,256,0-240,392-432,,
Ecoli,257,128-360,,,
Ecoli,258,112-392,,,
Ecoli,259,120-344,,,
Ecoli,260,0-72,120-264,368-432,
Ecoli,261,104-480,,,
Ecoli,262,408-552,,,
Ecoli,263,360-512,,,
Ecoli,264,192-240,336-560,,
Ecoli,265,0-80,248-440,,
Ecoli,266,248-416,,,
Ecoli,267,160-192,376-544,,
Ecoli,268,16-224,440-544,,
Ecoli,269,208-552,,,
Ecoli,270,152-248,408-448,,
Ecoli,271,344-520,,,
Ecoli,272,200-432,,,
Ecoli,273,336-560,,,
Ecoli,274,200-552,,,
Ecoli,275,280-560,,,
Ecoli,276,88-152,224-240,344-432,
Ecoli,277,192-344,440-472,,
Ecoli,278,240-536,,,
Ecoli,279,200-456,,,
Ecoli,280,128-408,,,
Ecoli,281,328-544,,,
Ecoli,282,88-256,400-520,,
Ecoli,283,304-528,,,
Ecoli,284,112-168,200-256,352-560,
Ecoli,285,64-88,184-312,424-456,
Ecoli,286,200-480,,,
Ecoli,287,224-392,,,
Ecoli,288,0-24,192-432,,
Ecoli,289,72-128,280-312,472-544,
Ecoli,290,184-456,,,
Ecoli,291,0-40,352-536,,
Ecoli,292,152-424,,,
Ecoli,293,352-448,,,
Ecoli,294,0-136,160-304,408-448,
Ecoli,295,144-408,536-544,,
Ecoli,296,208-344,,,
Ecoli,297,72-248,344-440,,
Ecoli,298,336-488,,,
Ecoli,299,168-208,272-464,,
Ecoli,300,136-160,312-376,512-560,
Ecoli,301,368-456,,,
Ecoli,302,0-192,376-408,,
Ecoli,303,256-432,,,
Ecoli,304,120-360,504-528,,
Ecoli,305,64-96,200-544,,
Ecoli,306,272-424,,,
Ecoli,307,0-432,,,
Ecoli,308,360-520,,,
Ecoli,309,120-488,,,
Ecoli,310,0-16,304-320,344-544,
Ecoli,311,0-40,184-464,,
Ecoli,312,320-456,,,
Ecoli,313,344-536,,,
Ecoli,314,184-352,,,
Ecoli,315,56-496,,,
Ecoli,316,32-440,,,
Ecoli,317,40-128,288-424,,
Ecoli,318,24-64,240-440,,
Ecoli,319,56-376,,,
Ecoli,320,80-120,,,
Ecoli,321,168-472,,,
Ecoli,322,240-512,,,
Ecoli,323,192-448,,,
Ecoli,324,208-424,,,
Ecoli,325,240-560,,,
Ecoli,326,176-312,392-448,,
Ecoli,327,304-432,,,
Ecoli,328,96-464,,,
Ecoli,329,0-144,232-464,,
Ecoli,330,304-440,,,
Ecoli,331,232-552,,,
Ecoli,332,256-560,,,
Ecoli,333,328-512,,,
Ecoli,334,64-184,352-520,,
Ecoli,335,144-392,,,
Ecoli,336,176-240,328-432,,
Ecoli,337,112-336,,,
Ecoli,338,120-144,336-472,,
Ecoli,339,384-560,,,
Ecoli,340,144-360,456-552,,
Ecoli,341,272-432,,,
Ecoli,342,176-480,,,
Ecoli,343,344-560,,,
Ecoli,344,0-24,328-496,,
Ecoli,345,336-472,,,
Ecoli,346,320-424,,,
Ecoli,347,64-512,,,
Ecoli,348,0-8,320-440,536-560,
Ecoli,349,296-352,440-560,,
Ecoli,350,208-320,,,
Ecoli,351,168-248,352-432,,
Ecoli,352,264-512,,,
Ecoli,353,216-424,,,
Ecoli,354,216-448,,,
Ecoli,355,304-432,,,
Ecoli,356,16-48,376-472,,
Ecoli,357,32-40,344-440,,
Ecoli,358,280-392,,,
Ecoli,359,0-48,200-272,360-560,
Ecoli,360,0-104,120-136,336-472,
Ecoli,361,0-432,528-544,,
Ecoli,362,48-96,280-448,,
Ecoli,363,264-352,528-560,,
Ecoli,364,232-464,536-560,,
Ecoli,365,136-408,,,
Ecoli,366,96-192,304-352,456-536,
Ecoli,367,176-432,,,
Ecoli,368,0-32,256-544,,
Ecoli,369,160-504,,,
Ecoli,370,224-296,376-424,,
Ecoli,371,168-560,,,
Ecoli,372,104-160,216-432,,
Ecoli,373,152-336,400-424,,
Ecoli,374,264-480,,,
Ecoli,375,56-80,368-472,,
Ecoli,376,336-472,,,
Ecoli,377,80-240,328-464,,
Ecoli,378,344-464,,,
Ecoli,379,0-56,320-560,,
Ecoli,380,0-8,224-392,,
Ecoli,381,312-400,,,
Ecoli,382,248-464,,,
Ecoli,383,240-448,,,
Ecoli,384,0-48,136-200,272-464,
Ecoli,385,112-168,256-368,464-512,
Ecoli,386,56-432,,,
Ecoli,387,0-416,,,
Ecoli,388,240-512,,,
Ecoli,389,304-512,,,
Ecoli,390,0-64,344-440,,
Ecoli,391,264-400,,,
Ecoli,392,264-560,,,
Ecoli,393,312-456,,,
Ecoli,394,0-8,240-264,344-424,
Ecoli,395,0-112,344-408,,
Ecoli,396,136-376,,,
Ecoli,397,144-440,,,
Ecoli,398,96-488,,,
Ecoli,399,0-72,152-184,288-528,
Ecoli,400,120-520,,,
Ecoli,401,0-40,256-472,,
Ecoli,402,344-392,,,
Ecoli,403,176-560,,,
Ecoli,404,0-176,312-544,,
Ecoli,405,192-376,,,
Ecoli,406,216-384,,,
Ecoli,407,104-440,,,
Ecoli,408,304-456,,,
Ecoli,409,192-512,,,
Ecoli,410,24-96,232-352,464-520,
Ecoli,411,168-560,,,
Ecoli,412,256-472,,,
Ecoli,413,432-456,,,
Ecoli,414,104-152,528-552,,
Ecoli,415,360-512,,,
Ecoli,416,280-448,,,
Ecoli,417,24-216,304-368,,
Ecoli,418,0-8,208-448,,
Ecoli,419,144-440,,,
Ecoli,420,320-432,,,
Ecoli,421,320-416,,,
Ecoli,422,168-200,464-552,,
Ecoli,423,72-176,264-504,,
Ecoli,424,264-320,400-456,,
Ecoli,425,64-96,256-560,,
Ecoli,426,360-488,,,
Ecoli,427,0-40,128-520,,
Ecoli,428,0-16,296-464,488-504,
Ecoli,429,240-448,,,
Ecoli,430,80-152,240-528,,
Ecoli,431,72-128,168-336,,
Ecoli,432,128-480,,,
Ecoli,433,424-488,,,
Ecoli,434,232-424,520-552,,
Ecoli,435,80-400,,,
Ecoli,436,56-112,384-472,,
Ecoli,437,0-64,280-536,,
Ecoli,438,40-560,,,
Ecoli,439,16-72,240-416,,
Ecoli,440,256-456,488-560,,
Ecoli,441,0-40,112-496,,
Ecoli,442,40-56,216-264,384-520,
Ecoli,443,216-280,352-400,,
Ecoli,444,88-128,264-448,,
Ecoli,445,184-352,,,
Ecoli,446,312-456,,,
Ecoli,447,320-488,,,
Ecoli,448,184-432,,,
Ecoli,449,368-408,,,
Ecoli,450,272-304,,,
Ecoli,451,0-96,304-448,,
Ecoli,452,40-160,312-424,,
Ecoli,453,400-560,,,
Ecoli,454,272-336,408-552,,
Ecoli,455,272-376,456-496,,
Ecoli,456,0-264,,,
Ecoli,457,176-304,480-560,,
Ecoli,458,256-488,,,
Ecoli,459,224-560,,,
Ecoli,460,264-344,432-512,,
Ecoli,461,320-392,440-560,,
Ecoli,462,232-416,,,
Ecoli,463,8-440,,,
Ecoli,464,112-280,360-488,,
Ecoli,465,8-40,176-440,,
Ecoli,466,96-176,304-448,,
Ecoli,467,344-416,,,
Ecoli,468,168-264,368-496,,
Ecoli,469,56-376,472-480,,
Ecoli,470,200-440,,,
Ecoli,471,0-32,312-424,488-560,
Ecoli,472,96-464,528-560,,
Ecoli,473,224-256,344-464,,
Ecoli,474,208-264,,,
Ecoli,475,336-472,,,
Ecoli,476,8-48,224-384,448-480,
Ecoli,477,8-176,,,
Ecoli,478,16-24,48-512,,
Ecoli,479,360-448,,,
Ecoli,480,0-104,200-392,,
Ecoli,481,296-536,,,
Ecoli,482,304-464,,,
Ecoli,483,216-512,,,
Ecoli,484,296-480,,,
Ecoli,485,296-560,,,
Ecoli,486,136-176,264-496,,
Ecoli,487,224-384,,,
Ecoli,488,240-448,,,
Ecoli,489,248-496,,,
Ecoli,490,288-456,,,
Ecoli,491,336-440,,,
Ecoli,492,168-424,,,
Ecoli,493,336-512,,,
Ecoli,494,208-432,,,
Ecoli,495,272-528,,,
Ecoli,496,64-104,296-560,,
Ecoli,497,368-464,,,
Ecoli,498,312-448,,,
Ecoli,499,104-152,288-512,,
Ecoli,500,104-200,304-456,,
Ecoli,501,0-80,152-176,280-328,
Ecoli,502,80-136,264-288,384-520,
Ecoli,503,248-496,,,
Ecoli,504,120-136,264-440,,
Ecoli,505,0-120,248-504,,
Ecoli,506,336-432,,,
Ecoli,507,296-472,,,
Ecoli,508,176-256,336-392,472-560,
Ecoli,509,0-128,256-320,456-528,
Ecoli,510,264-408,,,
Ecoli,511,80-176,264-368,536-544,
Ecoli,512,288-448,,,
Ecoli,513,0-80,168-264,336-440,
Ecoli,514,0-392,,,
Ecoli,515,328-456,,,
Ecoli,516,176-320,,,
Ecoli,517,112-360,,,
Ecoli,518,16-56,200-472,,
Ecoli,519,304-496,,,
Ecoli,520,0-80,120-200,368-480,
Ecoli,521,56-464,,,
Ecoli,522,216-552,,,
Ecoli,523,360-520,,,
Ecoli,524,0-208,256-440,,
Ecoli,525,0-48,304-440,,
Ecoli,526,256-312,384-464,,
Ecoli,527,56-216,304-472,,
Ecoli,528,160-480,,,
Ecoli,529,0-120,432-456,528-560,
Ecoli,530,112-152,240-296,408-432,
Ecoli,531,0-24,224-272,,
Ecoli,532,368-424,,,
Ecoli,533,104-432,,,
Ecoli,534,184-272,352-432,,
Ecoli,535,160-416,496-520,,
Ecoli,536,40-440,,,
Ecoli,537,328-544,,,
Ecoli,538,16-80,288-408,,
Ecoli,539,224-336,,,
Ecoli,540,160-232,344-496,,
Ecoli,541,264-496,,,
Ecoli,542,0-104,336-512,,
Ecoli,543,88-408,,,
Ecoli,544,0-16,192-232,304-400,
Ecoli,545,16-88,336-416,536-560,
Ecoli,546,176-496,,,
Ecoli,547,136-224,376-440,,
Ecoli,548,328-480,,,
Ecoli,549,232-256,528-560,,
Ecoli,550,8-40,160-208,328-440,
Ecoli,551,0-72,192-240,312-432,
Ecoli,552,56-456,,,
Ecoli,553,216-424,,,
Ecoli,554,232-432,,,
Ecoli,555,0-24,48-352,440-512,
Ecoli,556,136-416,,,
Ecoli,557,128-272,384-440,,
Ecoli,558,136-224,344-464,,
Ecoli,559,184-416,,,
Ecoli,560,16-96,352-472,,
Ecoli,561,88-104,368-432,,
Ecoli,562,0-24,344-480,,
Ecoli,563,64-88,208-232,,
Ecoli,564,0-8,368-504,,
Ecoli,565,376-496,,,
Ecoli,566,0-288,376-408,,
Ecoli,567,32-224,328-504,,
Ecoli,568,168-488,528-544,,
Ecoli,569,320-560,,,
Ecoli,570,336-400,496-560,,
Ecoli,571,184-312,392-400,,
Ecoli,572,320-464,,,
Ecoli,573,176-208,312-456,,
Ecoli,574,160-424,,,
Ecoli,575,240-384,448-560,,
Ecoli,576,8-64,160-424,,
Ecoli,577,0-448,,,
Ecoli,578,80-448,,,
Ecoli,579,296-488,,,
Ecoli,580,264-280,360-472,,
Ecoli,581,160-440,,,
Ecoli,582,32-56,160-424,,
Ecoli,583,184-560,,,
Ecoli,584,80-120,216-448,,
Ecoli,585,344-424,536-544,,
Ecoli,586,112-152,168-184,232-432,
Ecoli,587,80-112,208-480,,
Ecoli,588,168-280,,,
Ecoli,589,0-80,144-432,,
Ecoli,590,104-216,296-440,,
Ecoli,591,112-120,144-464,,
Ecoli,592,40-80,168-232,384-504,
Ecoli,593,24-72,200-488,504-512,536-544
Ecoli,594,344-552,,,
Ecoli,595,0-24,120-328,,
Ecoli,596,216-264,,,
Ecoli,597,96-152,328-440,,
Ecoli,598,280-560,,,
Ecoli,599,88-104,272-440,,
Ecoli,600,96-232,408-440,,
Ecoli,601,232-256,376-432,,
Ecoli,602,96-152,304-328,,
Ecoli,603,336-416,480-560,,
Ecoli,604,0-120,240-280,448-472,
Ecoli,605,16-48,376-456,,
Ecoli,606,200-440,,,
Ecoli,607,16-88,320-536,,
Ecoli,608,0-168,320-488,,
Ecoli,609,56-176,320-488,,
Ecoli,610,0-32,112-400,,
Ecoli,611,,,,
Ecoli,612,264-296,392-472,,
Ecoli,613,184-208,424-536,,
Ecoli,614,112-296,352-504,,
Ecoli,615,320-456,,,
Ecoli,616,280-448,512-560,,
Ecoli,617,248-440,536-552,,
Ecoli,618,288-344,424-552,,
Ecoli,619,432-528,,,
Ecoli,620,0-24,376-560,,
Ecoli,621,168-232,376-560,,
Ecoli,622,200-456,,,
Ecoli,623,176-264,344-552,,
Ecoli,624,104-480,,,
Ecoli,625,0-32,72-440,,
Ecoli,626,0-32,160-416,,
Ecoli,627,192-312,,,
Ecoli,628,,,,
Ecoli,629,0-352,,,
Ecoli,630,256-504,,,
Ecoli,631,0-216,392-560,,
Ecoli,632,144-240,,,
Ecoli,633,8-240,360-384,,
Ecoli,634,0-16,120-216,320-488,
Ecoli,635,8-80,176-232,336-504,
Ecoli,636,360-440,,,
Ecoli,637,192-416,,,
Ecoli,638,368-448,,,
Ecoli,639,64-136,288-504,,
Ecoli,640,320-464,512-560,,
Ecoli,641,104-432,,,
Ecoli,642,0-392,528-560,,
Ecoli,643,0-56,312-440,504-560,
Ecoli,644,160-488,,,
Ecoli,645,152-464,,,
Ecoli,646,72-192,264-440,,
Ecoli,647,0-40,128-160,272-432,
Ecoli,648,312-440,,,
Ecoli,649,136-448,,,
Ecoli,650,0-112,256-272,304-480,
Ecoli,651,208-480,,,
Ecoli,652,0-240,352-440,,
Ecoli,653,8-104,200-536,,
Ecoli,654,200-304,368-440,,
Ecoli,655,64-256,,,
Ecoli,656,112-128,216-488,,
Ecoli,657,104-536,,,
Ecoli,658,0-40,104-504,,
Ecoli,659,64-368,440-464,,
Ecoli,660,256-440,536-560,,
Ecoli,661,288-480,,,
Ecoli,662,280-432,,,
Ecoli,663,,,,
Ecoli,664,272-432,,,
Ecoli,665,200-256,320-416,,
Ecoli,666,0-16,424-480,,
Ecoli,667,88-96,120-128,144-232,304-504
Ecoli,668,96-136,312-560,,
Ecoli,669,296-432,,,
Ecoli,670,184-464,,,
Ecoli,671,224-376,464-528,,
Ecoli,672,232-264,288-512,,
Ecoli,673,0-24,264-440,,
Ecoli,674,312-440,,,
Ecoli,675,288-464,,,
Ecoli,676,344-448,,,
Ecoli,677,152-376,,,
Ecoli,678,32-88,208-416,,
Ecoli,679,152-288,416-472,,
Ecoli,680,0-16,216-296,376-552,
Ecoli,681,224-432,,,
Ecoli,682,304-456,,,
Ecoli,683,280-416,,,
Ecoli,684,352-448,,,
Ecoli,685,24-72,208-432,,
Ecoli,686,184-384,,,
Ecoli,687,256-280,296-560,,
Ecoli,688,256-488,,,
Ecoli,689,192-440,,,
Ecoli,690,56-144,224-448,,
Ecoli,691,0-136,336-536,,
Ecoli,692,176-304,352-432,,
Ecoli,693,0-208,344-384,464-496,
Ecoli,694,304-472,,,
Ecoli,695,0-16,240-464,,
Ecoli,696,272-448,,,
Ecoli,697,152-240,360-400,,
Ecoli,698,240-552,,,
Ecoli,699,0-40,208-400,,
Ecoli,700,88-208,368-560,,
Ecoli,701,80-136,208-240,304-456,
Ecoli,702,72-456,,,
Ecoli,703,360-456,,,
Ecoli,704,216-408,520-544,,
Ecoli,705,256-440,,,
Ecoli,706,216-488,,,
Ecoli,707,152-216,304-456,,
Ecoli,708,0-72,160-464,,
Ecoli,709,0-128,272-472,,
Ecoli,710,328-512,,,
Ecoli,711,0-48,184-208,280-312,408-464
Ecoli,712,56-88,184-464,,
Ecoli,713,64-152,416-560,,
Ecoli,714,168-504,,,
Ecoli,715,0-48,152-360,504-552,
Ecoli,716,272-432,,,
Ecoli,717,216-392,456-520,,
Ecoli,718,0-16,208-560,,
Ecoli,719,64-120,296-528,,
Ecoli,720,64-432,448-560,,
Ecoli,721,176-416,,,
Ecoli,722,48-112,,,
Ecoli,723,0-88,144-408,,
Ecoli,724,0-24,328-560,,
Ecoli,725,0-8,320-392,,
Ecoli,726,464-480,,,
Ecoli,727,240-560,,,
Ecoli,728,320-480,504-512,,
Ecoli,729,240-384,,,
Ecoli,730,96-552,,,
Ecoli,731,0-40,264-456,,
Ecoli,732,184-440,,,
Ecoli,733,248-480,,,
Ecoli,734,304-424,,,
Ecoli,735,128-408,,,
Ecoli,736,224-480,,,
Ecoli,737,184-384,464-496,,
Ecoli,738,192-304,408-448,,
