Organism,Seq,Positions,,,
Helico,97,367;448,501;605,,
Helico,98,,,,
Helico,99,,,,
Helico,100,7;82,383;522,,
Helico,101,230;270,299;397,442;506,
Helico,102,206;242,347;485,,
Helico,103,218;324,336;402,408;449,
Helico,104,439;504,,,
Helico,105,0;71,193;231,406;472,568;606
Helico,106,307;367,464;536,,
Helico,107,362;439,525;566,,
Helico,108,,,,
Helico,109,22;68,362;476,,
Helico,110,144;203,286;413,484;520,
Helico,111,12;79,197;291,408;457,
Helico,112,330;451,,,
Helico,113,388;430,438;515,,
Helico,114,310;525,,,
Helico,115,361;477,499;535,,
Helico,116,294;403,408;511,,
Helico,117,402;512,,,
Helico,118,351;434,,,
Helico,119,214;284,303;488,,
Helico,120,402;489,,,
Helico,121,223;502,,,
Helico,122,120;206,,,
Helico,123,325;483,,,
Helico,124,392;473,,,
Helico,125,398;537,,,
Helico,126,165;405,,,
Helico,127,,,,
Helico,128,557;613,,,
Helico,129,63;206,521;593,,
Helico,130,235;305,,,
Helico,131,55;120,238;317,,
Helico,132,357;447,,,
Helico,133,377;453,530;613,,
Helico,134,509;550,,,
Helico,135,261;389,,,
Helico,136,315;489,,,
Helico,137,324;439,446;538,,
Helico,138,240;314,,,
Helico,139,240;314,,,
Helico,140,237;280,342;411,,
Helico,141,421;460,,,
Helico,142,0;57,190;252,557;611,
Helico,143,400;467,,,
Helico,144,26;83,394;528,574;613,
Helico,145,321;402,,,
Helico,146,293;472,,,
Helico,147,442;493,532;577,,
Helico,148,59;102,389;553,562;613,
Helico,149,284;512,,,
Helico,150,207;246,395;486,560;608,
Helico,151,370;412,559;613,,
Helico,152,360;417,570;613,,
Helico,153,0;72,,,
Helico,154,,,,
Helico,155,322;407,427;494,,
Helico,156,463;535,,,
Helico,157,,,,
Helico,158,448;576,,,
Helico,159,328;440,446;515,,
Helico,160,369;479,541;587,,
Helico,161,267;323,385;448,,
Helico,162,340;487,,,
Helico,163,238;274,322;368,555;601,
Helico,164,127;175,,,
Helico,165,297;401,410;458,,
Helico,166,407;509,,,
Helico,167,317;471,,,
Helico,168,312;363,,,
Helico,169,400;493,,,
Helico,170,316;486,,,
Helico,171,188;233,298;347,385;467,
Helico,172,557;613,,,
Helico,173,303;460,,,
Helico,174,385;449,,,
Helico,175,45;112,253;290,446;491,
Helico,176,369;467,,,
Helico,177,296;335,377;467,,
Helico,178,326;487,,,
Helico,179,313;494,,,
Helico,180,239;305,,,
Helico,181,,,,
Helico,182,181;219,244;423,,
Helico,183,189;254,406;461,,
Helico,184,268;322,327;379,384;444,
Helico,185,0;56,412;501,,
Helico,186,0;75,411;499,510;554,
Helico,187,,,,
Helico,188,73;115,307;352,,
Helico,189,,,,
Helico,190,27;96,258;306,428;537,
Helico,191,522;613,,,
Helico,192,175;454,,,
Helico,193,393;440,447;504,,
Helico,194,275;415,,,
Helico,195,144;195,,,
Helico,196,222;440,,,
Helico,197,397;447,,,
Helico,198,244;421,,,
Helico,199,316;411,,,
Helico,200,362;516,,,
Helico,201,363;484,,,
Helico,202,132;199,530;587,,
Helico,203,0;53,388;424,450;531,
Helico,204,53;111,167;204,486;567,
Helico,205,318;371,386;597,,
Helico,206,0;60,413;473,,
Helico,207,380;520,,,
Helico,208,202;350,,,
Helico,209,239;300,308;443,,
Helico,210,338;488,,,
Helico,211,277;358,482;544,,
