Organism,Seq,Positions,,,,
Bacillus,115,152-480,,,,
Bacillus,116,80-136,288-464,,,
Bacillus,117,0-80,208-504,,,
Bacillus,118,304-400,,,,
Bacillus,119,8-48,200-216,264-528,,
Bacillus,120,24-96,224-504,,,
Bacillus,121,200-280,336-440,,,
Bacillus,122,0-16,344-440,504-560,,
Bacillus,123,200-472,,,,
Bacillus,124,0-560,,,,
Bacillus,125,240-496,,,,
Bacillus,126,208-496,,,,
Bacillus,127,160-184,296-488,,,
Bacillus,128,8-232,312-424,,,
Bacillus,129,0-16,296-544,,,
Bacillus,130,176-224,304-560,,,
Bacillus,131,0-72,200-560,,,
Bacillus,132,328-464,,,,
Bacillus,133,0-408,536-552,,,
Bacillus,134,216-560,,,,
Bacillus,135,0-480,,,,
Bacillus,136,136-512,,,,
Bacillus,137,248-544,,,,
Bacillus,138,360-504,,,,
Bacillus,139,336-536,,,,
Bacillus,140,136-440,,,,
Bacillus,141,288-528,,,,
Bacillus,142,192-560,,,,
Bacillus,143,352-472,536-560,,,
Bacillus,144,352-432,,,,
Bacillus,145,0-112,400-456,,,
Bacillus,146,120-240,,,,
Bacillus,147,0-96,296-560,,,
Bacillus,148,88-112,232-408,,,
Bacillus,149,248-328,376-528,,,
Bacillus,150,320-424,,,,
Bacillus,151,120-536,,,,
Bacillus,152,0-56,320-416,,,
Bacillus,153,8-72,320-560,,,
Bacillus,154,264-448,,,,
Bacillus,155,8-472,536-560,,,
Bacillus,156,208-536,,,,
Bacillus,157,0-32,136-160,304-536,,
Bacillus,158,0-120,200-240,312-464,,
Bacillus,159,264-496,,,,
Bacillus,160,216-512,,,,
Bacillus,161,0-72,248-504,,,
Bacillus,162,136-384,472-560,,,
Bacillus,163,296-424,,,,
Bacillus,164,120-520,,,,
Bacillus,165,160-456,,,,
Bacillus,166,0-48,136-488,,,
Bacillus,167,304-416,480-552,,,
Bacillus,168,32-176,352-560,,,
Bacillus,169,120-232,264-448,,,
Bacillus,170,128-424,,,,
Bacillus,171,216-424,464-552,,,
Bacillus,172,240-344,424-528,,,
Bacillus,173,0-96,280-560,,,
Bacillus,174,0-120,240-512,,,
Bacillus,175,0-40,248-424,520-536,,
Bacillus,176,0-440,,,,
Bacillus,177,304-552,,,,
Bacillus,178,64-408,,,,
Bacillus,179,48-88,264-536,,,
Bacillus,180,128-392,,,,
Bacillus,181,0-16,384-448,,,
Bacillus,182,224-400,,,,
Bacillus,183,0-144,176-448,536-552,,
Bacillus,184,264-400,,,,
Bacillus,185,304-560,,,,
Bacillus,186,56-184,296-544,,,
Bacillus,187,80-88,112-440,,,
Bacillus,188,0-48,136-560,,,
Bacillus,189,320-416,,,,
Bacillus,190,0-216,344-448,,,
Bacillus,191,0-48,104-152,304-488,,
Bacillus,192,104-216,360-536,,,
Bacillus,193,296-480,,,,
Bacillus,194,312-560,,,,
Bacillus,195,0-24,88-416,,,
Bacillus,196,0-40,256-472,,,
Bacillus,197,0-48,328-560,,,
Bacillus,198,264-552,,,,
Bacillus,199,48-408,,,,
Bacillus,200,136-432,,,,
Bacillus,201,96-216,304-400,,,
Bacillus,202,0-24,280-560,,,
Bacillus,203,184-272,384-488,,,
Bacillus,204,304-560,,,,
Bacillus,205,256-448,,,,
Bacillus,206,0-16,328-560,,,
Bacillus,207,296-424,,,,
Bacillus,208,0-8,192-496,,,
Bacillus,209,224-560,,,,
Bacillus,210,0-88,368-536,,,
Bacillus,211,112-208,304-560,,,
Bacillus,212,128-208,304-496,,,
Bacillus,213,96-152,192-416,,,
Bacillus,214,136-176,296-432,504-552,,
Bacillus,215,56-120,320-504,,,
Bacillus,216,0-40,208-472,,,
Bacillus,217,200-440,,,,
Bacillus,218,136-144,168-520,,,
Bacillus,219,312-560,,,,
Bacillus,220,56-416,,,,
Bacillus,221,304-512,,,,
Bacillus,222,264-456,,,,
Bacillus,223,0-32,312-536,,,
Bacillus,224,0-152,328-384,480-560,,
Bacillus,225,96-176,248-320,,,
Bacillus,226,0-8,256-376,,,
Bacillus,227,56-80,168-504,,,
Bacillus,228,16-184,296-520,,,
Bacillus,229,0-16,32-48,152-248,328-560,
Bacillus,230,144-432,,,,
Bacillus,231,0-24,152-560,,,
Bacillus,232,0-40,184-232,368-464,,
Bacillus,233,320-456,,,,
Bacillus,234,0-480,,,,
Bacillus,235,72-112,264-352,424-544,,
Bacillus,236,136-248,336-440,,,
Bacillus,237,264-536,,,,
Bacillus,238,176-432,,,,
Bacillus,239,152-448,,,,
Bacillus,240,232-472,,,,
Bacillus,241,288-448,520-560,,,
Bacillus,242,216-248,352-384,,,
Bacillus,243,184-416,,,,
Bacillus,244,144-416,,,,
Bacillus,245,368-384,,,,
Bacillus,246,56-120,224-560,,,
Bacillus,247,232-560,,,,
Bacillus,248,0-64,96-408,,,
Bacillus,249,256-440,,,,
Bacillus,250,376-560,,,,
Bacillus,251,112-136,240-512,,,
Bacillus,252,88-168,248-488,,,
Bacillus,253,176-560,,,,
Bacillus,254,0-32,376-528,,,
Bacillus,255,336-560,,,,
Bacillus,256,160-440,,,,
Bacillus,257,0-544,,,,
Bacillus,258,256-360,440-520,,,
Bacillus,259,152-200,288-464,,,
Bacillus,260,120-560,,,,
Bacillus,261,288-560,,,,
Bacillus,262,64-104,176-416,,,
Bacillus,263,184-560,,,,
Bacillus,264,104-152,320-440,,,
Bacillus,265,0-424,488-528,,,
Bacillus,266,160-424,,,,
Bacillus,267,0-40,128-176,272-448,,
Bacillus,268,144-560,,,,
Bacillus,269,0-40,296-360,,,
Bacillus,270,56-176,264-560,,,
Bacillus,271,64-96,248-480,,,
Bacillus,272,0-232,280-456,,,
Bacillus,273,248-512,,,,
Bacillus,274,32-88,160-424,,,
Bacillus,275,328-544,,,,
Bacillus,276,32-112,192-472,,,
Bacillus,277,32-96,192-432,,,
Bacillus,278,16-184,272-496,,,
Bacillus,279,48-144,320-552,,,
Bacillus,280,104-168,296-424,,,
Bacillus,281,24-48,144-224,400-536,,
Bacillus,282,96-128,200-560,,,
Bacillus,283,272-408,,,,
Bacillus,284,24-32,184-360,456-560,,
Bacillus,285,200-488,,,,
Bacillus,286,24-112,224-280,344-448,,
Bacillus,287,272-544,,,,
Bacillus,288,216-432,,,,
Bacillus,289,0-432,,,,
Bacillus,290,328-560,,,,
Bacillus,291,328-344,464-552,,,
Bacillus,292,72-112,288-448,,,
Bacillus,293,0-16,104-320,456-544,,
Bacillus,294,0-112,184-472,,,
Bacillus,295,0-216,456-520,,,
Bacillus,296,16-216,336-472,536-560,,
Bacillus,297,40-56,144-512,,,
Bacillus,298,104-272,336-480,,,
Bacillus,299,0-8,208-480,,,
Bacillus,300,216-280,368-560,,,
Bacillus,301,80-152,320-560,,,
Bacillus,302,336-488,,,,
Bacillus,303,136-176,288-400,512-560,,
Bacillus,304,200-528,,,,
Bacillus,305,184-464,520-560,,,
Bacillus,306,160-408,472-544,,,
Bacillus,307,216-440,,,,
Bacillus,308,24-560,,,,
Bacillus,309,0-104,248-536,,,
Bacillus,310,344-560,,,,
Bacillus,311,8-32,168-504,,,
Bacillus,312,288-560,,,,
Bacillus,313,0-16,368-536,,,
Bacillus,314,0-40,248-432,536-560,,
Bacillus,315,264-488,,,,
Bacillus,316,208-560,,,,
Bacillus,317,0-96,256-456,,,
Bacillus,318,0-136,280-504,528-536,,
Bacillus,319,136-448,,,,
Bacillus,320,0-16,104-440,,,
Bacillus,321,72-496,,,,
Bacillus,322,48-128,256-392,504-552,,
Bacillus,323,264-528,,,,
Bacillus,324,296-560,,,,
Bacillus,325,0-32,272-560,,,
Bacillus,326,0-432,,,,
Bacillus,327,248-488,,,,
Bacillus,328,176-256,392-504,,,
Bacillus,329,264-440,536-552,,,
Bacillus,330,312-496,,,,
Bacillus,331,192-232,296-464,,,
Bacillus,332,392-512,,,,
Bacillus,333,56-96,232-560,,,
Bacillus,334,264-456,,,,
Bacillus,335,216-464,,,,
Bacillus,336,56-120,192-416,,,
Bacillus,337,216-496,,,,
Bacillus,338,8-176,352-376,424-512,,
Bacillus,339,120-384,480-560,,,
Bacillus,340,168-176,264-480,,,
Bacillus,341,0-16,96-552,,,
Bacillus,342,16-256,432-552,,,
Bacillus,343,128-192,240-512,,,
Bacillus,344,0-88,272-512,,,
Bacillus,345,96-224,296-496,,,
Bacillus,346,176-264,328-464,,,
Bacillus,347,112-544,,,,
Bacillus,348,128-432,,,,
Bacillus,349,80-560,,,,
Bacillus,350,80-152,488-560,,,
Bacillus,351,64-512,,,,
Bacillus,352,128-264,328-496,,,
Bacillus,353,288-448,,,,
Bacillus,354,200-248,312-448,,,
Bacillus,355,232-496,,,,
Bacillus,356,88-128,296-448,,,
Bacillus,357,0-40,136-224,280-424,,
Bacillus,358,264-288,,,,
Bacillus,359,0-168,240-464,,,
Bacillus,360,0-184,264-480,,,
Bacillus,361,232-560,,,,
Bacillus,362,32-104,224-544,,,
Bacillus,363,112-416,,,,
Bacillus,364,88-448,,,,
Bacillus,365,0-56,120-536,,,
Bacillus,366,280-520,,,,
Bacillus,367,288-456,,,,
Bacillus,368,240-448,,,,
Bacillus,369,232-448,,,,
Bacillus,370,256-544,,,,
Bacillus,371,0-32,216-264,328-552,,
Bacillus,372,152-560,,,,
Bacillus,373,24-104,208-448,,,
Bacillus,374,160-424,,,,
Bacillus,375,48-424,,,,
Bacillus,376,280-560,,,,
Bacillus,377,0-144,256-504,,,
Bacillus,378,184-272,360-544,,,
Bacillus,379,88-440,520-560,,,
Bacillus,380,240-456,,,,
Bacillus,381,0-224,328-472,,,
Bacillus,382,288-496,,,,
Bacillus,383,104-224,288-440,,,
Bacillus,384,0-32,296-464,,,
Bacillus,385,0-80,104-464,,,
Bacillus,386,40-72,168-216,280-520,,
Bacillus,387,72-80,280-448,,,
Bacillus,388,40-64,336-488,,,
Bacillus,389,232-472,,,,
Bacillus,390,0-88,224-544,,,
Bacillus,391,272-400,,,,
Bacillus,392,280-560,,,,
Bacillus,393,0-56,184-448,,,
Bacillus,394,0-40,296-464,,,
Bacillus,395,112-232,304-408,,,
Bacillus,396,320-560,,,,
Bacillus,397,0-264,360-424,,,
Bacillus,398,0-8,184-408,,,
Bacillus,399,232-560,,,,
Bacillus,400,0-40,296-504,,,
Bacillus,401,192-432,,,,
Bacillus,402,224-376,448-488,,,
Bacillus,403,48-208,264-488,,,
Bacillus,404,288-448,,,,
Bacillus,405,176-408,,,,
Bacillus,406,320-560,,,,
Bacillus,407,168-496,,,,
Bacillus,408,40-424,,,,
Bacillus,409,200-448,,,,
Bacillus,410,24-120,216-504,,,
Bacillus,411,160-440,,,,
Bacillus,412,176-400,,,,
Bacillus,413,192-440,,,,
Bacillus,414,248-432,,,,
Bacillus,415,0-88,200-392,,,
Bacillus,416,56-448,,,,
Bacillus,417,296-440,,,,
Bacillus,418,200-456,,,,
Bacillus,419,264-392,,,,
Bacillus,420,16-120,216-224,264-400,,
Bacillus,421,216-488,,,,
Bacillus,422,0-80,352-488,,,
Bacillus,423,32-464,,,,
Bacillus,424,0-40,248-336,,,
Bacillus,425,120-144,336-560,,,
Bacillus,426,0-56,208-560,,,
Bacillus,427,280-496,,,,
Bacillus,428,0-400,512-536,,,
Bacillus,429,72-136,184-528,,,
Bacillus,430,80-520,,,,
Bacillus,431,0-16,200-560,,,
Bacillus,432,168-496,,,,
Bacillus,433,256-448,,,,
Bacillus,434,280-512,,,,
Bacillus,435,112-152,176-400,472-520,,
Bacillus,436,296-560,,,,
Bacillus,437,0-208,264-416,520-560,,
Bacillus,438,152-192,264-464,,,
Bacillus,439,232-504,,,,
Bacillus,440,120-160,264-560,,,
Bacillus,441,0-112,184-544,,,
Bacillus,442,208-440,,,,
Bacillus,443,40-472,,,,
Bacillus,444,288-504,,,,
Bacillus,445,192-432,,,,
Bacillus,446,48-520,,,,
Bacillus,447,0-56,184-464,,,
Bacillus,448,48-128,208-232,328-384,448-488,
Bacillus,449,0-40,360-560,,,
Bacillus,450,144-408,,,,
Bacillus,451,80-504,,,,
Bacillus,452,152-400,,,,
Bacillus,453,16-32,328-488,,,
Bacillus,454,248-424,,,,
Bacillus,455,120-400,,,,
Bacillus,456,224-456,,,,
Bacillus,457,80-432,,,,
Bacillus,458,192-224,312-448,,,
Bacillus,459,168-560,,,,
Bacillus,460,0-560,,,,
Bacillus,461,168-560,,,,
Bacillus,462,304-440,528-560,,,
Bacillus,463,176-208,288-560,,,
Bacillus,464,0-80,200-560,,,
Bacillus,465,160-416,,,,
Bacillus,466,184-440,,,,
Bacillus,467,160-456,,,,
Bacillus,468,0-560,,,,
Bacillus,469,160-424,488-528,,,
Bacillus,470,48-104,208-472,,,
Bacillus,471,24-56,248-272,336-560,,
Bacillus,472,56-112,280-560,,,
Bacillus,473,96-464,,,,
Bacillus,474,192-232,312-432,,,
Bacillus,475,384-480,,,,
Bacillus,476,152-200,320-440,,,
Bacillus,477,296-456,,,,
Bacillus,478,32-56,80-424,,,
Bacillus,479,0-168,280-544,,,
Bacillus,480,0-72,264-456,,,
Bacillus,481,288-504,,,,
Bacillus,482,256-472,,,,
Bacillus,483,0-168,336-520,,,
Bacillus,484,88-248,312-424,,,
Bacillus,485,224-416,,,,
Bacillus,486,88-120,240-424,,,
Bacillus,487,200-488,,,,
Bacillus,488,0-112,248-528,,,
Bacillus,489,128-176,264-560,,,
Bacillus,490,0-48,104-552,,,
Bacillus,491,128-152,288-448,,,
Bacillus,492,8-72,208-528,,,
Bacillus,493,0-96,216-456,,,
Bacillus,494,208-256,,,,
Bacillus,495,56-440,,,,
Bacillus,496,144-400,480-544,,,
Bacillus,497,104-176,296-560,,,
Bacillus,498,272-472,,,,
Bacillus,499,272-400,,,,
Bacillus,500,264-272,352-448,,,
Bacillus,501,304-424,,,,
Bacillus,502,0-440,528-552,,,
Bacillus,503,48-328,,,,
Bacillus,504,0-112,288-432,,,
Bacillus,505,272-512,,,,
Bacillus,506,296-560,,,,
Bacillus,507,144-168,264-536,,,
Bacillus,508,0-72,200-456,,,
Bacillus,509,64-104,248-344,384-528,,
Bacillus,510,0-8,216-432,,,
Bacillus,511,160-176,328-456,,,
Bacillus,512,192-424,520-560,,,
Bacillus,513,224-264,336-544,,,
Bacillus,514,96-176,248-448,,,
Bacillus,515,16-88,248-424,,,
Bacillus,516,304-544,,,,
Bacillus,517,0-80,288-472,,,
Bacillus,518,296-560,,,,
Bacillus,519,400-560,,,,
Bacillus,520,0-168,272-320,400-528,,
Bacillus,521,0-120,256-416,,,
Bacillus,522,232-520,,,,
Bacillus,523,0-96,224-296,416-560,,
Bacillus,524,192-544,,,,
Bacillus,525,56-560,,,,
Bacillus,526,208-448,,,,
Bacillus,527,336-560,,,,
Bacillus,528,0-136,304-560,,,
Bacillus,529,200-544,,,,
Bacillus,530,0-144,208-248,352-432,,
Bacillus,531,72-560,,,,
Bacillus,532,192-456,,,,
Bacillus,533,80-472,,,,
Bacillus,534,336-560,,,,
Bacillus,535,64-376,448-560,,,
Bacillus,536,312-528,,,,
Bacillus,537,96-424,,,,
Bacillus,538,0-40,272-416,480-560,,
Bacillus,539,288-552,,,,
Bacillus,540,0-16,168-464,,,
Bacillus,541,320-416,,,,
Bacillus,542,248-536,,,,
Bacillus,543,72-160,224-432,,,
Bacillus,544,208-448,,,,
Bacillus,545,0-80,368-480,,,
Bacillus,546,0-16,200-464,,,
Bacillus,547,0-40,184-296,368-560,,
Bacillus,548,200-264,344-560,,,
Bacillus,549,112-296,344-488,536-544,,
Bacillus,550,256-296,384-424,,,
Bacillus,551,136-192,256-496,,,
Bacillus,552,8-144,208-440,,,
Bacillus,553,0-48,208-424,,,
Bacillus,554,120-528,,,,
Bacillus,555,112-464,,,,
Bacillus,556,248-536,,,,
Bacillus,557,184-456,,,,
Bacillus,558,0-88,224-504,,,
Bacillus,559,224-440,,,,
Bacillus,560,0-16,120-240,320-552,,
Bacillus,561,176-480,,,,
Bacillus,562,320-464,,,,
Bacillus,563,152-504,536-544,,,
Bacillus,564,0-48,120-400,,,
Bacillus,565,272-544,,,,
Bacillus,566,72-160,360-552,,,
Bacillus,567,0-8,208-496,,,
Bacillus,568,0-176,264-496,,,
Bacillus,569,304-408,,,,
Bacillus,570,48-464,,,,
Bacillus,571,344-560,,,,
Bacillus,572,160-520,,,,
Bacillus,573,0-464,,,,
Bacillus,574,0-72,232-480,,,
Bacillus,575,40-64,312-456,,,
Bacillus,576,120-536,,,,
Bacillus,577,0-24,240-424,,,
Bacillus,578,312-488,,,,
Bacillus,579,328-440,,,,
Bacillus,580,128-240,320-456,520-560,,
Bacillus,581,184-488,,,,
Bacillus,582,0-488,,,,
Bacillus,583,0-56,224-560,,,
Bacillus,584,216-488,,,,
Bacillus,585,0-8,248-560,,,
Bacillus,586,168-184,296-440,504-552,,
Bacillus,587,0-80,216-432,,,
Bacillus,588,0-8,320-560,,,
Bacillus,589,0-80,160-232,320-416,,
Bacillus,590,368-408,456-560,,,
Bacillus,591,0-168,288-440,,,
Bacillus,592,176-416,528-560,,,
Bacillus,593,0-160,256-560,,,
Bacillus,594,152-560,,,,
Bacillus,595,192-456,,,,
Bacillus,596,0-40,368-560,,,
Bacillus,597,24-72,200-304,360-400,,
Bacillus,598,8-256,336-432,,,
Bacillus,599,200-560,,,,
Bacillus,600,0-8,272-536,,,
Bacillus,601,200-448,,,,
Bacillus,602,256-504,,,,
Bacillus,603,224-456,,,,
Bacillus,604,0-528,,,,
Bacillus,605,48-88,120-144,336-552,,
Bacillus,606,0-72,360-560,,,
Bacillus,607,72-424,520-536,,,
Bacillus,608,0-64,280-488,,,
Bacillus,609,168-192,304-440,,,
Bacillus,610,0-32,256-384,,,
Bacillus,611,200-488,,,,
Bacillus,612,56-184,240-296,368-464,,
Bacillus,613,32-216,280-560,,,
Bacillus,614,168-440,,,,
Bacillus,615,112-232,344-496,,,
Bacillus,616,24-88,224-432,488-560,,
Bacillus,617,0-88,240-488,,,
Bacillus,618,224-512,,,,
Bacillus,619,216-520,,,,
Bacillus,620,280-472,,,,
Bacillus,621,8-120,200-216,360-424,,
Bacillus,622,0-8,48-160,296-536,,
Bacillus,623,0-64,152-184,208-296,376-472,
Bacillus,624,144-240,360-560,,,
Bacillus,625,128-504,,,,
Bacillus,626,56-552,,,,
Bacillus,627,104-224,,,,
Bacillus,628,0-48,216-448,,,
Bacillus,629,296-552,,,,
Bacillus,630,0-448,,,,
Bacillus,631,152-216,312-472,,,
Bacillus,632,328-368,,,,
Bacillus,633,48-120,336-432,520-528,,
Bacillus,634,136-392,480-560,,,
Bacillus,635,32-224,352-536,,,
Bacillus,636,0-16,280-544,,,
Bacillus,637,280-528,,,,
Bacillus,638,152-184,240-512,,,
Bacillus,639,216-512,,,,
Bacillus,640,0-96,256-504,520-544,,
Bacillus,641,40-80,192-544,,,
Bacillus,642,288-536,,,,
Bacillus,643,320-552,,,,
Bacillus,644,312-552,,,,
Bacillus,645,264-544,,,,
Bacillus,646,152-184,296-448,520-560,,
Bacillus,647,296-560,,,,
Bacillus,648,48-560,,,,
Bacillus,649,8-40,104-256,352-552,,
Bacillus,650,232-440,,,,
Bacillus,651,0-72,360-560,,,
Bacillus,652,336-440,528-544,,,
Bacillus,653,160-544,,,,
Bacillus,654,56-88,288-472,,,
Bacillus,655,304-496,,,,
Bacillus,656,64-152,288-544,,,
Bacillus,657,136-432,,,,
Bacillus,658,352-440,,,,
Bacillus,659,240-408,,,,
Bacillus,660,256-392,504-560,,,
Bacillus,661,0-160,248-288,360-496,,
Bacillus,662,56-184,400-464,,,
Bacillus,663,288-536,,,,
Bacillus,664,176-200,320-560,,,
Bacillus,665,56-88,152-552,,,
Bacillus,666,128-152,232-400,,,
Bacillus,667,72-408,,,,
Bacillus,668,224-560,,,,
Bacillus,669,304-392,,,,
Bacillus,670,112-136,264-408,,,
Bacillus,671,256-400,,,,
Bacillus,672,24-120,264-456,,,
Bacillus,673,96-288,376-488,,,
Bacillus,674,264-432,,,,
Bacillus,675,0-560,,,,
Bacillus,676,176-432,,,,
Bacillus,677,208-544,,,,
Bacillus,678,224-520,,,,
Bacillus,679,296-536,,,,
Bacillus,680,264-488,,,,
Bacillus,681,0-32,112-504,,,
Bacillus,682,72-96,160-560,,,
Bacillus,683,0-24,256-536,,,
Bacillus,684,144-288,320-432,,,
Bacillus,685,0-120,232-464,,,
Bacillus,686,0-88,240-448,,,
Bacillus,687,232-408,496-560,,,
Bacillus,688,104-408,,,,
Bacillus,689,48-184,248-416,488-528,,
Bacillus,690,296-440,512-552,,,
Bacillus,691,96-312,384-520,,,
Bacillus,692,144-184,320-560,,,
Bacillus,693,264-520,,,,
Bacillus,694,200-504,,,,
Bacillus,695,0-104,128-408,528-552,,
Bacillus,696,264-504,,,,
Bacillus,697,320-560,,,,
Bacillus,698,248-560,,,,
Bacillus,699,0-48,344-560,,,
Bacillus,700,80-168,264-408,,,
Bacillus,701,104-488,,,,
Bacillus,702,256-432,,,,
Bacillus,703,0-120,240-480,,,
Bacillus,704,88-160,312-440,,,
Bacillus,705,296-440,496-560,,,
Bacillus,706,272-472,,,,
Bacillus,707,144-512,,,,
Bacillus,708,112-544,,,,
Bacillus,709,48-112,312-520,,,
Bacillus,710,424-560,,,,
Bacillus,711,80-104,304-496,,,
Bacillus,712,104-176,320-496,,,
Bacillus,713,208-288,352-440,,,
Bacillus,714,104-120,232-376,440-552,,
Bacillus,715,200-560,,,,
Bacillus,716,224-496,,,,
Bacillus,717,328-440,,,,
Bacillus,718,0-192,312-360,424-504,,
Bacillus,719,24-400,,,,
Bacillus,720,192-488,,,,
Bacillus,721,248-560,,,,
Bacillus,722,0-24,120-216,296-560,,
Bacillus,723,96-440,512-560,,,
Bacillus,724,40-72,184-560,,,
Bacillus,725,0-16,136-168,224-488,,
Bacillus,726,0-432,,,,
Bacillus,727,0-64,320-424,,,
Bacillus,728,104-152,256-536,,,
Bacillus,729,40-56,184-560,,,
Bacillus,730,272-408,,,,
Bacillus,731,328-552,,,,
Bacillus,732,24-112,312-456,,,
Bacillus,733,160-432,536-560,,,
Bacillus,734,128-240,296-488,,,
Bacillus,735,56-128,248-560,,,
Bacillus,736,0-48,296-456,,,
Bacillus,737,48-560,,,,
Bacillus,738,208-416,,,,
Bacillus,739,80-144,304-544,,,
Bacillus,740,256-432,,,,
Bacillus,741,200-544,,,,
Bacillus,742,304-416,,,,
Bacillus,743,0-56,144-216,336-520,,
Bacillus,744,200-480,,,,
Bacillus,745,48-72,288-432,496-552,,
Bacillus,746,0-96,384-528,,,
Bacillus,747,64-424,,,,
Bacillus,748,312-432,,,,
Bacillus,749,8-200,312-504,,,
Bacillus,750,152-448,512-544,,,
Bacillus,751,344-456,,,,
Bacillus,752,184-448,,,,
Bacillus,753,0-88,304-504,,,
Bacillus,754,72-352,384-400,,,
Bacillus,755,176-536,,,,
Bacillus,756,248-560,,,,
Bacillus,757,232-264,296-520,,,
Bacillus,758,0-8,80-416,528-552,,
Bacillus,759,152-544,,,,
Bacillus,760,288-440,,,,
Bacillus,761,0-64,136-240,336-456,,
Bacillus,762,0-112,248-472,,,
Bacillus,763,104-552,,,,
Bacillus,764,136-440,,,,
Bacillus,765,0-24,152-200,288-560,,
Bacillus,766,208-248,328-560,,,
Bacillus,767,0-16,256-408,,,
Bacillus,768,0-80,304-536,,,
Bacillus,769,280-552,,,,
Bacillus,770,232-544,,,,
Bacillus,771,72-128,320-560,,,
Bacillus,772,80-120,248-496,,,
Bacillus,773,216-232,336-392,528-544,,
Bacillus,774,248-544,,,,
Bacillus,775,160-464,,,,
Bacillus,776,160-472,,,,
Bacillus,777,0-32,224-440,456-552,,
Bacillus,778,56-424,504-560,,,
Bacillus,779,136-448,,,,
Bacillus,780,80-192,280-560,,,
