Organism,Seq,Positions,,,,
Chlamydia,161,40-80,272-560,,,
Chlamydia,162,0-16,144-200,344-440,504-544,
Chlamydia,163,240-480,,,,
Chlamydia,164,24-48,224-368,440-456,,
Chlamydia,165,80-144,328-400,536-560,,
Chlamydia,166,0-56,184-256,368-512,,
Chlamydia,167,160-512,,,,
Chlamydia,168,16-432,536-560,,,
Chlamydia,169,128-328,392-496,520-544,,
Chlamydia,170,256-472,,,,
Chlamydia,171,312-424,,,,
Chlamydia,172,320-400,,,,
Chlamydia,173,0-216,248-448,,,
Chlamydia,174,232-432,,,,
Chlamydia,175,216-416,,,,
Chlamydia,176,0-8,72-200,512-560,,
Chlamydia,177,72-496,,,,
Chlamydia,178,0-56,144-168,248-560,,
Chlamydia,179,304-504,,,,
Chlamydia,180,232-520,,,,
Chlamydia,181,224-448,,,,
Chlamydia,182,184-416,,,,
Chlamydia,183,344-560,,,,
Chlamydia,184,16-64,152-560,,,
Chlamydia,185,144-224,440-560,,,
Chlamydia,186,0-48,168-440,,,
Chlamydia,187,32-200,304-392,520-560,,
Chlamydia,188,0-56,304-464,,,
Chlamydia,189,16-48,224-464,,,
Chlamydia,190,240-488,,,,
Chlamydia,191,168-296,400-448,,,
Chlamydia,192,200-392,512-552,,,
Chlamydia,193,8-520,,,,
Chlamydia,194,56-104,296-416,504-560,,
Chlamydia,195,136-536,,,,
Chlamydia,196,40-128,480-536,,,
Chlamydia,197,96-224,336-392,,,
Chlamydia,198,56-560,,,,
Chlamydia,199,0-72,144-456,,,
Chlamydia,200,0-112,256-432,512-560,,
Chlamydia,201,112-144,288-560,,,
Chlamydia,202,152-520,,,,
Chlamydia,203,184-456,520-560,,,
Chlamydia,204,264-448,,,,
Chlamydia,205,176-480,,,,
Chlamydia,206,112-296,360-384,,,
Chlamydia,207,328-544,,,,
Chlamydia,208,120-144,312-512,,,
Chlamydia,209,184-560,,,,
Chlamydia,210,192-488,,,,
Chlamydia,211,304-456,520-560,,,
Chlamydia,212,0-128,248-560,,,
Chlamydia,213,184-560,,,,
Chlamydia,214,0-72,160-184,304-424,,
Chlamydia,215,232-432,,,,
Chlamydia,216,48-200,264-488,,,
Chlamydia,217,72-96,216-424,512-552,,
Chlamydia,218,0-552,,,,
Chlamydia,219,56-424,,,,
Chlamydia,220,336-464,,,,
Chlamydia,221,0-16,152-408,,,
Chlamydia,222,56-72,240-432,,,
Chlamydia,223,0-288,368-560,,,
Chlamydia,224,8-136,216-528,,,
Chlamydia,225,152-224,320-560,,,
Chlamydia,226,152-224,288-472,,,
Chlamydia,227,24-56,136-544,,,
Chlamydia,228,80-128,336-560,,,
Chlamydia,229,144-168,264-464,,,
Chlamydia,230,272-448,,,,
Chlamydia,231,264-448,,,,
Chlamydia,232,368-560,,,,
Chlamydia,233,32-280,536-552,,,
Chlamydia,234,304-456,,,,
Chlamydia,235,0-264,344-456,,,
Chlamydia,236,144-552,,,,
Chlamydia,237,240-560,,,,
Chlamydia,238,120-128,144-192,216-384,536-544,
Chlamydia,239,24-72,216-440,,,
Chlamydia,240,272-440,528-560,,,
Chlamydia,241,192-448,,,,
Chlamydia,242,312-560,,,,
Chlamydia,243,280-456,,,,
Chlamydia,244,88-416,,,,
Chlamydia,245,0-56,192-296,360-416,520-560,
Chlamydia,246,64-480,,,,
Chlamydia,247,40-512,,,,
Chlamydia,248,0-456,,,,
Chlamydia,249,264-552,,,,
Chlamydia,250,224-384,,,,
Chlamydia,251,0-440,504-560,,,
Chlamydia,252,0-40,360-560,,,
Chlamydia,253,184-368,536-560,,,
Chlamydia,254,288-416,,,,
Chlamydia,255,0-192,288-336,408-560,,
Chlamydia,256,0-176,312-520,,,
Chlamydia,257,0-112,368-520,,,
Chlamydia,258,64-96,216-560,,,
Chlamydia,259,120-160,288-560,,,
Chlamydia,260,0-48,216-384,520-544,,
Chlamydia,261,256-456,,,,
Chlamydia,262,272-544,,,,
Chlamydia,263,24-72,200-448,,,
Chlamydia,264,192-472,,,,
Chlamydia,265,0-16,336-408,,,
Chlamydia,266,128-440,,,,
Chlamydia,267,32-416,,,,
Chlamydia,268,0-128,240-272,496-560,,
Chlamydia,269,136-552,,,,
Chlamydia,270,120-304,,,,
Chlamydia,271,48-88,216-536,,,
Chlamydia,272,128-208,288-440,,,
Chlamydia,273,200-504,,,,
Chlamydia,274,96-120,280-464,,,
Chlamydia,275,104-160,224-560,,,
Chlamydia,276,160-480,,,,
Chlamydia,277,160-560,,,,
Chlamydia,278,272-448,,,,
Chlamydia,279,0-128,216-560,,,
Chlamydia,280,160-560,,,,
Chlamydia,281,40-112,272-504,,,
Chlamydia,282,200-560,,,,
Chlamydia,283,8-40,200-464,528-536,,
Chlamydia,284,264-432,496-560,,,
Chlamydia,285,0-40,160-408,,,
Chlamydia,286,0-16,80-144,320-536,,
Chlamydia,287,248-424,,,,
Chlamydia,288,0-24,56-456,,,
Chlamydia,289,48-88,160-488,,,
Chlamydia,290,200-504,,,,
Chlamydia,291,0-168,344-488,,,
Chlamydia,292,160-400,,,,
Chlamydia,293,224-472,,,,
Chlamydia,294,184-472,,,,
Chlamydia,295,88-96,280-560,,,
Chlamydia,296,328-560,,,,
Chlamydia,297,376-536,,,,
Chlamydia,298,168-528,,,,
Chlamydia,299,16-112,208-432,496-536,,
Chlamydia,300,160-424,,,,
Chlamydia,301,72-544,,,,
Chlamydia,302,40-392,520-560,,,
Chlamydia,303,0-40,376-536,,,
Chlamydia,304,336-464,,,,
Chlamydia,305,192-560,,,,
Chlamydia,306,16-40,264-464,496-504,,
Chlamydia,307,0-8,72-160,320-512,,
Chlamydia,308,352-440,,,,
Chlamydia,309,312-552,,,,
Chlamydia,310,56-448,,,,
Chlamydia,311,48-248,400-552,,,
Chlamydia,312,104-200,320-416,512-552,,
Chlamydia,313,184-408,480-552,,,
Chlamydia,314,16-96,176-216,320-560,,
Chlamydia,315,24-88,336-544,,,
Chlamydia,316,16-392,504-536,,,
Chlamydia,317,0-24,360-376,480-560,,
Chlamydia,318,256-416,,,,
Chlamydia,319,176-384,,,,
Chlamydia,320,152-552,,,,
Chlamydia,321,56-152,280-496,,,
Chlamydia,322,280-488,,,,
Chlamydia,323,0-456,,,,
Chlamydia,324,32-56,264-448,,,
Chlamydia,325,224-272,344-400,,,
Chlamydia,326,0-8,176-560,,,
