Organism,Seq,Positions,,,
Ecoli,317,40-128,288-440,456-536,
Ecoli,318,16-64,224-440,,
Ecoli,319,56-424,,,
Ecoli,320,0-8,80-120,,
Ecoli,321,168-480,,,
Ecoli,322,216-520,,,
Ecoli,323,176-520,,,
Ecoli,324,192-424,,,
Ecoli,325,240-560,,,
Ecoli,326,176-312,384-560,,
Ecoli,327,192-464,,,
Ecoli,328,96-472,,,
Ecoli,329,0-144,224-480,,
Ecoli,330,272-504,,,
Ecoli,331,224-552,,,
Ecoli,332,256-560,,,
Ecoli,333,320-520,,,
Ecoli,334,40-184,352-528,,
Ecoli,335,144-400,,,
Ecoli,336,168-240,312-456,536-560,
Ecoli,337,104-336,416-456,,
Ecoli,338,120-144,336-472,,
Ecoli,339,376-560,,,
Ecoli,340,128-376,440-560,,
Ecoli,341,256-456,,,
Ecoli,342,168-488,,,
Ecoli,343,344-560,,,
Ecoli,344,0-24,312-504,,
Ecoli,345,312-472,,,
Ecoli,346,312-504,,,
Ecoli,347,56-520,,,
Ecoli,348,0-8,312-448,536-560,
Ecoli,349,288-560,,,
Ecoli,350,72-104,200-352,448-480,
Ecoli,351,160-256,344-448,,
Ecoli,352,256-520,,,
Ecoli,353,200-440,,,
Ecoli,354,208-464,480-496,,
Ecoli,355,296-432,,,
Ecoli,356,0-48,352-496,,
Ecoli,357,0-64,336-536,,
Ecoli,358,280-392,536-560,,
Ecoli,359,0-48,192-272,344-560,
Ecoli,360,0-152,320-480,,
Ecoli,361,0-440,504-560,,
Ecoli,362,48-104,264-448,,
Ecoli,363,256-352,424-456,528-560,
Ecoli,364,224-560,,,
Ecoli,365,128-408,528-560,,
Ecoli,366,88-192,296-352,440-536,
Ecoli,367,176-440,,,
Ecoli,368,0-32,256-544,,
Ecoli,369,160-512,,,
Ecoli,370,0-32,200-296,376-424,
Ecoli,371,168-560,,,
Ecoli,372,104-432,,,
Ecoli,373,152-448,,,
Ecoli,374,248-488,,,
Ecoli,375,48-80,360-472,,
Ecoli,376,336-496,,,
Ecoli,377,72-240,320-560,,
Ecoli,378,320-464,,,
Ecoli,379,0-56,320-560,,
Ecoli,380,0-8,224-416,496-504,
Ecoli,381,312-456,,,
Ecoli,382,232-464,,,
Ecoli,383,240-448,,,
Ecoli,384,0-56,104-464,,
Ecoli,385,112-168,256-368,456-520,
Ecoli,386,56-432,536-544,,
Ecoli,387,0-432,,,
Ecoli,388,240-520,,,
Ecoli,389,296-544,,,
Ecoli,390,0-64,344-504,,
Ecoli,391,256-416,,,
Ecoli,392,264-560,,,
Ecoli,393,280-488,,,
Ecoli,394,0-24,136-152,184-424,536-560
Ecoli,395,0-120,328-464,,
Ecoli,396,128-400,,,
Ecoli,397,136-448,,,
Ecoli,398,96-512,,,
Ecoli,399,0-72,152-184,288-536,
Ecoli,400,120-536,,,
Ecoli,401,0-40,216-488,,
Ecoli,402,336-408,,,
Ecoli,403,176-560,,,
Ecoli,404,0-176,304-544,,
Ecoli,405,168-376,,,
Ecoli,406,192-400,,,
Ecoli,407,96-464,,,
Ecoli,408,304-456,,,
Ecoli,409,192-560,,,
Ecoli,410,16-96,232-552,,
Ecoli,411,168-560,,,
Ecoli,412,240-544,,,
Ecoli,413,0-8,432-456,,
Ecoli,414,104-168,504-560,,
Ecoli,415,352-544,,,
Ecoli,416,248-448,,,
Ecoli,417,0-216,288-392,,
Ecoli,418,0-8,200-448,,
Ecoli,419,144-440,,,
Ecoli,420,184-216,296-448,,
Ecoli,421,256-416,,,
Ecoli,422,144-224,464-560,,
Ecoli,423,72-176,264-512,,
Ecoli,424,240-320,400-472,,
Ecoli,425,56-104,256-560,,
Ecoli,426,320-488,,,
Ecoli,427,0-40,128-528,,
Ecoli,428,0-16,280-464,488-504,
Ecoli,429,240-448,528-552,,
Ecoli,430,80-152,240-560,,
Ecoli,431,64-360,416-456,520-560,
Ecoli,432,128-552,,,
Ecoli,433,424-496,,,
Ecoli,434,208-432,488-560,,
Ecoli,435,80-408,,,
Ecoli,436,24-112,384-480,,
Ecoli,437,0-64,280-536,,
Ecoli,438,32-560,,,
Ecoli,439,16-72,240-424,496-512,
Ecoli,440,256-560,,,
Ecoli,441,0-40,112-536,,
Ecoli,442,32-72,216-272,384-520,
Ecoli,443,216-288,352-400,504-520,
Ecoli,444,88-128,248-464,,
Ecoli,445,168-400,504-536,,
Ecoli,446,272-488,,,
Ecoli,447,312-512,,,
Ecoli,448,184-448,,,
Ecoli,449,344-432,,,
Ecoli,450,248-304,,,
Ecoli,451,0-96,288-488,,
Ecoli,452,40-184,296-432,,
Ecoli,453,400-560,,,
Ecoli,454,264-336,400-552,,
Ecoli,455,264-376,440-512,,
Ecoli,456,0-272,,,
Ecoli,457,176-312,408-560,,
Ecoli,458,248-512,,,
Ecoli,459,224-560,,,
Ecoli,460,256-344,416-528,,
Ecoli,461,320-560,,,
Ecoli,462,208-424,,,
Ecoli,463,8-440,,,
Ecoli,464,112-280,344-496,,
Ecoli,465,8-40,176-448,,
Ecoli,466,96-208,296-448,,
Ecoli,467,336-424,,,
Ecoli,468,168-272,360-504,,
Ecoli,469,56-392,456-496,,
Ecoli,470,200-472,,,
Ecoli,471,0-40,312-424,488-560,
Ecoli,472,96-560,,,
Ecoli,473,216-256,344-464,,
Ecoli,474,200-264,376-416,504-552,
Ecoli,475,336-528,,,
Ecoli,476,8-48,224-488,,
Ecoli,477,0-192,,,
Ecoli,478,8-528,,,
Ecoli,479,336-456,,,
Ecoli,480,0-120,176-392,,
Ecoli,481,296-536,,,
Ecoli,482,272-472,,,
Ecoli,483,216-512,,,
Ecoli,484,216-224,256-504,,
Ecoli,485,0-8,296-560,,
Ecoli,486,128-176,264-560,,
Ecoli,487,224-536,,,
Ecoli,488,232-456,,,
Ecoli,489,248-504,,,
Ecoli,490,240-456,,,
Ecoli,491,328-448,,,
Ecoli,492,168-456,,,
Ecoli,493,328-512,,,
Ecoli,494,208-456,,,
Ecoli,495,272-544,,,
Ecoli,496,64-104,296-560,,
Ecoli,497,184-224,360-472,,
Ecoli,498,312-456,,,
Ecoli,499,104-152,288-560,,
Ecoli,500,104-208,288-520,,
Ecoli,501,0-232,280-344,,
Ecoli,502,48-136,264-288,376-536,
Ecoli,503,240-544,,,
Ecoli,504,120-136,256-448,,
Ecoli,505,0-120,248-520,,
Ecoli,506,224-272,336-440,,
Ecoli,507,296-552,,,
Ecoli,508,160-256,320-392,464-560,
Ecoli,509,0-144,256-336,448-528,
Ecoli,510,248-416,,,
Ecoli,511,80-200,264-384,528-552,
Ecoli,512,280-464,,,
Ecoli,513,0-80,168-272,336-448,
Ecoli,514,0-400,,,
Ecoli,515,0-8,328-480,,
Ecoli,516,160-400,,,
Ecoli,517,96-368,,,
Ecoli,518,8-56,200-472,,
Ecoli,519,288-512,,,
Ecoli,520,0-80,120-208,352-488,
Ecoli,521,56-528,,,
Ecoli,522,216-560,,,
Ecoli,523,352-536,,,
Ecoli,524,0-456,,,
Ecoli,525,0-56,200-480,,
Ecoli,526,16-64,240-312,376-560,
Ecoli,527,56-480,,,
Ecoli,528,160-512,,,
Ecoli,529,0-144,416-456,528-560,
Ecoli,530,72-296,400-440,,
Ecoli,531,0-80,176-280,376-424,536-552
Ecoli,532,256-448,,,
Ecoli,533,96-432,,,
Ecoli,534,176-272,352-440,,
Ecoli,535,152-520,,,
Ecoli,536,0-456,,,
Ecoli,537,328-544,,,
Ecoli,538,8-80,168-184,288-424,504-536
Ecoli,539,208-432,,,
Ecoli,540,136-240,344-512,,
Ecoli,541,256-496,,,
Ecoli,542,0-104,312-536,,
Ecoli,543,88-424,,,
Ecoli,544,0-16,176-504,,
Ecoli,545,0-88,152-216,336-416,536-560
Ecoli,546,168-496,,,
Ecoli,547,136-232,368-440,,
Ecoli,548,0-8,312-488,,
Ecoli,549,216-256,528-560,,
Ecoli,550,8-48,152-216,320-440,528-560
Ecoli,551,0-72,176-240,312-432,
Ecoli,552,56-560,,,
Ecoli,553,200-424,,,
Ecoli,554,232-448,,,
Ecoli,555,0-24,48-352,424-520,
Ecoli,556,136-432,,,
Ecoli,557,128-304,384-456,,
Ecoli,558,136-240,328-464,,
Ecoli,559,176-416,,,
Ecoli,560,0-96,320-488,,
Ecoli,561,72-104,256-280,352-448,
Ecoli,562,0-32,216-256,344-480,
Ecoli,563,56-88,176-272,296-320,
Ecoli,564,0-40,328-512,,
Ecoli,565,264-512,,,
Ecoli,566,0-288,368-480,512-544,
Ecoli,567,24-232,320-504,,
Ecoli,568,160-560,,,
Ecoli,569,320-560,,,
Ecoli,570,0-16,336-400,480-560,
Ecoli,571,176-416,,,
Ecoli,572,320-480,,,
Ecoli,573,16-24,176-208,304-456,
Ecoli,574,160-456,,,
Ecoli,575,240-560,,,
Ecoli,576,8-64,160-456,,
Ecoli,577,0-480,,,
Ecoli,578,80-560,,,
Ecoli,579,280-512,,,
Ecoli,580,256-480,,,
Ecoli,581,160-480,,,
Ecoli,582,32-56,152-432,,
Ecoli,583,184-560,,,
Ecoli,584,80-120,216-448,,
Ecoli,585,336-424,520-560,,
Ecoli,586,112-448,,,
Ecoli,587,80-120,208-480,,
Ecoli,588,160-296,392-424,,
Ecoli,589,0-80,144-432,536-560,
Ecoli,590,96-224,288-440,520-552,
Ecoli,591,112-120,144-464,,
Ecoli,592,32-80,168-232,368-504,
Ecoli,593,24-72,200-560,,
Ecoli,594,0-32,344-560,,
Ecoli,595,0-40,120-424,,
Ecoli,596,216-296,528-536,,
Ecoli,597,88-152,304-480,,
Ecoli,598,280-560,,,
Ecoli,599,88-104,256-480,,
Ecoli,600,88-248,400-448,,
Ecoli,601,200-296,376-432,,
Ecoli,602,96-152,280-336,416-448,
Ecoli,603,336-424,472-560,,
Ecoli,604,0-136,240-280,432-472,
Ecoli,605,16-56,376-456,,
Ecoli,606,200-448,,,
Ecoli,607,0-88,320-552,,
Ecoli,608,0-168,320-488,,
Ecoli,609,56-176,296-488,,
Ecoli,610,0-40,104-408,,
Ecoli,611,0-24,336-344,360-376,528-560
Ecoli,612,264-296,384-488,,
Ecoli,613,184-208,392-536,,
Ecoli,614,112-512,536-544,,
Ecoli,615,304-464,,,
Ecoli,616,280-560,,,
Ecoli,617,232-480,528-552,,
Ecoli,618,288-344,424-560,,
Ecoli,619,296-544,,,
Ecoli,620,0-40,360-560,,
Ecoli,621,168-232,336-560,,
Ecoli,622,192-472,536-560,,
Ecoli,623,176-264,336-560,,
Ecoli,624,104-480,,,
Ecoli,625,0-32,72-448,536-560,
Ecoli,626,0-32,160-424,,
Ecoli,627,184-408,,,
Ecoli,628,,,,
Ecoli,629,0-368,,,
Ecoli,630,256-528,,,
Ecoli,631,0-216,320-560,,
Ecoli,632,144-272,312-400,480-528,
Ecoli,633,0-264,336-384,,
Ecoli,634,0-16,120-224,320-536,
Ecoli,635,0-80,176-256,320-504,
Ecoli,636,352-448,,,
Ecoli,637,184-432,,,
Ecoli,638,368-448,,,
Ecoli,639,64-152,176-184,280-504,
Ecoli,640,16-48,320-560,,
Ecoli,641,104-440,,,
Ecoli,642,0-400,528-560,,
Ecoli,643,0-56,208-232,312-440,504-560
Ecoli,644,160-504,,,
Ecoli,645,152-480,,,
Ecoli,646,72-192,256-456,,
Ecoli,647,0-40,128-168,248-432,
Ecoli,648,304-440,520-552,,
Ecoli,649,136-560,,,
Ecoli,650,0-112,240-496,,
Ecoli,651,208-488,,,
Ecoli,652,0-248,344-472,,
Ecoli,653,8-104,200-552,,
Ecoli,654,16-40,192-304,368-528,
Ecoli,655,64-464,,,
Ecoli,656,112-128,216-488,,
Ecoli,657,104-536,,,
Ecoli,658,0-40,104-520,,
Ecoli,659,56-464,,,
Ecoli,660,240-440,536-560,,
Ecoli,661,264-480,,,
Ecoli,662,272-448,,,
Ecoli,663,328-416,528-560,,
Ecoli,664,256-456,,,
Ecoli,665,176-448,,,
Ecoli,666,0-56,384-488,,
Ecoli,667,0-56,80-128,144-504,
Ecoli,668,96-144,304-560,,
Ecoli,669,288-448,,,
Ecoli,670,184-464,,,
Ecoli,671,224-544,,,
Ecoli,672,232-520,,,
Ecoli,673,0-24,240-464,,
Ecoli,674,168-192,312-440,520-544,
Ecoli,675,280-480,,,
Ecoli,676,344-472,,,
Ecoli,677,128-384,,,
Ecoli,678,32-88,208-432,,
Ecoli,679,152-312,368-480,,
Ecoli,680,0-32,216-552,,
Ecoli,681,216-432,,,
Ecoli,682,288-464,488-496,,
Ecoli,683,272-480,,,
Ecoli,684,344-464,,,
Ecoli,685,24-72,200-440,,
Ecoli,686,184-472,,,
Ecoli,687,248-560,,,
Ecoli,688,248-496,,,
Ecoli,689,192-496,,,
Ecoli,690,56-144,224-472,,
Ecoli,691,0-144,272-544,,
Ecoli,692,176-432,,,
Ecoli,693,0-216,336-400,464-504,
Ecoli,694,280-480,,,
Ecoli,695,0-24,240-464,,
Ecoli,696,264-456,528-560,,
Ecoli,697,136-240,328-408,,
Ecoli,698,240-560,,,
Ecoli,699,0-72,128-136,168-408,
Ecoli,700,48-224,360-560,,
Ecoli,701,72-136,208-472,,
Ecoli,702,72-456,,,
Ecoli,703,320-464,,,
Ecoli,704,200-416,512-560,,
Ecoli,705,240-440,,,
Ecoli,706,216-496,,,
Ecoli,707,152-232,296-464,,
Ecoli,708,0-72,160-488,,
Ecoli,709,0-128,264-480,,
Ecoli,710,312-520,,,
Ecoli,711,0-48,184-312,392-472,
Ecoli,712,48-88,184-488,,
Ecoli,713,48-216,392-560,,
Ecoli,714,168-512,,,
Ecoli,715,0-56,144-360,496-552,
Ecoli,716,264-448,,,
Ecoli,717,216-528,,,
Ecoli,718,0-16,208-560,,
Ecoli,719,64-120,288-552,,
Ecoli,720,64-560,,,
Ecoli,721,168-424,,,
Ecoli,722,40-144,256-280,,
Ecoli,723,0-88,144-416,488-512,
Ecoli,724,0-24,328-560,,
Ecoli,725,0-8,312-392,520-560,
Ecoli,726,464-496,,,
Ecoli,727,240-560,,,
Ecoli,728,304-520,,,
Ecoli,729,128-160,232-400,,
Ecoli,730,96-560,,,
Ecoli,731,0-40,264-464,,
Ecoli,732,184-456,,,
Ecoli,733,248-504,,,
Ecoli,734,296-488,,,
Ecoli,735,120-416,,,
Ecoli,736,224-496,,,
Ecoli,737,176-424,464-496,,
Ecoli,738,136-304,392-448,,
