Organism,Seq,Positions,,,
Salmonella,81,224-456,,,
Salmonella,82,128-376,504-560,,
Salmonella,83,32-72,280-560,,
Salmonella,84,280-392,,,
Salmonella,85,0-128,208-552,,
Salmonella,86,296-472,,,
Salmonella,87,216-480,,,
Salmonella,88,56-176,200-304,424-520,
Salmonella,89,224-280,536-560,,
Salmonella,90,72-112,264-400,,
Salmonella,91,288-440,,,
Salmonella,92,240-376,472-544,,
Salmonella,93,56-88,288-464,,
Salmonella,94,48-120,216-240,424-560,
Salmonella,95,304-536,,,
Salmonella,96,192-240,360-528,,
Salmonella,97,0-144,368-424,,
Salmonella,98,232-544,,,
Salmonella,99,0-48,136-192,336-520,
Salmonella,100,280-560,,,
Salmonella,101,256-296,376-560,,
Salmonella,102,208-456,,,
Salmonella,103,136-488,,,
Salmonella,104,144-240,536-560,,
Salmonella,105,80-320,392-416,,
Salmonella,106,104-152,,,
Salmonella,107,16-136,264-504,,
Salmonella,108,0-56,432-456,,
Salmonella,109,0-232,312-464,,
Salmonella,110,464-560,,,
Salmonella,111,64-264,344-456,,
Salmonella,112,280-544,,,
Salmonella,113,312-544,,,
Salmonella,114,96-512,,,
Salmonella,115,0-160,,,
Salmonella,116,216-456,,,
Salmonella,117,240-560,,,
Salmonella,118,72-112,240-440,,
Salmonella,119,128-176,248-288,,
Salmonella,120,296-400,,,
Salmonella,121,144-504,,,
Salmonella,122,320-560,,,
Salmonella,123,40-504,,,
Salmonella,124,0-552,,,
Salmonella,125,0-96,200-224,312-440,
Salmonella,126,0-40,144-280,456-512,
Salmonella,127,104-376,,,
Salmonella,128,0-24,184-256,368-440,
Salmonella,129,424-560,,,
Salmonella,130,280-552,,,
Salmonella,131,32-176,248-288,336-528,
Salmonella,132,240-408,496-560,,
Salmonella,133,200-424,,,
Salmonella,134,328-504,,,
Salmonella,135,120-376,,,
Salmonella,136,64-96,200-256,328-552,
Salmonella,137,224-552,,,
Salmonella,138,0-16,160-416,496-552,
Salmonella,139,264-496,,,
Salmonella,140,192-560,,,
Salmonella,141,160-296,,,
Salmonella,142,136-520,,,
Salmonella,143,80-544,,,
Salmonella,144,64-120,192-240,304-464,528-560
Salmonella,145,104-120,440-560,,
Salmonella,146,336-560,,,
Salmonella,147,8-312,416-432,,
Salmonella,148,240-536,,,
Salmonella,149,144-464,,,
Salmonella,150,48-560,,,
Salmonella,151,152-160,320-560,,
Salmonella,152,328-536,,,
Salmonella,153,32-112,216-288,376-560,
Salmonella,154,104-176,248-528,,
Salmonella,155,72-200,384-560,,
Salmonella,156,0-8,240-528,,
Salmonella,157,120-512,,,
Salmonella,158,8-48,224-424,512-552,
Salmonella,159,192-296,384-560,,
Salmonella,160,0-96,216-392,,
Salmonella,161,152-240,336-448,480-560,
Salmonella,162,152-424,504-560,,
Salmonella,163,0-216,296-512,,
Salmonella,164,16-80,176-456,,
Salmonella,165,160-560,,,
Salmonella,166,0-80,192-520,,
Salmonella,167,0-112,184-216,248-472,
Salmonella,168,48-72,328-488,,
Salmonella,169,0-184,288-552,,
Salmonella,170,40-96,224-480,,
Salmonella,171,392-560,,,
Salmonella,172,232-520,,,
Salmonella,173,32-208,304-432,,
Salmonella,174,80-144,240-544,,
Salmonella,175,344-456,,,
Salmonella,176,168-336,,,
Salmonella,177,232-544,,,
Salmonella,178,88-384,,,
Salmonella,179,144-440,512-560,,
Salmonella,180,144-184,296-472,496-536,
Salmonella,181,64-384,504-536,,
Salmonella,182,272-432,,,
Salmonella,183,392-448,,,
Salmonella,184,256-400,520-536,,
Salmonella,185,88-144,280-552,,
Salmonella,186,0-560,,,
Salmonella,187,320-424,440-448,,
Salmonella,188,40-64,184-240,288-464,
Salmonella,189,264-456,512-560,,
Salmonella,190,184-288,392-416,,
Salmonella,191,248-288,408-448,,
Salmonella,192,112-512,,,
Salmonella,193,232-448,,,
Salmonella,194,88-128,200-448,,
Salmonella,195,8-48,128-280,376-448,
Salmonella,196,24-80,144-192,336-560,
Salmonella,197,0-264,368-560,,
Salmonella,198,160-224,328-560,,
Salmonella,199,64-544,,,
Salmonella,200,512-560,,,
Salmonella,201,0-8,152-408,,
Salmonella,202,0-456,,,
Salmonella,203,408-512,,,
Salmonella,204,168-512,,,
Salmonella,205,0-64,160-432,,
Salmonella,206,256-432,,,
Salmonella,207,208-472,,,
Salmonella,208,376-432,,,
Salmonella,209,16-488,,,
Salmonella,210,176-216,432-560,,
Salmonella,211,176-424,,,
Salmonella,212,0-32,192-464,,
Salmonella,213,264-560,,,
Salmonella,214,56-112,216-560,,
Salmonella,215,104-128,208-544,,
Salmonella,216,504-528,,,
Salmonella,217,216-312,400-432,504-560,
Salmonella,218,240-504,,,
Salmonella,219,480-544,,,
Salmonella,220,0-560,,,
Salmonella,221,72-160,360-384,456-560,
Salmonella,222,16-216,384-432,488-496,520-544
Salmonella,223,0-56,304-424,,
Salmonella,224,96-128,224-448,,
Salmonella,225,96-248,312-552,,
Salmonella,226,224-304,368-464,,
Salmonella,227,48-184,264-560,,
Salmonella,228,104-416,488-528,,
Salmonella,229,328-472,,,
Salmonella,230,280-504,,,
Salmonella,231,0-40,152-200,352-400,528-552
Salmonella,232,88-240,,,
Salmonella,233,0-8,192-472,,
Salmonella,234,144-160,400-560,,
Salmonella,235,328-560,,,
Salmonella,236,328-488,,,
Salmonella,237,0-248,360-384,,
Salmonella,238,0-56,80-512,,
Salmonella,239,160-184,312-464,,
Salmonella,240,232-536,,,
Salmonella,241,24-56,328-384,456-488,
Salmonella,242,8-48,344-424,520-552,
Salmonella,243,88-120,376-560,,
Salmonella,244,192-464,,,
Salmonella,245,0-488,,,
Salmonella,246,336-360,432-472,,
Salmonella,247,128-560,,,
Salmonella,248,24-72,184-520,,
Salmonella,249,0-560,,,
Salmonella,250,0-184,464-504,,
Salmonella,251,144-184,256-424,,
Salmonella,252,80-560,,,
Salmonella,253,0-272,472-504,,
Salmonella,254,0-240,408-472,536-560,
Salmonella,255,0-48,248-512,,
Salmonella,256,160-448,,,
Salmonella,257,152-208,272-416,,
Salmonella,258,0-528,,,
Salmonella,259,0-40,120-192,344-392,
Salmonella,260,224-560,,,
Salmonella,261,0-48,128-160,376-456,
Salmonella,262,216-536,,,
Salmonella,263,360-440,528-560,,
Salmonella,264,0-272,360-536,,
Salmonella,265,192-272,,,
Salmonella,266,64-544,,,
Salmonella,267,216-480,496-552,,
Salmonella,268,304-560,,,
Salmonella,269,208-480,,,
Salmonella,270,8-40,144-408,,
Salmonella,271,144-168,264-560,,
Salmonella,272,0-88,192-464,,
Salmonella,273,96-232,464-560,,
Salmonella,274,0-32,216-560,,
Salmonella,275,80-160,264-552,,
Salmonella,276,72-112,184-536,,
Salmonella,277,0-32,144-496,,
Salmonella,278,104-416,,,
Salmonella,279,0-40,352-424,,
Salmonella,280,0-48,128-200,352-512,
Salmonella,281,312-536,,,
Salmonella,282,48-128,352-424,,
Salmonella,283,80-560,,,
Salmonella,284,8-528,,,
Salmonella,285,32-40,80-256,328-480,
Salmonella,286,80-136,232-368,488-528,
Salmonella,287,216-544,,,
Salmonella,288,216-352,496-560,,
Salmonella,289,176-504,,,
Salmonella,290,248-560,,,
Salmonella,291,328-512,,,
Salmonella,292,136-408,,,
Salmonella,293,0-24,184-464,528-560,
Salmonella,294,312-472,,,
Salmonella,295,280-480,,,
Salmonella,296,248-552,,,
Salmonella,297,32-96,160-408,,
Salmonella,298,48-408,,,
Salmonella,299,112-184,272-440,,
Salmonella,300,240-480,,,
Salmonella,301,0-64,432-560,,
Salmonella,302,0-152,312-536,,
Salmonella,303,168-312,,,
Salmonella,304,272-560,,,
Salmonella,305,144-176,328-536,,
Salmonella,306,0-72,144-304,376-424,488-520
Salmonella,307,0-72,280-560,,
Salmonella,308,152-168,264-272,312-512,
Salmonella,309,0-408,,,
Salmonella,310,0-32,112-360,424-448,
Salmonella,311,288-448,,,
Salmonella,312,336-424,536-552,,
Salmonella,313,0-136,184-488,,
Salmonella,314,344-560,,,
Salmonella,315,32-56,248-448,,
Salmonella,316,0-48,,,
Salmonella,317,224-368,472-536,,
Salmonella,318,216-456,,,
Salmonella,319,280-320,400-408,488-560,
Salmonella,320,0-72,408-544,,
Salmonella,321,24-72,136-296,400-488,
Salmonella,322,104-128,264-424,520-560,
Salmonella,323,64-392,,,
Salmonella,324,0-56,152-232,304-384,512-560
Salmonella,325,328-408,520-560,,
Salmonella,326,8-64,160-480,,
Salmonella,327,0-24,152-400,,
Salmonella,328,136-280,,,
Salmonella,329,368-496,,,
Salmonella,330,0-232,352-424,,
Salmonella,331,48-224,,,
Salmonella,332,72-408,,,
Salmonella,333,272-320,392-536,,
Salmonella,334,184-312,488-560,,
Salmonella,335,0-40,280-376,496-528,
Salmonella,336,0-136,408-560,,
Salmonella,337,328-560,,,
Salmonella,338,256-520,,,
Salmonella,339,192-240,320-504,,
Salmonella,340,0-536,,,
Salmonella,341,0-48,120-176,344-504,
Salmonella,342,376-560,,,
Salmonella,343,0-96,176-280,,
Salmonella,344,304-528,,,
Salmonella,345,264-448,,,
Salmonella,346,0-424,,,
Salmonella,347,368-504,,,
Salmonella,348,160-304,384-488,,
Salmonella,349,112-256,328-560,,
Salmonella,350,0-8,144-240,392-504,
Salmonella,351,72-232,312-440,,
Salmonella,352,256-520,,,
Salmonella,353,0-8,328-560,,
Salmonella,354,24-40,184-208,392-432,520-560
Salmonella,355,344-504,,,
Salmonella,356,72-104,224-256,336-552,
Salmonella,357,0-400,,,
Salmonella,358,0-112,368-464,,
Salmonella,359,320-352,,,
Salmonella,360,72-144,192-432,,
Salmonella,361,112-248,360-384,472-560,
Salmonella,362,0-256,336-384,536-560,
Salmonella,363,248-272,344-480,,
Salmonella,364,80-96,184-488,,
Salmonella,365,120-168,256-496,,
Salmonella,366,344-408,,,
Salmonella,367,128-472,,,
Salmonella,368,264-560,,,
Salmonella,369,24-552,,,
Salmonella,370,272-528,,,
Salmonella,371,0-32,264-392,,
Salmonella,372,296-552,,,
Salmonella,373,64-80,352-448,,
Salmonella,374,104-168,328-528,,
Salmonella,375,16-32,184-448,528-552,
Salmonella,376,88-248,392-432,,
Salmonella,377,0-64,304-384,520-536,
Salmonella,378,16-40,232-536,,
Salmonella,379,56-72,536-560,,
Salmonella,380,80-368,424-520,,
Salmonella,381,0-40,160-240,328-384,464-560
Salmonella,382,0-200,408-456,,
Salmonella,383,88-160,336-560,,
Salmonella,384,72-104,296-440,528-552,
Salmonella,385,304-440,,,
Salmonella,386,120-560,,,
Salmonella,387,328-520,,,
Salmonella,388,72-344,440-472,,
Salmonella,389,0-80,136-192,408-472,
Salmonella,390,320-464,,,
Salmonella,391,240-560,,,
Salmonella,392,184-552,,,
Salmonella,393,0-72,280-536,,
Salmonella,394,328-384,,,
Salmonella,395,360-560,,,
Salmonella,396,56-80,160-352,,
Salmonella,397,264-544,,,
Salmonella,398,208-504,,,
Salmonella,399,0-72,184-240,320-392,
Salmonella,400,192-240,328-536,,
Salmonella,401,248-408,488-560,,
Salmonella,402,0-80,256-432,,
Salmonella,403,152-560,,,
Salmonella,404,64-128,280-560,,
Salmonella,405,0-232,320-536,,
Salmonella,406,400-512,,,
Salmonella,407,40-48,336-472,536-560,
Salmonella,408,0-56,152-192,288-416,464-560
Salmonella,409,128-560,,,
Salmonella,410,288-448,,,
Salmonella,411,0-64,184-544,,
Salmonella,412,232-496,,,
Salmonella,413,136-392,,,
Salmonella,414,0-104,168-192,368-416,
Salmonella,415,248-384,,,
Salmonella,416,112-392,,,
Salmonella,417,200-248,312-480,,
Salmonella,418,128-440,,,
Salmonella,419,32-48,320-368,512-560,
Salmonella,420,120-560,,,
Salmonella,421,256-448,,,
Salmonella,422,0-48,,,
Salmonella,423,280-464,,,
Salmonella,424,184-440,,,
Salmonella,425,208-480,,,
Salmonella,426,48-408,488-544,,
Salmonella,427,368-560,,,
Salmonella,428,88-280,400-544,,
Salmonella,429,40-368,,,
Salmonella,430,88-392,,,
Salmonella,431,0-184,,,
Salmonella,432,8-464,,,
Salmonella,433,0-72,200-368,432-560,
Salmonella,434,296-456,,,
Salmonella,435,280-504,,,
Salmonella,436,56-136,208-448,,
Salmonella,437,24-120,160-168,256-520,
Salmonella,438,224-288,376-552,,
Salmonella,439,336-456,,,
Salmonella,440,176-432,528-560,,
Salmonella,441,0-16,304-408,,
Salmonella,442,0-184,200-240,360-560,
Salmonella,443,0-72,416-560,,
Salmonella,444,32-120,392-552,,
Salmonella,445,128-512,,,
Salmonella,446,0-184,,,
Salmonella,447,152-456,,,
Salmonella,448,96-264,312-560,,
Salmonella,449,176-536,,,
Salmonella,450,0-16,128-192,320-552,
Salmonella,451,40-104,176-424,,
Salmonella,452,272-368,536-560,,
Salmonella,453,0-32,208-424,,
Salmonella,454,0-448,,,
Salmonella,455,184-232,392-440,,
Salmonella,456,0-152,240-384,448-520,
Salmonella,457,8-224,368-384,,
Salmonella,458,48-88,448-560,,
Salmonella,459,176-224,352-560,,
Salmonella,460,176-224,352-560,,
Salmonella,461,224-464,,,
Salmonella,462,0-48,240-304,376-456,
Salmonella,463,56-96,216-472,,
Salmonella,464,224-368,392-536,,
Salmonella,465,176-232,264-544,,
Salmonella,466,0-128,256-296,376-496,
Salmonella,467,280-560,,,
Salmonella,468,104-128,384-472,528-560,
Salmonella,469,80-480,,,
Salmonella,470,56-88,384-416,,
Salmonella,471,0-296,368-416,,
Salmonella,472,0-472,,,
Salmonella,473,184-448,,,
Salmonella,474,0-8,104-184,304-552,
Salmonella,475,40-136,232-560,,
Salmonella,476,72-120,360-560,,
Salmonella,477,8-16,112-160,264-416,
Salmonella,478,0-16,376-448,,
Salmonella,479,0-200,368-560,,
Salmonella,480,192-328,448-560,,
Salmonella,481,,,,
Salmonella,482,216-328,400-544,,
Salmonella,483,448-560,,,
Salmonella,484,48-224,272-432,536-560,
Salmonella,485,16-72,160-240,328-472,
Salmonella,486,96-128,,,
Salmonella,487,176-184,336-560,,
Salmonella,488,176-224,344-544,,
Salmonella,489,16-80,168-232,320-440,
Salmonella,490,0-560,,,
Salmonella,491,80-168,344-560,,
Salmonella,492,0-64,176-560,,
Salmonella,493,0-32,168-488,,
Salmonella,494,112-168,280-536,,
Salmonella,495,248-512,,,
Salmonella,496,0-96,,,
Salmonella,497,80-176,400-416,,
Salmonella,498,272-424,,,
Salmonella,499,40-80,160-192,280-464,
Salmonella,500,280-560,,,
Salmonella,501,224-512,,,
Salmonella,502,0-16,336-560,,
Salmonella,503,176-384,,,
Salmonella,504,0-40,384-528,,
Salmonella,505,16-80,224-248,328-488,
Salmonella,506,160-512,,,
Salmonella,507,88-224,400-560,,
Salmonella,508,32-144,264-544,,
Salmonella,509,248-328,,,
Salmonella,510,192-512,,,
Salmonella,511,0-16,200-560,,
Salmonella,512,304-560,,,
Salmonella,513,280-536,,,
Salmonella,514,216-424,,,
Salmonella,515,32-72,344-416,512-560,
Salmonella,516,104-448,,,
Salmonella,517,72-472,,,
Salmonella,518,216-448,,,
Salmonella,519,16-64,448-472,,
Salmonella,520,0-72,184-496,,
Salmonella,521,0-48,208-480,,
Salmonella,522,8-376,,,
Salmonella,523,288-504,,,
Salmonella,524,8-80,288-560,,
Salmonella,525,224-496,,,
Salmonella,526,0-320,392-464,,
Salmonella,527,120-160,312-448,,
Salmonella,528,312-560,,,
Salmonella,529,0-16,432-552,,
Salmonella,530,176-208,288-440,,
Salmonella,531,88-440,,,
Salmonella,532,224-256,336-432,,
Salmonella,533,56-64,408-464,,
Salmonella,534,0-80,168-560,,
Salmonella,535,392-432,528-560,,
Salmonella,536,216-512,,,
Salmonella,537,384-440,,,
Salmonella,538,264-288,384-536,,
Salmonella,539,0-64,312-536,,
Salmonella,540,216-560,,,
Salmonella,541,0-40,136-448,,
Salmonella,542,0-48,352-408,480-536,
Salmonella,543,0-176,488-496,,
Salmonella,544,176-432,512-536,,
Salmonella,545,152-544,,,
Salmonella,546,0-160,368-560,,
Salmonella,547,0-32,312-560,,
Salmonella,548,48-352,,,
Salmonella,549,272-488,,,
Salmonella,550,0-104,272-304,424-528,
Salmonella,551,160-456,,,
Salmonella,552,304-544,,,
Salmonella,553,0-112,328-560,,
Salmonella,554,0-312,,,
Salmonella,555,168-192,312-408,512-560,
Salmonella,556,72-80,280-544,,
Salmonella,557,0-40,328-400,536-560,
Salmonella,558,72-200,336-520,,
Salmonella,559,120-176,312-560,,
Salmonella,560,296-480,,,
Salmonella,561,256-464,,,
Salmonella,562,376-560,,,
Salmonella,563,40-104,216-264,336-432,
Salmonella,564,304-552,,,
Salmonella,565,0-56,232-392,440-464,
Salmonella,566,304-496,,,
Salmonella,567,128-464,,,
Salmonella,568,32-72,312-544,,
Salmonella,569,280-520,,,
Salmonella,570,224-448,,,
Salmonella,571,320-560,,,
Salmonella,572,272-464,,,
Salmonella,573,216-472,,,
Salmonella,574,0-48,272-472,528-560,
Salmonella,575,176-560,,,
Salmonella,576,48-160,208-424,496-560,
Salmonella,577,0-8,256-512,,
Salmonella,578,184-480,,,
Salmonella,579,32-40,376-520,,
Salmonella,580,0-88,344-480,,
Salmonella,581,48-112,200-448,,
Salmonella,582,64-88,312-320,360-368,400-456
Salmonella,583,0-48,384-448,504-560,
Salmonella,584,32-96,120-448,,
Salmonella,585,120-512,,,
Salmonella,586,0-96,176-232,304-392,512-560
Salmonella,587,128-152,344-472,,
Salmonella,588,8-168,368-408,480-520,
Salmonella,589,320-536,,,
Salmonella,590,192-512,,,
Salmonella,591,272-552,,,
Salmonella,592,0-32,216-232,304-480,
Salmonella,593,0-64,184-536,,
Salmonella,594,528-560,,,
Salmonella,595,112-552,,,
Salmonella,596,192-224,296-392,,
Salmonella,597,240-488,,,
Salmonella,598,504-536,,,
Salmonella,599,184-448,488-544,,
Salmonella,600,0-48,144-184,272-408,
Salmonella,601,312-376,456-560,,
Salmonella,602,0-216,400-440,,
Salmonella,603,168-416,,,
Salmonella,604,256-480,,,
Salmonella,605,72-112,272-344,432-496,
Salmonella,606,0-120,248-288,368-520,
Salmonella,607,0-24,512-544,,
Salmonella,608,224-528,,,
Salmonella,609,144-280,352-536,,
Salmonella,610,360-512,,,
Salmonella,611,0-320,392-528,,
Salmonella,612,0-336,,,
Salmonella,613,504-544,,,
Salmonella,614,72-112,192-232,296-424,480-560
Salmonella,615,104-168,344-560,,
Salmonella,616,8-48,184-448,,
Salmonella,617,0-248,368-560,,
Salmonella,618,112-152,216-544,,
Salmonella,619,112-136,304-560,,
Salmonella,620,160-168,280-424,,
Salmonella,621,0-80,352-560,,
Salmonella,622,320-392,,,
Salmonella,623,344-480,,,
Salmonella,624,208-544,,,
Salmonella,625,0-8,112-240,336-560,
Salmonella,626,144-168,360-552,,
Salmonella,627,0-560,,,
Salmonella,628,144-504,520-552,,
Salmonella,629,8-368,496-560,,
Salmonella,630,128-136,344-560,,
Salmonella,631,416-560,,,
Salmonella,632,112-152,256-344,432-552,
Salmonella,633,232-256,360-472,,
Salmonella,634,152-328,376-496,,
Salmonella,635,152-560,,,
Salmonella,636,224-560,,,
Salmonella,637,152-560,,,
Salmonella,638,88-112,328-528,,
Salmonella,639,136-352,464-512,,
Salmonella,640,248-456,,,
Salmonella,641,304-552,,,
Salmonella,642,0-64,304-536,,
Salmonella,643,336-440,,,
Salmonella,644,240-456,,,
Salmonella,645,0-208,344-440,520-560,
Salmonella,646,240-312,384-536,,
Salmonella,647,304-560,,,
Salmonella,648,48-112,336-552,,
Salmonella,649,0-40,280-560,,
Salmonella,650,0-80,448-536,,
Salmonella,651,232-440,,,
Salmonella,652,136-456,,,
Salmonella,653,432-560,,,
Salmonella,654,192-224,304-376,400-424,456-560
Salmonella,655,256-552,,,
Salmonella,656,120-552,,,
Salmonella,657,0-24,168-288,352-472,
Salmonella,658,0-72,344-424,,
Salmonella,659,0-80,392-560,,
Salmonella,660,296-512,,,
Salmonella,661,,,,
Salmonella,662,0-32,376-400,,
Salmonella,663,360-512,,,
Salmonella,664,216-256,368-552,,
Salmonella,665,328-448,,,
Salmonella,666,0-40,128-328,416-512,
Salmonella,667,0-120,208-456,,
Salmonella,668,16-192,256-296,432-544,
Salmonella,669,0-136,344-432,520-560,
Salmonella,670,0-128,464-560,,
Salmonella,671,0-24,128-176,408-440,512-560
Salmonella,672,0-56,248-384,472-560,
Salmonella,673,0-448,,,
Salmonella,674,0-16,224-512,,
Salmonella,675,280-424,,,
Salmonella,676,32-328,400-496,,
Salmonella,677,272-560,,,
Salmonella,678,208-560,,,
Salmonella,679,216-440,,,
Salmonella,680,304-480,,,
Salmonella,681,72-200,272-480,,
Salmonella,682,0-24,120-224,352-472,
Salmonella,683,344-560,,,
Salmonella,684,0-32,168-480,,
Salmonella,685,0-32,216-464,,
Salmonella,686,104-168,304-528,,
Salmonella,687,24-112,192-560,,
Salmonella,688,376-448,512-560,,
Salmonella,689,0-128,192-288,360-464,
Salmonella,690,256-496,,,
Salmonella,691,168-488,,,
Salmonella,692,0-48,336-512,,
Salmonella,693,160-528,,,
Salmonella,694,48-96,216-432,504-560,
Salmonella,695,128-392,,,
Salmonella,696,64-160,496-544,,
Salmonella,697,368-536,,,
Salmonella,698,160-248,352-408,528-560,
Salmonella,699,0-16,336-560,,
Salmonella,700,408-560,,,
Salmonella,701,0-272,464-560,,
Salmonella,702,32-176,,,
Salmonella,703,232-488,,,
Salmonella,704,272-288,496-560,,
Salmonella,705,144-288,392-472,,
Salmonella,706,0-304,376-392,,
Salmonella,707,56-384,528-552,,
Salmonella,708,272-552,,,
Salmonella,709,0-40,104-192,320-560,
Salmonella,710,,,,
Salmonella,711,144-176,248-536,,
Salmonella,712,0-128,232-456,520-560,
Salmonella,713,0-72,304-352,424-496,
Salmonella,714,0-40,240-280,352-480,
Salmonella,715,128-432,,,
Salmonella,716,0-128,168-232,368-472,
Salmonella,717,24-488,,,
Salmonella,718,128-184,344-424,,
Salmonella,719,280-304,392-560,,
Salmonella,720,8-48,104-200,288-424,
Salmonella,721,104-128,216-504,,
Salmonella,722,0-120,256-440,,
Salmonella,723,0-152,344-496,,
Salmonella,724,88-120,256-456,,
Salmonella,725,,,,
Salmonella,726,136-424,496-552,,
Salmonella,727,0-112,416-440,,
Salmonella,728,240-512,,,
Salmonella,729,168-192,368-528,,
Salmonella,730,32-128,376-472,,
Salmonella,731,224-448,,,
Salmonella,732,0-376,,,
Salmonella,733,56-112,248-560,,
Salmonella,734,32-120,208-296,408-488,
Salmonella,735,0-88,272-360,,
Salmonella,736,88-120,296-544,,
Salmonella,737,344-560,,,
Salmonella,738,64-80,288-448,,
Salmonella,739,208-528,,,
Salmonella,740,296-560,,,
Salmonella,741,40-56,304-496,,
Salmonella,742,304-456,,,
Salmonella,743,288-560,,,
Salmonella,744,184-408,,,
Salmonella,745,136-152,264-336,464-560,
Salmonella,746,368-400,464-560,,
Salmonella,747,0-72,176-288,384-496,
Salmonella,748,184-272,344-512,,
Salmonella,749,280-488,,,
Salmonella,750,216-488,,,
Salmonella,751,176-480,,,
Salmonella,752,0-376,448-536,,
Salmonella,753,96-400,,,
Salmonella,754,72-416,,,
Salmonella,755,0-24,128-448,,
Salmonella,756,184-560,,,
Salmonella,757,8-432,,,
Salmonella,758,344-544,,,
Salmonella,759,0-104,208-480,,
Salmonella,760,280-552,,,
Salmonella,761,272-488,,,
Salmonella,762,112-472,,,
Salmonella,763,,,,
Salmonella,764,0-80,408-552,,
Salmonella,765,144-488,,,
Salmonella,766,288-560,,,
Salmonella,767,360-448,,,
Salmonella,768,0-120,352-464,,
Salmonella,769,56-72,336-520,,
Salmonella,770,232-560,,,
Salmonella,771,328-464,,,
Salmonella,772,184-232,328-560,,
Salmonella,773,0-8,200-232,376-560,
Salmonella,774,16-144,248-536,,
Salmonella,775,336-416,,,
Salmonella,776,248-472,,,
Salmonella,777,408-560,,,
Salmonella,778,224-520,,,
Salmonella,779,0-120,232-360,416-544,
Salmonella,780,216-416,536-560,,
Salmonella,781,336-544,,,
Salmonella,782,104-440,536-552,,
Salmonella,783,96-424,512-560,,
Salmonella,784,0-520,,,
Salmonella,785,136-464,,,
Salmonella,786,152-416,,,
Salmonella,787,0-8,152-192,376-400,488-560
Salmonella,788,24-48,240-416,,
Salmonella,789,0-96,232-560,,
Salmonella,790,144-392,536-560,,
Salmonella,791,368-512,,,
Salmonella,792,32-368,408-416,,
Salmonella,793,280-560,,,
Salmonella,794,192-448,,,
Salmonella,795,0-24,176-248,456-480,
Salmonella,796,384-464,,,
Salmonella,797,16-88,200-472,,
Salmonella,798,168-392,480-536,,
Salmonella,799,176-448,,,
Salmonella,800,168-192,320-552,,
Salmonella,801,200-400,488-560,,
Salmonella,802,104-152,256-368,472-536,
Salmonella,803,216-288,392-456,,
Salmonella,804,128-200,304-456,,
Salmonella,805,0-168,,,
Salmonella,806,0-112,128-280,344-536,
Salmonella,807,0-32,200-504,,
Salmonella,808,240-480,,,
Salmonella,809,216-472,,,
Salmonella,810,0-56,160-440,,
Salmonella,811,200-560,,,
