Organism,Seq,Positions,,,
Thermo,508,43-82,183-240,363-462,
Thermo,509,,,,
Thermo,510,399-465,,,
Thermo,511,173-270,354-452,,
Thermo,512,250-288,412-471,,
Thermo,513,307-488,,,
Thermo,514,221-328,378-433,,
Thermo,515,274-362,370-446,,
Thermo,516,,,,
Thermo,517,,,,
Thermo,518,0-69,,,
Thermo,519,273-491,,,
Thermo,520,279-325,470-520,,
Thermo,521,300-445,,,
Thermo,522,328-439,467-532,,
Thermo,523,370-418,,,
Thermo,524,278-467,,,
Thermo,525,313-592,,,
Thermo,526,,,,
Thermo,527,332-450,,,
Thermo,528,40-91,396-470,,
Thermo,529,152-250,340-431,,
Thermo,530,20-70,163-220,375-427,
Thermo,531,373-525,,,
Thermo,532,54-101,382-451,,
Thermo,533,,,,
Thermo,534,183-256,369-462,,
Thermo,535,370-414,,,
Thermo,536,125-192,274-366,473-534,
Thermo,537,165-444,,,
Thermo,538,143-180,,,
Thermo,539,,,,
Thermo,540,,,,
Thermo,541,372-430,494-547,,
Thermo,542,357-454,,,
Thermo,543,331-464,,,
Thermo,544,247-436,,,
Thermo,545,542-588,,,
Thermo,546,373-461,,,
Thermo,547,,,,
Thermo,548,433-527,,,
Thermo,549,231-355,,,
Thermo,550,437-479,,,
Thermo,551,182-280,377-461,,
Thermo,552,367-429,,,
Thermo,553,29-97,410-480,,
Thermo,554,471-539,,,
Thermo,555,248-344,,,
Thermo,556,318-435,,,
Thermo,557,,,,
Thermo,558,167-213,271-446,503-549,
Thermo,559,,,,
Thermo,560,336-504,,,
Thermo,561,276-419,,,
Thermo,562,380-461,,,
Thermo,563,385-464,,,
Thermo,564,544-596,,,
Thermo,565,264-501,,,
Thermo,566,301-350,405-469,,
Thermo,567,372-517,,,
Thermo,568,283-376,,,
Thermo,569,,,,
Thermo,570,553-613,,,
Thermo,571,225-504,,,
Thermo,572,313-377,399-479,,
Thermo,573,213-264,275-435,,
Thermo,574,400-460,,,
Thermo,575,135-217,224-296,,
Thermo,576,226-263,364-440,,
Thermo,577,16-72,391-463,509-613,
Thermo,578,197-258,373-476,,
Thermo,579,382-477,,,
Thermo,580,0-88,369-473,,
Thermo,581,,,,
Thermo,582,,,,
Thermo,583,376-515,,,
Thermo,584,189-248,,,
Thermo,585,271-323,,,
Thermo,586,342-421,488-540,,
Thermo,587,240-278,430-495,,
Thermo,588,186-326,385-439,,
Thermo,589,,,,
Thermo,590,395-489,,,
Thermo,591,268-330,356-464,470-547,
Thermo,592,392-453,,,
Thermo,593,522-568,,,
Thermo,594,210-295,386-439,,
Thermo,595,388-464,,,
Thermo,596,355-404,,,
Thermo,597,519-568,,,
Thermo,598,0-43,,,
Thermo,599,370-436,,,
Thermo,600,259-427,,,
Thermo,601,210-433,,,
Thermo,602,427-477,570-613,,
Thermo,603,393-557,,,
Thermo,604,266-475,,,
Thermo,605,356-456,,,
Thermo,606,,,,
Thermo,607,366-447,,,
Thermo,608,326-387,,,
Thermo,609,316-453,,,
Thermo,610,,,,
Thermo,611,327-459,539-606,,
Thermo,612,241-278,396-432,,
Thermo,613,11-73,373-453,573-613,
Thermo,614,335-407,,,
Thermo,615,209-410,417-462,,
Thermo,616,157-207,280-331,,
Thermo,617,316-432,,,
Thermo,618,306-465,,,
Thermo,619,402-473,,,
Thermo,620,211-462,,,
Thermo,621,6-43,324-511,,
Thermo,622,312-404,,,
Thermo,623,0-47,447-505,,
Thermo,624,252-335,340-477,,
Thermo,625,172-451,,,
Thermo,626,90-345,,,
Thermo,627,267-485,,,
Thermo,628,,,,
Thermo,629,475-521,,,
Thermo,630,542-613,,,
Thermo,631,304-455,,,
Thermo,632,238-345,371-443,,
Thermo,633,35-100,,,
Thermo,634,138-195,501-566,,
Thermo,635,65-106,387-506,,
Thermo,636,192-349,414-458,,
Thermo,637,408-453,502-538,552-589,
Thermo,638,281-463,,,
Thermo,639,436-483,,,
Thermo,640,317-453,,,
Thermo,641,241-520,,,
Thermo,642,332-583,,,
Thermo,643,366-452,,,
Thermo,644,292-417,,,
Thermo,645,283-470,,,
Thermo,646,409-470,,,
Thermo,647,277-478,,,
Thermo,648,430-514,,,
Thermo,649,328-369,,,
Thermo,650,290-451,,,
Thermo,651,333-436,459-496,550-612,
Thermo,652,340-505,,,
Thermo,653,344-459,,,
Thermo,654,398-555,,,
Thermo,655,257-485,,,
Thermo,656,,,,
Thermo,657,366-451,,,
Thermo,658,100-305,,,
Thermo,659,50-96,377-453,513-591,
Thermo,660,206-402,,,
Thermo,661,339-450,,,
Thermo,662,449-600,,,
Thermo,663,395-433,,,
Thermo,664,315-515,,,
Thermo,665,350-480,,,
Thermo,666,,,,
Thermo,667,282-346,,,
Thermo,668,301-483,,,
Thermo,669,0-51,401-453,542-582,
Thermo,670,217-293,339-437,,
Thermo,671,392-493,,,
Thermo,672,57-104,385-450,,
Thermo,673,215-251,362-491,,
Thermo,674,380-494,,,
Thermo,675,261-325,392-451,,
Thermo,676,355-433,,,
Thermo,677,,,,
Thermo,678,223-406,,,
Thermo,679,267-465,,,
Thermo,680,,,,
Thermo,681,272-343,364-448,,
Thermo,682,315-452,,,
Thermo,683,308-516,,,
Thermo,684,236-275,556-612,,
Thermo,685,295-545,,,
Thermo,686,373-502,,,
Thermo,687,0-72,379-485,,
Thermo,688,326-455,,,
Thermo,689,320-474,,,
Thermo,690,401-452,,,
Thermo,691,224-484,,,
Thermo,692,403-509,542-581,,
Thermo,693,349-437,,,
Thermo,694,363-430,,,
Thermo,695,,,,
Thermo,696,419-497,,,
Thermo,697,393-448,510-548,,
Thermo,698,216-269,,,
Thermo,699,210-489,,,
Thermo,700,,,,
Thermo,701,182-461,,,
Thermo,702,342-423,,,
Thermo,703,336-458,572-613,,
Thermo,704,198-236,255-295,308-435,
Thermo,705,325-465,,,
Thermo,706,349-509,,,
Thermo,707,358-483,,,
Thermo,708,,,,
Thermo,709,466-539,,,
Thermo,710,284-343,,,
Thermo,711,341-440,,,
Thermo,712,335-417,,,
Thermo,713,225-473,,,
Thermo,714,395-439,455-562,,
Thermo,715,218-296,344-489,,
Thermo,716,372-421,440-496,523-613,
Thermo,717,315-444,551-594,,
Thermo,718,382-470,,,
Thermo,719,314-455,,,
Thermo,720,425-510,,,
Thermo,721,,,,
Thermo,722,333-381,396-449,,
Thermo,723,144-186,,,
Thermo,724,41-83,364-471,,
Thermo,725,375-493,,,
Thermo,726,402-471,,,
Thermo,727,204-462,,,
Thermo,728,0-62,571-613,,
Thermo,729,,,,
Thermo,730,358-456,,,
Thermo,731,404-447,,,
Thermo,732,13-98,419-515,,
Thermo,733,316-528,,,
Thermo,734,185-413,,,
Thermo,735,,,,
Thermo,736,322-370,382-428,517-575,
Thermo,737,232-347,,,
