Organism,Seq,Positions,,,,
Methano,67,367-406,463-536,,,
Methano,68,,,,,
Methano,69,284-373,,,,
Methano,70,,,,,
Methano,71,275-325,,,,
Methano,72,67-108,224-260,,,
Methano,73,387-467,536-613,,,
Methano,74,216-432,,,,
Methano,75,335-485,,,,
Methano,76,168-212,,,,
Methano,77,,,,,
Methano,78,304-357,,,,
Methano,79,0-47,98-134,143-194,,
Methano,80,252-510,,,,
Methano,81,44-101,408-464,566-611,,
Methano,82,409-511,524-586,,,
Methano,83,292-495,,,,
Methano,84,233-298,462-512,,,
Methano,85,36-74,,,,
Methano,86,297-474,,,,
Methano,87,228-354,,,,
Methano,88,255-346,380-503,,,
Methano,89,169-343,349-422,,,
Methano,90,201-479,,,,
Methano,91,,,,,
Methano,92,191-259,370-432,,,
Methano,93,417-460,541-613,,,
Methano,94,562-609,,,,
Methano,95,,,,,
Methano,96,412-461,,,,
Methano,97,222-431,,,,
Methano,98,245-372,376-462,,,
Methano,99,89-137,,,,
Methano,100,280-410,490-536,,,
Methano,101,266-458,,,,
Methano,102,292-349,,,,
Methano,103,241-440,,,,
Methano,104,363-459,,,,
Methano,105,5-56,376-416,,,
Methano,106,328-476,,,,
Methano,107,368-468,518-582,,,
Methano,108,317-407,517-560,,,
Methano,109,66-102,400-454,502-581,,
Methano,110,0-59,366-486,,,
Methano,111,572-613,,,,
Methano,112,206-255,327-404,548-606,,
Methano,113,189-246,,,,
Methano,114,284-382,454-519,,,
Methano,115,453-521,,,,
Methano,116,234-336,363-431,,,
Methano,117,254-357,454-522,,,
Methano,118,148-306,325-427,,,
Methano,119,12-71,352-496,553-613,,
Methano,120,392-613,,,,
Methano,121,402-483,,,,
Methano,122,274-473,,,,
Methano,123,276-435,,,,
Methano,124,56-105,444-489,,,
Methano,125,226-268,,,,
Methano,126,559-613,,,,
Methano,127,226-450,,,,
Methano,128,261-356,388-470,,,
Methano,129,202-242,348-391,523-593,,
Methano,130,564-613,,,,
Methano,131,130-208,,,,
Methano,132,209-272,372-442,,,
Methano,133,260-539,,,,
Methano,134,264-442,,,,
Methano,135,300-392,543-579,,,
Methano,136,297-448,,,,
Methano,137,309-511,,,,
Methano,138,372-580,,,,
Methano,139,295-479,503-574,,,
Methano,140,456-507,,,,
Methano,141,210-262,342-407,418-489,,
Methano,142,257-301,309-447,,,
Methano,143,194-303,370-473,,,
Methano,144,366-493,,,,
Methano,145,191-232,275-337,352-451,,
Methano,146,294-456,523-573,,,
Methano,147,343-451,,,,
Methano,148,341-454,505-613,,,
Methano,149,247-450,,,,
Methano,150,69-105,402-482,,,
Methano,151,290-343,370-463,,,
Methano,152,15-53,485-555,,,
Methano,153,295-424,,,,
Methano,154,244-444,,,,
Methano,155,257-432,,,,
Methano,156,393-550,,,,
Methano,157,291-509,,,,
Methano,158,,,,,
Methano,159,278-348,,,,
Methano,160,378-478,,,,
Methano,161,269-427,,,,
Methano,162,289-449,,,,
Methano,163,416-499,,,,
Methano,164,282-393,402-511,,,
Methano,165,348-390,,,,
Methano,166,130-247,360-409,,,
Methano,167,537-613,,,,
Methano,168,242-480,,,,
Methano,169,201-289,,,,
Methano,170,193-230,267-472,,,
Methano,171,286-374,,,,
Methano,172,355-436,,,,
Methano,173,267-546,,,,
Methano,174,,,,,
Methano,175,322-446,,,,
Methano,176,238-477,,,,
Methano,177,172-398,,,,
Methano,178,382-465,,,,
Methano,179,233-512,,,,
Methano,180,,,,,
Methano,181,126-196,550-613,,,
Methano,182,281-471,,,,
Methano,183,299-411,,,,
Methano,184,387-613,,,,
Methano,185,220-302,,,,
Methano,186,0-59,,,,
Methano,187,0-170,,,,
Methano,188,222-344,360-501,,,
Methano,189,425-479,,,,
Methano,190,72-115,455-542,,,
Methano,191,372-499,507-613,,,
Methano,192,186-367,377-457,,,
Methano,193,0-56,556-613,,,
Methano,194,293-538,,,,
Methano,195,401-489,,,,
Methano,196,293-454,,,,
Methano,197,574-613,,,,
Methano,198,0-38,488-557,,,
Methano,199,239-518,,,,
Methano,200,,,,,
Methano,201,26-106,,,,
Methano,202,188-301,372-433,,,
Methano,203,322-359,383-436,,,
Methano,204,198-258,311-477,,,
Methano,205,,,,,
Methano,206,0-50,331-493,,,
Methano,207,196-254,379-465,,,
Methano,208,271-476,,,,
Methano,209,249-369,396-528,,,
Methano,210,329-463,,,,
Methano,211,0-42,323-360,382-439,447-511,523-564
Methano,212,276-401,407-555,,,
Methano,213,193-269,286-472,,,
Methano,214,395-452,,,,
Methano,215,261-439,,,,
Methano,216,372-440,,,,
Methano,217,314-402,,,,
Methano,218,447-498,,,,
Methano,219,373-441,,,,
Methano,220,323-367,408-460,527-602,,
Methano,221,259-441,,,,
Methano,222,88-169,,,,
Methano,223,145-277,,,,
Methano,224,510-598,,,,
Methano,225,358-613,,,,
Methano,226,297-355,,,,
Methano,227,135-245,332-414,526-611,,
Methano,228,181-235,245-451,,,
Methano,229,0-49,341-453,,,
Methano,230,317-532,,,,
Methano,231,210-268,318-361,443-489,560-596,
Methano,232,234-270,336-452,,,
Methano,233,440-537,,,,
Methano,234,38-174,,,,
Methano,235,57-100,229-313,381-508,,
Methano,236,366-526,,,,
Methano,237,0-48,366-449,,,
Methano,238,240-348,469-519,,,
Methano,239,290-428,525-569,,,
Methano,240,163-327,,,,
Methano,241,193-284,290-472,,,
Methano,242,242-434,,,,
Methano,243,284-346,394-483,497-563,,
Methano,244,229-269,,,,
Methano,245,342-503,,,,
Methano,246,333-500,,,,
Methano,247,306-463,,,,
Methano,248,0-54,347-433,,,
Methano,249,232-438,,,,
Methano,250,,,,,
Methano,251,54-108,239-328,389-452,,
Methano,252,367-454,521-563,,,
Methano,253,60-150,,,,
Methano,254,256-461,,,,
Methano,255,304-495,,,,
Methano,256,223-260,369-460,,,
Methano,257,503-540,,,,
Methano,258,271-390,,,,
Methano,259,272-372,,,,
Methano,260,369-469,,,,
Methano,261,181-291,336-460,,,
Methano,262,313-454,,,,
Methano,263,279-375,436-539,,,
Methano,264,271-311,385-543,,,
Methano,265,26-88,269-305,369-526,,
Methano,266,241-294,384-480,575-613,,
Methano,267,6-42,348-459,,,
Methano,268,319-505,,,,
Methano,269,285-439,,,,
Methano,270,218-318,390-443,,,
Methano,271,265-350,372-465,,,
Methano,272,253-507,,,,
Methano,273,,,,,
Methano,274,295-350,,,,
Methano,275,30-137,,,,
Methano,276,295-386,416-518,,,
Methano,277,,,,,
Methano,278,184-247,253-463,,,
Methano,279,372-458,,,,
Methano,280,221-272,327-480,,,
Methano,281,0-103,425-504,,,
Methano,282,314-476,,,,
Methano,283,4-86,404-538,,,
Methano,284,308-399,476-516,,,
Methano,285,328-438,,,,
Methano,286,278-464,,,,
Methano,287,562-613,,,,
Methano,288,359-410,,,,
Methano,289,404-462,,,,
Methano,290,227-310,,,,
Methano,291,266-318,,,,
Methano,292,383-452,,,,
Methano,293,552-605,,,,
Methano,294,227-450,,,,
Methano,295,0-126,208-245,,,
Methano,296,222-326,373-501,,,
Methano,297,385-421,,,,
Methano,298,332-472,495-555,,,
Methano,299,344-527,,,,
Methano,300,186-306,,,,
Methano,301,7-100,127-181,,,
Methano,302,232-333,363-434,,,
Methano,303,285-373,381-465,,,
Methano,304,390-459,,,,
Methano,305,373-498,,,,
Methano,306,0-55,,,,
Methano,307,437-554,,,,
Methano,308,213-370,406-492,,,
Methano,309,306-487,,,,
Methano,310,293-346,,,,
Methano,311,276-428,476-555,,,
Methano,312,53-129,,,,
Methano,313,183-344,,,,
Methano,314,233-355,,,,
Methano,315,343-444,,,,
Methano,316,483-555,,,,
Methano,317,377-471,,,,
Methano,318,,,,,
Methano,319,373-427,468-566,,,
Methano,320,,,,,
Methano,321,180-258,311-444,,,
Methano,322,335-375,403-553,,,
Methano,323,213-457,,,,
Methano,324,13-53,238-292,334-471,,
Methano,325,262-369,418-491,,,
Methano,326,314-354,376-490,,,
Methano,327,342-603,,,,
Methano,328,349-444,,,,
Methano,329,261-505,,,,
Methano,330,308-487,,,,
Methano,331,210-257,283-457,,,
Methano,332,,,,,
Methano,333,323-464,498-553,,,
Methano,334,208-289,309-448,,,
Methano,335,349-479,,,,
Methano,336,224-358,,,,
Methano,337,38-88,369-407,411-546,,
Methano,338,,,,,
Methano,339,69-108,,,,
Methano,340,369-467,,,,
Methano,341,254-533,,,,
Methano,342,63-103,384-447,,,
Methano,343,509-553,,,,
Methano,344,424-516,,,,
Methano,345,211-276,328-490,557-593,,
Methano,346,249-297,,,,
Methano,347,249-322,373-462,,,
Methano,348,420-464,,,,
Methano,349,392-485,,,,
Methano,350,309-441,480-559,,,
Methano,351,311-494,,,,
Methano,352,385-440,,,,
Methano,353,375-482,,,,
Methano,354,394-491,,,,
Methano,355,316-446,,,,
Methano,356,297-441,,,,
Methano,357,0-48,329-472,,,
Methano,358,169-335,343-448,,,
Methano,359,172-273,311-350,,,
Methano,360,291-440,,,,
Methano,361,189-235,404-468,,,
Methano,362,45-127,533-575,,,
Methano,363,16-56,337-461,,,
Methano,364,367-437,,,,
Methano,365,274-344,391-528,,,
Methano,366,328-385,453-563,,,
Methano,367,157-215,224-273,280-399,,
Methano,368,254-533,,,,
Methano,369,163-205,502-576,,,
Methano,370,242-472,,,,
Methano,371,318-425,,,,
Methano,372,338-467,,,,
Methano,373,361-525,,,,
Methano,374,316-450,,,,
Methano,375,378-442,515-613,,,
Methano,376,327-432,,,,
Methano,377,192-253,259-295,390-469,576-613,
Methano,378,288-539,,,,
Methano,379,181-460,,,,
Methano,380,248-409,,,,
Methano,381,,,,,
Methano,382,195-275,359-473,,,
Methano,383,0-36,371-415,425-513,,
Methano,384,257-492,,,,
Methano,385,103-204,510-551,,,
Methano,386,,,,,
Methano,387,328-507,,,,
Methano,388,314-393,,,,
Methano,389,265-354,,,,
Methano,390,289-362,446-500,520-568,,
Methano,391,222-368,386-454,,,
Methano,392,264-445,,,,
Methano,393,221-455,,,,
Methano,394,474-533,,,,
Methano,395,396-613,,,,
Methano,396,,,,,
Methano,397,320-475,505-599,,,
Methano,398,414-493,517-596,,,
Methano,399,174-211,377-453,492-530,534-613,
Methano,400,274-422,,,,
Methano,401,149-203,287-428,484-566,,
Methano,402,286-351,367-464,,,
Methano,403,367-429,,,,
Methano,404,23-68,147-217,222-301,384-426,
Methano,405,389-427,,,,
Methano,406,288-348,378-417,,,
Methano,407,235-309,363-497,,,
Methano,408,,,,,
Methano,409,410-484,,,,
Methano,410,304-371,,,,
Methano,411,307-386,,,,
Methano,412,212-319,,,,
Methano,413,,,,,
Methano,414,229-324,,,,
Methano,415,359-482,568-613,,,
Methano,416,527-613,,,,
Methano,417,294-377,471-516,,,
Methano,418,298-337,468-510,,,
Methano,419,543-613,,,,
Methano,420,419-560,,,,
Methano,421,12-62,556-597,,,
Methano,422,,,,,
Methano,423,570-613,,,,
Methano,424,282-356,379-431,505-561,,
Methano,425,428-471,,,,
Methano,426,387-574,,,,
Methano,427,184-286,356-463,,,
Methano,428,168-230,,,,
Methano,429,,,,,
Methano,430,265-303,372-544,,,
Methano,431,421-557,,,,
Methano,432,513-600,,,,
Methano,433,159-223,370-438,,,
Methano,434,273-341,427-489,,,
Methano,435,403-483,,,,
Methano,436,303-466,,,,
Methano,437,410-495,,,,
Methano,438,281-373,,,,
Methano,439,31-99,508-613,,,
Methano,440,271-532,,,,
Methano,441,19-188,215-298,,,
Methano,442,133-346,,,,
Methano,443,0-84,386-482,,,
Methano,444,0-36,46-91,,,
Methano,445,440-495,504-613,,,
Methano,446,331-508,,,,
Methano,447,176-232,369-431,,,
Methano,448,244-347,372-512,,,
Methano,449,378-468,,,,
Methano,450,340-397,451-599,,,
Methano,451,175-214,374-454,,,
Methano,452,567-613,,,,
Methano,453,331-480,546-610,,,
Methano,454,187-285,319-466,,,
Methano,455,364-430,,,,
Methano,456,300-400,462-579,,,
Methano,457,318-454,,,,
Methano,458,493-563,,,,
Methano,459,386-593,,,,
Methano,460,45-86,168-324,,,
Methano,461,195-321,326-433,,,
Methano,462,424-468,,,,
Methano,463,394-470,,,,
Methano,464,196-237,,,,
Methano,465,310-376,405-495,,,
Methano,466,369-486,,,,
Methano,467,319-450,,,,
Methano,468,319-367,,,,
Methano,469,534-613,,,,
Methano,470,245-524,,,,
Methano,471,0-66,347-433,446-503,,
Methano,472,123-168,,,,
Methano,473,294-443,,,,
Methano,474,276-346,,,,
Methano,475,330-517,,,,
Methano,476,311-362,368-452,525-590,,
Methano,477,206-464,,,,
Methano,478,575-613,,,,
Methano,479,240-336,372-451,,,
Methano,480,227-463,,,,
Methano,481,273-492,,,,
Methano,482,324-394,,,,
Methano,483,288-528,,,,
Methano,484,307-425,429-489,,,
Methano,485,308-478,,,,
Methano,486,223-502,,,,
Methano,487,0-41,375-413,559-613,,
Methano,488,142-258,,,,
Methano,489,170-221,389-447,,,
Methano,490,449-488,,,,
Methano,491,301-396,,,,
Methano,492,10-73,366-460,,,
Methano,493,220-319,350-450,,,
Methano,494,183-224,300-423,,,
Methano,495,41-102,479-525,,,
Methano,496,334-560,,,,
Methano,497,238-327,384-434,,,
Methano,498,357-452,,,,
Methano,499,272-351,365-458,,,
Methano,500,283-382,418-477,,,
Methano,501,348-500,,,,
Methano,502,178-218,379-454,,,
Methano,503,377-456,,,,
Methano,504,272-451,,,,
Methano,505,289-325,332-477,,,
Methano,506,263-357,436-479,488-527,,
Methano,507,362-434,,,,
Methano,508,,,,,
Methano,509,418-486,537-613,,,
Methano,510,213-342,,,,
Methano,511,184-220,412-449,,,
Methano,512,210-246,415-474,558-613,,
Methano,513,263-542,,,,
Methano,514,193-341,401-455,,,
Methano,515,,,,,
Methano,516,29-127,559-613,,,
Methano,517,313-421,,,,
Methano,518,128-284,,,,
Methano,519,48-119,424-516,,,
Methano,520,365-448,455-543,,,
Methano,521,227-475,,,,
Methano,522,,,,,
Methano,523,269-312,334-548,,,
Methano,524,213-362,374-492,,,
Methano,525,229-306,,,,
Methano,526,391-613,,,,
Methano,527,400-543,,,,
Methano,528,384-491,,,,
Methano,529,332-380,385-452,540-611,,
Methano,530,363-583,,,,
Methano,531,200-306,310-479,,,
Methano,532,175-294,337-380,417-454,,
Methano,533,397-449,,,,
Methano,534,,,,,
Methano,535,,,,,
Methano,536,,,,,
Methano,537,26-85,525-587,,,
Methano,538,197-369,,,,
Methano,539,465-527,543-587,,,
Methano,540,495-583,,,,
Methano,541,285-349,385-542,,,
Methano,542,406-538,,,,
Methano,543,291-428,,,,
Methano,544,257-375,390-493,,,
Methano,545,294-374,378-462,,,
Methano,546,303-457,,,,
Methano,547,199-325,329-476,,,
Methano,548,327-506,,,,
Methano,549,0-86,161-279,,,
Methano,550,7-75,356-445,,,
Methano,551,151-257,385-430,,,
Methano,552,,,,,
Methano,553,,,,,
Methano,554,204-256,277-392,,,
Methano,555,229-265,298-405,,,
Methano,556,,,,,
Methano,557,299-468,,,,
Methano,558,,,,,
Methano,559,381-456,,,,
Methano,560,,,,,
Methano,561,274-325,409-445,,,
Methano,562,279-343,385-463,,,
Methano,563,380-501,,,,
Methano,564,261-327,,,,
Methano,565,330-555,,,,
Methano,566,316-442,487-580,,,
Methano,567,300-424,,,,
Methano,568,245-340,,,,
Methano,569,195-395,,,,
Methano,570,216-255,333-377,,,
Methano,571,382-430,,,,
Methano,572,268-537,,,,
Methano,573,353-396,404-483,,,
Methano,574,278-451,,,,
Methano,575,564-613,,,,
Methano,576,422-493,,,,
Methano,577,318-403,,,,
Methano,578,343-431,,,,
Methano,579,351-433,461-505,554-613,,
Methano,580,293-435,441-534,,,
Methano,581,239-518,,,,
Methano,582,,,,,
Methano,583,0-57,378-419,,,
Methano,584,290-372,435-476,,,
Methano,585,0-112,393-457,,,
Methano,586,256-459,,,,
Methano,587,344-506,,,,
Methano,588,438-479,544-608,,,
Methano,589,243-313,418-467,,,
Methano,590,200-476,,,,
Methano,591,343-420,,,,
Methano,592,194-287,365-435,,,
Methano,593,39-89,272-318,447-546,,
Methano,594,277-331,359-529,,,
Methano,595,255-331,347-429,461-499,,
Methano,596,,,,,
Methano,597,228-291,309-420,444-507,,
Methano,598,201-261,,,,
Methano,599,,,,,
Methano,600,0-59,63-99,383-509,,
Methano,601,545-613,,,,
Methano,602,333-492,,,,
Methano,603,384-466,,,,
Methano,604,359-410,488-540,,,
Methano,605,241-433,,,,
Methano,606,199-267,277-478,,,
Methano,607,322-447,,,,
Methano,608,253-313,378-514,,,
Methano,609,274-517,,,,
Methano,610,0-98,379-432,,,
Methano,611,574-613,,,,
Methano,612,351-467,,,,
Methano,613,374-435,506-597,,,
Methano,614,,,,,
Methano,615,456-505,,,,
Methano,616,326-369,380-492,497-544,,
Methano,617,227-473,,,,
Methano,618,78-138,533-611,,,
Methano,619,202-481,,,,
Methano,620,275-338,342-503,,,
Methano,621,140-229,,,,
Methano,622,342-481,,,,
Methano,623,190-262,281-380,418-464,,
Methano,624,217-262,351-446,,,
Methano,625,316-399,413-481,,,
Methano,626,308-503,,,,
Methano,627,192-383,427-471,,,
Methano,628,360-459,,,,
Methano,629,379-473,,,,
Methano,630,356-439,,,,
Methano,631,260-373,398-482,,,
Methano,632,267-528,,,,
Methano,633,376-501,528-613,,,
Methano,634,386-480,,,,
Methano,635,0-37,318-483,,,
Methano,636,311-502,,,,
Methano,637,72-170,502-613,,,
Methano,638,350-503,,,,
Methano,639,303-343,368-447,,,
Methano,640,46-92,224-308,373-417,434-470,
Methano,641,40-96,241-319,,,
Methano,642,407-527,,,,
Methano,643,,,,,
Methano,644,201-271,287-460,,,
Methano,645,91-156,551-613,,,
Methano,646,459-555,,,,
Methano,647,519-613,,,,
Methano,648,376-450,458-613,,,
Methano,649,286-565,,,,
Methano,650,297-513,,,,
Methano,651,223-291,391-480,,,
Methano,652,263-300,317-354,435-538,,
Methano,653,396-527,,,,
Methano,654,359-496,,,,
Methano,655,453-506,,,,
Methano,656,272-347,,,,
Methano,657,301-493,,,,
Methano,658,386-435,,,,
Methano,659,245-375,402-507,,,
Methano,660,389-522,,,,
Methano,661,319-428,,,,
Methano,662,48-93,374-446,,,
Methano,663,267-442,,,,
Methano,664,543-613,,,,
Methano,665,173-301,318-452,,,
Methano,666,241-361,375-483,,,
Methano,667,371-487,,,,
Methano,668,234-358,,,,
Methano,669,0-49,110-157,499-550,,
Methano,670,198-247,267-431,,,
Methano,671,,,,,
Methano,672,473-546,,,,
Methano,673,367-464,558-613,,,
Methano,674,245-334,458-524,,,
Methano,675,384-445,,,,
Methano,676,28-78,,,,
Methano,677,462-530,,,,
Methano,678,263-353,379-472,,,
Methano,679,506-549,,,,
Methano,680,230-312,377-465,,,
Methano,681,0-81,392-435,437-538,,
Methano,682,401-481,,,,
Methano,683,293-341,442-524,,,
Methano,684,246-357,438-525,,,
Methano,685,252-298,393-526,,,
Methano,686,370-470,,,,
Methano,687,310-450,,,,
Methano,688,339-521,,,,
Methano,689,382-531,,,,
Methano,690,260-376,,,,
Methano,691,346-466,,,,
Methano,692,491-613,,,,
Methano,693,378-497,,,,
Methano,694,296-339,349-492,,,
Methano,695,346-531,,,,
Methano,696,0-44,350-536,,,
Methano,697,322-538,,,,
Methano,698,510-556,,,,
Methano,699,377-520,,,,
Methano,700,247-402,,,,
Methano,701,,,,,
Methano,702,27-63,386-492,,,
Methano,703,554-595,,,,
Methano,704,190-234,317-370,533-572,,
Methano,705,283-371,,,,
Methano,706,195-422,,,,
Methano,707,240-356,433-519,,,
Methano,708,291-447,,,,
Methano,709,0-123,406-471,,,
Methano,710,45-96,181-324,377-460,,
Methano,711,,,,,
Methano,712,453-552,,,,
Methano,713,263-314,351-447,,,
Methano,714,192-313,336-432,,,
Methano,715,0-80,,,,
Methano,716,206-250,311-366,396-484,,
Methano,717,276-324,329-544,,,
Methano,718,0-41,172-211,366-421,492-534,
Methano,719,178-305,,,,
Methano,720,204-483,,,,
Methano,721,265-384,,,,
Methano,722,292-432,489-561,,,
Methano,723,392-499,568-613,,,
Methano,724,,,,,
Methano,725,560-613,,,,
Methano,726,207-266,388-486,,,
Methano,727,287-331,378-496,,,
Methano,728,0-77,380-431,,,
Methano,729,285-336,,,,
Methano,730,,,,,
Methano,731,335-497,,,,
Methano,732,459-587,,,,
Methano,733,295-566,,,,
Methano,734,30-248,,,,
Methano,735,456-535,,,,
Methano,736,392-460,535-603,,,
Methano,737,220-411,,,,
Methano,738,524-568,,,,
Methano,739,330-499,,,,
Methano,740,213-258,300-459,,,
Methano,741,291-331,382-462,,,
Methano,742,,,,,
Methano,743,311-355,368-444,,,
Methano,744,200-344,,,,
Methano,745,350-479,,,,
Methano,746,384-511,,,,
Methano,747,191-233,372-470,,,
Methano,748,314-352,373-462,,,
Methano,749,250-323,374-437,,,
Methano,750,176-260,374-435,,,
Methano,751,326-442,,,,
Methano,752,515-613,,,,
Methano,753,237-325,348-484,,,
Methano,754,11-55,366-426,,,
Methano,755,234-284,434-498,,,
Methano,756,497-547,,,,
Methano,757,41-101,174-212,493-543,,
Methano,758,297-419,,,,
Methano,759,54-220,565-613,,,
Methano,760,365-460,472-570,,,
Methano,761,264-365,441-477,,,
Methano,762,287-390,409-487,,,
Methano,763,293-382,405-450,455-543,,
Methano,764,236-492,,,,
Methano,765,237-513,,,,
Methano,766,192-305,379-438,,,
Methano,767,0-40,408-455,,,
Methano,768,292-432,,,,
Methano,769,271-314,441-479,508-550,,
Methano,770,180-459,,,,
Methano,771,377-461,520-578,,,
Methano,772,295-435,,,,
Methano,773,376-507,,,,
Methano,774,266-364,,,,
Methano,775,409-466,,,,
Methano,776,135-199,,,,
Methano,777,377-441,,,,
Methano,778,201-458,,,,
Methano,779,490-613,,,,
Methano,780,52-183,,,,
Methano,781,49-85,366-443,,,
Methano,782,360-444,451-577,,,
Methano,783,422-570,,,,
Methano,784,549-613,,,,
Methano,785,265-336,341-436,,,
Methano,786,282-468,,,,
Methano,787,356-467,,,,
Methano,788,412-451,,,,
Methano,789,245-285,415-503,,,
Methano,790,360-448,,,,
Methano,791,170-211,,,,
Methano,792,239-419,450-499,,,
Methano,793,219-485,,,,
Methano,794,164-376,,,,
Methano,795,25-75,,,,
Methano,796,223-300,328-385,,,
Methano,797,211-306,,,,
Methano,798,251-305,442-490,,,
Methano,799,396-495,,,,
Methano,800,310-353,409-451,521-558,,
Methano,801,323-391,,,,
Methano,802,544-610,,,,
Methano,803,,,,,
Methano,804,172-208,257-362,375-416,,
Methano,805,385-439,504-558,,,
Methano,806,322-371,410-468,,,
Methano,807,,,,,
Methano,808,367-476,525-613,,,
Methano,809,336-510,,,,
Methano,810,306-365,433-541,,,
Methano,811,56-106,387-521,,,
Methano,812,306-356,,,,
Methano,813,447-530,,,,
Methano,814,259-338,366-535,,,
Methano,815,166-226,334-445,,,
Methano,816,304-407,,,,
Methano,817,185-464,,,,
Methano,818,226-348,,,,
Methano,819,327-374,501-606,,,
Methano,820,368-556,,,,
Methano,821,232-281,383-491,,,
Methano,822,,,,,
Methano,823,343-508,,,,
Methano,824,294-469,,,,
Methano,825,178-247,367-457,,,
Methano,826,237-301,390-471,,,
Methano,827,392-471,566-613,,,
