Organism,Seq,Positions,,,
Salmonella,199,300-375,399-579,,
Salmonella,200,545-613,,,
Salmonella,201,198-292,364-424,,
Salmonella,202,216-293,346-495,,
Salmonella,203,427-492,,,
Salmonella,204,279-411,521-558,,
Salmonella,205,0-61,196-268,342-443,
Salmonella,206,270-308,377-477,,
Salmonella,207,231-378,,,
Salmonella,208,,,,
Salmonella,209,251-326,468-530,,
Salmonella,210,457-598,,,
Salmonella,211,211-459,,,
Salmonella,212,233-512,,,
Salmonella,213,396-482,548-613,,
Salmonella,214,335-378,534-613,,
Salmonella,215,401-475,,,
Salmonella,216,,,,
Salmonella,217,,,,
Salmonella,218,264-452,491-533,,
Salmonella,219,513-566,,,
Salmonella,220,205-257,343-428,443-484,538-613
Salmonella,221,139-196,482-613,,
Salmonella,222,46-115,419-468,511-548,
Salmonella,223,375-475,,,
Salmonella,224,255-482,,,
Salmonella,225,201-239,334-480,,
Salmonella,226,244-305,394-471,,
Salmonella,227,445-519,523-613,,
Salmonella,228,169-243,312-448,,
Salmonella,229,370-426,,,
Salmonella,230,318-472,488-539,,
Salmonella,231,0-41,46-85,381-443,
Salmonella,232,120-286,,,
Salmonella,233,213-490,,,
Salmonella,234,154-191,503-613,,
Salmonella,235,382-445,,,
Salmonella,236,0-43,453-514,,
Salmonella,237,152-256,,,
Salmonella,238,253-322,335-375,459-532,
Salmonella,239,349-439,,,
Salmonella,240,291-455,497-570,,
Salmonella,241,372-420,,,
Salmonella,242,390-482,,,
Salmonella,243,391-478,,,
Salmonella,244,234-301,311-380,,
Salmonella,245,12-54,247-288,335-526,
Salmonella,246,,,,
Salmonella,247,391-512,534-613,,
Salmonella,248,,,,
Salmonella,249,458-613,,,
Salmonella,250,28-188,,,
Salmonella,251,288-440,,,
Salmonella,252,,,,
Salmonella,253,128-216,247-312,,
Salmonella,254,5-89,93-137,232-276,
Salmonella,255,273-383,481-521,,
Salmonella,256,196-265,280-332,,
Salmonella,257,295-370,395-438,,
Salmonella,258,289-337,403-568,,
Salmonella,259,36-74,164-218,392-443,
Salmonella,260,282-359,400-561,,
Salmonella,261,22-59,425-489,,
Salmonella,262,303-370,395-511,,
Salmonella,263,398-476,,,
Salmonella,264,199-278,380-465,,
Salmonella,265,,,,
Salmonella,266,266-321,360-405,492-545,
Salmonella,267,232-337,347-474,,
Salmonella,268,326-425,441-493,546-593,
Salmonella,269,237-283,297-333,,
Salmonella,270,218-415,,,
Salmonella,271,406-494,,,
Salmonella,272,317-367,461-504,,
Salmonella,273,112-166,539-610,,
Salmonella,274,333-494,,,
Salmonella,275,318-431,,,
Salmonella,276,434-491,,,
Salmonella,277,277-315,466-532,,
Salmonella,278,191-232,241-386,,
Salmonella,279,27-80,,,
Salmonella,280,18-92,387-443,462-524,
Salmonella,281,426-502,,,
Salmonella,282,,,,
Salmonella,283,424-535,,,
Salmonella,284,213-256,308-483,,
Salmonella,285,242-297,,,
Salmonella,286,292-382,,,
Salmonella,287,295-574,,,
Salmonella,288,,,,
Salmonella,289,267-546,,,
Salmonella,290,351-597,,,
Salmonella,291,404-556,,,
Salmonella,292,212-309,339-421,,
Salmonella,293,418-493,573-613,,
Salmonella,294,419-492,,,
Salmonella,295,314-419,457-524,,
Salmonella,296,304-451,498-583,,
Salmonella,297,178-438,,,
Salmonella,298,170-449,,,
Salmonella,299,314-404,,,
Salmonella,300,292-436,,,
Salmonella,301,545-613,,,
Salmonella,302,0-55,336-374,378-441,483-553
Salmonella,303,206-365,,,
Salmonella,304,322-371,497-574,,
Salmonella,305,,,,
Salmonella,306,35-94,186-226,260-314,
Salmonella,307,62-98,402-445,,
Salmonella,308,460-524,,,
Salmonella,309,150-429,,,
Salmonella,310,131-169,238-300,315-392,
Salmonella,311,327-464,,,
Salmonella,312,547-589,,,
Salmonella,313,249-372,442-528,,
Salmonella,314,403-468,542-591,,
Salmonella,315,270-466,,,
Salmonella,316,0-73,,,
Salmonella,317,499-559,,,
Salmonella,318,229-266,,,
Salmonella,319,559-602,,,
Salmonella,320,0-75,511-583,,
Salmonella,321,,,,
Salmonella,322,417-456,,,
Salmonella,323,155-265,327-434,,
Salmonella,324,0-46,354-429,,
Salmonella,325,360-407,553-613,,
Salmonella,326,232-353,447-511,,
Salmonella,327,322-371,377-436,,
Salmonella,328,173-279,,,
Salmonella,329,480-536,,,
Salmonella,330,0-93,188-274,379-463,
Salmonella,331,65-124,214-264,,
Salmonella,332,127-379,,,
Salmonella,333,412-455,470-554,,
Salmonella,334,,,,
Salmonella,335,330-376,,,
Salmonella,336,0-161,,,
Salmonella,337,358-422,429-613,,
Salmonella,338,271-371,,,
Salmonella,339,391-468,,,
Salmonella,340,253-487,,,
Salmonella,341,0-88,369-455,,
Salmonella,342,,,,
Salmonella,343,54-133,,,
Salmonella,344,327-401,,,
Salmonella,345,362-488,,,
Salmonella,346,357-410,,,
Salmonella,347,393-435,439-488,,
Salmonella,348,247-341,,,
Salmonella,349,435-540,,,
Salmonella,350,,,,
Salmonella,351,200-268,338-380,388-479,
Salmonella,352,282-342,381-473,485-561,
Salmonella,353,359-443,496-610,,
Salmonella,354,420-467,530-613,,
Salmonella,355,454-535,,,
Salmonella,356,359-493,,,
Salmonella,357,167-327,,,
Salmonella,358,384-436,,,
Salmonella,359,,,,
Salmonella,360,240-466,,,
Salmonella,361,152-197,,,
Salmonella,362,19-73,145-279,,
Salmonella,363,395-433,447-495,,
Salmonella,364,290-437,,,
Salmonella,365,318-440,,,
Salmonella,366,,,,
Salmonella,367,237-317,,,
Salmonella,368,,,,
Salmonella,369,253-386,403-502,,
Salmonella,370,296-386,,,
Salmonella,371,304-393,,,
Salmonella,372,489-579,,,
Salmonella,373,398-484,,,
Salmonella,374,367-500,,,
Salmonella,375,,,,
Salmonella,376,173-271,,,
Salmonella,377,344-414,,,
Salmonella,378,337-458,,,
Salmonella,379,,,,
Salmonella,380,124-175,256-357,490-535,
Salmonella,381,0-69,495-546,568-609,
Salmonella,382,60-147,155-238,,
Salmonella,383,370-519,527-597,,
Salmonella,384,427-467,,,
Salmonella,385,336-473,,,
Salmonella,386,355-440,457-563,,
Salmonella,387,370-560,,,
Salmonella,388,114-161,224-283,,
Salmonella,389,0-100,454-513,,
Salmonella,390,344-469,,,
Salmonella,391,506-560,,,
Salmonella,392,268-311,380-506,,
Salmonella,393,302-463,477-528,,
Salmonella,394,573-613,,,
Salmonella,395,488-533,549-600,,
Salmonella,396,197-401,,,
Salmonella,397,289-519,,,
Salmonella,398,262-437,,,
Salmonella,399,5-46,202-284,357-439,
Salmonella,400,385-554,,,
Salmonella,401,544-613,,,
Salmonella,402,319-471,,,
Salmonella,403,235-296,577-613,,
Salmonella,404,369-473,,,
Salmonella,405,6-84,441-548,,
Salmonella,406,487-546,,,
Salmonella,407,416-517,567-613,,
Salmonella,408,347-402,525-570,,
Salmonella,409,229-435,,,
Salmonella,410,317-431,435-471,,
Salmonella,411,279-477,,,
Salmonella,412,316-528,,,
Salmonella,413,162-279,336-426,,
Salmonella,414,0-118,399-458,,
Salmonella,415,300-431,,,
Salmonella,416,132-226,233-411,,
Salmonella,417,228-277,350-450,468-507,
Salmonella,418,280-379,,,
Salmonella,419,349-402,,,
Salmonella,420,377-539,,,
Salmonella,421,325-450,,,
Salmonella,422,0-77,,,
Salmonella,423,303-488,,,
Salmonella,424,203-258,415-482,,
Salmonella,425,290-506,,,
Salmonella,426,176-221,296-369,395-439,
Salmonella,427,431-513,569-613,,
Salmonella,428,113-163,444-484,,
Salmonella,429,68-170,200-289,,
Salmonella,430,324-426,,,
Salmonella,431,0-82,114-198,,
Salmonella,432,224-296,327-455,,
Salmonella,433,468-529,,,
Salmonella,434,391-484,,,
Salmonella,435,322-369,402-475,,
Salmonella,436,242-479,,,
Salmonella,437,271-550,,,
Salmonella,438,252-301,399-440,,
Salmonella,439,353-453,,,
Salmonella,440,193-266,547-613,,
Salmonella,441,0-53,382-447,,
Salmonella,442,44-106,387-565,575-613,
Salmonella,443,31-111,474-562,,
Salmonella,444,70-130,474-510,,
Salmonella,445,175-214,278-419,510-557,
Salmonella,446,87-186,,,
Salmonella,447,199-349,,,
Salmonella,448,388-489,510-585,,
Salmonella,449,251-323,,,
Salmonella,450,363-541,,,
Salmonella,451,194-270,274-396,,
Salmonella,452,,,,
Salmonella,453,262-415,,,
Salmonella,454,217-496,,,
Salmonella,455,,,,
Salmonella,456,116-189,283-395,,
Salmonella,457,45-109,165-248,,
Salmonella,458,63-135,517-613,,
Salmonella,459,438-527,,,
Salmonella,460,438-527,,,
Salmonella,461,421-472,,,
Salmonella,462,402-494,,,
Salmonella,463,237-426,,,
Salmonella,464,259-302,474-538,,
Salmonella,465,336-455,487-542,,
Salmonella,466,34-105,495-547,,
Salmonella,467,347-436,440-498,503-613,
Salmonella,468,420-502,,,
Salmonella,469,247-323,475-515,,
Salmonella,470,,,,
Salmonella,471,29-115,186-274,396-465,
Salmonella,472,286-343,,,
Salmonella,473,327-400,409-478,,
Salmonella,474,0-37,333-511,,
Salmonella,475,326-387,400-446,450-512,541-605
Salmonella,476,405-471,,,
Salmonella,477,149-203,,,
Salmonella,478,0-61,411-494,,
Salmonella,479,0-109,390-433,479-532,536-613
Salmonella,480,516-565,,,
Salmonella,481,,,,
Salmonella,482,302-381,411-570,,
Salmonella,483,,,,
Salmonella,484,183-248,345-462,564-613,
Salmonella,485,375-488,,,
Salmonella,486,,,,
Salmonella,487,508-613,,,
Salmonella,488,385-513,,,
Salmonella,489,26-65,193-249,389-436,
Salmonella,490,357-613,,,
Salmonella,491,408-487,,,
Salmonella,492,356-445,,,
Salmonella,493,321-510,,,
Salmonella,494,149-206,519-587,,
Salmonella,495,307-454,463-513,,
Salmonella,496,74-126,,,
Salmonella,497,,,,
Salmonella,498,322-462,,,
Salmonella,499,,,,
Salmonella,500,448-613,,,
Salmonella,501,252-449,,,
Salmonella,502,0-41,371-417,504-591,
Salmonella,503,199-254,283-389,,
Salmonella,504,38-79,451-505,,
Salmonella,505,10-54,233-270,475-512,
Salmonella,506,351-425,,,
Salmonella,507,109-147,428-507,,
Salmonella,508,309-409,438-562,,
Salmonella,509,321-364,,,
Salmonella,510,223-269,344-400,,
Salmonella,511,346-519,555-613,,
Salmonella,512,487-613,,,
Salmonella,513,390-526,,,
Salmonella,514,277-454,,,
Salmonella,515,530-613,,,
Salmonella,516,193-382,,,
Salmonella,517,214-282,315-493,,
Salmonella,518,237-487,,,
Salmonella,519,40-106,,,
Salmonella,520,268-330,368-547,,
Salmonella,521,450-491,,,
Salmonella,522,136-415,,,
Salmonella,523,306-531,,,
Salmonella,524,371-613,,,
Salmonella,525,258-379,403-537,,
Salmonella,526,65-138,226-344,419-505,
Salmonella,527,374-492,562-603,,
Salmonella,528,432-482,,,
Salmonella,529,0-55,493-551,574-612,
Salmonella,530,314-481,,,
Salmonella,531,205-246,275-403,,
Salmonella,532,264-304,365-455,,
Salmonella,533,426-497,,,
Salmonella,534,328-367,450-514,531-607,
Salmonella,535,549-613,,,
Salmonella,536,246-291,317-473,,
Salmonella,537,405-477,,,
Salmonella,538,458-574,,,
Salmonella,539,0-95,383-431,,
Salmonella,540,401-446,521-610,,
Salmonella,541,189-268,288-325,374-468,
Salmonella,542,,,,
Salmonella,543,0-143,,,
Salmonella,544,212-259,336-408,,
Salmonella,545,423-583,,,
Salmonella,546,396-481,512-569,,
Salmonella,547,437-474,574-613,,
Salmonella,548,181-296,,,
Salmonella,549,311-381,392-472,,
Salmonella,550,41-136,490-569,,
Salmonella,551,220-283,316-499,,
Salmonella,552,427-584,,,
Salmonella,553,33-72,416-527,571-613,
Salmonella,554,62-123,176-287,,
Salmonella,555,382-448,545-613,,
Salmonella,556,303-369,436-488,,
Salmonella,557,29-73,371-447,548-609,
Salmonella,558,444-541,,,
Salmonella,559,469-511,524-578,,
Salmonella,560,,,,
Salmonella,561,332-501,,,
Salmonella,562,405-457,,,
Salmonella,563,399-468,,,
Salmonella,564,367-445,569-613,,
Salmonella,565,249-368,458-504,,
Salmonella,566,339-443,,,
Salmonella,567,290-366,407-474,,
Salmonella,568,,,,
Salmonella,569,337-550,,,
Salmonella,570,288-345,,,
Salmonella,571,334-380,,,
Salmonella,572,321-457,,,
Salmonella,573,234-410,,,
Salmonella,574,338-481,,,
Salmonella,575,384-420,456-495,499-546,566-612
Salmonella,576,,,,
Salmonella,577,294-365,,,
Salmonella,578,234-513,,,
Salmonella,579,,,,
Salmonella,580,,,,
Salmonella,581,225-317,329-414,,
Salmonella,582,80-116,,,
Salmonella,583,0-76,537-613,,
Salmonella,584,210-362,399-457,,
Salmonella,585,274-379,396-461,471-553,
Salmonella,586,8-45,204-254,351-412,535-590
Salmonella,587,450-523,,,
Salmonella,588,37-105,,,
Salmonella,589,335-385,390-529,,
Salmonella,590,273-351,416-459,,
Salmonella,591,527-569,,,
Salmonella,592,321-525,,,
Salmonella,593,467-524,,,
Salmonella,594,,,,
Salmonella,595,477-559,,,
Salmonella,596,503-546,,,
Salmonella,597,307-345,364-528,,
Salmonella,598,,,,
Salmonella,599,399-466,526-581,,
Salmonella,600,55-94,,,
Salmonella,601,507-560,,,
Salmonella,602,201-258,,,
Salmonella,603,201-242,260-348,408-466,
Salmonella,604,269-519,,,
Salmonella,605,304-350,,,
Salmonella,606,49-90,391-531,,
Salmonella,607,0-38,,,
Salmonella,608,,,,
Salmonella,609,,,,
Salmonella,610,386-515,,,
Salmonella,611,87-125,296-345,473-513,
Salmonella,612,105-211,266-382,,
Salmonella,613,,,,
Salmonella,614,409-449,564-613,,
Salmonella,615,366-433,451-500,,
Salmonella,616,289-328,335-495,,
Salmonella,617,21-88,461-513,532-605,
Salmonella,618,290-478,,,
Salmonella,619,388-506,,,
Salmonella,620,339-455,,,
Salmonella,621,49-88,493-613,,
Salmonella,622,0-53,,,
Salmonella,623,425-523,,,
Salmonella,624,323-468,537-585,,
Salmonella,625,537-613,,,
Salmonella,626,385-574,,,
Salmonella,627,233-280,304-512,,
Salmonella,628,209-253,318-488,,
Salmonella,629,137-233,514-563,,
Salmonella,630,436-498,508-544,,
Salmonella,631,,,,
Salmonella,632,320-375,,,
Salmonella,633,394-503,,,
Salmonella,634,243-329,471-522,,
Salmonella,635,419-468,498-613,,
Salmonella,636,341-467,510-596,,
Salmonella,637,253-292,347-406,,
Salmonella,638,358-442,488-562,,
Salmonella,639,273-403,,,
Salmonella,640,377-488,,,
Salmonella,641,321-399,464-508,,
Salmonella,642,0-61,505-557,,
Salmonella,643,392-485,,,
Salmonella,644,,,,
Salmonella,645,57-96,,,
Salmonella,646,454-522,,,
Salmonella,647,337-506,540-613,,
Salmonella,648,434-502,,,
Salmonella,649,562-613,,,
Salmonella,650,0-95,472-577,,
Salmonella,651,367-464,,,
Salmonella,652,244-428,,,
Salmonella,653,,,,
Salmonella,654,209-257,538-593,,
Salmonella,655,350-434,451-579,,
Salmonella,656,312-440,476-591,,
Salmonella,657,235-316,473-514,,
Salmonella,658,0-70,394-430,,
Salmonella,659,0-133,420-480,490-613,
Salmonella,660,0-36,323-386,,
Salmonella,661,,,,
Salmonella,662,0-63,398-434,,
Salmonella,663,,,,
Salmonella,664,400-589,,,
Salmonella,665,355-474,,,
Salmonella,666,272-365,450-543,,
Salmonella,667,276-318,328-488,,
Salmonella,668,58-140,495-537,,
Salmonella,669,80-134,,,
Salmonella,670,0-95,510-613,,
Salmonella,671,438-480,,,
Salmonella,672,361-423,570-613,,
Salmonella,673,50-103,174-329,384-453,
Salmonella,674,346-498,,,
Salmonella,675,389-467,,,
Salmonella,676,95-160,253-374,441-532,
Salmonella,677,,,,
Salmonella,678,392-443,,,
Salmonella,679,257-317,384-492,,
Salmonella,680,330-444,451-513,,
Salmonella,681,286-393,,,
Salmonella,682,385-526,,,
Salmonella,683,363-416,517-558,,
Salmonella,684,235-311,337-514,,
Salmonella,685,311-502,,,
Salmonella,686,337-408,511-571,,
Salmonella,687,234-278,559-613,,
Salmonella,688,393-491,533-605,,
Salmonella,689,49-97,223-319,,
Salmonella,690,,,,
Salmonella,691,249-438,,,
Salmonella,692,19-73,354-404,,
Salmonella,693,281-361,370-409,496-560,
Salmonella,694,368-425,543-613,,
Salmonella,695,175-371,,,
Salmonella,696,412-451,,,
Salmonella,697,386-465,,,
Salmonella,698,219-280,561-613,,
Salmonella,699,357-475,,,
Salmonella,700,481-571,,,
Salmonella,701,139-220,,,
Salmonella,702,111-178,,,
Salmonella,703,252-310,,,
Salmonella,704,536-596,,,
Salmonella,705,234-317,425-470,,
Salmonella,706,69-348,,,
Salmonella,707,148-201,213-251,293-427,
Salmonella,708,305-347,426-494,499-554,
Salmonella,709,335-448,472-610,,
Salmonella,710,,,,
Salmonella,711,277-403,,,
Salmonella,712,373-421,429-485,,
Salmonella,713,,,,
Salmonella,714,253-319,373-512,,
Salmonella,715,184-324,361-398,,
Salmonella,716,23-111,392-518,,
Salmonella,717,56-100,236-279,286-335,381-444
Salmonella,718,181-236,376-431,,
Salmonella,719,321-360,406-600,,
Salmonella,720,,,,
Salmonella,721,296-386,459-557,,
Salmonella,722,384-456,,,
Salmonella,723,366-531,,,
Salmonella,724,285-449,,,
Salmonella,725,,,,
Salmonella,726,181-250,278-452,,
Salmonella,727,37-152,,,
Salmonella,728,295-519,,,
Salmonella,729,471-518,,,
Salmonella,730,,,,
Salmonella,731,259-469,,,
Salmonella,732,151-190,253-338,363-422,
Salmonella,733,341-438,454-613,,
Salmonella,734,55-151,232-334,432-501,
Salmonella,735,,,,
Salmonella,736,,,,
Salmonella,737,377-427,434-611,,
Salmonella,738,,,,
Salmonella,739,244-515,,,
Salmonella,740,372-437,472-613,,
Salmonella,741,330-527,,,
Salmonella,742,334-501,,,
Salmonella,743,410-466,493-539,,
Salmonella,744,222-266,375-454,,
Salmonella,745,494-613,,,
Salmonella,746,509-555,574-613,,
Salmonella,747,241-332,418-520,,
Salmonella,748,359-396,409-450,,
Salmonella,749,313-359,412-492,,
Salmonella,750,248-402,425-503,,
Salmonella,751,258-340,420-514,,
Salmonella,752,47-88,138-182,265-302,463-544
Salmonella,753,227-265,273-412,,
Salmonella,754,132-411,,,
Salmonella,755,216-309,424-473,,
Salmonella,756,338-474,,,
Salmonella,757,201-480,,,
Salmonella,758,444-539,,,
Salmonella,759,278-387,452-488,,
Salmonella,760,346-446,472-583,,
Salmonella,761,299-348,370-514,,
Salmonella,762,294-438,,,
Salmonella,763,,,,
Salmonella,764,0-40,,,
Salmonella,765,237-516,,,
Salmonella,766,412-581,,,
Salmonella,767,381-492,,,
Salmonella,768,0-86,367-417,431-496,
Salmonella,769,411-465,,,
Salmonella,770,389-613,,,
Salmonella,771,0-38,343-418,,
Salmonella,772,546-613,,,
Salmonella,773,446-498,,,
Salmonella,774,76-117,287-353,398-566,
Salmonella,775,385-436,,,
Salmonella,776,416-501,,,
Salmonella,777,432-499,519-607,,
Salmonella,778,279-360,371-412,,
Salmonella,779,274-324,507-553,,
Salmonella,780,235-286,567-613,,
Salmonella,781,360-548,,,
Salmonella,782,190-265,295-391,,
Salmonella,783,375-463,559-602,,
Salmonella,784,279-341,355-408,442-558,
Salmonella,785,435-512,,,
Salmonella,786,188-432,,,
Salmonella,787,0-56,180-232,567-613,
Salmonella,788,285-323,327-464,,
Salmonella,789,370-534,545-613,,
Salmonella,790,169-249,564-613,,
Salmonella,791,400-512,,,
Salmonella,792,104-235,242-287,298-367,
Salmonella,793,556-613,,,
Salmonella,794,266-320,,,
Salmonella,795,5-59,203-261,,
Salmonella,796,443-510,,,
Salmonella,797,228-324,408-507,,
Salmonella,798,189-233,312-411,,
Salmonella,799,213-309,313-492,,
Salmonella,800,9-45,337-420,490-540,
Salmonella,801,368-429,519-606,,
Salmonella,802,128-193,298-403,495-577,
Salmonella,803,406-478,,,
Salmonella,804,349-485,,,
Salmonella,805,0-186,,,
Salmonella,806,380-521,525-580,,
Salmonella,807,252-295,389-426,449-531,
Salmonella,808,249-522,,,
Salmonella,809,248-422,458-505,,
Salmonella,810,206-297,336-485,,
Salmonella,811,329-608,,,
Salmonella,812,359-411,,,
Salmonella,813,171-223,321-396,,
Salmonella,814,254-290,370-454,,
Salmonella,815,391-450,,,
Salmonella,816,210-295,,,
Salmonella,817,397-471,,,
Salmonella,818,432-568,,,
Salmonella,819,,,,
Salmonella,820,,,,
Salmonella,821,351-430,454-496,,
Salmonella,822,214-360,365-450,,
Salmonella,823,0-98,,,
Salmonella,824,0-52,,,
Salmonella,825,310-389,393-479,,
Salmonella,826,120-173,262-341,360-399,
Salmonella,827,,,,
Salmonella,828,535-604,,,
Salmonella,829,327-365,381-507,556-606,
Salmonella,830,423-470,503-613,,
Salmonella,831,383-441,515-551,571-613,
Salmonella,832,342-538,554-605,,
Salmonella,833,271-528,,,
Salmonella,834,374-463,537-613,,
Salmonella,835,223-268,320-394,401-493,549-599
Salmonella,836,159-212,396-438,574-613,
Salmonella,837,501-605,,,
Salmonella,838,60-107,544-610,,
Salmonella,839,257-314,,,
Salmonella,840,,,,
Salmonella,841,257-338,,,
Salmonella,842,548-610,,,
Salmonella,843,388-439,465-553,,
Salmonella,844,216-309,368-417,,
Salmonella,845,437-494,,,
Salmonella,846,314-502,,,
