Organism,Seq,Positions,,,
Myco,101,450-527,555-606,,
Myco,102,397-524,,,
Myco,103,506-546,,,
Myco,104,45-89,503-550,,
Myco,105,319-432,,,
Myco,106,252-295,,,
Myco,107,1-60,401-467,,
Myco,108,,,,
Myco,109,314-455,536-576,,
Myco,110,341-449,496-534,,
Myco,111,,,,
Myco,112,,,,
Myco,113,298-342,392-433,460-523,
Myco,114,0-48,364-424,493-568,
Myco,115,93-181,486-579,,
Myco,116,367-451,,,
Myco,117,512-560,,,
Myco,118,0-76,91-137,,
Myco,119,158-240,529-598,,
Myco,120,369-449,,,
Myco,121,394-475,,,
Myco,122,154-216,,,
Myco,123,339-464,542-613,,
Myco,124,,,,
Myco,125,,,,
Myco,126,418-568,,,
Myco,127,202-244,393-481,,
Myco,128,,,,
Myco,129,233-278,,,
Myco,130,419-477,,,
Myco,131,0-71,171-241,361-427,522-601
Myco,132,41-107,543-583,,
Myco,133,24-64,205-258,390-470,549-611
Myco,134,,,,
Myco,135,0-38,388-500,,
Myco,136,385-449,491-534,,
Myco,137,378-467,,,
Myco,138,,,,
Myco,139,,,,
Myco,140,283-431,,,
Myco,141,576-613,,,
Myco,142,89-160,,,
Myco,143,,,,
Myco,144,317-423,,,
Myco,145,363-464,,,
Myco,146,378-462,,,
Myco,147,415-477,,,
Myco,148,40-120,237-287,,
Myco,149,258-362,,,
Myco,150,74-120,462-523,,
Myco,151,148-237,280-381,,
Myco,152,395-511,,,
Myco,153,382-444,,,
Myco,154,353-412,,,
Myco,155,412-478,,,
Myco,156,526-613,,,
Myco,157,23-116,428-509,549-600,
Myco,158,240-322,400-473,,
Myco,159,205-359,,,
Myco,160,273-324,377-483,,
Myco,161,383-443,,,
Myco,162,,,,
Myco,163,342-406,527-578,,
Myco,164,0-81,,,
Myco,165,405-454,,,
Myco,166,27-70,,,
Myco,167,442-500,,,
Myco,168,290-408,,,
Myco,169,303-386,,,
Myco,170,325-515,,,
Myco,171,0-55,549-613,,
Myco,172,362-428,443-519,,
Myco,173,,,,
Myco,174,386-472,,,
Myco,175,415-478,,,
Myco,176,336-415,,,
Myco,177,392-472,498-613,,
Myco,178,0-71,420-470,517-604,
Myco,179,413-496,,,
Myco,180,,,,
Myco,181,185-261,395-464,565-613,
Myco,182,246-305,324-384,403-463,
Myco,183,263-344,432-542,,
Myco,184,0-36,197-251,571-613,
Myco,185,339-432,,,
Myco,186,423-495,,,
Myco,187,402-463,,,
Myco,188,165-232,284-375,383-444,
Myco,189,,,,
Myco,190,6-127,158-285,,
Myco,191,304-464,,,
Myco,192,296-378,,,
Myco,193,549-613,,,
Myco,194,276-320,355-470,,
Myco,195,,,,
Myco,196,126-221,318-405,,
Myco,197,,,,
Myco,198,428-482,,,
Myco,199,395-488,,,
Myco,200,492-528,,,
Myco,201,337-454,,,
Myco,202,342-382,,,
Myco,203,363-401,,,
Myco,204,399-503,,,
Myco,205,229-269,393-476,,
Myco,206,338-392,,,
Myco,207,,,,
Myco,208,268-330,,,
Myco,209,361-491,513-551,,
Myco,210,418-501,,,
Myco,211,,,,
Myco,212,0-46,327-378,,
Myco,213,327-381,397-451,456-606,
Myco,214,182-265,367-418,,
Myco,215,405-443,464-507,,
Myco,216,475-613,,,
Myco,217,54-132,413-549,,
Myco,218,175-255,,,
Myco,219,0-142,455-536,,
Myco,220,81-127,519-580,,
Myco,221,,,,
Myco,222,299-364,399-443,,
Myco,223,286-324,,,
Myco,224,99-151,241-324,,
Myco,225,338-421,,,
Myco,226,402-486,542-593,,
Myco,227,423-473,,,
Myco,228,260-446,,,
Myco,229,,,,
Myco,230,538-579,,,
Myco,231,349-440,,,
Myco,232,389-453,,,
Myco,233,37-118,,,
Myco,234,376-497,,,
Myco,235,384-437,,,
Myco,236,568-613,,,
Myco,237,394-497,,,
Myco,238,278-319,513-550,,
Myco,239,82-144,566-613,,
Myco,240,502-540,,,
Myco,241,80-118,,,
Myco,242,393-461,,,
Myco,243,43-80,97-137,,
Myco,244,170-213,218-449,,
Myco,245,257-328,,,
Myco,246,,,,
Myco,247,380-460,,,
Myco,248,505-613,,,
Myco,249,5-104,118-164,,
Myco,250,575-613,,,
Myco,251,406-602,,,
Myco,252,,,,
Myco,253,44-83,431-496,,
Myco,254,52-115,,,
Myco,255,48-117,220-275,398-499,
Myco,256,53-108,445-526,,
Myco,257,,,,
Myco,258,311-476,493-586,,
Myco,259,185-269,,,
Myco,260,133-221,,,
Myco,261,,,,
Myco,262,179-248,376-455,,
Myco,263,40-109,244-306,390-481,
Myco,264,336-394,,,
Myco,265,268-344,486-538,,
Myco,266,,,,
Myco,267,212-266,300-447,,
Myco,268,445-481,,,
Myco,269,2-38,,,
Myco,270,316-390,,,
Myco,271,195-298,,,
Myco,272,427-496,,,
Myco,273,417-507,520-570,,
Myco,274,548-609,,,
Myco,275,19-81,155-294,,
Myco,276,324-420,463-499,,
Myco,277,271-462,493-550,,
Myco,278,403-451,,,
Myco,279,,,,
Myco,280,400-447,,,
Myco,281,93-134,224-289,461-503,
Myco,282,8-88,420-476,,
Myco,283,,,,
Myco,284,0-95,,,
Myco,285,527-597,,,
Myco,286,453-517,555-613,,
Myco,287,303-447,,,
Myco,288,352-424,,,
Myco,289,24-150,237-278,,
Myco,290,176-258,,,
Myco,291,371-453,,,
Myco,292,306-355,373-426,,
Myco,293,,,,
Myco,294,285-353,357-434,,
Myco,295,369-461,,,
Myco,296,378-451,,,
Myco,297,387-484,569-612,,
Myco,298,321-477,,,
Myco,299,348-421,,,
Myco,300,321-359,397-481,,
Myco,301,393-456,,,
Myco,302,311-375,471-527,,
Myco,303,48-104,,,
Myco,304,390-432,491-537,,
Myco,305,64-130,,,
Myco,306,0-60,186-273,576-613,
Myco,307,394-449,,,
Myco,308,306-367,390-585,,
Myco,309,407-469,,,
Myco,310,,,,
Myco,311,311-382,,,
Myco,312,356-497,,,
Myco,313,231-376,,,
Myco,314,338-470,,,
Myco,315,465-599,,,
Myco,316,58-94,254-294,,
Myco,317,397-485,548-613,,
Myco,318,35-120,,,
Myco,319,396-465,,,
Myco,320,,,,
Myco,321,196-316,,,
Myco,322,401-467,,,
Myco,323,,,,
Myco,324,20-74,370-435,,
Myco,325,198-246,302-389,,
Myco,326,0-61,354-418,,
Myco,327,310-408,,,
Myco,328,152-238,,,
Myco,329,321-372,,,
Myco,330,96-135,,,
Myco,331,204-278,282-372,,
Myco,332,34-149,,,
Myco,333,,,,
Myco,334,36-96,378-441,,
Myco,335,364-409,,,
Myco,336,342-406,,,
Myco,337,355-505,,,
Myco,338,403-481,,,
Myco,339,221-341,348-391,397-500,
Myco,340,4-112,,,
Myco,341,340-457,471-510,,
Myco,342,437-580,,,
Myco,343,351-440,,,
Myco,344,101-186,301-353,488-580,
Myco,345,203-260,429-482,,
Myco,346,374-498,,,
Myco,347,110-194,,,
Myco,348,405-516,,,
Myco,349,391-511,,,
Myco,350,12-80,148-187,,
Myco,351,325-369,392-428,,
Myco,352,293-419,497-534,,
Myco,353,306-368,,,
Myco,354,126-235,248-405,,
Myco,355,,,,
Myco,356,216-296,326-364,,
Myco,357,,,,
Myco,358,,,,
Myco,359,276-427,,,
Myco,360,289-340,399-470,,
Myco,361,447-554,,,
Myco,362,457-531,,,
Myco,363,,,,
Myco,364,54-96,,,
Myco,365,,,,
Myco,366,406-460,,,
Myco,367,385-478,,,
Myco,368,60-123,267-327,472-528,
Myco,369,381-471,,,
Myco,370,178-285,401-445,,
Myco,371,28-75,356-460,,
Myco,372,398-510,,,
Myco,373,26-62,201-261,,
Myco,374,,,,
Myco,375,0-55,396-448,,
Myco,376,10-97,186-283,,
Myco,377,182-249,266-370,,
Myco,378,45-83,452-596,,
Myco,379,210-256,389-473,,
Myco,380,372-457,471-516,530-613,
Myco,381,29-88,,,
Myco,382,164-210,356-443,502-608,
Myco,383,,,,
Myco,384,337-381,393-489,,
Myco,385,74-185,313-353,,
Myco,386,,,,
Myco,387,348-488,,,
Myco,388,152-192,268-326,394-431,
Myco,389,178-217,335-457,,
Myco,390,377-417,543-588,,
Myco,391,71-134,199-275,,
Myco,392,371-470,,,
Myco,393,,,,
Myco,394,398-490,,,
Myco,395,421-485,,,
Myco,396,492-552,,,
Myco,397,409-495,,,
Myco,398,,,,
Myco,399,23-62,359-457,,
Myco,400,,,,
Myco,401,0-110,200-272,408-479,
Myco,402,0-64,,,
Myco,403,313-376,,,
Myco,404,0-65,501-565,,
Myco,405,61-140,272-317,,
Myco,406,203-369,395-440,,
Myco,407,526-613,,,
Myco,408,259-330,,,
Myco,409,371-409,,,
Myco,410,232-285,379-487,,
Myco,411,85-193,302-364,,
Myco,412,418-490,,,
Myco,413,306-451,,,
Myco,414,343-422,529-575,,
Myco,415,368-445,,,
Myco,416,325-361,516-569,,
Myco,417,355-447,,,
Myco,418,395-457,,,
Myco,419,399-457,,,
Myco,420,393-442,,,
Myco,421,,,,
Myco,422,168-294,575-613,,
Myco,423,353-492,,,
Myco,424,132-250,,,
Myco,425,457-524,,,
Myco,426,399-458,,,
Myco,427,215-265,352-392,421-494,
Myco,428,380-470,,,
Myco,429,13-79,,,
Myco,430,88-182,492-573,,
Myco,431,401-441,,,
Myco,432,448-532,,,
Myco,433,377-433,438-477,482-518,
Myco,434,267-359,421-474,,
Myco,435,41-85,,,
Myco,436,0-81,,,
Myco,437,33-98,216-292,,
Myco,438,100-228,296-361,,
Myco,439,,,,
Myco,440,373-485,,,
Myco,441,14-56,,,
Myco,442,413-476,,,
Myco,443,98-177,,,
Myco,444,,,,
Myco,445,,,,
Myco,446,398-455,,,
Myco,447,92-181,485-580,,
Myco,448,416-452,486-522,,
Myco,449,425-501,,,
Myco,450,393-478,,,
Myco,451,12-75,447-513,,
Myco,452,155-212,220-342,,
Myco,453,250-290,430-477,,
Myco,454,391-503,,,
Myco,455,42-178,545-608,,
Myco,456,425-461,,,
Myco,457,,,,
Myco,458,211-287,570-613,,
Myco,459,160-280,402-439,,
Myco,460,494-596,,,
Myco,461,343-613,,,
Myco,462,400-458,,,
Myco,463,413-492,538-612,,
Myco,464,417-464,,,
Myco,465,,,,
Myco,466,,,,
Myco,467,336-375,437-474,,
Myco,468,378-457,,,
Myco,469,402-446,556-613,,
Myco,470,386-456,,,
Myco,471,281-340,366-469,,
Myco,472,270-441,,,
Myco,473,6-90,408-486,,
Myco,474,310-442,472-550,,
Myco,475,172-213,,,
Myco,476,69-120,209-348,,
Myco,477,299-379,455-496,,
Myco,478,26-99,,,
Myco,479,,,,
Myco,480,,,,
Myco,481,203-271,412-482,,
Myco,482,222-301,353-464,,
Myco,483,106-264,,,
Myco,484,282-424,,,
Myco,485,569-613,,,
Myco,486,,,,
Myco,487,161-257,,,
Myco,488,18-78,359-462,,
Myco,489,,,,
Myco,490,286-351,,,
Myco,491,389-469,518-563,,
Myco,492,182-285,,,
Myco,493,381-436,,,
Myco,494,263-357,,,
Myco,495,,,,
Myco,496,0-74,365-483,573-613,
Myco,497,0-50,397-552,,
Myco,498,,,,
Myco,499,28-138,,,
Myco,500,227-295,,,
Myco,501,324-391,496-559,,
Myco,502,485-613,,,
Myco,503,363-430,544-601,,
Myco,504,14-82,115-241,,
Myco,505,532-589,,,
Myco,506,139-187,507-585,,
Myco,507,183-221,371-439,572-613,
Myco,508,247-365,399-526,,
Myco,509,53-108,165-234,,
Myco,510,549-605,,,
Myco,511,480-530,565-613,,
Myco,512,,,,
Myco,513,,,,
Myco,514,228-289,364-422,,
Myco,515,0-46,61-261,,
Myco,516,279-362,433-558,,
Myco,517,353-422,,,
Myco,518,,,,
Myco,519,,,,
Myco,520,,,,
Myco,521,215-385,,,
Myco,522,227-311,432-499,,
Myco,523,430-588,,,
Myco,524,557-613,,,
Myco,525,0-117,432-504,527-596,
Myco,526,379-428,,,
Myco,527,385-454,,,
Myco,528,296-383,,,
Myco,529,192-239,320-427,,
Myco,530,240-276,441-499,,
Myco,531,61-105,386-451,,
Myco,532,352-447,457-545,565-606,
Myco,533,269-490,,,
Myco,534,186-232,272-340,,
Myco,535,0-60,,,
Myco,536,0-56,73-110,163-206,
Myco,537,173-259,322-429,,
Myco,538,38-114,191-297,408-451,
Myco,539,393-467,,,
Myco,540,199-261,,,
Myco,541,240-435,,,
Myco,542,28-92,502-613,,
Myco,543,372-443,564-611,,
Myco,544,83-144,161-239,,
Myco,545,0-44,154-202,325-433,547-601
Myco,546,339-498,,,
Myco,547,381-448,,,
Myco,548,497-567,,,
Myco,549,225-293,326-484,,
Myco,550,568-613,,,
Myco,551,326-523,,,
Myco,552,179-243,306-364,376-458,
Myco,553,400-459,,,
Myco,554,,,,
Myco,555,279-466,,,
Myco,556,0-88,,,
Myco,557,372-424,,,
Myco,558,258-504,,,
Myco,559,265-340,373-517,,
Myco,560,,,,
Myco,561,237-284,464-506,,
Myco,562,,,,
Myco,563,,,,
Myco,564,410-460,,,
Myco,565,21-66,232-284,347-484,
Myco,566,447-506,,,
Myco,567,390-455,523-613,,
Myco,568,234-308,,,
Myco,569,370-488,,,
Myco,570,132-189,470-557,,
Myco,571,376-456,519-578,,
Myco,572,104-143,,,
Myco,573,356-498,572-613,,
Myco,574,0-46,327-369,,
Myco,575,428-591,,,
Myco,576,65-112,527-613,,
Myco,577,346-461,,,
Myco,578,302-367,,,
Myco,579,265-410,,,
Myco,580,0-44,90-130,,
Myco,581,0-57,64-141,,
Myco,582,,,,
Myco,583,307-367,379-453,492-580,
Myco,584,246-336,448-525,,
Myco,585,372-452,,,
Myco,586,444-499,519-611,,
Myco,587,0-70,371-443,,
Myco,588,391-473,,,
Myco,589,401-470,,,
Myco,590,,,,
Myco,591,20-92,409-445,,
Myco,592,,,,
Myco,593,307-427,,,
Myco,594,0-44,368-450,,
Myco,595,420-507,,,
Myco,596,,,,
Myco,597,351-447,470-541,,
Myco,598,311-472,,,
Myco,599,231-267,,,
Myco,600,463-590,,,
Myco,601,34-192,,,
Myco,602,282-352,428-554,,
Myco,603,197-285,392-436,,
Myco,604,,,,
Myco,605,281-421,484-543,,
Myco,606,407-462,,,
Myco,607,,,,
Myco,608,,,,
Myco,609,256-337,,,
Myco,610,259-351,357-538,,
Myco,611,66-345,,,
Myco,612,401-452,,,
Myco,613,310-359,445-481,553-589,
Myco,614,304-345,435-497,,
Myco,615,230-325,399-467,,
Myco,616,414-478,,,
Myco,617,126-173,,,
Myco,618,302-355,,,
Myco,619,38-96,433-469,,
Myco,620,,,,
Myco,621,0-73,79-142,444-516,
Myco,622,406-492,,,
Myco,623,,,,
Myco,624,421-536,,,
Myco,625,46-142,423-490,,
Myco,626,226-307,,,
Myco,627,156-219,316-435,,
Myco,628,85-137,142-187,238-344,
Myco,629,,,,
Myco,630,,,,
Myco,631,207-245,307-462,,
Myco,632,235-272,,,
Myco,633,381-432,,,
Myco,634,380-567,,,
Myco,635,270-356,,,
Myco,636,205-310,,,
Myco,637,116-174,264-315,,
Myco,638,273-496,,,
Myco,639,358-479,,,
Myco,640,408-473,,,
Myco,641,467-525,,,
Myco,642,0-85,377-419,,
Myco,643,380-445,,,
Myco,644,231-299,,,
Myco,645,0-46,327-435,,
Myco,646,333-420,,,
Myco,647,245-318,,,
Myco,648,0-41,,,
Myco,649,,,,
Myco,650,183-269,293-433,,
Myco,651,347-385,389-433,,
Myco,652,8-50,239-287,,
Myco,653,383-496,570-613,,
Myco,654,,,,
Myco,655,248-308,478-527,,
Myco,656,419-482,,,
Myco,657,573-613,,,
Myco,658,258-318,,,
Myco,659,416-473,,,
Myco,660,355-463,,,
Myco,661,375-438,575-613,,
Myco,662,363-428,,,
Myco,663,,,,
Myco,664,371-457,,,
Myco,665,310-385,394-438,,
Myco,666,71-178,204-301,,
Myco,667,209-263,288-407,,
Myco,668,385-448,,,
Myco,669,,,,
Myco,670,189-254,392-435,,
Myco,671,381-484,,,
Myco,672,322-419,,,
Myco,673,,,,
Myco,674,0-60,,,
Myco,675,255-308,359-474,,
Myco,676,51-112,229-275,393-459,
Myco,677,414-505,,,
Myco,678,352-409,518-613,,
Myco,679,258-305,,,
Myco,680,268-472,,,
Myco,681,387-425,569-613,,
Myco,682,14-93,494-582,,
Myco,683,121-209,502-555,,
Myco,684,410-449,,,
Myco,685,363-467,,,
Myco,686,411-465,,,
Myco,687,163-208,,,
Myco,688,388-431,529-612,,
Myco,689,399-613,,,
Myco,690,372-436,,,
Myco,691,157-204,,,
Myco,692,255-390,,,
Myco,693,394-578,,,
Myco,694,168-254,,,
Myco,695,404-471,,,
Myco,696,377-443,,,
Myco,697,287-348,,,
Myco,698,,,,
Myco,699,411-450,528-586,,
Myco,700,,,,
Myco,701,242-288,303-346,364-521,
Myco,702,398-468,,,
Myco,703,77-121,433-470,,
Myco,704,423-466,470-613,,
Myco,705,417-458,,,
Myco,706,428-508,,,
Myco,707,262-310,,,
Myco,708,452-601,,,
Myco,709,72-124,,,
Myco,710,342-449,533-574,,
Myco,711,162-204,388-441,,
Myco,712,433-528,,,
Myco,713,42-123,404-474,,
Myco,714,195-252,,,
Myco,715,83-141,,,
Myco,716,155-308,,,
Myco,717,265-314,377-447,,
Myco,718,103-165,240-281,,
Myco,719,395-484,,,
Myco,720,277-320,426-507,,
Myco,721,394-440,,,
Myco,722,102-201,482-560,,
Myco,723,195-285,410-465,566-611,
Myco,724,,,,
Myco,725,77-115,230-314,411-463,
Myco,726,576-613,,,
Myco,727,322-368,383-535,,
Myco,728,430-497,535-589,,
Myco,729,315-491,,,
Myco,730,520-573,,,
Myco,731,458-515,,,
Myco,732,,,,
Myco,733,0-50,,,
Myco,734,0-108,404-461,,
Myco,735,,,,
Myco,736,379-457,,,
Myco,737,398-479,,,
Myco,738,470-565,,,
Myco,739,,,,
Myco,740,142-290,304-421,,
Myco,741,516-612,,,
Myco,742,328-369,399-479,,
Myco,743,280-391,,,
Myco,744,382-449,,,
Myco,745,400-464,,,
Myco,746,349-453,,,
Myco,747,,,,
Myco,748,327-489,,,
Myco,749,48-141,422-469,,
Myco,750,402-470,,,
Myco,751,361-456,,,
Myco,752,313-349,,,
Myco,753,304-451,,,
Myco,754,352-438,,,
Myco,755,89-173,,,
Myco,756,11-77,210-273,,
Myco,757,173-219,268-341,,
Myco,758,,,,
Myco,759,310-391,397-443,455-491,
Myco,760,567-613,,,
Myco,761,254-328,,,
Myco,762,400-444,,,
Myco,763,301-363,,,
Myco,764,6-65,396-464,,
Myco,765,279-335,412-468,,
Myco,766,343-393,,,
Myco,767,156-222,,,
Myco,768,306-422,500-566,,
Myco,769,479-515,,,
Myco,770,387-518,534-613,,
Myco,771,410-512,,,
Myco,772,237-278,,,
Myco,773,,,,
Myco,774,81-119,,,
Myco,775,133-211,255-350,,
Myco,776,,,,
Myco,777,,,,
Myco,778,219-350,,,
Myco,779,,,,
Myco,780,510-570,,,
Myco,781,,,,
Myco,782,376-492,,,
Myco,783,372-416,,,
Myco,784,,,,
Myco,785,426-561,,,
Myco,786,187-230,,,
Myco,787,0-38,,,
Myco,788,,,,
Myco,789,12-58,,,
Myco,790,208-482,,,
Myco,791,,,,
Myco,792,353-408,,,
Myco,793,517-613,,,
Myco,794,376-441,,,
Myco,795,425-515,,,
Myco,796,365-442,,,
Myco,797,435-484,,,
Myco,798,309-358,,,
Myco,799,59-156,437-483,,
Myco,800,384-466,522-575,,
Myco,801,155-213,397-434,,
Myco,802,361-482,523-560,,
Myco,803,7-45,216-286,,
Myco,804,292-328,486-534,,
Myco,805,313-412,,,
Myco,806,165-209,,,
Myco,807,,,,
Myco,808,0-73,469-514,,
Myco,809,409-500,,,
Myco,810,234-271,288-394,,
Myco,811,56-101,388-486,496-579,
Myco,812,284-358,,,
Myco,813,85-186,293-329,495-572,
Myco,814,385-466,,,
Myco,815,377-490,570-613,,
Myco,816,381-507,,,
Myco,817,12-101,,,
Myco,818,326-425,431-588,,
Myco,819,263-396,,,
Myco,820,230-295,375-427,,
Myco,821,186-225,338-430,,
Myco,822,404-482,,,
Myco,823,,,,
Myco,824,372-578,,,
Myco,825,,,,
Myco,826,2-67,374-472,,
Myco,827,158-256,,,
Myco,828,542-613,,,
Myco,829,441-533,,,
Myco,830,332-477,,,
Myco,831,,,,
Myco,832,219-271,,,
Myco,833,329-474,,,
Myco,834,431-514,,,
Myco,835,351-481,,,
Myco,836,272-327,,,
Myco,837,134-192,278-355,,
Myco,838,404-445,,,
Myco,839,210-439,,,
Myco,840,0-52,410-503,,
Myco,841,402-489,,,
Myco,842,371-444,,,
Myco,843,252-319,,,
Myco,844,258-350,375-537,,
Myco,845,0-91,456-526,,
Myco,846,8-70,,,
Myco,847,467-526,,,
Myco,848,41-82,363-454,,
Myco,849,22-107,542-592,,
Myco,850,183-268,301-344,390-462,
Myco,851,,,,
Myco,852,344-447,517-562,,
Myco,853,0-139,492-613,,
Myco,854,80-151,477-536,,
Myco,855,376-419,462-585,,
Myco,856,470-569,,,
Myco,857,314-389,522-593,,
Myco,858,358-477,,,
Myco,859,363-514,,,
Myco,860,359-454,,,
Myco,861,402-511,,,
Myco,862,179-352,,,
Myco,863,,,,
Myco,864,251-320,415-492,,
Myco,865,342-382,,,
Myco,866,,,,
Myco,867,316-360,432-522,,
Myco,868,540-613,,,
Myco,869,88-171,287-352,,
Myco,870,301-415,,,
Myco,871,158-206,336-437,,
Myco,872,0-47,500-544,,
Myco,873,501-588,,,
Myco,874,414-455,,,
Myco,875,,,,
Myco,876,391-492,,,
Myco,877,267-321,432-497,,
Myco,878,378-422,,,
Myco,879,,,,
Myco,880,66-136,,,
Myco,881,97-134,215-273,554-613,
Myco,882,,,,
Myco,883,255-295,404-446,,
Myco,884,397-504,,,
Myco,885,401-442,,,
Myco,886,,,,
Myco,887,409-525,,,
Myco,888,430-496,537-613,,
Myco,889,367-499,,,
Myco,890,,,,
Myco,891,,,,
Myco,892,333-394,,,
Myco,893,424-484,,,
Myco,894,536-594,,,
Myco,895,,,,
Myco,896,228-387,446-507,,
Myco,897,405-488,,,
Myco,898,16-125,183-229,,
Myco,899,,,,
Myco,900,439-495,,,
Myco,901,372-413,420-456,,
Myco,902,307-376,404-448,,
Myco,903,555-593,,,
Myco,904,66-137,,,
Myco,905,26-64,345-423,444-483,
Myco,906,53-163,514-613,,
Myco,907,385-432,,,
Myco,908,58-107,557-613,,
Myco,909,289-336,433-527,,
Myco,910,331-385,409-468,,
Myco,911,413-508,,,
Myco,912,43-136,202-243,,
Myco,913,298-350,406-523,,
Myco,914,347-457,541-613,,
Myco,915,370-438,,,
Myco,916,4-59,375-457,,
Myco,917,,,,
Myco,918,421-467,556-608,,
Myco,919,50-94,229-329,405-469,
Myco,920,425-476,,,
Myco,921,367-439,,,
Myco,922,287-343,405-492,,
Myco,923,138-212,,,
Myco,924,224-302,465-503,,
Myco,925,518-559,,,
Myco,926,402-446,,,
Myco,927,,,,
Myco,928,55-101,382-422,,
Myco,929,416-489,,,
Myco,930,495-531,,,
Myco,931,405-516,,,
Myco,932,165-210,,,
Myco,933,468-579,,,
Myco,934,371-470,,,
Myco,935,,,,
Myco,936,86-177,329-365,548-608,
Myco,937,19-68,427-468,,
Myco,938,,,,
Myco,939,365-437,,,
Myco,940,124-213,294-403,,
Myco,941,442-606,,,
Myco,942,265-335,398-477,,
Myco,943,171-208,,,
Myco,944,173-234,515-587,,
Myco,945,185-225,234-270,346-437,
Myco,946,0-37,350-388,,
Myco,947,443-544,,,
Myco,948,424-490,,,
Myco,949,312-353,518-591,,
Myco,950,,,,
Myco,951,424-478,,,
Myco,952,281-416,448-521,,
Myco,953,307-377,,,
Myco,954,33-76,401-467,,
Myco,955,236-274,358-480,564-613,
Myco,956,101-181,239-301,,
Myco,957,138-177,248-292,,
Myco,958,0-59,,,
Myco,959,43-131,262-322,416-490,
Myco,960,368-458,,,
Myco,961,268-327,341-446,,
Myco,962,0-104,,,
Myco,963,302-373,,,
Myco,964,290-386,503-569,,
Myco,965,570-606,,,
Myco,966,195-265,,,
Myco,967,281-341,,,
Myco,968,,,,
Myco,969,482-540,,,
Myco,970,0-67,,,
Myco,971,361-418,,,
Myco,972,379-452,,,
Myco,973,426-547,,,
Myco,974,297-342,430-547,,
Myco,975,294-364,,,
Myco,976,302-350,403-478,,
Myco,977,337-488,,,
Myco,978,247-284,,,
Myco,979,291-378,,,
Myco,980,326-392,437-492,,
Myco,981,533-608,,,
Myco,982,330-462,,,
Myco,983,379-465,,,
Myco,984,80-116,,,
Myco,985,571-613,,,
Myco,986,272-321,,,
Myco,987,409-484,,,
Myco,988,229-315,325-365,394-498,
Myco,989,,,,
Myco,990,399-508,,,
Myco,991,,,,
Myco,992,,,,
Myco,993,235-276,408-512,,
Myco,994,371-474,,,
Myco,995,55-102,393-454,,
Myco,996,,,,
Myco,997,21-113,394-455,,
Myco,998,98-137,418-457,,
Myco,999,390-426,,,
Myco,1000,267-310,456-546,,
Myco,1001,0-82,363-409,,
Myco,1002,420-516,,,
Myco,1003,0-119,400-468,,
Myco,1004,383-438,,,
