Organism,Seq,Positions,,,
Ecoli,144,209-337,345-383,,
Ecoli,145,312-406,411-544,,
Ecoli,146,522-595,,,
Ecoli,147,330-389,,,
Ecoli,148,255-317,414-534,,
Ecoli,149,370-420,522-613,,
Ecoli,150,536-613,,,
Ecoli,151,291-512,,,
Ecoli,152,123-391,,,
Ecoli,153,266-403,470-545,,
Ecoli,154,334-520,,,
Ecoli,155,287-539,,,
Ecoli,156,12-49,330-423,547-585,
Ecoli,157,,,,
Ecoli,158,428-510,521-569,,
Ecoli,159,267-451,,,
Ecoli,160,281-513,,,
Ecoli,161,32-145,226-311,426-505,
Ecoli,162,306-541,,,
Ecoli,163,301-441,510-580,,
Ecoli,164,475-574,,,
Ecoli,165,196-261,294-367,388-475,
Ecoli,166,,,,
Ecoli,167,307-387,402-566,,
Ecoli,168,286-459,,,
Ecoli,169,430-513,,,
Ecoli,170,223-265,,,
Ecoli,171,232-488,,,
Ecoli,172,426-480,,,
Ecoli,173,0-69,233-271,350-512,
Ecoli,174,185-464,,,
Ecoli,175,233-304,322-407,,
Ecoli,176,293-367,407-492,,
Ecoli,177,288-438,444-497,,
Ecoli,178,318-496,,,
Ecoli,179,0-54,85-123,424-506,
Ecoli,180,332-390,,,
Ecoli,181,281-396,480-524,,
Ecoli,182,273-311,,,
Ecoli,183,223-308,461-502,,
Ecoli,184,241-369,400-520,,
Ecoli,185,329-399,512-608,,
Ecoli,186,458-560,,,
Ecoli,187,161-262,,,
Ecoli,188,288-477,,,
Ecoli,189,,,,
Ecoli,190,373-474,574-613,,
Ecoli,191,265-341,431-504,,
Ecoli,192,365-443,,,
Ecoli,193,0-43,324-378,435-573,
Ecoli,194,303-543,,,
Ecoli,195,7-47,369-474,,
Ecoli,196,148-189,196-244,354-412,
Ecoli,197,291-353,,,
Ecoli,198,408-513,562-613,,
Ecoli,199,364-407,,,
Ecoli,200,245-318,,,
Ecoli,201,345-384,,,
Ecoli,202,386-469,473-550,,
Ecoli,203,180-233,366-449,,
Ecoli,204,158-256,281-328,347-437,
Ecoli,205,207-257,284-327,448-486,
Ecoli,206,412-481,552-613,,
Ecoli,207,382-496,558-613,,
Ecoli,208,26-74,384-451,503-570,
Ecoli,209,236-272,301-376,445-515,
Ecoli,210,,,,
Ecoli,211,443-504,,,
Ecoli,212,335-479,534-609,,
Ecoli,213,359-494,,,
Ecoli,214,458-555,,,
Ecoli,215,235-375,392-436,,
Ecoli,216,19-56,,,
Ecoli,217,239-293,301-487,,
Ecoli,218,394-533,,,
Ecoli,219,238-346,381-460,469-506,
Ecoli,220,319-405,507-568,,
Ecoli,221,375-467,517-593,,
Ecoli,222,141-353,,,
Ecoli,223,374-418,422-507,565-613,
Ecoli,224,284-387,,,
Ecoli,225,238-316,342-517,,
Ecoli,226,99-163,237-321,444-516,
Ecoli,227,196-251,392-475,,
Ecoli,228,367-444,,,
Ecoli,229,365-529,,,
Ecoli,230,382-493,547-613,,
Ecoli,231,25-76,229-285,369-508,
Ecoli,232,340-497,,,
Ecoli,233,344-387,400-510,,
Ecoli,234,192-292,339-389,398-447,
Ecoli,235,327-420,,,
Ecoli,236,71-110,220-350,,
Ecoli,237,140-419,,,
Ecoli,238,259-304,407-493,,
Ecoli,240,335-438,,,
Ecoli,241,561-613,,,
Ecoli,242,211-482,,,
Ecoli,243,375-460,541-613,,
Ecoli,244,487-538,,,
Ecoli,245,226-282,315-433,,
Ecoli,246,209-278,284-383,,
Ecoli,247,308-427,487-557,,
Ecoli,248,388-515,541-599,,
Ecoli,249,362-469,474-511,,
Ecoli,250,226-293,374-431,435-474,
Ecoli,251,318-402,440-597,,
Ecoli,252,302-343,539-581,,
Ecoli,253,379-462,,,
Ecoli,254,243-478,482-522,,
Ecoli,255,161-216,240-325,372-440,
Ecoli,256,83-126,199-284,407-478,
Ecoli,257,161-407,,,
Ecoli,258,156-248,257-435,,
Ecoli,259,137-357,,,
Ecoli,260,24-112,189-303,,
Ecoli,261,243-392,,,
Ecoli,262,419-514,,,
Ecoli,263,389-477,,,
Ecoli,264,347-433,457-543,,
Ecoli,265,328-487,,,
Ecoli,266,262-433,,,
Ecoli,267,,,,
Ecoli,268,0-37,68-145,451-586,
Ecoli,269,382-439,566-613,,
Ecoli,270,0-49,215-274,425-492,
Ecoli,271,400-500,,,
Ecoli,272,218-419,,,
Ecoli,273,471-613,,,
Ecoli,274,322-450,454-578,,
Ecoli,275,388-457,462-591,,
Ecoli,276,223-296,359-407,413-479,
Ecoli,277,250-307,313-387,447-529,
Ecoli,278,336-460,485-530,,
Ecoli,279,214-358,401-463,,
Ecoli,280,268-425,,,
Ecoli,281,370-549,553-613,,
Ecoli,282,465-569,,,
Ecoli,283,324-520,,,
Ecoli,284,462-613,,,
Ecoli,285,254-332,,,
Ecoli,286,257-316,467-529,,
Ecoli,287,243-295,337-443,,
Ecoli,288,218-410,414-459,,
Ecoli,289,106-167,311-364,493-590,
Ecoli,290,230-276,364-482,,
Ecoli,291,27-84,454-572,,
Ecoli,292,213-268,287-407,,
Ecoli,293,368-474,,,
Ecoli,294,222-264,272-318,405-489,
Ecoli,295,172-292,327-438,,
Ecoli,296,224-374,,,
Ecoli,297,234-292,370-430,,
Ecoli,298,,,,
Ecoli,299,295-344,396-451,,
Ecoli,300,531-613,,,
Ecoli,301,384-513,,,
Ecoli,302,51-109,183-238,391-444,
Ecoli,303,270-397,,,
Ecoli,304,136-272,308-407,,
Ecoli,305,368-497,539-613,,
Ecoli,306,318-364,416-476,,
Ecoli,307,203-482,,,
Ecoli,308,381-509,,,
Ecoli,309,247-526,,,
Ecoli,310,507-559,,,
Ecoli,311,228-507,,,
Ecoli,312,334-406,416-509,,
Ecoli,313,368-538,,,
Ecoli,314,215-405,,,
Ecoli,315,275-447,,,
Ecoli,316,213-298,306-377,389-476,
Ecoli,317,315-393,546-594,,
Ecoli,318,258-299,369-467,,
Ecoli,319,152-300,344-392,,
Ecoli,320,100-163,,,
Ecoli,321,238-285,325-420,,
Ecoli,322,293-346,515-572,,
Ecoli,323,287-391,449-491,,
Ecoli,324,277-420,,,
Ecoli,325,346-542,,,
Ecoli,326,219-256,409-498,,
Ecoli,327,333-406,,,
Ecoli,328,292-381,449-512,,
Ecoli,329,248-369,,,
Ecoli,330,323-491,,,
Ecoli,331,324-494,,,
Ecoli,332,,,,
Ecoli,333,376-484,509-545,,
Ecoli,334,176-224,371-411,,
Ecoli,335,181-276,292-431,,
Ecoli,336,193-283,404-445,,
Ecoli,337,166-384,,,
Ecoli,338,355-427,439-501,,
Ecoli,339,438-606,,,
Ecoli,340,362-416,471-527,539-584,
Ecoli,341,292-349,357-476,,
Ecoli,342,244-461,,,
Ecoli,343,,,,
Ecoli,344,0-60,341-473,480-527,
Ecoli,345,349-428,435-518,,
Ecoli,346,323-469,,,
Ecoli,347,265-335,358-544,,
Ecoli,348,0-53,551-588,,
Ecoli,349,520-613,,,
Ecoli,350,231-360,,,
Ecoli,351,204-291,380-420,435-483,
Ecoli,352,302-449,,,
Ecoli,353,232-470,,,
Ecoli,354,282-318,385-423,,
Ecoli,355,306-431,,,
Ecoli,356,389-451,,,
Ecoli,357,364-447,532-576,,
Ecoli,358,330-445,,,
Ecoli,359,33-86,268-312,370-547,
Ecoli,360,358-520,,,
Ecoli,361,197-243,363-476,,
Ecoli,362,287-396,424-493,,
Ecoli,363,301-405,,,
Ecoli,364,436-516,,,
Ecoli,365,173-279,299-452,,
Ecoli,366,113-184,318-392,506-562,
Ecoli,367,228-368,381-478,,
Ecoli,368,401-452,463-510,,
Ecoli,369,291-449,506-559,,
Ecoli,370,274-321,,,
Ecoli,371,238-279,347-513,,
Ecoli,372,208-469,,,
Ecoli,373,186-376,,,
Ecoli,374,302-386,418-536,,
Ecoli,375,384-491,,,
Ecoli,376,380-528,,,
Ecoli,377,235-277,360-514,,
Ecoli,378,355-492,,,
Ecoli,379,0-38,343-428,,
Ecoli,380,241-447,,,
Ecoli,381,381-447,,,
Ecoli,382,270-380,411-506,,
Ecoli,383,265-393,409-461,,
Ecoli,384,296-353,383-508,,
Ecoli,385,137-186,271-353,484-550,
Ecoli,386,191-239,247-284,,
Ecoli,387,178-246,328-431,,
Ecoli,388,270-468,,,
Ecoli,389,315-359,368-437,475-516,
Ecoli,390,2-82,363-496,,
Ecoli,391,320-455,,,
Ecoli,392,331-506,569-610,,
Ecoli,393,397-494,,,
Ecoli,394,27-64,562-611,,
Ecoli,395,359-397,,,
Ecoli,396,171-401,,,
Ecoli,397,189-396,,,
Ecoli,398,253-416,430-532,,
Ecoli,399,309-363,,,
Ecoli,400,281-331,336-560,,
Ecoli,401,283-372,396-478,,
Ecoli,402,366-438,,,
Ecoli,403,370-522,531-613,,
Ecoli,404,0-38,368-411,480-538,
Ecoli,405,197-234,300-394,,
Ecoli,406,259-416,,,
Ecoli,407,205-245,249-355,372-484,
Ecoli,408,335-488,,,
Ecoli,409,212-298,325-480,,
Ecoli,410,506-551,,,
Ecoli,411,352-412,416-504,,
Ecoli,412,366-416,420-526,567-613,
Ecoli,413,,,,
Ecoli,414,133-199,542-593,,
Ecoli,415,427-550,,,
Ecoli,416,303-465,,,
Ecoli,417,145-210,367-424,,
Ecoli,418,225-478,,,
Ecoli,419,198-446,,,
Ecoli,420,209-247,325-416,,
Ecoli,421,356-450,,,
Ecoli,422,487-530,,,
Ecoli,423,284-548,,,
Ecoli,424,298-354,413-506,,
Ecoli,425,290-445,475-569,,
Ecoli,426,366-413,417-533,,
Ecoli,427,313-563,,,
Ecoli,428,351-467,,,
Ecoli,429,345-489,,,
Ecoli,430,375-439,457-501,,
Ecoli,431,115-155,202-273,332-368,566-611
Ecoli,432,243-290,323-522,,
Ecoli,433,,,,
Ecoli,434,522-577,,,
Ecoli,435,165-298,388-444,,
Ecoli,436,69-118,399-500,,
Ecoli,437,301-434,536-576,,
Ecoli,438,477-522,,,
Ecoli,439,263-405,,,
Ecoli,440,336-452,,,
Ecoli,441,252-328,420-531,,
Ecoli,442,400-466,,,
Ecoli,443,269-329,371-439,,
Ecoli,444,281-451,,,
Ecoli,445,248-393,,,
Ecoli,446,370-461,,,
Ecoli,447,335-528,,,
Ecoli,448,204-283,326-483,,
Ecoli,449,385-459,,,
Ecoli,450,290-339,,,
Ecoli,451,0-38,319-362,,
Ecoli,452,329-462,,,
Ecoli,453,415-613,,,
Ecoli,454,451-513,577-613,,
Ecoli,455,287-418,483-542,,
Ecoli,456,33-312,,,
Ecoli,457,549-613,,,
Ecoli,458,280-341,368-532,,
Ecoli,459,328-450,469-607,,
Ecoli,460,288-365,452-560,,
Ecoli,461,345-429,438-589,,
Ecoli,462,262-306,322-470,,
Ecoli,463,201-409,418-480,,
Ecoli,464,271-328,412-534,,
Ecoli,465,222-326,336-493,,
Ecoli,466,322-457,,,
Ecoli,467,359-473,,,
Ecoli,468,388-544,,,
Ecoli,469,153-201,229-432,,
Ecoli,470,249-373,399-474,,
Ecoli,471,404-469,,,
Ecoli,472,226-271,367-505,552-613,
Ecoli,473,233-299,440-512,,
Ecoli,474,408-448,,,
Ecoli,475,411-478,499-548,,
Ecoli,476,251-426,,,
Ecoli,477,32-117,141-230,,
Ecoli,478,252-412,428-531,,
Ecoli,479,396-489,,,
Ecoli,480,223-443,,,
Ecoli,481,496-574,,,
Ecoli,482,321-513,,,
Ecoli,483,277-521,,,
Ecoli,484,308-412,441-479,,
Ecoli,485,362-460,531-613,,
Ecoli,486,474-514,,,
Ecoli,487,266-415,506-545,,
Ecoli,488,325-380,451-490,,
Ecoli,489,268-346,437-486,,
Ecoli,490,308-504,,,
Ecoli,491,356-496,,,
Ecoli,492,211-279,283-426,,
Ecoli,493,428-470,,,
Ecoli,494,226-322,344-477,,
Ecoli,495,293-332,358-407,,
Ecoli,496,507-613,,,
Ecoli,497,396-433,,,
Ecoli,498,329-374,384-493,,
Ecoli,499,307-414,468-532,,
Ecoli,500,331-496,,,
Ecoli,501,307-351,,,
Ecoli,502,517-562,,,
Ecoli,503,456-530,,,
Ecoli,504,274-492,,,
Ecoli,505,325-407,412-448,455-546,
Ecoli,506,264-318,358-474,,
Ecoli,507,342-415,467-503,,
Ecoli,508,180-218,385-428,499-540,
Ecoli,509,103-172,293-345,,
Ecoli,510,289-357,361-455,,
Ecoli,511,132-215,566-613,,
Ecoli,512,295-489,,,
Ecoli,513,235-298,338-488,,
Ecoli,514,156-435,,,
Ecoli,515,372-502,,,
Ecoli,516,216-366,,,
Ecoli,517,232-403,,,
Ecoli,518,246-316,367-525,,
Ecoli,519,318-561,,,
Ecoli,520,21-92,486-525,,
Ecoli,521,239-371,389-498,,
Ecoli,522,321-436,548-600,,
Ecoli,523,378-491,506-562,,
Ecoli,524,,,,
Ecoli,525,0-42,436-494,,
Ecoli,526,411-517,563-613,,
Ecoli,527,337-509,,,
Ecoli,528,260-381,386-539,,
Ecoli,529,72-157,,,
Ecoli,530,268-338,427-474,,
Ecoli,531,224-281,398-454,562-613,
Ecoli,532,443-479,,,
Ecoli,533,183-229,248-297,351-439,
Ecoli,534,232-304,360-414,419-468,
Ecoli,535,320-394,,,
Ecoli,536,221-424,450-500,,
Ecoli,537,352-469,511-583,,
Ecoli,538,355-441,,,
Ecoli,539,248-374,,,
Ecoli,540,365-401,459-531,,
Ecoli,541,278-534,,,
Ecoli,542,326-362,434-481,,
Ecoli,543,184-463,,,
Ecoli,544,3-53,334-443,488-542,
Ecoli,545,,,,
Ecoli,546,269-403,414-470,,
Ecoli,547,215-259,389-474,,
Ecoli,548,346-525,,,
Ecoli,549,,,,
Ecoli,550,201-237,561-611,,
Ecoli,551,203-274,335-462,,
Ecoli,552,225-264,320-504,,
Ecoli,553,232-467,,,
Ecoli,554,320-482,,,
Ecoli,555,124-173,264-338,493-543,
Ecoli,556,189-376,432-468,,
Ecoli,557,426-492,,,
Ecoli,558,360-410,,,
Ecoli,559,200-445,,,
Ecoli,560,33-82,363-524,,
Ecoli,561,436-478,,,
Ecoli,562,369-426,468-523,,
Ecoli,563,211-257,,,
Ecoli,564,381-472,489-554,,
Ecoli,565,377-533,,,
Ecoli,566,57-107,184-297,393-463,
Ecoli,567,43-91,472-538,,
Ecoli,568,215-265,384-464,,
Ecoli,569,436-507,539-613,,
Ecoli,570,0-53,561-613,,
Ecoli,571,200-259,300-363,415-456,
Ecoli,572,372-490,,,
Ecoli,573,314-496,,,
Ecoli,574,202-389,418-481,,
Ecoli,575,344-431,485-587,,
Ecoli,576,244-343,410-464,,
Ecoli,577,141-187,211-323,353-420,
Ecoli,578,198-236,322-412,428-477,
Ecoli,579,327-395,465-513,,
Ecoli,580,380-506,,,
Ecoli,581,203-337,415-482,,
Ecoli,582,194-473,,,
Ecoli,583,456-548,,,
Ecoli,584,245-281,362-399,,
Ecoli,585,391-442,558-613,,
Ecoli,586,272-418,432-471,,
Ecoli,587,244-429,453-517,,
Ecoli,588,184-328,,,
Ecoli,589,201-292,306-480,,
Ecoli,590,203-258,323-421,551-593,
Ecoli,591,225-298,304-504,,
Ecoli,592,61-116,253-296,,
Ecoli,593,218-268,301-438,,
Ecoli,594,365-554,,,
Ecoli,595,176-289,,,
Ecoli,596,284-337,,,
Ecoli,597,343-394,449-493,,
Ecoli,598,413-535,542-613,,
Ecoli,599,273-358,427-491,,
Ecoli,600,203-265,424-482,,
Ecoli,601,395-477,,,
Ecoli,602,109-154,,,
Ecoli,603,502-613,,,
Ecoli,604,44-182,260-323,465-506,
Ecoli,605,,,,
Ecoli,606,225-302,328-479,,
Ecoli,607,334-581,,,
Ecoli,608,339-489,,,
Ecoli,609,404-467,,,
Ecoli,610,232-453,,,
Ecoli,611,26-76,,,
Ecoli,612,428-526,,,
Ecoli,613,423-572,,,
Ecoli,614,,,,
Ecoli,615,320-491,,,
Ecoli,616,429-489,577-613,,
Ecoli,617,342-493,550-593,,
Ecoli,618,311-383,,,
Ecoli,619,422-473,477-582,,
Ecoli,620,35-75,382-613,,
Ecoli,621,401-466,552-604,,
Ecoli,622,213-276,399-453,562-613,
Ecoli,623,369-544,559-600,,
Ecoli,624,251-530,,,
Ecoli,625,211-283,292-490,,
Ecoli,626,184-429,,,
Ecoli,627,207-358,,,
Ecoli,628,,,,
Ecoli,629,116-311,344-395,,
Ecoli,630,286-396,405-473,,
Ecoli,631,62-108,435-613,,
Ecoli,632,192-270,,,
Ecoli,633,51-98,147-281,,
Ecoli,634,0-53,381-532,577-613,
Ecoli,635,13-71,352-444,453-534,
Ecoli,636,394-488,,,
Ecoli,637,247-283,,,
Ecoli,638,406-443,,,
Ecoli,639,305-362,372-475,,
Ecoli,640,348-490,550-613,,
Ecoli,641,202-391,,,
Ecoli,642,328-424,,,
Ecoli,643,352-398,,,
Ecoli,644,262-541,,,
Ecoli,645,226-505,,,
Ecoli,646,198-238,284-375,422-477,
Ecoli,647,,,,
Ecoli,648,332-428,443-483,544-593,
Ecoli,649,343-384,416-492,,
Ecoli,650,15-54,335-525,,
Ecoli,651,259-491,,,
Ecoli,652,55-93,203-285,374-482,
Ecoli,653,295-389,408-470,,
Ecoli,654,263-350,407-479,,
Ecoli,655,229-310,364-411,463-508,
Ecoli,656,258-332,449-537,,
Ecoli,657,286-351,,,
Ecoli,658,269-464,476-548,,
Ecoli,659,198-430,,,
Ecoli,660,416-483,,,
Ecoli,661,304-370,,,
Ecoli,662,303-475,,,
Ecoli,663,401-438,561-598,,
Ecoli,664,386-484,,,
Ecoli,665,204-270,347-462,,
Ecoli,666,432-526,,,
Ecoli,667,329-535,,,
Ecoli,668,342-461,555-613,,
Ecoli,669,329-477,,,
Ecoli,670,236-298,336-503,,
Ecoli,671,281-349,367-430,468-560,
Ecoli,672,359-451,467-535,,
Ecoli,673,280-364,373-468,,
Ecoli,674,,,,
Ecoli,675,305-368,392-485,,
Ecoli,676,402-503,,,
Ecoli,677,169-267,292-379,,
Ecoli,678,259-384,402-453,,
Ecoli,679,242-292,420-521,,
Ecoli,680,,,,
Ecoli,681,268-450,,,
Ecoli,682,314-388,,,
Ecoli,683,311-437,447-483,,
Ecoli,684,368-501,,,
Ecoli,685,246-311,324-469,,
Ecoli,686,224-306,318-405,,
Ecoli,687,372-613,,,
Ecoli,688,279-528,,,
Ecoli,689,209-456,,,
Ecoli,690,252-311,378-486,,
Ecoli,691,17-112,393-436,483-577,
Ecoli,692,196-297,307-361,372-475,
Ecoli,693,0-73,370-439,,
Ecoli,694,403-534,,,
Ecoli,695,255-309,340-386,405-501,
Ecoli,696,316-499,,,
Ecoli,697,173-290,362-452,,
Ecoli,698,432-603,,,
Ecoli,699,229-290,304-346,,
Ecoli,700,386-531,,,
Ecoli,701,231-289,324-397,,
Ecoli,702,227-397,425-480,,
Ecoli,703,379-500,,,
Ecoli,704,323-451,548-593,,
Ecoli,705,251-489,,,
Ecoli,706,247-347,373-526,,
Ecoli,707,220-263,328-499,,
Ecoli,708,184-442,,,
Ecoli,709,296-462,,,
Ecoli,710,,,,
Ecoli,711,201-271,294-351,435-475,
Ecoli,712,213-276,374-426,,
Ecoli,713,105-151,490-613,,
Ecoli,714,319-555,,,
Ecoli,715,177-249,314-396,,
Ecoli,716,318-401,409-480,,
Ecoli,717,301-368,373-430,476-580,
Ecoli,718,431-514,,,
Ecoli,719,308-547,,,
Ecoli,720,576-613,,,
Ecoli,721,181-458,,,
Ecoli,722,,,,
Ecoli,723,178-457,,,
Ecoli,724,0-65,423-607,,
Ecoli,725,0-50,331-374,546-585,
Ecoli,726,,,,
Ecoli,727,482-596,,,
Ecoli,728,330-490,531-569,,
Ecoli,729,261-388,,,
Ecoli,730,151-196,314-430,477-570,
Ecoli,731,326-433,458-507,,
Ecoli,732,214-449,,,
Ecoli,733,294-359,383-495,,
Ecoli,734,348-483,,,
Ecoli,735,176-309,358-449,,
Ecoli,736,272-476,,,
Ecoli,737,270-425,,,
Ecoli,738,228-342,416-499,,
