Organism,Seq,Positions,,,
Haloferax,217,159-237,339-430,,
Haloferax,218,,,,
Haloferax,219,0-46,,,
Haloferax,220,335-537,,,
Haloferax,221,,,,
Haloferax,222,,,,
Haloferax,223,,,,
Haloferax,224,419-476,,,
Haloferax,225,109-169,279-336,,
Haloferax,226,103-260,,,
Haloferax,227,192-260,,,
Haloferax,228,,,,
Haloferax,229,387-451,,,
Haloferax,230,356-426,,,
Haloferax,231,340-451,,,
Haloferax,232,271-339,,,
Haloferax,233,402-477,,,
Haloferax,234,380-452,,,
Haloferax,235,249-402,,,
Haloferax,236,406-471,,,
Haloferax,237,,,,
Haloferax,238,401-442,,,
Haloferax,239,394-438,,,
Haloferax,240,250-312,370-474,,
Haloferax,241,385-462,,,
Haloferax,242,335-396,,,
Haloferax,243,378-458,,,
Haloferax,244,,,,
Haloferax,245,294-361,,,
Haloferax,246,284-428,,,
Haloferax,247,236-276,410-466,,
Haloferax,248,275-364,,,
Haloferax,249,406-463,,,
Haloferax,250,293-363,,,
Haloferax,251,321-451,,,
Haloferax,252,365-424,486-532,,
Haloferax,253,,,,
Haloferax,254,,,,
Haloferax,255,400-446,,,
Haloferax,256,291-463,,,
Haloferax,257,,,,
Haloferax,258,412-463,,,
Haloferax,259,376-467,,,
Haloferax,260,388-549,,,
Haloferax,261,,,,
Haloferax,262,310-493,,,
Haloferax,263,266-325,,,
Haloferax,264,,,,
Haloferax,265,385-456,,,
Haloferax,266,375-451,,,
Haloferax,267,296-425,,,
Haloferax,268,374-440,,,
Haloferax,269,403-582,,,
Haloferax,270,378-429,,,
Haloferax,271,257-399,,,
Haloferax,272,385-425,,,
Haloferax,273,570-613,,,
Haloferax,274,359-459,,,
Haloferax,275,42-85,,,
Haloferax,276,274-330,,,
Haloferax,277,384-443,,,
Haloferax,278,,,,
Haloferax,279,398-469,,,
Haloferax,280,378-497,,,
Haloferax,281,,,,
Haloferax,282,385-447,,,
Haloferax,283,469-510,514-574,,
Haloferax,284,168-290,,,
Haloferax,285,326-456,,,
Haloferax,286,,,,
Haloferax,287,410-463,,,
Haloferax,288,,,,
Haloferax,289,287-411,,,
Haloferax,290,390-451,,,
Haloferax,291,256-304,,,
Haloferax,292,429-504,516-567,,
Haloferax,293,,,,
Haloferax,294,398-459,,,
Haloferax,295,,,,
Haloferax,296,195-273,379-453,,
Haloferax,297,147-333,,,
Haloferax,298,399-451,,,
Haloferax,299,352-444,,,
Haloferax,300,282-334,385-467,,
Haloferax,301,215-426,,,
Haloferax,302,381-478,,,
Haloferax,303,,,,
Haloferax,304,407-446,,,
Haloferax,305,209-337,,,
Haloferax,306,417-466,,,
Haloferax,307,223-467,,,
Haloferax,308,253-322,376-459,,
Haloferax,309,512-565,,,
Haloferax,310,225-268,375-468,,
Haloferax,311,356-430,435-490,,
Haloferax,312,302-367,,,
Haloferax,313,3-75,,,
Haloferax,314,342-426,,,
Haloferax,315,,,,
Haloferax,316,307-346,,,
Haloferax,317,180-309,406-459,,
Haloferax,318,391-469,,,
Haloferax,319,83-127,,,
Haloferax,320,280-370,,,
Haloferax,321,291-360,425-465,,
Haloferax,322,323-389,,,
Haloferax,323,,,,
Haloferax,324,0-56,337-390,402-440,445-539
Haloferax,325,,,,
Haloferax,326,401-464,,,
Haloferax,327,416-463,,,
Haloferax,328,321-366,420-477,,
Haloferax,329,,,,
Haloferax,330,,,,
Haloferax,331,,,,
Haloferax,332,26-94,,,
Haloferax,333,,,,
Haloferax,334,0-90,380-428,,
Haloferax,335,0-76,185-221,,
Haloferax,336,352-431,,,
Haloferax,337,242-315,383-450,,
Haloferax,338,279-330,436-486,,
Haloferax,339,294-336,383-460,,
Haloferax,340,205-297,303-357,,
Haloferax,341,200-254,,,
Haloferax,342,192-276,,,
Haloferax,343,371-454,,,
Haloferax,344,341-426,,,
Haloferax,345,38-116,,,
Haloferax,346,413-485,,,
Haloferax,347,384-490,,,
Haloferax,348,371-519,,,
Haloferax,349,277-315,,,
Haloferax,350,10-46,342-418,,
Haloferax,351,430-469,475-540,,
Haloferax,352,142-206,274-313,,
Haloferax,353,280-559,,,
Haloferax,354,365-498,,,
Haloferax,355,403-454,,,
Haloferax,356,148-230,,,
Haloferax,357,399-460,514-567,,
Haloferax,358,199-239,415-478,,
Haloferax,359,349-451,526-590,,
Haloferax,360,,,,
Haloferax,361,365-414,,,
Haloferax,362,435-481,,,
Haloferax,363,399-602,,,
Haloferax,364,374-444,,,
Haloferax,365,284-365,,,
Haloferax,366,345-446,,,
Haloferax,367,,,,
Haloferax,368,328-382,,,
Haloferax,369,,,,
Haloferax,370,378-446,,,
Haloferax,371,,,,
Haloferax,372,378-429,560-613,,
Haloferax,373,300-444,,,
Haloferax,374,382-438,,,
Haloferax,375,153-260,,,
Haloferax,376,,,,
Haloferax,377,396-451,,,
Haloferax,378,185-226,234-302,,
Haloferax,379,375-444,,,
Haloferax,380,197-251,,,
Haloferax,381,,,,
Haloferax,382,362-427,,,
Haloferax,383,,,,
Haloferax,384,,,,
Haloferax,385,,,,
Haloferax,386,,,,
Haloferax,387,374-450,,,
Haloferax,388,400-456,,,
Haloferax,389,398-455,,,
Haloferax,390,400-482,,,
Haloferax,391,164-204,,,
Haloferax,392,408-461,,,
Haloferax,393,384-451,,,
Haloferax,394,170-210,214-335,,
Haloferax,395,,,,
Haloferax,396,,,,
Haloferax,397,415-524,,,
Haloferax,398,419-464,,,
Haloferax,399,255-313,388-522,,
Haloferax,400,,,,
Haloferax,401,331-402,406-445,,
Haloferax,402,357-458,574-613,,
Haloferax,403,206-259,347-445,,
Haloferax,404,402-451,,,
Haloferax,405,,,,
Haloferax,406,403-461,,,
Haloferax,407,,,,
Haloferax,408,54-123,130-193,,
Haloferax,409,372-481,,,
Haloferax,410,368-478,515-569,,
Haloferax,411,0-142,,,
Haloferax,412,315-373,,,
Haloferax,413,87-126,,,
Haloferax,414,376-436,491-537,,
Haloferax,415,0-45,385-478,,
Haloferax,416,,,,
Haloferax,417,376-455,,,
Haloferax,418,77-115,142-225,,
Haloferax,419,497-588,,,
Haloferax,420,183-306,,,
Haloferax,421,,,,
Haloferax,422,463-514,568-611,,
Haloferax,423,138-299,,,
Haloferax,424,187-245,251-294,,
Haloferax,425,291-431,,,
Haloferax,426,388-434,,,
Haloferax,427,20-58,373-422,,
Haloferax,428,194-334,,,
Haloferax,429,436-476,,,
Haloferax,430,394-458,,,
Haloferax,431,201-291,,,
Haloferax,432,,,,
Haloferax,433,294-380,,,
Haloferax,434,454-491,,,
Haloferax,435,417-453,,,
Haloferax,436,,,,
Haloferax,437,175-236,243-354,378-454,
Haloferax,438,,,,
Haloferax,439,407-460,,,
Haloferax,440,147-378,,,
Haloferax,441,0-79,,,
Haloferax,442,,,,
Haloferax,443,269-329,,,
Haloferax,444,0-56,400-470,,
Haloferax,445,156-344,,,
Haloferax,446,46-91,,,
Haloferax,447,,,,
Haloferax,448,,,,
Haloferax,449,409-501,,,
Haloferax,450,,,,
Haloferax,451,382-458,573-613,,
Haloferax,452,274-343,,,
Haloferax,453,414-459,,,
Haloferax,454,,,,
Haloferax,455,157-274,280-364,,
Haloferax,456,257-307,407-459,,
Haloferax,457,403-455,,,
Haloferax,458,67-104,,,
Haloferax,459,359-399,,,
Haloferax,460,370-442,,,
Haloferax,461,374-503,,,
Haloferax,462,281-338,,,
Haloferax,463,320-356,,,
Haloferax,464,385-475,,,
Haloferax,465,255-307,,,
Haloferax,466,430-564,,,
Haloferax,467,,,,
Haloferax,468,369-433,,,
Haloferax,469,257-371,,,
Haloferax,470,508-546,,,
Haloferax,471,145-232,,,
Haloferax,472,353-441,,,
Haloferax,473,346-423,,,
Haloferax,474,,,,
Haloferax,475,197-327,,,
Haloferax,476,413-604,,,
Haloferax,477,0-74,,,
Haloferax,478,269-338,344-400,,
Haloferax,479,238-305,382-426,452-517,
Haloferax,480,,,,
Haloferax,481,449-487,,,
Haloferax,482,396-435,,,
Haloferax,483,399-459,,,
Haloferax,484,393-453,,,
Haloferax,485,253-355,,,
Haloferax,486,,,,
Haloferax,487,294-395,,,
Haloferax,488,380-458,,,
Haloferax,489,332-376,380-474,,
Haloferax,490,295-348,,,
Haloferax,491,,,,
Haloferax,492,410-448,,,
Haloferax,493,76-134,483-581,,
Haloferax,494,72-108,403-453,,
Haloferax,495,407-451,570-613,,
Haloferax,496,295-337,342-440,,
Haloferax,497,217-259,402-469,,
Haloferax,498,,,,
Haloferax,499,263-321,,,
Haloferax,500,,,,
Haloferax,501,277-330,399-460,,
Haloferax,502,,,,
Haloferax,503,,,,
Haloferax,504,,,,
Haloferax,505,342-450,,,
Haloferax,506,389-508,,,
Haloferax,507,0-37,,,
Haloferax,508,267-335,416-456,,
Haloferax,509,72-124,436-504,,
Haloferax,510,,,,
Haloferax,511,,,,
Haloferax,512,109-240,351-388,,
Haloferax,513,394-443,,,
Haloferax,514,79-123,239-316,,
Haloferax,515,56-122,,,
Haloferax,516,211-278,407-449,,
Haloferax,517,381-429,,,
Haloferax,518,401-455,,,
Haloferax,519,303-375,,,
Haloferax,520,401-446,,,
Haloferax,521,247-356,,,
Haloferax,522,176-317,383-428,,
Haloferax,523,164-279,,,
Haloferax,524,385-590,,,
Haloferax,525,469-507,,,
Haloferax,526,,,,
Haloferax,527,374-513,,,
Haloferax,528,,,,
Haloferax,529,415-514,,,
Haloferax,530,33-93,401-450,,
Haloferax,531,397-451,,,
Haloferax,532,,,,
Haloferax,533,386-451,,,
Haloferax,534,257-342,,,
Haloferax,535,435-472,,,
Haloferax,536,227-330,,,
Haloferax,537,,,,
Haloferax,538,,,,
Haloferax,539,,,,
Haloferax,540,,,,
Haloferax,541,,,,
Haloferax,542,,,,
Haloferax,543,,,,
Haloferax,544,181-230,,,
Haloferax,545,389-483,,,
Haloferax,546,455-538,,,
Haloferax,547,392-497,,,
Haloferax,548,,,,
Haloferax,549,236-304,,,
Haloferax,550,376-425,,,
Haloferax,551,353-517,525-566,,
Haloferax,552,159-246,369-438,,
Haloferax,553,,,,
Haloferax,554,,,,
Haloferax,555,,,,
Haloferax,556,389-445,,,
Haloferax,557,358-459,,,
Haloferax,558,402-440,,,
Haloferax,559,,,,
Haloferax,560,317-357,,,
Haloferax,561,0-42,,,
Haloferax,562,366-449,547-590,,
Haloferax,563,8-48,415-463,,
Haloferax,564,221-302,397-435,,
Haloferax,565,251-443,,,
Haloferax,566,296-349,,,
Haloferax,567,253-332,358-428,,
Haloferax,568,341-396,,,
Haloferax,569,,,,
Haloferax,570,299-381,,,
Haloferax,571,,,,
Haloferax,572,392-520,,,
Haloferax,573,405-460,,,
Haloferax,574,,,,
Haloferax,575,402-470,,,
Haloferax,576,365-426,,,
Haloferax,577,,,,
Haloferax,578,,,,
Haloferax,579,198-262,,,
Haloferax,580,296-464,,,
Haloferax,581,,,,
Haloferax,582,298-334,395-464,,
Haloferax,583,45-123,430-496,,
Haloferax,584,438-497,,,
Haloferax,585,280-343,417-463,,
Haloferax,586,,,,
Haloferax,587,379-451,,,
Haloferax,588,10-65,380-488,,
Haloferax,589,407-452,,,
Haloferax,590,399-453,,,
Haloferax,591,238-293,424-517,,
Haloferax,592,438-530,568-613,,
Haloferax,593,284-361,,,
Haloferax,594,,,,
Haloferax,595,407-450,462-537,562-613,
Haloferax,596,383-430,,,
Haloferax,597,0-37,59-126,407-459,
Haloferax,598,389-429,,,
Haloferax,599,421-468,,,
Haloferax,600,377-496,,,
Haloferax,601,172-241,,,
Haloferax,602,137-389,,,
Haloferax,603,402-458,,,
Haloferax,604,,,,
Haloferax,605,,,,
Haloferax,606,61-111,,,
Haloferax,607,,,,
Haloferax,608,421-532,,,
Haloferax,609,379-530,,,
Haloferax,610,408-463,,,
Haloferax,611,112-156,437-486,,
Haloferax,612,371-468,543-580,,
Haloferax,613,,,,
Haloferax,614,395-433,,,
Haloferax,615,367-421,,,
Haloferax,616,406-454,,,
Haloferax,617,400-458,,,
Haloferax,618,354-429,,,
Haloferax,619,,,,
Haloferax,620,412-469,,,
Haloferax,621,,,,
Haloferax,622,358-486,,,
Haloferax,623,364-429,,,
Haloferax,624,,,,
Haloferax,625,308-459,,,
Haloferax,626,370-458,,,
Haloferax,627,268-311,371-483,,
Haloferax,628,364-431,,,
Haloferax,629,402-464,,,
Haloferax,630,375-471,,,
Haloferax,631,408-471,,,
Haloferax,632,378-456,,,
Haloferax,633,229-266,357-438,,
Haloferax,634,,,,
Haloferax,635,0-73,,,
Haloferax,636,245-296,400-455,,
Haloferax,637,340-457,,,
Haloferax,638,22-69,403-456,,
Haloferax,639,0-68,403-441,,
Haloferax,640,564-613,,,
Haloferax,641,279-325,394-433,,
Haloferax,642,398-444,,,
Haloferax,643,461-509,,,
Haloferax,644,327-378,,,
Haloferax,645,355-431,,,
Haloferax,646,185-270,380-421,,
Haloferax,647,,,,
Haloferax,648,393-452,,,
Haloferax,649,384-448,468-523,,
Haloferax,650,405-464,,,
Haloferax,651,227-391,,,
Haloferax,652,188-224,,,
Haloferax,653,,,,
Haloferax,654,398-455,,,
Haloferax,655,399-450,520-565,,
Haloferax,656,275-317,419-491,,
Haloferax,657,234-288,366-463,,
Haloferax,658,416-461,,,
Haloferax,659,,,,
Haloferax,660,374-469,,,
Haloferax,661,408-462,,,
Haloferax,662,236-281,,,
Haloferax,663,102-186,,,
Haloferax,664,22-87,146-192,473-609,
Haloferax,665,,,,
Haloferax,666,,,,
Haloferax,667,355-403,529-609,,
Haloferax,668,172-226,397-451,,
Haloferax,669,377-463,,,
Haloferax,670,184-416,,,
Haloferax,671,355-443,,,
Haloferax,672,404-454,536-601,,
Haloferax,673,,,,
Haloferax,674,,,,
Haloferax,675,190-255,,,
Haloferax,676,18-94,421-467,506-613,
Haloferax,677,394-434,,,
Haloferax,678,403-440,,,
Haloferax,679,,,,
Haloferax,680,,,,
Haloferax,681,146-216,,,
Haloferax,682,237-352,406-516,,
Haloferax,683,,,,
Haloferax,684,405-512,,,
Haloferax,685,,,,
Haloferax,686,,,,
Haloferax,687,,,,
Haloferax,688,405-466,,,
Haloferax,689,406-460,,,
Haloferax,690,337-374,,,
Haloferax,691,46-126,415-527,,
Haloferax,692,229-278,415-477,,
Haloferax,693,,,,
Haloferax,694,369-515,,,
Haloferax,695,,,,
Haloferax,696,379-457,,,
Haloferax,697,153-432,,,
Haloferax,698,438-492,,,
Haloferax,699,285-424,,,
Haloferax,700,405-443,,,
Haloferax,701,,,,
Haloferax,702,402-487,,,
Haloferax,703,377-478,,,
Haloferax,704,,,,
Haloferax,705,331-445,,,
Haloferax,706,,,,
Haloferax,707,303-435,,,
Haloferax,708,299-398,,,
Haloferax,709,197-281,,,
Haloferax,710,382-445,,,
Haloferax,711,371-473,,,
Haloferax,712,285-396,,,
Haloferax,713,334-428,,,
Haloferax,714,496-532,,,
Haloferax,715,,,,
Haloferax,716,294-360,,,
Haloferax,717,337-393,,,
Haloferax,718,,,,
Haloferax,719,280-339,,,
Haloferax,720,255-294,,,
Haloferax,721,450-499,,,
Haloferax,722,0-66,569-613,,
Haloferax,723,415-462,,,
Haloferax,724,,,,
Haloferax,725,577-613,,,
Haloferax,726,,,,
Haloferax,727,,,,
Haloferax,728,283-328,,,
Haloferax,729,329-456,,,
Haloferax,730,399-486,,,
Haloferax,731,323-466,,,
Haloferax,732,397-444,,,
Haloferax,733,,,,
Haloferax,734,,,,
Haloferax,735,213-269,,,
Haloferax,736,376-469,,,
Haloferax,737,,,,
Haloferax,738,205-275,398-466,,
Haloferax,739,397-466,,,
Haloferax,740,261-336,,,
Haloferax,741,21-119,526-564,,
Haloferax,742,271-354,,,
Haloferax,743,407-446,,,
Haloferax,744,58-173,,,
Haloferax,745,314-371,,,
Haloferax,746,538-613,,,
Haloferax,747,443-550,,,
Haloferax,748,416-477,,,
Haloferax,749,,,,
Haloferax,750,365-452,,,
Haloferax,751,350-454,,,
Haloferax,752,273-347,,,
Haloferax,753,287-451,,,
Haloferax,754,0-114,134-210,,
Haloferax,755,317-433,,,
Haloferax,756,269-404,,,
Haloferax,757,379-447,,,
Haloferax,758,,,,
Haloferax,759,410-471,,,
Haloferax,760,222-294,375-464,,
Haloferax,761,244-351,415-468,,
Haloferax,762,339-523,,,
Haloferax,763,387-469,,,
Haloferax,764,295-515,,,
Haloferax,765,198-270,284-331,399-447,
Haloferax,766,383-452,,,
Haloferax,767,311-554,,,
Haloferax,768,402-466,,,
Haloferax,769,413-469,487-606,,
Haloferax,770,298-366,401-484,,
Haloferax,771,387-443,,,
Haloferax,772,405-470,,,
Haloferax,773,387-466,,,
Haloferax,774,263-309,445-486,,
Haloferax,775,40-103,,,
Haloferax,776,350-463,,,
Haloferax,777,,,,
Haloferax,778,,,,
Haloferax,779,403-500,,,
Haloferax,780,,,,
Haloferax,781,408-486,,,
Haloferax,782,570-613,,,
Haloferax,783,31-110,391-447,,
Haloferax,784,,,,
Haloferax,785,393-440,,,
Haloferax,786,284-335,417-455,,
Haloferax,787,399-462,,,
Haloferax,788,227-318,,,
Haloferax,789,0-100,381-433,,
Haloferax,790,,,,
Haloferax,791,400-449,,,
Haloferax,792,395-438,,,
Haloferax,793,,,,
Haloferax,794,421-460,,,
Haloferax,795,,,,
Haloferax,796,248-321,413-472,,
Haloferax,797,52-151,162-262,573-613,
Haloferax,798,,,,
Haloferax,799,149-216,372-428,,
Haloferax,800,249-309,433-472,480-519,
Haloferax,801,34-109,419-500,,
Haloferax,802,247-331,,,
Haloferax,803,335-431,,,
Haloferax,804,394-448,,,
Haloferax,805,,,,
Haloferax,806,353-431,,,
Haloferax,807,,,,
Haloferax,808,129-293,,,
Haloferax,809,322-601,,,
Haloferax,810,410-534,,,
Haloferax,811,228-291,400-475,,
Haloferax,812,498-561,,,
Haloferax,813,323-461,,,
Haloferax,814,,,,
Haloferax,815,380-541,,,
Haloferax,816,,,,
Haloferax,817,283-356,,,
Haloferax,818,410-482,,,
Haloferax,819,322-406,,,
Haloferax,820,,,,
Haloferax,821,429-471,,,
Haloferax,822,,,,
Haloferax,823,,,,
Haloferax,824,17-90,179-236,,
Haloferax,825,,,,
Haloferax,826,349-443,,,
Haloferax,827,298-367,486-577,,
Haloferax,828,295-350,415-495,,
Haloferax,829,325-476,,,
Haloferax,830,323-363,,,
Haloferax,831,353-453,,,
Haloferax,832,,,,
Haloferax,833,216-339,,,
Haloferax,834,391-434,444-483,,
Haloferax,835,300-443,,,
Haloferax,836,402-520,,,
Haloferax,837,280-417,500-545,,
Haloferax,838,370-509,,,
Haloferax,839,,,,
Haloferax,840,402-451,,,
Haloferax,841,555-608,,,
Haloferax,842,393-463,,,
Haloferax,843,458-508,,,
Haloferax,844,404-457,,,
Haloferax,845,,,,
Haloferax,846,348-448,,,
Haloferax,847,30-96,236-281,,
Haloferax,848,234-321,,,
Haloferax,849,,,,
Haloferax,850,270-309,390-457,,
Haloferax,851,166-206,367-445,,
Haloferax,852,392-450,,,
Haloferax,853,,,,
Haloferax,854,402-477,549-613,,
Haloferax,855,,,,
Haloferax,856,224-323,,,
Haloferax,857,344-392,,,
Haloferax,858,273-309,,,
Haloferax,859,407-443,,,
Haloferax,860,477-560,,,
Haloferax,861,,,,
Haloferax,862,459-609,,,
Haloferax,863,,,,
Haloferax,864,273-356,,,
Haloferax,865,378-451,,,
Haloferax,866,298-399,,,
Haloferax,867,349-398,,,
Haloferax,868,164-290,,,
Haloferax,869,0-57,66-196,,
Haloferax,870,323-392,451-510,,
Haloferax,871,370-433,,,
Haloferax,872,374-440,,,
Haloferax,873,82-146,,,
Haloferax,874,191-243,381-428,,
Haloferax,875,,,,
Haloferax,876,311-455,,,
Haloferax,877,381-432,,,
Haloferax,878,325-390,395-467,497-533,
Haloferax,879,,,,
Haloferax,880,409-445,,,
Haloferax,881,290-449,,,
Haloferax,882,413-456,,,
Haloferax,883,392-456,,,
Haloferax,884,297-334,508-560,,
Haloferax,885,406-472,,,
Haloferax,886,363-490,,,
Haloferax,887,,,,
Haloferax,888,418-541,,,
Haloferax,889,,,,
Haloferax,890,324-382,,,
Haloferax,891,252-289,,,
Haloferax,892,143-224,262-344,,
Haloferax,893,406-487,,,
