Organism,Seq,Positions,,,
Ecoli,179,0-51,427-504,,
Ecoli,180,335-394,,,
Ecoli,181,301-395,,,
Ecoli,182,,,,
Ecoli,183,229-306,401-501,,
Ecoli,184,240-340,476-519,,
Ecoli,185,328-401,516-607,,
Ecoli,186,456-559,,,
Ecoli,187,159-218,,,
Ecoli,188,349-473,,,
Ecoli,189,,,,
Ecoli,190,359-471,,,
Ecoli,191,258-340,420-461,,
Ecoli,192,342-407,,,
Ecoli,193,0-44,435-572,,
Ecoli,194,304-532,,,
Ecoli,195,361-498,,,
Ecoli,196,165-239,362-408,,
Ecoli,197,294-351,,,
Ecoli,198,409-510,,,
Ecoli,199,363-404,,,
Ecoli,200,281-317,,,
Ecoli,201,330-380,,,
Ecoli,202,424-464,477-549,,
Ecoli,203,214-280,299-339,364-448,
Ecoli,204,155-258,264-332,338-434,
Ecoli,205,202-365,,,
Ecoli,206,348-401,573-613,,
Ecoli,207,380-492,,,
Ecoli,208,386-453,504-566,,
Ecoli,209,253-292,299-372,468-507,
Ecoli,210,,,,
Ecoli,211,441-565,,,
Ecoli,212,348-478,537-608,,
Ecoli,213,360-440,,,
Ecoli,214,460-498,,,
Ecoli,215,255-368,,,
Ecoli,216,368-424,,,
Ecoli,217,251-290,306-482,,
Ecoli,218,391-495,,,
Ecoli,219,238-388,392-507,,
Ecoli,220,270-306,335-402,501-549,
Ecoli,221,372-520,526-587,,
Ecoli,222,179-348,,,
Ecoli,223,377-525,552-613,,
Ecoli,224,303-390,,,
Ecoli,225,379-512,,,
Ecoli,226,114-192,473-514,,
Ecoli,227,192-264,392-471,,
Ecoli,228,395-441,,,
Ecoli,229,372-528,,,
Ecoli,230,380-490,,,
Ecoli,231,28-91,227-290,372-411,415-506
Ecoli,232,352-478,,,
Ecoli,233,367-513,,,
Ecoli,234,200-280,383-447,,
Ecoli,235,331-438,,,
Ecoli,236,217-342,459-496,,
Ecoli,237,138-417,,,
Ecoli,238,422-477,,,
Ecoli,240,170-206,335-441,,
Ecoli,241,,,,
Ecoli,242,234-480,,,
Ecoli,243,374-473,,,
Ecoli,244,,,,
Ecoli,245,224-279,338-387,395-432,
Ecoli,246,152-191,295-381,,
Ecoli,247,309-425,,,
Ecoli,248,464-521,564-611,,
Ecoli,249,370-513,,,
Ecoli,250,225-313,372-429,,
Ecoli,251,316-400,441-510,552-595,
Ecoli,252,300-342,540-579,,
Ecoli,253,386-459,,,
Ecoli,254,242-521,,,
Ecoli,255,159-327,393-438,,
Ecoli,256,96-149,196-284,430-475,
Ecoli,257,206-406,,,
Ecoli,258,155-250,255-434,,
Ecoli,259,143-213,217-359,,
Ecoli,260,23-91,189-302,,
Ecoli,261,242-393,,,
Ecoli,262,452-540,,,
Ecoli,263,390-469,,,
Ecoli,264,233-271,382-433,552-589,
Ecoli,265,310-391,435-487,,
Ecoli,266,265-343,347-432,,
Ecoli,267,,,,
Ecoli,268,479-549,,,
Ecoli,269,380-441,572-613,,
Ecoli,270,0-40,436-493,,
Ecoli,271,392-432,441-502,,
Ecoli,272,251-300,313-440,,
Ecoli,273,420-463,467-613,,
Ecoli,274,321-448,456-547,,
Ecoli,275,359-591,,,
Ecoli,276,362-478,,,
Ecoli,277,248-305,314-351,,
Ecoli,278,277-326,335-472,,
Ecoli,279,238-356,,,
Ecoli,280,292-433,,,
Ecoli,281,347-540,,,
Ecoli,282,493-566,,,
Ecoli,283,329-463,502-555,,
Ecoli,284,410-561,,,
Ecoli,285,265-333,,,
Ecoli,286,243-335,466-522,,
Ecoli,287,357-428,,,
Ecoli,288,213-361,398-442,,
Ecoli,289,109-164,310-359,505-589,
Ecoli,290,397-457,,,
Ecoli,291,28-81,386-442,461-576,
Ecoli,292,189-253,300-408,,
Ecoli,293,371-459,,,
Ecoli,294,,,,
Ecoli,295,175-294,326-394,,
Ecoli,296,256-373,,,
Ecoli,297,237-291,375-448,,
Ecoli,298,,,,
Ecoli,299,350-444,,,
Ecoli,300,550-613,,,
Ecoli,301,389-491,,,
Ecoli,302,54-112,179-237,393-458,
Ecoli,303,272-400,,,
Ecoli,304,323-406,,,
Ecoli,305,247-292,359-468,,
Ecoli,306,312-364,369-472,,
Ecoli,307,201-480,,,
Ecoli,308,382-505,,,
Ecoli,309,315-523,,,
Ecoli,310,31-70,506-557,,
Ecoli,311,226-381,393-490,,
Ecoli,312,336-380,419-504,,
Ecoli,313,368-536,,,
Ecoli,314,216-384,,,
Ecoli,315,278-320,326-371,375-448,
Ecoli,316,230-380,388-478,,
Ecoli,317,332-389,,,
Ecoli,318,261-319,385-465,,
Ecoli,319,148-285,334-389,,
Ecoli,320,118-172,,,
Ecoli,321,243-280,351-417,427-463,
Ecoli,322,284-352,501-539,,
Ecoli,323,288-376,,,
Ecoli,324,247-299,367-428,,
Ecoli,325,326-564,,,
Ecoli,326,223-272,424-495,,
Ecoli,327,366-426,,,
Ecoli,328,332-383,447-511,,
Ecoli,329,275-375,,,
Ecoli,330,420-487,,,
Ecoli,331,318-367,388-484,,
Ecoli,332,,,,
Ecoli,333,379-480,,,
Ecoli,334,175-226,371-421,,
Ecoli,335,162-274,293-426,,
Ecoli,336,196-283,406-444,,
Ecoli,337,227-383,,,
Ecoli,338,382-426,446-511,,
Ecoli,339,460-606,,,
Ecoli,340,349-400,485-530,534-579,
Ecoli,341,291-475,,,
Ecoli,342,234-471,,,
Ecoli,343,,,,
Ecoli,344,0-67,351-469,482-526,
Ecoli,345,361-499,,,
Ecoli,346,349-467,,,
Ecoli,347,262-334,359-541,,
Ecoli,348,0-44,446-484,,
Ecoli,349,492-613,,,
Ecoli,350,,,,
Ecoli,351,197-290,383-421,433-473,
Ecoli,352,307-451,,,
Ecoli,353,236-466,,,
Ecoli,354,383-437,,,
Ecoli,355,324-432,,,
Ecoli,356,404-464,,,
Ecoli,357,366-453,,,
Ecoli,358,341-443,,,
Ecoli,359,32-84,393-546,,
Ecoli,360,359-519,,,
Ecoli,361,196-262,362-475,,
Ecoli,362,308-406,421-491,,
Ecoli,363,300-402,,,
Ecoli,364,434-492,,,
Ecoli,365,172-238,294-414,,
Ecoli,366,108-148,325-385,501-563,
Ecoli,367,236-366,384-477,,
Ecoli,368,388-449,470-509,,
Ecoli,369,277-396,507-556,,
Ecoli,370,275-336,,,
Ecoli,371,237-282,337-516,,
Ecoli,372,262-459,,,
Ecoli,373,194-373,,,
Ecoli,374,311-401,409-446,450-499,
Ecoli,375,391-496,,,
Ecoli,376,364-515,,,
Ecoli,377,233-283,375-512,,
Ecoli,378,386-451,,,
Ecoli,379,0-37,344-431,573-610,
Ecoli,380,263-434,,,
Ecoli,381,380-429,,,
Ecoli,382,273-379,407-505,,
Ecoli,383,269-400,407-478,,
Ecoli,384,296-364,383-507,,
Ecoli,385,142-205,275-356,486-549,
Ecoli,386,191-229,,,
Ecoli,387,4-48,176-244,329-408,
Ecoli,388,280-419,460-548,,
Ecoli,389,340-464,,,
Ecoli,390,30-73,368-426,431-471,
Ecoli,391,325-447,,,
Ecoli,392,330-487,568-609,,
Ecoli,393,394-493,,,
Ecoli,394,,,,
Ecoli,395,362-401,,,
Ecoli,396,172-213,218-258,262-344,348-398
Ecoli,397,188-397,,,
Ecoli,398,252-360,,,
Ecoli,399,325-379,,,
Ecoli,400,278-557,,,
Ecoli,401,284-373,395-477,,
Ecoli,402,384-432,,,
Ecoli,403,355-518,574-613,,
Ecoli,404,0-40,371-432,479-537,
Ecoli,405,200-238,327-395,,
Ecoli,406,281-415,,,
Ecoli,407,204-243,250-483,,
Ecoli,408,366-494,,,
Ecoli,409,215-296,325-478,,
Ecoli,410,79-121,509-551,,
Ecoli,411,351-407,424-505,574-610,
Ecoli,412,279-329,336-409,433-516,
Ecoli,413,,,,
Ecoli,414,133-196,,,
Ecoli,415,422-535,,,
Ecoli,416,319-493,,,
Ecoli,417,136-180,220-263,,
Ecoli,418,228-475,,,
Ecoli,419,212-403,,,
Ecoli,420,345-474,,,
Ecoli,421,360-449,,,
Ecoli,422,490-532,,,
Ecoli,423,285-470,482-546,,
Ecoli,424,306-350,425-504,,
Ecoli,425,288-412,466-567,,
Ecoli,426,443-532,,,
Ecoli,427,314-549,,,
Ecoli,428,397-460,,,
Ecoli,429,344-492,,,
Ecoli,430,373-437,470-552,,
Ecoli,431,113-153,224-291,572-610,
Ecoli,432,239-315,322-395,405-518,
Ecoli,433,,,,
Ecoli,434,,,,
Ecoli,435,160-298,,,
Ecoli,436,72-129,420-498,,
Ecoli,437,303-435,533-574,,
Ecoli,438,482-527,,,
Ecoli,439,282-400,,,
Ecoli,440,334-408,547-603,,
Ecoli,441,250-332,419-529,,
Ecoli,442,403-482,,,
Ecoli,443,263-327,387-436,,
Ecoli,444,282-364,372-453,,
Ecoli,445,263-392,,,
Ecoli,446,368-460,,,
Ecoli,447,351-527,,,
Ecoli,448,208-245,327-481,,
Ecoli,449,390-458,,,
Ecoli,450,293-344,,,
Ecoli,451,4-42,,,
Ecoli,452,333-470,,,
Ecoli,453,439-513,517-612,,
Ecoli,454,449-515,,,
Ecoli,455,330-417,,,
Ecoli,456,33-312,,,
Ecoli,457,548-613,,,
Ecoli,458,304-344,368-470,,
Ecoli,459,326-446,458-605,,
Ecoli,460,311-363,455-559,,
Ecoli,461,346-427,500-588,,
Ecoli,462,264-466,,,
Ecoli,463,199-297,301-478,,
Ecoli,464,270-327,408-532,,
Ecoli,465,212-275,286-325,337-491,
Ecoli,466,324-467,,,
Ecoli,467,365-458,,,
Ecoli,468,419-527,,,
Ecoli,469,145-421,,,
Ecoli,470,249-374,399-473,,
Ecoli,471,399-469,,,
Ecoli,472,225-271,392-504,552-613,
Ecoli,473,255-299,400-510,,
Ecoli,474,,,,
Ecoli,475,407-455,,,
Ecoli,476,260-424,,,
Ecoli,477,32-105,154-226,,
Ecoli,478,250-339,343-410,486-529,
Ecoli,479,397-488,,,
Ecoli,480,248-441,,,
Ecoli,481,338-376,496-583,,
Ecoli,482,325-503,,,
Ecoli,483,276-537,,,
Ecoli,484,354-414,437-478,,
Ecoli,485,338-460,555-613,,
Ecoli,486,472-515,,,
Ecoli,487,264-414,,,
Ecoli,488,322-402,451-489,,
Ecoli,489,271-348,435-490,,
Ecoli,490,336-488,,,
Ecoli,491,389-474,,,
Ecoli,492,211-271,327-410,,
Ecoli,493,426-470,,,
Ecoli,494,235-337,343-477,,
Ecoli,495,350-409,502-552,,
Ecoli,496,533-613,,,
Ecoli,497,400-444,,,
Ecoli,498,371-492,,,
Ecoli,499,321-404,467-509,,
Ecoli,500,333-495,,,
Ecoli,501,314-352,,,
Ecoli,502,429-473,,,
Ecoli,503,442-532,,,
Ecoli,504,294-417,425-490,,
Ecoli,505,0-46,327-405,460-503,507-545
Ecoli,506,367-465,,,
Ecoli,507,352-430,447-494,,
Ecoli,508,378-427,501-542,,
Ecoli,509,285-353,,,
Ecoli,510,290-326,364-454,,
Ecoli,511,574-613,,,
Ecoli,512,356-468,,,
Ecoli,513,38-87,368-475,,
Ecoli,514,155-434,,,
Ecoli,515,371-502,,,
Ecoli,516,218-352,,,
Ecoli,517,183-400,,,
Ecoli,518,273-324,354-398,430-499,
Ecoli,519,376-453,457-545,,
Ecoli,520,22-104,485-526,,
Ecoli,521,270-370,408-493,,
Ecoli,522,320-440,,,
Ecoli,523,393-476,,,
Ecoli,524,386-489,,,
Ecoli,525,431-489,,,
Ecoli,526,438-488,,,
Ecoli,527,337-507,,,
Ecoli,528,258-498,,,
Ecoli,529,21-63,82-149,,
Ecoli,530,288-336,428-472,,
Ecoli,531,30-73,,,
Ecoli,532,,,,
Ecoli,533,252-296,,,
Ecoli,534,234-317,367-405,431-467,
Ecoli,535,321-404,,,
Ecoli,536,229-399,,,
Ecoli,537,374-450,,,
Ecoli,538,38-75,356-446,,
Ecoli,539,272-370,,,
Ecoli,540,366-415,450-529,,
Ecoli,541,324-492,,,
Ecoli,542,435-522,,,
Ecoli,543,180-311,321-405,,
Ecoli,544,1-58,343-425,,
Ecoli,545,358-396,,,
Ecoli,546,262-447,,,
Ecoli,547,213-258,393-477,,
Ecoli,548,348-498,,,
Ecoli,549,249-287,,,
Ecoli,550,,,,
Ecoli,551,220-274,350-403,410-477,
Ecoli,552,225-276,282-354,364-489,
Ecoli,553,244-460,,,
Ecoli,554,339-477,,,
Ecoli,555,116-171,309-395,505-541,
Ecoli,556,186-394,427-465,,
Ecoli,557,218-298,418-490,,
Ecoli,558,362-417,,,
Ecoli,559,209-442,,,
Ecoli,560,467-521,,,
Ecoli,561,441-477,,,
Ecoli,562,368-419,451-522,,
Ecoli,563,220-257,,,
Ecoli,564,386-449,507-553,,
Ecoli,565,445-508,,,
Ecoli,566,54-120,179-298,401-449,
Ecoli,567,467-536,,,
Ecoli,568,205-309,383-469,,
Ecoli,569,449-508,535-613,,
Ecoli,570,0-43,570-613,,
Ecoli,571,226-270,301-361,,
Ecoli,572,378-507,,,
Ecoli,573,342-393,398-504,,
Ecoli,574,199-384,,,
Ecoli,575,300-430,509-579,,
Ecoli,576,247-346,406-463,,
Ecoli,577,136-188,222-322,,
Ecoli,578,197-315,337-420,427-476,
Ecoli,579,330-405,462-511,,
Ecoli,580,398-505,,,
Ecoli,581,241-351,412-473,,
Ecoli,582,215-405,,,
Ecoli,583,454-550,559-602,,
Ecoli,584,261-300,361-399,,
Ecoli,585,560-613,,,
Ecoli,586,346-417,433-470,,
Ecoli,587,263-402,465-522,,
Ecoli,588,202-309,,,
Ecoli,589,197-296,303-476,,
Ecoli,590,203-260,334-418,438-482,
Ecoli,591,224-260,264-503,,
Ecoli,592,404-449,,,
Ecoli,593,231-291,368-437,,
Ecoli,594,368-553,,,
Ecoli,595,180-291,,,
Ecoli,596,,,,
Ecoli,597,345-412,420-484,,
Ecoli,598,409-548,,,
Ecoli,599,289-357,429-486,,
Ecoli,600,113-159,223-263,440-481,
Ecoli,601,421-461,,,
Ecoli,602,136-178,,,
Ecoli,603,512-605,,,
Ecoli,604,44-158,276-323,,
Ecoli,605,,,,
Ecoli,606,240-307,323-463,,
Ecoli,607,346-477,543-580,,
Ecoli,608,392-489,,,
Ecoli,609,402-452,,,
Ecoli,610,171-225,287-376,,
Ecoli,611,32-72,,,
Ecoli,612,437-522,,,
Ecoli,613,493-576,,,
Ecoli,614,,,,
Ecoli,615,350-487,,,
Ecoli,616,429-488,577-613,,
Ecoli,617,266-302,329-489,,
Ecoli,618,312-388,,,
Ecoli,619,519-579,,,
Ecoli,620,0-71,393-613,,
Ecoli,621,402-467,,,
Ecoli,622,397-484,,,
Ecoli,623,373-546,550-598,,
Ecoli,624,248-430,437-527,,
Ecoli,625,210-489,,,
Ecoli,626,177-362,366-426,,
Ecoli,627,234-355,,,
Ecoli,628,,,,
Ecoli,629,115-181,256-313,342-394,
Ecoli,630,,,,
Ecoli,631,30-159,552-606,,
Ecoli,632,193-269,,,
Ecoli,633,145-230,,,
Ecoli,634,0-55,378-518,,
Ecoli,635,55-93,374-440,456-532,
Ecoli,636,389-485,,,
Ecoli,637,216-281,290-337,,
Ecoli,638,401-457,,,
Ecoli,639,370-477,,,
Ecoli,640,50-88,381-488,573-613,
Ecoli,641,200-340,345-412,,
Ecoli,642,239-280,326-408,,
Ecoli,643,349-399,568-613,,
Ecoli,644,278-520,,,
Ecoli,645,297-504,,,
Ecoli,646,195-237,284-383,421-474,
Ecoli,647,,,,
Ecoli,648,350-436,,,
Ecoli,649,346-400,409-491,,
Ecoli,650,357-524,,,
Ecoli,651,257-448,,,
Ecoli,652,202-283,375-481,,
Ecoli,653,294-483,,,
Ecoli,654,269-349,406-478,,
Ecoli,655,239-283,368-407,,
Ecoli,656,254-346,350-400,410-533,
Ecoli,657,281-353,,,
Ecoli,658,264-543,,,
Ecoli,659,197-419,,,
Ecoli,660,421-482,,,
Ecoli,661,306-360,,,
Ecoli,662,316-454,,,
Ecoli,663,402-438,,,
Ecoli,664,356-470,,,
Ecoli,665,362-458,,,
Ecoli,666,467-507,,,
Ecoli,667,372-532,,,
Ecoli,668,351-450,,,
Ecoli,669,357-473,,,
Ecoli,670,346-489,,,
Ecoli,671,266-350,359-428,,
Ecoli,672,353-526,,,
Ecoli,673,298-472,,,
Ecoli,674,,,,
Ecoli,675,312-361,416-480,,
Ecoli,676,404-499,,,
Ecoli,677,173-261,293-378,,
Ecoli,678,260-387,394-450,,
Ecoli,679,433-519,,,
Ecoli,680,,,,
Ecoli,681,241-440,,,
Ecoli,682,323-364,,,
Ecoli,683,313-433,,,
Ecoli,684,387-465,,,
Ecoli,685,255-366,370-464,,
Ecoli,686,226-404,,,
Ecoli,687,399-516,,,
Ecoli,688,281-431,448-525,,
Ecoli,689,214-473,,,
Ecoli,690,261-314,,,
Ecoli,691,16-114,395-434,483-542,
Ecoli,692,389-475,,,
Ecoli,693,193-244,375-426,,
Ecoli,694,393-510,,,
Ecoli,695,262-310,333-387,407-497,
Ecoli,696,317-495,,,
Ecoli,697,187-284,385-449,,
Ecoli,698,468-545,549-602,,
Ecoli,699,230-345,,,
Ecoli,700,392-494,,,
Ecoli,701,359-396,,,
Ecoli,702,218-396,427-484,,
Ecoli,703,384-498,,,
Ecoli,704,309-450,,,
Ecoli,705,292-488,,,
Ecoli,706,239-478,,,
Ecoli,707,219-257,329-453,,
Ecoli,708,200-295,338-441,,
Ecoli,709,298-463,,,
Ecoli,710,367-434,,,
Ecoli,711,,,,
Ecoli,712,215-276,369-426,,
Ecoli,713,454-613,,,
Ecoli,714,380-545,,,
Ecoli,715,312-403,,,
Ecoli,716,319-477,,,
Ecoli,717,300-429,498-560,,
Ecoli,718,429-513,,,
Ecoli,719,322-470,475-538,,
Ecoli,720,,,,
Ecoli,721,206-314,324-458,,
Ecoli,722,,,,
Ecoli,723,193-445,,,
Ecoli,724,0-65,408-613,,
Ecoli,725,20-58,342-393,,
Ecoli,726,,,,
Ecoli,727,484-590,,,
Ecoli,728,364-470,,,
Ecoli,729,287-386,,,
Ecoli,730,147-215,304-390,,
Ecoli,731,323-412,432-500,,
Ecoli,732,215-276,280-449,,
Ecoli,733,327-496,,,
Ecoli,734,351-467,,,
Ecoli,735,219-311,,,
Ecoli,736,334-453,,,
Ecoli,737,268-327,341-377,387-424,
Ecoli,738,230-341,456-498,,
