Organism,Seq,Positions,,,
Helico,121,283-455,464-513,,
Helico,122,345-412,433-505,,
Helico,123,,,,
Helico,124,322-487,,,
Helico,125,398-444,,,
Helico,126,327-406,,,
Helico,127,351-462,520-571,,
Helico,128,386-547,,,
Helico,129,,,,
Helico,130,,,,
Helico,131,525-574,,,
Helico,132,350-426,,,
Helico,133,233-272,399-454,,
Helico,134,250-393,,,
Helico,135,302-533,,,
Helico,136,288-523,,,
Helico,137,341-441,507-613,,
Helico,138,,,,
Helico,139,386-430,,,
Helico,140,408-455,459-503,,
Helico,141,359-473,495-554,558-595,
Helico,142,548-592,,,
Helico,143,342-457,,,
Helico,144,410-508,,,
Helico,145,380-504,,,
Helico,146,216-493,,,
Helico,147,147-342,,,
Helico,148,262-316,379-541,,
Helico,149,407-613,,,
Helico,150,61-113,412-538,,
Helico,151,385-438,532-601,,
Helico,152,311-532,,,
Helico,153,370-513,,,
Helico,154,0-98,,,
Helico,155,320-375,,,
Helico,156,,,,
Helico,157,334-435,527-613,,
Helico,158,385-513,545-613,,
Helico,159,277-416,,,
Helico,160,411-547,,,
Helico,161,157-194,530-613,,
Helico,162,531-613,,,
Helico,163,416-463,529-611,,
Helico,164,153-190,493-534,,
Helico,165,161-243,267-306,362-440,
Helico,166,214-387,,,
Helico,167,354-411,,,
Helico,168,360-560,,,
Helico,169,262-327,430-482,,
Helico,170,291-346,403-498,,
Helico,171,407-443,529-569,,
Helico,172,344-466,,,
Helico,173,285-366,409-536,,
Helico,174,265-325,,,
Helico,175,378-438,544-596,,
Helico,176,450-503,,,
Helico,177,354-468,,,
Helico,178,279-399,421-487,,
Helico,179,334-391,,,
Helico,180,340-446,530-613,,
Helico,181,292-359,,,
Helico,182,46-104,489-528,571-613,
Helico,183,389-471,,,
Helico,184,169-255,263-317,348-390,
Helico,185,286-363,411-504,515-565,
Helico,186,369-439,467-546,,
Helico,187,358-441,,,
Helico,188,484-539,,,
Helico,189,335-466,,,
Helico,190,296-468,,,
Helico,191,225-473,,,
Helico,192,505-547,,,
Helico,193,343-389,,,
Helico,194,310-362,431-515,,
Helico,195,332-506,,,
Helico,196,,,,
Helico,197,231-268,376-466,,
Helico,198,379-608,,,
Helico,199,0-60,529-613,,
Helico,200,8-67,360-416,486-613,
Helico,201,408-466,,,
Helico,202,187-252,,,
Helico,203,311-425,,,
Helico,204,0-77,,,
Helico,205,380-461,,,
Helico,206,415-537,,,
Helico,207,,,,
Helico,208,389-474,,,
Helico,209,285-538,,,
Helico,210,,,,
Helico,211,258-326,,,
Helico,212,392-471,,,
Helico,213,558-613,,,
Helico,214,206-245,393-458,,
Helico,215,23-126,192-234,,
Helico,216,379-456,,,
Helico,217,201-304,,,
Helico,218,16-79,465-504,549-591,
Helico,219,275-431,445-493,,
Helico,220,237-336,431-478,,
Helico,221,,,,
Helico,222,207-265,335-486,546-613,
Helico,223,65-203,484-527,,
Helico,224,501-556,,,
Helico,225,257-367,,,
Helico,226,192-251,411-471,,
Helico,227,0-38,370-565,,
Helico,228,459-498,564-613,,
Helico,229,293-343,,,
Helico,230,295-367,390-461,,
Helico,231,367-440,,,
Helico,232,297-381,522-576,,
Helico,233,386-514,,,
Helico,234,6-48,414-494,,
Helico,235,193-240,344-392,,
Helico,236,224-260,,,
Helico,237,287-375,481-528,,
Helico,238,330-368,,,
Helico,239,549-613,,,
Helico,240,0-36,462-498,554-598,
Helico,241,61-114,253-340,467-532,
Helico,242,313-369,392-431,437-527,
Helico,243,294-366,521-573,,
Helico,244,249-296,304-468,,
Helico,245,440-480,555-609,,
Helico,246,189-346,386-453,,
Helico,247,245-365,418-456,464-524,
Helico,248,239-518,,,
Helico,249,193-265,328-472,550-590,
Helico,250,272-410,464-551,,
Helico,251,248-424,428-491,,
Helico,252,364-422,,,
Helico,253,0-41,351-459,,
Helico,254,295-355,390-479,,
Helico,255,341-542,,,
Helico,256,48-105,392-490,,
Helico,257,394-486,,,
Helico,258,306-360,404-463,,
Helico,259,342-423,,,
Helico,260,1-55,181-231,379-460,
Helico,261,,,,
Helico,262,314-492,,,
Helico,263,391-515,,,
Helico,264,376-418,,,
Helico,265,282-432,480-547,,
Helico,266,312-464,,,
Helico,267,341-437,514-572,,
Helico,268,350-541,,,
Helico,269,298-385,431-506,538-577,
Helico,270,,,,
Helico,271,188-245,266-365,412-458,
Helico,272,290-369,477-518,,
Helico,273,236-343,402-480,,
Helico,274,344-515,,,
Helico,275,371-420,,,
Helico,276,265-340,384-505,,
Helico,277,234-287,,,
Helico,278,286-365,370-419,429-471,478-522
Helico,279,0-70,377-465,,
Helico,280,2-43,449-507,523-569,
Helico,281,408-463,,,
Helico,282,243-517,,,
Helico,283,340-406,,,
Helico,284,,,,
Helico,285,369-425,,,
Helico,286,219-256,297-498,,
Helico,287,210-321,347-452,,
Helico,288,230-355,440-509,,
Helico,289,350-417,,,
Helico,290,484-546,,,
Helico,291,251-485,,,
Helico,292,241-278,328-402,,
Helico,293,,,,
Helico,294,,,,
Helico,295,340-389,406-448,,
Helico,296,279-407,436-558,,
Helico,297,330-366,386-475,,
Helico,298,232-280,574-613,,
Helico,299,231-282,437-486,,
Helico,300,284-325,352-400,,
Helico,301,336-444,,,
Helico,302,0-56,,,
Helico,303,310-453,489-581,,
Helico,304,375-602,,,
Helico,305,36-77,374-412,419-505,
Helico,306,381-547,,,
Helico,307,215-381,385-448,,
Helico,308,247-285,380-488,,
Helico,309,279-332,339-417,422-558,
Helico,310,50-109,402-506,,
Helico,311,349-429,505-597,,
Helico,312,67-205,486-529,,
Helico,313,,,,
Helico,314,364-467,,,
Helico,315,212-346,409-491,,
Helico,316,,,,
Helico,317,190-229,353-399,544-584,
Helico,318,227-506,,,
Helico,319,,,,
Helico,320,242-355,,,
Helico,321,439-613,,,
Helico,322,368-537,,,
Helico,323,141-211,492-601,,
Helico,324,0-112,144-227,,
Helico,325,394-468,495-613,,
Helico,326,,,,
Helico,327,69-118,,,
Helico,328,194-289,394-456,,
Helico,329,190-239,277-356,361-422,
Helico,330,,,,
Helico,331,442-482,489-557,,
Helico,332,301-472,,,
Helico,333,326-443,464-575,,
Helico,334,230-372,396-509,,
Helico,335,372-515,,,
Helico,336,,,,
Helico,337,304-450,504-572,,
Helico,338,,,,
Helico,339,265-423,436-487,,
Helico,340,393-433,438-602,,
Helico,341,,,,
Helico,342,,,,
Helico,343,279-387,,,
Helico,344,44-92,,,
Helico,345,0-38,380-508,,
Helico,346,395-481,,,
Helico,347,326-463,,,
Helico,348,278-322,335-376,401-481,
Helico,349,,,,
Helico,350,,,,
Helico,351,342-450,,,
Helico,352,308-540,,,
Helico,353,315-378,,,
Helico,354,212-480,,,
Helico,355,279-420,,,
Helico,356,339-484,,,
Helico,357,282-330,353-416,,
Helico,358,347-526,,,
Helico,359,277-360,,,
Helico,360,1-90,207-244,,
Helico,361,,,,
Helico,362,82-135,547-596,,
Helico,363,283-482,,,
Helico,364,183-267,410-462,,
Helico,365,,,,
Helico,366,225-277,322-429,,
Helico,367,367-508,548-613,,
Helico,368,458-531,,,
Helico,369,,,,
Helico,370,40-87,222-312,383-501,
Helico,371,304-487,,,
Helico,372,131-258,,,
Helico,373,524-561,,,
Helico,374,51-159,223-259,452-489,
Helico,375,392-558,,,
Helico,376,251-293,443-507,,
Helico,377,0-90,,,
Helico,378,,,,
Helico,379,366-500,,,
Helico,380,366-471,,,
Helico,381,364-484,490-531,,
Helico,382,0-77,483-522,553-613,
Helico,383,0-65,197-239,,
Helico,384,389-484,,,
Helico,385,298-350,359-426,480-566,
Helico,386,,,,
Helico,387,314-433,542-593,,
Helico,388,262-450,,,
Helico,389,307-384,546-586,,
Helico,390,210-434,444-489,,
Helico,391,230-325,341-384,398-454,
Helico,392,450-516,,,
Helico,393,344-443,,,
Helico,394,347-479,,,
Helico,395,120-157,,,
Helico,396,347-387,477-516,,
Helico,397,312-359,387-530,,
Helico,398,,,,
Helico,399,271-348,354-437,,
Helico,400,215-315,396-485,,
Helico,401,395-558,,,
Helico,402,,,,
Helico,403,419-477,,,
Helico,404,354-419,,,
Helico,405,376-435,451-494,,
Helico,406,,,,
Helico,407,293-348,405-500,,
Helico,408,245-304,465-502,,
Helico,409,349-429,508-597,,
Helico,410,0-56,61-139,177-259,
Helico,411,308-427,,,
Helico,412,26-72,,,
Helico,413,411-515,,,
Helico,414,334-428,,,
Helico,415,515-569,,,
Helico,416,337-389,464-520,565-613,
Helico,417,282-351,380-434,496-561,
Helico,418,391-435,497-613,,
Helico,419,292-353,441-487,,
Helico,420,211-490,,,
Helico,421,,,,
Helico,422,19-74,561-613,,
Helico,423,489-604,,,
Helico,424,414-469,560-613,,
Helico,425,293-348,405-500,,
Helico,426,453-550,,,
Helico,427,239-336,351-481,,
Helico,428,340-378,,,
Helico,429,297-471,,,
Helico,430,201-307,375-422,,
Helico,431,313-415,430-527,,
Helico,432,311-523,,,
Helico,433,357-430,482-581,,
Helico,434,0-83,,,
Helico,435,,,,
Helico,436,301-398,404-449,,
Helico,437,353-417,486-566,,
Helico,438,0-47,428-479,,
Helico,439,296-341,429-490,,
Helico,440,325-526,543-604,,
Helico,441,368-423,471-512,,
Helico,442,150-244,,,
Helico,443,355-404,,,
Helico,444,257-342,391-536,,
Helico,445,317-471,508-546,,
Helico,446,303-443,501-582,,
Helico,447,211-262,266-380,386-490,
Helico,448,342-455,,,
Helico,449,367-451,567-611,,
Helico,450,242-278,378-416,559-613,
Helico,451,349-538,,,
Helico,452,27-73,421-514,,
Helico,453,374-515,,,
Helico,454,0-44,349-613,,
Helico,455,,,,
Helico,456,207-245,255-298,404-476,
Helico,457,250-310,315-364,388-440,
Helico,458,26-71,122-186,206-293,
Helico,459,404-440,,,
Helico,460,51-101,,,
Helico,461,364-479,,,
Helico,462,465-613,,,
Helico,463,,,,
Helico,464,280-407,435-559,,
Helico,465,123-159,,,
Helico,466,372-456,,,
Helico,467,,,,
Helico,468,243-293,371-407,,
Helico,469,319-408,494-533,,
Helico,470,223-286,346-402,460-502,567-613
Helico,471,387-476,,,
Helico,472,312-507,,,
Helico,473,273-504,,,
Helico,474,276-432,444-491,495-533,
Helico,475,423-461,,,
Helico,476,306-466,,,
Helico,477,,,,
Helico,478,329-464,,,
Helico,479,287-344,,,
Helico,480,,,,
Helico,481,415-516,,,
Helico,482,291-419,,,
Helico,483,434-547,,,
Helico,484,565-607,,,
Helico,485,96-142,423-513,,
Helico,486,329-365,369-497,,
Helico,487,378-414,,,
Helico,488,427-552,,,
Helico,489,267-484,,,
Helico,490,484-613,,,
Helico,491,544-613,,,
Helico,492,487-552,,,
Helico,493,,,,
Helico,494,268-362,379-429,,
Helico,495,42-112,150-229,,
Helico,496,,,,
Helico,497,484-544,,,
Helico,498,288-326,333-414,,
Helico,499,401-439,,,
Helico,500,355-417,444-613,,
Helico,501,410-483,,,
Helico,502,305-476,,,
Helico,503,445-510,,,
Helico,504,518-600,,,
Helico,505,439-556,,,
Helico,506,215-276,359-492,,
Helico,507,309-516,,,
Helico,508,415-474,,,
Helico,509,21-87,,,
Helico,510,409-494,,,
Helico,511,464-512,,,
Helico,512,405-473,545-613,,
Helico,513,189-234,,,
Helico,514,358-420,572-613,,
Helico,515,370-407,,,
Helico,516,84-186,572-613,,
Helico,517,293-348,405-500,,
Helico,518,329-384,,,
Helico,519,387-427,491-600,,
Helico,520,,,,
Helico,521,231-308,,,
Helico,522,70-126,407-548,,
Helico,523,517-613,,,
Helico,524,209-293,370-488,,
Helico,525,459-511,,,
Helico,526,250-299,313-358,,
Helico,527,426-544,,,
Helico,528,215-286,355-456,,
Helico,529,291-332,,,
Helico,530,367-449,455-506,,
