Organism,Seq,Positions,,,
Myco,100,340-495,552-596,,
Myco,101,490-532,561-604,,
Myco,102,449-522,,,
Myco,103,368-405,499-555,,
Myco,104,0-40,49-91,466-551,
Myco,105,316-435,,,
Myco,106,,,,
Myco,107,25-61,402-447,,
Myco,108,,,,
Myco,109,315-351,358-458,,
Myco,110,344-395,508-549,,
Myco,111,,,,
Myco,112,,,,
Myco,113,395-437,462-526,,
Myco,114,374-426,496-571,,
Myco,115,99-179,501-580,,
Myco,116,408-451,,,
Myco,117,519-562,,,
Myco,118,19-57,,,
Myco,119,130-189,193-251,538-602,
Myco,120,392-441,,,
Myco,121,385-477,,,
Myco,122,,,,
Myco,123,338-458,557-613,,
Myco,124,,,,
Myco,125,465-502,,,
Myco,126,436-570,,,
Myco,127,204-244,397-439,,
Myco,128,553-612,,,
Myco,129,,,,
Myco,130,418-480,,,
Myco,131,0-76,169-233,372-420,514-579
Myco,132,47-106,548-585,,
Myco,133,404-469,552-613,,
Myco,134,,,,
Myco,135,0-55,385-495,,
Myco,136,380-446,,,
Myco,137,381-463,,,
Myco,138,409-448,,,
Myco,139,,,,
Myco,140,314-435,,,
Myco,141,,,,
Myco,142,86-166,,,
Myco,143,,,,
Myco,144,326-440,,,
Myco,145,385-461,,,
Myco,146,381-464,,,
Myco,147,421-481,,,
Myco,148,37-122,253-292,,
Myco,149,263-363,,,
Myco,150,76-152,457-526,,
Myco,151,164-213,278-383,,
Myco,152,409-474,,,
Myco,153,503-579,,,
Myco,154,356-401,,,
Myco,155,430-472,,,
Myco,156,359-416,523-599,,
Myco,157,22-121,,,
Myco,158,243-342,,,
Myco,159,204-352,,,
Myco,160,275-321,416-490,,
Myco,161,395-443,,,
Myco,162,,,,
Myco,163,383-432,471-513,,
Myco,164,0-86,,,
Myco,165,413-452,,,
Myco,166,27-72,406-461,,
Myco,167,326-373,441-496,,
Myco,168,312-398,,,
Myco,169,303-384,,,
Myco,170,338-512,,,
Myco,171,0-54,,,
Myco,172,370-416,450-517,,
Myco,173,441-481,,,
Myco,174,402-452,,,
Myco,175,414-480,,,
Myco,176,358-423,,,
Myco,177,395-449,556-613,,
Myco,178,0-75,197-234,423-472,523-601
Myco,179,89-131,422-499,,
Myco,180,,,,
Myco,181,203-252,394-468,566-610,
Myco,182,320-377,382-450,,
Myco,183,272-318,438-551,,
Myco,184,220-258,,,
Myco,185,335-451,,,
Myco,186,426-492,,,
Myco,187,404-449,,,
Myco,188,172-262,295-451,,
Myco,189,,,,
Myco,190,14-123,197-293,,
Myco,191,323-436,,,
Myco,192,314-380,,,
Myco,193,552-613,,,
Myco,194,264-330,350-469,,
Myco,195,,,,
Myco,196,128-223,339-407,,
Myco,197,,,,
Myco,198,430-485,,,
Myco,199,392-454,,,
Myco,200,,,,
Myco,201,352-445,,,
Myco,202,,,,
Myco,203,361-397,,,
Myco,204,405-506,,,
Myco,205,233-273,394-488,,
Myco,206,342-390,,,
Myco,207,,,,
Myco,208,280-328,,,
Myco,209,372-501,518-597,,
Myco,210,218-255,,,
Myco,211,,,,
Myco,212,0-36,,,
Myco,213,339-379,389-446,497-608,
Myco,214,220-265,378-436,,
Myco,215,469-505,,,
Myco,216,477-604,,,
Myco,217,60-146,427-536,,
Myco,218,181-259,,,
Myco,219,0-150,,,
Myco,220,87-125,518-592,,
Myco,221,,,,
Myco,222,400-443,,,
Myco,223,,,,
Myco,224,98-149,244-323,,
Myco,225,271-307,381-419,,
Myco,226,419-462,540-600,,
Myco,227,426-477,,,
Myco,228,261-313,321-394,,
Myco,229,,,,
Myco,230,,,,
Myco,231,351-441,,,
Myco,232,395-456,,,
Myco,233,53-118,,,
Myco,234,383-529,,,
Myco,235,387-434,,,
Myco,236,573-613,,,
Myco,237,400-447,453-495,,
Myco,238,293-343,,,
Myco,239,83-146,575-613,,
Myco,240,139-188,,,
Myco,241,,,,
Myco,242,78-115,396-455,,
Myco,243,92-138,,,
Myco,244,239-297,307-454,,
Myco,245,156-204,255-326,,
Myco,246,,,,
Myco,247,389-438,,,
Myco,248,507-555,561-613,,
Myco,249,24-81,114-168,,
Myco,250,,,,
Myco,251,443-497,501-598,,
Myco,252,120-158,,,
Myco,253,433-496,,,
Myco,254,,,,
Myco,255,225-272,437-489,,
Myco,256,53-98,456-498,505-551,
Myco,257,,,,
Myco,258,313-474,516-592,,
Myco,259,194-267,,,
Myco,260,135-215,,,
Myco,261,,,,
Myco,262,188-229,377-453,,
Myco,263,254-297,392-483,,
Myco,264,338-392,,,
Myco,265,499-541,,,
Myco,266,,,,
Myco,267,245-294,332-444,,
Myco,268,,,,
Myco,269,,,,
Myco,270,507-545,,,
Myco,271,197-296,,,
Myco,272,428-498,,,
Myco,273,418-575,,,
Myco,274,563-613,,,
Myco,275,16-85,158-232,251-295,
Myco,276,322-409,,,
Myco,277,276-444,,,
Myco,278,260-324,415-453,,
Myco,279,358-432,,,
Myco,280,410-465,,,
Myco,281,230-293,462-509,,
Myco,282,12-49,384-480,,
Myco,283,,,,
Myco,284,12-78,,,
Myco,285,181-217,530-596,,
Myco,286,575-613,,,
Myco,287,316-445,,,
Myco,288,354-426,,,
Myco,289,28-110,114-151,237-274,
Myco,290,189-251,,,
Myco,291,380-451,,,
Myco,292,309-359,365-414,,
Myco,293,,,,
Myco,294,299-355,359-440,,
Myco,295,390-456,,,
Myco,296,396-447,,,
Myco,297,386-506,,,
Myco,298,343-475,,,
Myco,299,363-438,,,
Myco,300,393-480,,,
Myco,301,408-458,,,
Myco,302,307-375,479-525,,
Myco,303,,,,
Myco,304,386-429,490-534,,
Myco,305,291-341,,,
Myco,306,186-265,574-613,,
Myco,307,396-447,,,
Myco,308,337-375,422-588,,
Myco,309,414-496,,,
Myco,310,,,,
Myco,311,314-373,,,
Myco,312,398-497,,,
Myco,313,197-377,,,
Myco,314,339-505,,,
Myco,315,471-601,,,
Myco,316,59-98,,,
Myco,317,404-486,545-613,,
Myco,318,33-128,,,
Myco,319,423-466,,,
Myco,320,,,,
Myco,321,224-314,,,
Myco,322,404-455,,,
Myco,323,,,,
Myco,324,368-416,,,
Myco,325,208-260,304-393,541-583,
Myco,326,7-60,351-420,,
Myco,327,317-369,,,
Myco,328,151-227,,,
Myco,329,323-374,,,
Myco,330,111-152,,,
Myco,331,224-276,,,
Myco,332,48-133,,,
Myco,333,,,,
Myco,334,394-439,,,
Myco,335,310-405,,,
Myco,336,355-394,,,
Myco,337,361-506,,,
Myco,338,407-480,,,
Myco,339,224-288,298-340,344-390,
Myco,340,37-117,,,
Myco,341,453-505,,,
Myco,342,442-576,,,
Myco,343,354-442,,,
Myco,344,306-351,482-572,,
Myco,345,205-265,432-484,,
Myco,346,399-485,,,
Myco,347,113-222,,,
Myco,348,401-506,,,
Myco,349,389-518,,,
Myco,350,18-57,,,
Myco,351,,,,
Myco,352,315-471,,,
Myco,353,308-378,,,
Myco,354,151-219,269-380,,
Myco,355,,,,
Myco,356,235-275,,,
Myco,357,471-518,,,
Myco,358,17-57,,,
Myco,359,298-426,499-544,,
Myco,360,401-470,,,
Myco,361,465-556,,,
Myco,362,481-517,,,
Myco,363,,,,
Myco,364,,,,
Myco,365,,,,
Myco,366,410-458,,,
Myco,367,388-480,,,
Myco,368,64-121,251-324,481-530,
Myco,369,406-462,,,
Myco,370,187-288,,,
Myco,371,29-76,357-458,,
Myco,372,400-511,,,
Myco,373,20-67,202-258,,
Myco,374,,,,
Myco,375,0-54,402-445,,
Myco,376,199-286,,,
Myco,377,181-246,292-372,,
Myco,378,454-584,,,
Myco,379,397-469,,,
Myco,380,370-413,476-514,531-575,
Myco,381,,,,
Myco,382,165-214,380-444,504-607,
Myco,383,,,,
Myco,384,336-384,395-492,,
Myco,385,61-180,,,
Myco,386,,,,
Myco,387,348-486,,,
Myco,388,146-193,268-332,,
Myco,389,337-443,,,
Myco,390,215-252,374-420,,
Myco,391,74-132,203-254,,
Myco,392,373-473,,,
Myco,393,,,,
Myco,394,395-437,,,
Myco,395,43-91,420-482,,
Myco,396,151-199,,,
Myco,397,415-465,,,
Myco,398,,,,
Myco,399,15-69,385-432,,
Myco,400,,,,
Myco,401,0-131,197-274,412-476,
Myco,402,0-112,,,
Myco,403,315-375,,,
Myco,404,0-68,,,
Myco,405,86-124,267-320,,
Myco,406,230-371,,,
Myco,407,545-613,,,
Myco,408,272-327,,,
Myco,409,373-415,,,
Myco,410,235-282,452-489,,
Myco,411,74-168,305-353,,
Myco,412,436-485,,,
Myco,413,307-454,,,
Myco,414,356-426,539-578,,
Myco,415,372-423,,,
Myco,416,527-570,,,
Myco,417,368-451,,,
Myco,418,408-456,,,
Myco,419,423-462,,,
Myco,420,384-462,,,
Myco,421,,,,
Myco,422,139-186,190-268,273-315,
Myco,423,354-494,,,
Myco,424,146-253,341-395,,
Myco,425,395-433,450-523,,
Myco,426,414-456,,,
Myco,427,213-264,422-492,,
Myco,428,382-466,,,
Myco,429,15-82,,,
Myco,430,98-180,532-576,,
Myco,431,,,,
Myco,432,445-534,,,
Myco,433,378-430,,,
Myco,434,280-361,425-472,,
Myco,435,,,,
Myco,436,19-84,,,
Myco,437,51-101,223-294,,
Myco,438,131-224,296-359,,
Myco,439,396-434,,,
Myco,440,387-497,,,
Myco,441,20-60,,,
Myco,442,414-455,,,
Myco,443,100-170,,,
Myco,444,,,,
Myco,445,,,,
Myco,446,422-458,,,
Myco,447,98-180,501-580,,
Myco,448,417-460,,,
Myco,449,,,,
Myco,450,392-482,,,
Myco,451,,,,
Myco,452,172-252,257-338,,
Myco,453,430-470,,,
Myco,454,391-473,,,
Myco,455,38-113,118-177,557-610,
Myco,456,,,,
Myco,457,,,,
Myco,458,242-284,,,
Myco,459,166-284,,,
Myco,460,512-553,562-600,,
Myco,461,356-434,440-579,,
Myco,462,405-463,,,
Myco,463,339-377,443-490,540-613,
Myco,464,420-462,,,
Myco,465,244-310,,,
Myco,466,,,,
Myco,467,440-477,,,
Myco,468,389-448,,,
Myco,469,400-459,556-613,,
Myco,470,394-434,,,
Myco,471,304-343,365-468,,
Myco,472,279-437,,,
Myco,473,9-95,417-486,,
Myco,474,340-444,469-530,,
Myco,475,174-214,,,
Myco,476,65-110,209-338,,
Myco,477,298-384,,,
Myco,478,44-97,,,
Myco,479,,,,
Myco,480,,,,
Myco,481,201-274,415-480,,
Myco,482,225-303,351-469,,
Myco,483,107-240,,,
Myco,484,302-422,,,
Myco,485,,,,
Myco,486,,,,
Myco,487,163-254,,,
Myco,488,16-77,358-465,,
Myco,489,,,,
Myco,490,283-330,,,
Myco,491,397-453,519-563,,
Myco,492,196-273,,,
Myco,493,383-432,,,
Myco,494,262-362,,,
Myco,495,,,,
Myco,496,0-79,372-486,,
Myco,497,405-506,,,
Myco,498,,,,
Myco,499,37-141,,,
Myco,500,232-288,,,
Myco,501,334-390,494-562,,
Myco,502,502-613,,,
Myco,503,359-422,545-598,,
Myco,504,161-199,203-239,,
Myco,505,542-583,,,
Myco,506,515-578,,,
Myco,507,185-232,373-442,,
Myco,508,401-525,,,
Myco,509,65-102,185-238,,
Myco,510,549-604,,,
Myco,511,483-528,,,
Myco,512,,,,
Myco,513,,,,
Myco,514,228-275,,,
Myco,515,41-263,,,
Myco,516,455-499,505-563,,
Myco,517,358-424,,,
Myco,518,,,,
Myco,519,322-359,,,
Myco,520,433-473,,,
Myco,521,257-391,,,
Myco,522,227-310,445-506,,
Myco,523,412-593,,,
Myco,524,558-613,,,
Myco,525,14-130,432-526,532-601,
Myco,526,167-214,407-445,,
Myco,527,405-458,,,
Myco,528,299-347,,,
Myco,529,190-243,320-446,,
Myco,530,449-496,,,
Myco,531,59-115,,,
Myco,532,350-455,461-546,569-613,
Myco,533,289-342,394-454,,
Myco,534,161-236,,,
Myco,535,0-59,,,
Myco,536,0-66,,,
Myco,537,177-261,324-379,387-427,
Myco,538,43-112,244-309,405-445,
Myco,539,398-464,,,
Myco,540,204-269,,,
Myco,541,251-436,,,
Myco,542,26-95,499-600,,
Myco,543,374-430,,,
Myco,544,88-143,163-226,,
Myco,545,152-198,326-417,,
Myco,546,363-485,,,
Myco,547,370-446,,,
Myco,548,,,,
Myco,549,321-490,,,
Myco,550,570-613,,,
Myco,551,321-364,368-521,,
Myco,552,185-240,312-355,400-460,
Myco,553,414-458,,,
Myco,554,,,,
Myco,555,286-414,426-463,,
Myco,556,5-64,,,
Myco,557,377-449,,,
Myco,558,276-464,,,
Myco,559,262-298,356-416,420-515,
Myco,560,,,,
Myco,561,105-159,238-315,467-511,
Myco,562,,,,
Myco,563,0-87,,,
Myco,564,412-456,,,
Myco,565,370-484,,,
Myco,566,383-427,450-504,,
Myco,567,406-458,551-613,,
Myco,568,249-302,,,
Myco,569,370-490,,,
Myco,570,468-554,,,
Myco,571,382-454,561-601,,
Myco,572,125-198,,,
Myco,573,216-265,357-477,570-613,
Myco,574,0-48,,,
Myco,575,446-589,,,
Myco,576,70-110,567-612,,
Myco,577,360-457,,,
Myco,578,301-366,,,
Myco,579,277-336,343-417,,
Myco,580,,,,
Myco,581,0-55,67-146,,
Myco,582,,,,
Myco,583,519-585,,,
Myco,584,442-516,,,
Myco,585,374-450,,,
Myco,586,448-496,521-607,,
Myco,587,,,,
Myco,588,395-472,,,
Myco,589,403-472,,,
Myco,590,,,,
Myco,591,44-83,,,
Myco,592,,,,
Myco,593,186-223,308-383,400-437,
Myco,594,0-46,393-452,,
Myco,595,419-510,,,
Myco,596,,,,
Myco,597,375-461,473-521,,
Myco,598,334-400,405-470,,
Myco,599,,,,
Myco,600,516-593,,,
Myco,601,69-117,139-202,,
Myco,602,284-350,431-468,488-548,
Myco,603,221-285,394-450,,
Myco,604,,,,
Myco,605,298-419,,,
Myco,606,,,,
Myco,607,,,,
Myco,608,,,,
Myco,609,298-352,,,
Myco,610,262-345,351-541,,
Myco,611,98-284,,,
Myco,612,403-459,,,
Myco,613,443-485,544-597,,
Myco,614,439-492,,,
Myco,615,214-311,397-465,,
Myco,616,420-474,,,
Myco,617,134-184,,,
Myco,618,,,,
Myco,619,37-102,435-473,,
Myco,620,,,,
Myco,621,0-142,447-519,,
Myco,622,406-488,,,
Myco,623,,,,
Myco,624,422-534,,,
Myco,625,89-145,426-492,,
Myco,626,,,,
Myco,627,160-222,324-438,,
Myco,628,117-185,244-347,,
Myco,629,,,,
Myco,630,,,,
Myco,631,329-399,,,
Myco,632,69-140,242-282,,
Myco,633,388-432,,,
Myco,634,394-569,,,
Myco,635,311-358,,,
Myco,636,207-313,,,
Myco,637,120-171,265-320,,
Myco,638,298-340,416-506,,
Myco,639,379-450,,,
Myco,640,406-468,,,
Myco,641,370-416,480-529,,
Myco,642,,,,
Myco,643,395-441,,,
Myco,644,229-295,,,
Myco,645,0-44,325-427,,
Myco,646,351-422,,,
Myco,647,256-316,,,
Myco,648,0-47,54-92,118-154,
Myco,649,271-317,,,
Myco,650,184-273,288-441,,
Myco,651,366-443,,,
Myco,652,,,,
Myco,653,388-428,434-470,573-613,
Myco,654,344-380,,,
Myco,655,249-307,,,
Myco,656,,,,
Myco,657,571-613,,,
Myco,658,251-321,401-439,,
Myco,659,413-472,,,
Myco,660,357-449,,,
Myco,661,375-441,,,
Myco,662,366-426,,,
Myco,663,,,,
Myco,664,383-455,,,
Myco,665,319-383,403-440,,
Myco,666,62-155,234-305,,
Myco,667,212-286,322-404,,
Myco,668,,,,
Myco,669,,,,
Myco,670,156-253,,,
Myco,671,377-476,,,
Myco,672,340-411,,,
Myco,673,,,,
Myco,674,0-66,,,
Myco,675,374-462,,,
Myco,676,65-113,408-461,,
Myco,677,428-499,,,
Myco,678,354-394,520-613,,
Myco,679,257-310,,,
Myco,680,278-457,,,
Myco,681,33-74,572-613,,
Myco,682,10-92,507-586,,
Myco,683,123-189,523-563,,
Myco,684,8-56,,,
Myco,685,380-457,,,
Myco,686,415-462,523-569,,
Myco,687,,,,
Myco,688,386-433,506-609,,
Myco,689,413-613,,,
Myco,690,394-432,444-482,,
Myco,691,164-238,,,
Myco,692,252-389,401-440,,
Myco,693,391-485,531-576,,
Myco,694,,,,
Myco,695,409-447,,,
Myco,696,393-440,,,
Myco,697,78-137,207-247,291-350,
Myco,698,,,,
Myco,699,414-450,539-586,,
Myco,700,,,,
Myco,701,309-515,,,
Myco,702,396-471,,,
Myco,703,80-119,424-462,,
Myco,704,426-466,510-587,,
Myco,705,419-457,,,
Myco,706,451-513,,,
Myco,707,273-351,,,
Myco,708,454-546,554-595,,
Myco,709,81-118,,,
Myco,710,350-446,,,
Myco,711,418-454,,,
Myco,712,436-527,,,
Myco,713,41-126,407-470,,
Myco,714,198-250,,,
Myco,715,97-140,311-368,,
Myco,716,159-222,227-305,,
Myco,717,267-313,379-438,,
Myco,718,120-170,,,
Myco,719,398-489,,,
Myco,720,281-319,428-505,,
Myco,721,,,,
Myco,722,154-200,481-517,,
Myco,723,209-255,260-298,416-465,
Myco,724,,,,
Myco,725,232-315,,,
Myco,726,,,,
Myco,727,317-367,409-507,,
Myco,728,442-500,534-583,,
Myco,729,315-463,,,
Myco,730,,,,
Myco,731,460-501,,,
Myco,732,,,,
Myco,733,0-56,,,
Myco,734,0-119,431-471,,
Myco,735,,,,
Myco,736,384-459,,,
Myco,737,402-464,,,
Myco,738,479-563,,,
Myco,739,,,,
Myco,740,144-286,308-423,,
Myco,741,536-600,,,
Myco,742,340-385,404-481,,
Myco,743,294-361,,,
Myco,744,405-451,,,
Myco,745,401-452,,,
Myco,746,350-451,,,
Myco,747,,,,
Myco,748,367-419,433-492,,
Myco,749,52-145,426-472,,
Myco,750,419-468,,,
Myco,751,379-453,,,
Myco,752,316-354,,,
Myco,753,321-453,,,
Myco,754,361-436,,,
Myco,755,86-175,,,
Myco,756,14-81,207-271,,
Myco,757,172-231,265-339,,
Myco,758,,,,
Myco,759,314-389,,,
Myco,760,,,,
Myco,761,272-350,,,
Myco,762,412-456,,,
Myco,763,316-362,,,
Myco,764,36-75,405-455,,
Myco,765,284-332,437-485,,
Myco,766,346-413,,,
Myco,767,176-219,,,
Myco,768,324-406,,,
Myco,769,,,,
Myco,770,391-508,,,
Myco,771,412-510,,,
Myco,772,240-281,,,
Myco,773,,,,
Myco,774,,,,
Myco,775,132-208,284-348,,
Myco,776,,,,
Myco,777,,,,
Myco,778,191-342,,,
Myco,779,,,,
Myco,780,521-568,,,
Myco,781,,,,
Myco,782,391-487,,,
Myco,783,368-418,,,
Myco,784,466-513,,,
Myco,785,449-556,,,
Myco,786,,,,
Myco,787,,,,
Myco,788,471-507,,,
Myco,789,,,,
Myco,790,211-366,373-481,,
Myco,791,,,,
Myco,792,0-85,366-409,,
Myco,793,478-611,,,
Myco,794,377-426,,,
Myco,795,427-514,,,
Myco,796,368-444,,,
Myco,797,,,,
Myco,798,305-362,,,
Myco,799,66-157,438-481,,
Myco,800,392-470,531-612,,
Myco,801,155-210,396-434,,
Myco,802,358-471,521-562,,
Myco,803,205-289,437-477,,
Myco,804,294-342,,,
Myco,805,317-412,,,
Myco,806,164-213,,,
Myco,807,,,,
Myco,808,0-84,438-519,,
Myco,809,408-454,,,
Myco,810,290-392,,,
Myco,811,62-99,406-568,,
Myco,812,282-348,,,
Myco,813,87-184,492-576,,
Myco,814,386-463,,,
Myco,815,413-507,,,
Myco,816,321-363,379-471,,
Myco,817,27-106,,,
Myco,818,331-428,434-473,515-588,
Myco,819,270-405,,,
Myco,820,231-299,383-430,,
Myco,821,189-228,360-436,,
Myco,822,423-488,,,
Myco,823,,,,
Myco,824,301-342,369-520,,
Myco,825,,,,
Myco,826,11-71,391-473,,
Myco,827,173-295,,,
Myco,828,23-83,560-613,,
Myco,829,327-370,438-536,,
Myco,830,355-475,,,
Myco,831,278-325,,,
Myco,832,233-273,,,
Myco,833,440-518,,,
Myco,834,449-523,,,
Myco,835,372-483,,,
Myco,836,273-323,,,
Myco,837,134-190,283-358,,
Myco,838,411-449,,,
Myco,839,229-435,,,
Myco,840,0-50,407-469,,
Myco,841,404-491,,,
Myco,842,379-447,,,
Myco,843,262-323,,,
Myco,844,287-352,381-512,,
Myco,845,1-84,486-532,,
Myco,846,24-69,256-303,,
Myco,847,463-531,,,
Myco,848,368-451,,,
Myco,849,26-112,552-613,,
Myco,850,180-264,387-459,,
Myco,851,52-97,,,
Myco,852,340-447,521-565,,
Myco,853,22-138,502-602,,
Myco,854,91-152,,,
Myco,855,379-416,463-576,,
Myco,856,472-567,,,
Myco,857,312-408,527-591,,
Myco,858,360-480,,,
Myco,859,369-500,,,
Myco,860,355-457,,,
Myco,861,409-513,,,
Myco,862,176-332,,,
Myco,863,,,,
Myco,864,257-324,417-493,,
Myco,865,253-317,341-377,,
Myco,866,,,,
Myco,867,318-363,448-488,,
Myco,868,538-613,,,
Myco,869,300-372,,,
Myco,870,308-345,370-417,,
Myco,871,160-204,333-439,,
Myco,872,503-547,,,
Myco,873,519-587,,,
Myco,874,423-485,,,
Myco,875,,,,
Myco,876,420-488,,,
Myco,877,266-326,435-500,,
Myco,878,,,,
Myco,879,,,,
Myco,880,66-134,,,
Myco,881,221-276,557-613,,
Myco,882,,,,
Myco,883,268-340,,,
Myco,884,395-506,,,
Myco,885,,,,
Myco,886,,,,
Myco,887,411-518,,,
Myco,888,414-492,548-613,,
Myco,889,370-486,,,
Myco,890,,,,
Myco,891,,,,
Myco,892,334-393,,,
Myco,893,,,,
Myco,894,533-597,,,
Myco,895,,,,
Myco,896,234-393,446-509,,
Myco,897,418-486,,,
Myco,898,30-128,162-226,,
Myco,899,,,,
Myco,900,459-497,,,
Myco,901,379-424,432-471,,
Myco,902,310-377,,,
Myco,903,,,,
Myco,904,77-134,,,
Myco,905,23-63,344-431,,
Myco,906,57-168,517-613,,
Myco,907,,,,
Myco,908,61-139,556-613,,
Myco,909,299-338,477-531,,
Myco,910,412-469,502-550,,
Myco,911,422-507,,,
Myco,912,197-251,,,
Myco,913,298-339,405-465,471-520,
Myco,914,350-453,534-613,,
Myco,915,374-438,,,
Myco,916,395-455,,,
Myco,917,,,,
Myco,918,559-612,,,
Myco,919,53-96,226-332,409-467,
Myco,920,430-474,,,
Myco,921,,,,
Myco,922,305-348,417-456,,
Myco,923,141-229,,,
Myco,924,,,,
Myco,925,,,,
Myco,926,403-450,,,
Myco,927,,,,
Myco,928,57-104,401-455,,
Myco,929,423-491,,,
Myco,930,,,,
Myco,931,399-445,451-512,,
Myco,932,170-212,,,
Myco,933,466-582,,,
Myco,934,375-484,,,
Myco,935,,,,
Myco,936,87-170,572-610,,
Myco,937,33-72,430-466,,
Myco,938,,,,
Myco,939,366-438,,,
Myco,940,129-170,306-394,,
Myco,941,445-604,,,
Myco,942,260-329,397-472,,
Myco,943,,,,
Myco,944,190-254,535-589,,
Myco,945,198-273,353-441,,
Myco,946,0-50,364-404,,
Myco,947,438-493,,,
Myco,948,428-489,,,
Myco,949,549-588,,,
Myco,950,368-405,,,
Myco,951,425-482,,,
Myco,952,144-187,304-404,468-520,
Myco,953,306-376,,,
Myco,954,413-465,,,
Myco,955,360-458,572-613,,
Myco,956,116-180,244-300,,
Myco,957,252-296,,,
Myco,958,0-51,,,
Myco,959,47-129,277-324,431-467,
Myco,960,382-456,,,
Myco,961,263-461,,,
Myco,962,7-90,394-430,,
Myco,963,309-379,,,
Myco,964,293-383,502-559,,
Myco,965,560-613,,,
Myco,966,218-267,,,
Myco,967,279-336,,,
Myco,968,,,,
Myco,969,493-538,,,
Myco,970,3-62,,,
Myco,971,,,,
Myco,972,382-449,,,
Myco,973,430-545,,,
Myco,974,300-345,432-550,,
Myco,975,82-151,295-361,508-574,
Myco,976,298-354,412-482,,
Myco,977,364-484,,,
Myco,978,,,,
Myco,979,309-359,,,
Myco,980,360-406,442-495,,
Myco,981,,,,
Myco,982,333-459,,,
Myco,983,369-441,,,
Myco,984,,,,
Myco,985,,,,
Myco,986,274-323,,,
Myco,987,406-488,,,
Myco,988,232-313,329-366,436-496,
Myco,989,,,,
Myco,990,422-514,,,
Myco,991,,,,
Myco,992,,,,
Myco,993,241-281,423-500,,
Myco,994,372-478,,,
Myco,995,51-87,388-445,,
Myco,996,,,,
Myco,997,57-112,393-453,,
Myco,998,,,,
Myco,999,,,,
Myco,1000,133-172,458-549,,
Myco,1001,7-80,,,
Myco,1002,421-520,,,
Myco,1003,58-121,402-444,,
Myco,1004,386-434,,,
Myco,1005,368-404,,,
Myco,1006,367-447,,,
Myco,1007,422-535,,,
Myco,1008,43-107,426-482,,
Myco,1009,6-92,131-211,,
Myco,1010,424-474,,,
Myco,1011,50-97,515-551,557-602,
Myco,1012,540-577,,,
