Organism,Seq,Positions,,,
Haloferax,88,390-478,,,
Haloferax,89,154-236,543-598,,
Haloferax,90,47-120,227-293,,
Haloferax,91,303-452,,,
Haloferax,92,438-537,,,
Haloferax,93,342-424,443-501,550-599,
Haloferax,94,314-353,366-462,,
Haloferax,95,363-427,,,
Haloferax,96,410-452,,,
Haloferax,97,384-460,,,
Haloferax,98,51-91,402-452,,
Haloferax,99,366-469,,,
Haloferax,100,307-359,,,
Haloferax,101,280-362,,,
Haloferax,102,,,,
Haloferax,103,415-513,571-613,,
Haloferax,104,377-431,,,
Haloferax,105,391-486,,,
Haloferax,106,250-297,368-429,,
Haloferax,107,,,,
Haloferax,108,166-217,357-433,,
Haloferax,109,0-88,,,
Haloferax,110,113-153,290-334,,
Haloferax,111,331-402,406-464,,
Haloferax,112,184-220,343-438,,
Haloferax,113,,,,
Haloferax,114,376-433,,,
Haloferax,115,401-458,,,
Haloferax,116,227-271,435-494,,
Haloferax,117,273-322,437-496,,
Haloferax,118,377-445,,,
Haloferax,119,209-260,407-460,,
Haloferax,120,400-500,,,
Haloferax,121,32-75,384-459,,
Haloferax,122,111-351,,,
Haloferax,123,404-458,,,
Haloferax,124,399-455,,,
Haloferax,125,23-85,,,
Haloferax,126,,,,
Haloferax,127,,,,
Haloferax,128,424-499,,,
Haloferax,129,122-159,,,
Haloferax,130,201-331,413-460,,
Haloferax,131,371-473,,,
Haloferax,132,,,,
Haloferax,133,377-464,,,
Haloferax,134,,,,
Haloferax,135,381-466,,,
Haloferax,136,,,,
Haloferax,137,,,,
Haloferax,138,335-408,,,
Haloferax,139,318-393,,,
Haloferax,140,375-431,568-613,,
Haloferax,141,516-592,,,
Haloferax,142,,,,
Haloferax,143,288-433,,,
Haloferax,144,93-138,,,
Haloferax,145,304-419,,,
Haloferax,146,400-459,,,
Haloferax,147,405-492,496-535,,
Haloferax,148,357-394,,,
Haloferax,149,256-435,,,
Haloferax,150,211-259,413-457,,
Haloferax,151,177-301,,,
Haloferax,152,235-341,385-428,445-503,
Haloferax,153,354-444,,,
Haloferax,154,381-446,,,
Haloferax,155,,,,
Haloferax,156,522-594,,,
Haloferax,157,311-374,,,
Haloferax,158,352-453,462-613,,
Haloferax,159,394-435,,,
Haloferax,160,374-459,,,
Haloferax,161,293-407,,,
Haloferax,162,387-458,,,
Haloferax,163,330-584,,,
Haloferax,164,410-458,,,
Haloferax,165,179-236,,,
Haloferax,166,263-318,,,
Haloferax,167,400-486,,,
Haloferax,168,269-458,,,
Haloferax,169,169-246,,,
Haloferax,170,11-59,357-423,444-515,
Haloferax,171,456-495,,,
Haloferax,172,174-211,410-453,,
Haloferax,173,281-348,,,
Haloferax,174,390-428,,,
Haloferax,175,230-332,351-509,,
Haloferax,176,206-276,412-485,571-613,
Haloferax,177,281-344,,,
Haloferax,178,480-571,,,
Haloferax,179,,,,
Haloferax,180,339-452,,,
Haloferax,181,268-445,498-545,,
Haloferax,182,,,,
Haloferax,183,143-220,331-422,,
Haloferax,184,398-569,,,
Haloferax,185,132-182,,,
Haloferax,186,403-452,,,
Haloferax,187,411-501,,,
Haloferax,188,378-469,,,
Haloferax,189,386-442,,,
Haloferax,190,27-114,244-306,,
Haloferax,191,287-337,497-539,,
Haloferax,192,268-341,460-547,,
Haloferax,193,315-421,,,
Haloferax,194,388-450,,,
Haloferax,195,326-430,,,
Haloferax,196,346-451,,,
Haloferax,197,193-261,382-461,,
Haloferax,198,436-527,,,
Haloferax,199,361-427,535-584,,
Haloferax,200,282-340,402-493,,
Haloferax,201,412-466,,,
Haloferax,202,242-308,,,
Haloferax,203,382-490,,,
Haloferax,204,405-453,,,
Haloferax,205,145-405,,,
Haloferax,206,323-451,,,
Haloferax,207,194-235,402-473,,
Haloferax,208,350-394,432-469,,
Haloferax,209,379-454,,,
Haloferax,210,283-320,425-461,,
Haloferax,211,386-453,,,
Haloferax,212,282-392,,,
Haloferax,213,401-454,,,
Haloferax,214,,,,
Haloferax,215,317-362,370-488,,
Haloferax,216,,,,
Haloferax,217,160-240,317-431,,
Haloferax,218,,,,
Haloferax,219,0-43,,,
Haloferax,220,304-539,,,
Haloferax,221,63-104,139-255,,
Haloferax,222,,,,
Haloferax,223,,,,
Haloferax,224,418-486,,,
Haloferax,225,110-171,278-336,,
Haloferax,226,103-263,,,
Haloferax,227,172-260,,,
Haloferax,228,,,,
Haloferax,229,363-452,,,
Haloferax,230,339-427,,,
Haloferax,231,338-452,,,
Haloferax,232,270-340,,,
Haloferax,233,401-477,,,
Haloferax,234,255-335,379-454,,
Haloferax,235,236-413,423-464,,
Haloferax,236,406-492,,,
Haloferax,237,384-461,,,
Haloferax,238,400-441,,,
Haloferax,239,383-447,,,
Haloferax,240,243-293,366-476,,
Haloferax,241,380-462,,,
Haloferax,242,302-344,349-397,402-477,
Haloferax,243,377-457,,,
Haloferax,244,577-613,,,
Haloferax,245,293-364,,,
Haloferax,246,283-430,,,
Haloferax,247,226-280,409-468,,
Haloferax,248,263-365,,,
Haloferax,249,405-464,,,
Haloferax,250,289-366,,,
Haloferax,251,305-449,,,
Haloferax,252,304-347,389-425,,
Haloferax,253,201-241,,,
Haloferax,254,,,,
Haloferax,255,400-443,,,
Haloferax,256,284-463,,,
Haloferax,257,,,,
Haloferax,258,411-482,,,
Haloferax,259,375-429,,,
Haloferax,260,388-550,,,
Haloferax,261,,,,
Haloferax,262,306-494,,,
Haloferax,263,266-325,,,
Haloferax,264,,,,
Haloferax,265,382-462,,,
Haloferax,266,372-467,,,
Haloferax,267,292-430,,,
Haloferax,268,371-441,,,
Haloferax,269,402-613,,,
Haloferax,270,373-429,,,
Haloferax,271,254-401,,,
Haloferax,272,378-426,,,
Haloferax,273,574-613,,,
Haloferax,274,342-465,,,
Haloferax,275,30-87,,,
Haloferax,276,270-331,,,
Haloferax,277,383-443,,,
Haloferax,278,,,,
Haloferax,279,382-470,,,
Haloferax,280,376-500,,,
Haloferax,281,440-527,,,
Haloferax,282,361-456,,,
Haloferax,283,398-444,471-510,524-572,
Haloferax,284,165-291,,,
Haloferax,285,325-460,,,
Haloferax,286,382-446,,,
Haloferax,287,410-467,,,
Haloferax,288,,,,
Haloferax,289,271-412,,,
Haloferax,290,388-453,,,
Haloferax,291,255-304,,,
Haloferax,292,404-467,,,
Haloferax,293,257-296,,,
Haloferax,294,397-460,,,
Haloferax,295,442-483,,,
Haloferax,296,190-274,280-316,365-454,
Haloferax,297,80-118,146-337,,
Haloferax,298,398-451,,,
Haloferax,299,349-445,,,
Haloferax,300,281-334,382-468,473-514,
Haloferax,301,214-427,,,
Haloferax,302,253-302,380-483,,
Haloferax,303,,,,
Haloferax,304,,,,
Haloferax,305,192-342,,,
Haloferax,306,423-504,,,
Haloferax,307,218-354,358-485,,
Haloferax,308,245-350,373-460,,
Haloferax,309,413-457,511-568,,
Haloferax,310,224-272,324-373,377-472,
Haloferax,311,355-430,434-491,,
Haloferax,312,299-368,,,
Haloferax,313,2-76,,,
Haloferax,314,340-427,,,
Haloferax,315,,,,
Haloferax,316,306-350,,,
Haloferax,317,183-314,405-462,,
Haloferax,318,370-472,,,
Haloferax,319,,,,
Haloferax,320,277-373,378-417,,
Haloferax,321,289-393,404-463,,
Haloferax,322,322-408,,,
Haloferax,323,273-323,467-507,,
Haloferax,324,0-55,336-389,405-542,
Haloferax,325,,,,
Haloferax,326,400-470,,,
Haloferax,327,421-466,,,
Haloferax,328,320-358,430-484,,
Haloferax,329,,,,
Haloferax,330,228-307,390-427,,
Haloferax,331,,,,
Haloferax,332,24-96,,,
Haloferax,333,,,,
Haloferax,334,0-91,379-430,,
Haloferax,335,0-79,185-232,,
Haloferax,336,379-441,,,
Haloferax,337,51-89,241-319,382-450,455-491
Haloferax,338,279-335,414-488,,
Haloferax,339,297-336,381-464,,
Haloferax,340,202-296,304-397,,
Haloferax,341,199-301,,,
Haloferax,342,192-280,,,
Haloferax,343,370-455,,,
Haloferax,344,342-427,,,
Haloferax,345,37-89,,,
Haloferax,346,413-485,,,
Haloferax,347,383-496,536-601,,
Haloferax,348,368-517,,,
Haloferax,349,276-315,,,
Haloferax,350,8-50,337-418,,
Haloferax,351,10-54,430-469,474-540,
Haloferax,352,142-207,271-319,,
Haloferax,353,283-562,,,
Haloferax,354,364-501,,,
Haloferax,355,402-464,,,
Haloferax,356,128-231,241-298,,
Haloferax,357,398-461,492-568,,
Haloferax,358,206-242,417-485,563-607,
Haloferax,359,330-453,525-593,,
Haloferax,360,13-53,,,
Haloferax,361,,,,
Haloferax,362,439-487,,,
Haloferax,363,389-600,,,
Haloferax,364,378-452,,,
Haloferax,365,282-372,,,
Haloferax,366,345-447,,,
Haloferax,367,,,,
Haloferax,368,328-379,,,
Haloferax,369,,,,
Haloferax,370,375-447,,,
Haloferax,371,,,,
Haloferax,372,378-429,562-613,,
Haloferax,373,293-447,,,
Haloferax,374,381-437,,,
Haloferax,375,168-261,408-447,,
Haloferax,376,,,,
Haloferax,377,395-440,,,
Haloferax,378,186-227,233-292,380-417,
Haloferax,379,374-450,,,
Haloferax,380,201-256,396-462,,
Haloferax,381,,,,
Haloferax,382,362-428,,,
Haloferax,383,,,,
Haloferax,384,118-154,,,
Haloferax,385,412-459,,,
Haloferax,386,,,,
Haloferax,387,369-451,,,
Haloferax,388,401-457,543-584,,
Haloferax,389,397-456,,,
Haloferax,390,400-485,,,
Haloferax,391,164-227,,,
Haloferax,392,407-468,,,
Haloferax,393,382-451,,,
Haloferax,394,169-337,,,
Haloferax,395,,,,
Haloferax,396,,,,
Haloferax,397,435-524,,,
Haloferax,398,262-330,421-465,,
Haloferax,399,254-314,387-522,,
Haloferax,400,,,,
Haloferax,401,323-448,,,
Haloferax,402,386-459,,,
Haloferax,403,205-260,335-446,,
Haloferax,404,392-451,,,
Haloferax,405,,,,
Haloferax,406,403-449,,,
Haloferax,407,,,,
Haloferax,408,51-122,133-198,,
Haloferax,409,355-434,438-484,,
Haloferax,410,366-485,515-570,,
Haloferax,411,0-144,,,
Haloferax,412,296-374,419-479,518-555,
Haloferax,413,83-127,510-548,,
Haloferax,414,374-438,490-538,,
Haloferax,415,0-47,211-248,383-426,431-478
Haloferax,416,,,,
Haloferax,417,373-456,,,
Haloferax,418,21-57,73-129,146-225,
Haloferax,419,530-586,,,
Haloferax,420,204-308,,,
Haloferax,421,,,,
Haloferax,422,462-516,,,
Haloferax,423,136-303,,,
Haloferax,424,186-319,,,
Haloferax,425,291-453,,,
Haloferax,426,387-444,,,
Haloferax,427,20-56,376-423,,
Haloferax,428,193-334,,,
Haloferax,429,436-484,,,
Haloferax,430,378-458,,,
Haloferax,431,200-293,,,
Haloferax,432,,,,
Haloferax,433,293-381,,,
Haloferax,434,456-505,,,
Haloferax,435,,,,
Haloferax,436,,,,
Haloferax,437,177-355,378-456,,
Haloferax,438,265-318,,,
Haloferax,439,406-461,,,
Haloferax,440,143-378,,,
Haloferax,441,0-83,,,
Haloferax,442,265-314,340-391,,
Haloferax,443,268-330,,,
Haloferax,444,0-58,416-477,,
Haloferax,445,155-345,,,
Haloferax,446,45-93,405-463,,
Haloferax,447,165-202,,,
Haloferax,448,61-108,,,
Haloferax,449,409-502,,,
Haloferax,450,339-384,,,
Haloferax,451,382-484,570-613,,
Haloferax,452,270-344,,,
Haloferax,453,413-460,,,
Haloferax,454,,,,
Haloferax,455,171-404,,,
Haloferax,456,257-308,405-460,,
Haloferax,457,394-456,,,
Haloferax,458,381-417,,,
Haloferax,459,358-398,440-493,,
Haloferax,460,369-443,,,
Haloferax,461,413-504,,,
Haloferax,462,279-341,,,
Haloferax,463,,,,
Haloferax,464,358-476,,,
Haloferax,465,254-307,,,
Haloferax,466,433-571,,,
Haloferax,467,,,,
Haloferax,468,368-434,,,
Haloferax,469,256-372,378-456,,
Haloferax,470,383-422,508-548,,
Haloferax,471,143-232,,,
Haloferax,472,339-442,,,
Haloferax,473,345-424,,,
Haloferax,474,,,,
Haloferax,475,121-178,196-326,,
Haloferax,476,418-613,,,
Haloferax,477,,,,
Haloferax,478,267-337,348-428,,
Haloferax,479,380-424,454-520,,
Haloferax,480,,,,
Haloferax,481,429-491,,,
Haloferax,482,395-433,,,
Haloferax,483,398-461,,,
Haloferax,484,392-454,,,
Haloferax,485,252-356,452-515,,
Haloferax,486,,,,
Haloferax,487,294-396,,,
Haloferax,488,378-457,,,
Haloferax,489,332-477,,,
Haloferax,490,294-350,,,
Haloferax,491,282-322,,,
Haloferax,492,409-456,,,
Haloferax,493,69-128,480-585,,
Haloferax,494,403-456,,,
Haloferax,495,567-613,,,
Haloferax,496,298-453,,,
Haloferax,497,216-267,402-472,,
Haloferax,498,,,,
Haloferax,499,247-326,,,
Haloferax,500,368-408,,,
Haloferax,501,256-330,397-460,,
Haloferax,502,,,,
Haloferax,503,,,,
Haloferax,504,307-351,,,
Haloferax,505,341-451,,,
Haloferax,506,386-507,,,
Haloferax,507,0-42,,,
Haloferax,508,266-335,416-458,,
Haloferax,509,70-125,435-489,,
Haloferax,510,,,,
Haloferax,511,533-613,,,
Haloferax,512,109-243,350-388,,
Haloferax,513,393-445,,,
Haloferax,514,78-122,236-319,,
Haloferax,515,56-121,402-446,,
Haloferax,516,211-279,406-450,,
Haloferax,517,380-429,,,
Haloferax,518,401-458,,,
Haloferax,519,273-376,,,
Haloferax,520,401-447,,,
Haloferax,521,246-357,,,
Haloferax,522,180-317,383-429,,
Haloferax,523,164-286,,,
Haloferax,524,370-594,,,
Haloferax,525,472-513,,,
Haloferax,526,,,,
Haloferax,527,373-514,,,
Haloferax,528,,,,
Haloferax,529,415-521,,,
Haloferax,530,15-97,399-451,,
Haloferax,531,47-116,397-452,,
Haloferax,532,536-582,,,
Haloferax,533,385-448,,,
Haloferax,534,256-344,,,
Haloferax,535,405-473,,,
Haloferax,536,231-331,,,
Haloferax,537,,,,
Haloferax,538,407-446,,,
Haloferax,539,529-583,,,
Haloferax,540,,,,
Haloferax,541,379-460,,,
Haloferax,542,,,,
Haloferax,543,543-583,,,
Haloferax,544,180-231,536-576,,
Haloferax,545,388-486,,,
Haloferax,546,433-539,,,
Haloferax,547,391-498,,,
Haloferax,548,,,,
Haloferax,549,232-305,,,
Haloferax,550,379-426,,,
Haloferax,551,335-515,525-575,,
Haloferax,552,160-247,367-439,,
Haloferax,553,,,,
Haloferax,554,,,,
Haloferax,555,,,,
Haloferax,556,386-478,529-578,,
Haloferax,557,357-461,,,
Haloferax,558,422-479,,,
Haloferax,559,,,,
Haloferax,560,305-357,,,
Haloferax,561,0-53,,,
Haloferax,562,365-423,531-596,,
Haloferax,563,7-59,414-469,,
Haloferax,564,206-303,395-439,,
Haloferax,565,233-445,,,
Haloferax,566,295-350,,,
Haloferax,567,252-334,356-429,,
Haloferax,568,328-396,,,
Haloferax,569,,,,
Haloferax,570,298-382,,,
Haloferax,571,,,,
Haloferax,572,274-317,391-521,,
Haloferax,573,402-460,,,
Haloferax,574,,,,
Haloferax,575,395-473,,,
Haloferax,576,364-426,,,
Haloferax,577,406-444,,,
Haloferax,578,,,,
Haloferax,579,197-265,,,
Haloferax,580,299-466,,,
Haloferax,581,,,,
Haloferax,582,286-339,395-468,,
Haloferax,583,41-123,262-311,431-499,
Haloferax,584,437-500,,,
Haloferax,585,279-344,416-464,,
Haloferax,586,,,,
Haloferax,587,378-450,,,
Haloferax,588,8-73,368-490,,
Haloferax,589,407-446,,,
Haloferax,590,381-458,,,
Haloferax,591,430-518,,,
Haloferax,592,413-535,567-613,,
Haloferax,593,283-363,,,
Haloferax,594,408-452,,,
Haloferax,595,460-523,574-613,,
Haloferax,596,382-431,,,
Haloferax,597,0-38,56-125,406-456,
Haloferax,598,389-430,,,
Haloferax,599,431-472,563-613,,
Haloferax,600,381-499,,,
Haloferax,601,166-246,,,
Haloferax,602,149-392,,,
Haloferax,603,402-458,,,
Haloferax,604,,,,
Haloferax,605,,,,
Haloferax,606,,,,
Haloferax,607,,,,
Haloferax,608,431-521,527-575,,
Haloferax,609,378-534,,,
Haloferax,610,408-465,,,
Haloferax,611,112-155,436-487,,
Haloferax,612,375-501,,,
Haloferax,613,,,,
Haloferax,614,394-445,,,
Haloferax,615,359-422,,,
Haloferax,616,405-462,,,
Haloferax,617,399-459,,,
Haloferax,618,353-431,,,
Haloferax,619,,,,
Haloferax,620,410-472,,,
Haloferax,621,,,,
Haloferax,622,357-484,,,
Haloferax,623,363-429,,,
Haloferax,624,329-385,,,
Haloferax,625,296-396,402-460,,
Haloferax,626,369-459,,,
Haloferax,627,262-332,348-484,,
Haloferax,628,364-431,,,
Haloferax,629,,,,
Haloferax,630,375-475,,,
Haloferax,631,408-474,,,
Haloferax,632,373-457,,,
Haloferax,633,187-223,228-271,343-439,
Haloferax,634,416-474,,,
Haloferax,635,0-78,,,
Haloferax,636,244-291,398-456,,
Haloferax,637,331-460,,,
Haloferax,638,21-84,403-457,,
Haloferax,639,223-272,383-439,,
Haloferax,640,560-613,,,
Haloferax,641,272-325,397-435,,
Haloferax,642,398-444,,,
Haloferax,643,440-508,,,
Haloferax,644,326-380,,,
Haloferax,645,351-432,,,
Haloferax,646,187-271,380-421,,
Haloferax,647,31-73,,,
Haloferax,648,392-454,,,
Haloferax,649,383-449,468-526,,
Haloferax,650,404-441,,,
Haloferax,651,226-427,,,
Haloferax,652,193-237,249-285,422-472,
Haloferax,653,,,,
Haloferax,654,11-50,419-456,,
Haloferax,655,399-452,520-564,,
Haloferax,656,270-313,418-504,,
Haloferax,657,234-282,368-464,,
Haloferax,658,415-472,,,
Haloferax,659,,,,
Haloferax,660,373-466,,,
Haloferax,661,407-463,,,
Haloferax,662,235-278,,,
Haloferax,663,136-188,,,
Haloferax,664,21-120,150-190,478-607,
Haloferax,665,,,,
Haloferax,666,90-129,,,
Haloferax,667,354-402,526-595,,
Haloferax,668,178-226,396-453,,
Haloferax,669,376-464,,,
Haloferax,670,151-422,,,
Haloferax,671,374-450,,,
Haloferax,672,403-456,530-601,,
Haloferax,673,,,,
Haloferax,674,409-449,,,
Haloferax,675,189-258,392-429,,
Haloferax,676,12-95,421-461,503-613,
Haloferax,677,393-435,,,
Haloferax,678,401-444,,,
Haloferax,679,,,,
Haloferax,680,,,,
Haloferax,681,0-42,,,
Haloferax,682,250-364,392-516,,
Haloferax,683,252-292,,,
Haloferax,684,57-110,405-488,492-528,
Haloferax,685,,,,
Haloferax,686,,,,
Haloferax,687,,,,
Haloferax,688,405-467,,,
Haloferax,689,406-461,,,
Haloferax,690,335-374,,,
Haloferax,691,24-125,438-477,,
Haloferax,692,226-278,414-479,,
Haloferax,693,323-363,,,
Haloferax,694,369-519,575-613,,
Haloferax,695,,,,
Haloferax,696,377-468,,,
Haloferax,697,157-436,,,
Haloferax,698,437-493,,,
Haloferax,699,284-415,,,
Haloferax,700,377-465,,,
Haloferax,701,,,,
Haloferax,702,,,,
Haloferax,703,375-488,,,
Haloferax,704,326-371,,,
Haloferax,705,329-494,,,
Haloferax,706,,,,
Haloferax,707,301-436,,,
Haloferax,708,270-399,,,
Haloferax,709,259-315,,,
Haloferax,710,381-446,,,
Haloferax,711,370-474,,,
Haloferax,712,284-430,,,
Haloferax,713,331-429,,,
Haloferax,714,494-531,,,
Haloferax,715,,,,
Haloferax,716,291-359,,,
Haloferax,717,336-419,423-466,,
Haloferax,718,465-506,,,
Haloferax,719,279-339,,,
Haloferax,720,236-310,,,
Haloferax,721,454-500,,,
Haloferax,722,0-67,568-613,,
Haloferax,723,417-461,,,
Haloferax,724,,,,
Haloferax,725,575-613,,,
Haloferax,726,,,,
Haloferax,727,373-416,,,
Haloferax,728,235-330,,,
Haloferax,729,324-457,,,
Haloferax,730,399-490,,,
Haloferax,731,323-467,,,
Haloferax,732,396-444,,,
Haloferax,733,,,,
Haloferax,734,,,,
Haloferax,735,78-120,212-270,,
Haloferax,736,375-469,,,
Haloferax,737,,,,
Haloferax,738,197-276,397-469,,
Haloferax,739,373-468,,,
Haloferax,740,260-338,,,
Haloferax,741,23-106,153-190,531-571,
Haloferax,742,270-357,,,
Haloferax,743,407-459,,,
Haloferax,744,57-180,,,
Haloferax,745,311-372,378-428,,
Haloferax,746,538-613,,,
Haloferax,747,501-555,,,
Haloferax,748,420-478,,,
Haloferax,749,,,,
Haloferax,750,364-457,,,
Haloferax,751,348-456,,,
Haloferax,752,272-350,,,
Haloferax,753,286-453,,,
Haloferax,754,0-112,138-211,,
Haloferax,755,317-435,,,
Haloferax,756,266-423,,,
Haloferax,757,379-449,,,
Haloferax,758,,,,
Haloferax,759,409-475,,,
Haloferax,760,221-295,374-468,,
Haloferax,761,285-352,381-469,,
Haloferax,762,321-526,,,
Haloferax,763,386-470,,,
Haloferax,764,299-460,471-537,542-578,
Haloferax,765,195-347,398-447,,
Haloferax,766,392-455,569-612,,
Haloferax,767,309-461,477-559,,
Haloferax,768,391-490,,,
Haloferax,769,409-610,,,
Haloferax,770,293-335,398-490,,
Haloferax,771,387-443,,,
Haloferax,772,405-472,,,
Haloferax,773,376-467,,,
Haloferax,774,262-312,449-489,,
Haloferax,775,35-101,,,
Haloferax,776,346-466,,,
Haloferax,777,,,,
Haloferax,778,,,,
Haloferax,779,402-485,,,
Haloferax,780,,,,
Haloferax,781,411-487,,,
Haloferax,782,466-530,567-613,,
Haloferax,783,29-109,390-454,,
Haloferax,784,,,,
Haloferax,785,392-441,,,
Haloferax,786,284-335,407-458,,
Haloferax,787,404-463,468-542,,
Haloferax,788,212-321,,,
Haloferax,789,0-89,370-435,,
Haloferax,790,267-319,,,
Haloferax,791,400-449,,,
Haloferax,792,394-439,,,
Haloferax,793,,,,
Haloferax,794,420-458,,,
Haloferax,795,,,,
Haloferax,796,243-318,412-476,,
Haloferax,797,53-153,160-261,542-613,
Haloferax,798,453-530,,,
Haloferax,799,149-227,371-428,,
Haloferax,800,248-310,414-524,,
Haloferax,801,32-110,417-522,,
Haloferax,802,246-332,,,
Haloferax,803,322-432,,,
Haloferax,804,381-449,,,
Haloferax,805,,,,
Haloferax,806,343-431,,,
Haloferax,807,,,,
Haloferax,808,111-186,190-295,,
Haloferax,809,330-609,,,
Haloferax,810,404-493,498-537,,
Haloferax,811,230-293,384-496,,
Haloferax,812,466-559,,,
Haloferax,813,319-469,,,
Haloferax,814,,,,
Haloferax,815,394-526,,,
Haloferax,816,385-426,,,
Haloferax,817,281-357,,,
Haloferax,818,,,,
Haloferax,819,322-407,,,
Haloferax,820,,,,
Haloferax,821,430-476,,,
Haloferax,822,,,,
Haloferax,823,64-103,,,
Haloferax,824,14-56,183-258,369-462,
Haloferax,825,412-449,,,
Haloferax,826,348-444,,,
Haloferax,827,301-375,463-580,,
Haloferax,828,293-354,414-498,,
Haloferax,829,321-476,,,
Haloferax,830,301-365,,,
Haloferax,831,335-455,,,
Haloferax,832,,,,
Haloferax,833,210-340,,,
Haloferax,834,374-435,441-487,,
Haloferax,835,298-444,,,
Haloferax,836,415-520,,,
Haloferax,837,279-421,499-546,,
Haloferax,838,382-510,,,
Haloferax,839,,,,
Haloferax,840,401-452,,,
Haloferax,841,559-603,,,
Haloferax,842,392-464,,,
Haloferax,843,394-449,463-509,,
Haloferax,844,403-459,,,
Haloferax,845,,,,
Haloferax,846,348-448,,,
Haloferax,847,29-104,235-285,,
Haloferax,848,232-322,,,
Haloferax,849,,,,
Haloferax,850,271-310,374-457,,
Haloferax,851,169-233,357-448,,
Haloferax,852,11-48,391-451,,
Haloferax,853,,,,
Haloferax,854,401-483,548-599,,
Haloferax,855,,,,
Haloferax,856,224-323,,,
Haloferax,857,340-393,,,
Haloferax,858,,,,
Haloferax,859,242-282,,,
Haloferax,860,482-551,,,
Haloferax,861,,,,
Haloferax,862,450-613,,,
Haloferax,863,,,,
Haloferax,864,269-358,,,
Haloferax,865,,,,
Haloferax,866,281-398,,,
Haloferax,867,348-397,,,
Haloferax,868,164-268,383-442,,
Haloferax,869,0-58,65-199,,
Haloferax,870,323-390,439-505,,
Haloferax,871,369-433,520-559,,
Haloferax,872,370-444,,,
Haloferax,873,81-151,,,
Haloferax,874,186-246,251-333,388-429,
Haloferax,875,253-300,414-532,,
Haloferax,876,309-458,,,
Haloferax,877,379-433,,,
Haloferax,878,324-467,495-549,,
Haloferax,879,385-429,552-588,,
Haloferax,880,467-505,,,
Haloferax,881,289-452,,,
Haloferax,882,418-457,,,
Haloferax,883,391-457,,,
Haloferax,884,480-563,,,
Haloferax,885,405-474,,,
Haloferax,886,363-511,,,
Haloferax,887,,,,
Haloferax,888,417-524,,,
Haloferax,889,,,,
Haloferax,890,323-384,,,
Haloferax,891,245-300,,,
Haloferax,892,142-229,255-345,,
Haloferax,893,434-492,,,
