Organism,Seq,Positions,,,
Ecoli,144,212-341,,,
Ecoli,145,317-378,434-542,,
Ecoli,146,540-590,,,
Ecoli,147,287-323,331-386,,
Ecoli,148,255-331,423-534,,
Ecoli,149,374-417,549-613,,
Ecoli,150,572-613,,,
Ecoli,151,297-514,,,
Ecoli,152,153-387,,,
Ecoli,153,269-413,454-548,,
Ecoli,154,341-522,,,
Ecoli,155,295-537,,,
Ecoli,156,352-424,549-589,,
Ecoli,157,,,,
Ecoli,158,429-533,,,
Ecoli,159,270-477,,,
Ecoli,160,285-511,,,
Ecoli,161,35-142,231-314,423-510,
Ecoli,162,308-538,,,
Ecoli,163,303-438,509-582,,
Ecoli,164,496-598,,,
Ecoli,165,192-277,296-375,386-471,
Ecoli,166,457-511,,,
Ecoli,167,300-400,405-477,482-564,
Ecoli,168,288-427,,,
Ecoli,169,432-517,,,
Ecoli,170,,,,
Ecoli,171,236-483,,,
Ecoli,172,74-111,428-475,,
Ecoli,173,0-64,236-273,345-515,
Ecoli,174,189-468,,,
Ecoli,175,237-294,325-411,,
Ecoli,176,296-366,421-494,,
Ecoli,177,300-442,449-488,,
Ecoli,178,338-494,,,
Ecoli,179,0-52,226-262,427-505,
Ecoli,180,326-390,,,
Ecoli,181,288-398,,,
Ecoli,182,,,,
Ecoli,183,228-306,402-505,,
Ecoli,184,243-394,399-453,464-522,
Ecoli,185,332-401,517-611,,
Ecoli,186,462-561,,,
Ecoli,187,162-225,,,
Ecoli,188,341-480,,,
Ecoli,189,,,,
Ecoli,190,367-472,,,
Ecoli,191,268-346,420-462,,
Ecoli,192,343-407,,,
Ecoli,193,0-42,437-573,,
Ecoli,194,301-394,403-532,,
Ecoli,195,363-498,,,
Ecoli,196,187-242,349-409,,
Ecoli,197,293-351,,,
Ecoli,198,408-518,558-613,,
Ecoli,199,367-405,,,
Ecoli,200,278-325,356-405,,
Ecoli,201,,,,
Ecoli,202,422-466,476-555,,
Ecoli,203,213-255,300-339,366-449,
Ecoli,204,168-257,284-324,350-447,
Ecoli,205,203-255,,,
Ecoli,206,444-481,553-613,,
Ecoli,207,387-494,,,
Ecoli,208,385-447,495-567,,
Ecoli,209,303-373,464-507,,
Ecoli,210,,,,
Ecoli,211,442-496,,,
Ecoli,212,333-481,537-612,,
Ecoli,213,221-258,355-441,,
Ecoli,214,454-560,,,
Ecoli,215,254-387,393-440,,
Ecoli,216,23-68,,,
Ecoli,217,245-291,306-485,,
Ecoli,218,397-531,,,
Ecoli,219,241-342,374-463,,
Ecoli,220,332-404,512-551,,
Ecoli,221,348-588,,,
Ecoli,222,143-348,,,
Ecoli,223,376-508,555-613,,
Ecoli,224,301-389,,,
Ecoli,225,234-278,344-513,,
Ecoli,226,113-160,473-515,,
Ecoli,227,193-254,389-472,535-584,
Ecoli,228,381-442,,,
Ecoli,229,372-531,,,
Ecoli,230,381-490,571-613,,
Ecoli,231,27-77,229-289,372-508,
Ecoli,232,351-498,,,
Ecoli,233,346-392,399-512,,
Ecoli,234,194-295,400-452,,
Ecoli,235,330-442,,,
Ecoli,236,219-345,,,
Ecoli,237,144-423,,,
Ecoli,238,416-479,,,
Ecoli,240,170-210,333-429,,
Ecoli,241,577-613,,,
Ecoli,242,209-485,,,
Ecoli,243,378-471,562-613,,
Ecoli,244,491-550,,,
Ecoli,245,224-280,336-438,,
Ecoli,246,292-382,,,
Ecoli,247,283-426,523-562,,
Ecoli,248,389-425,432-523,541-598,
Ecoli,249,366-464,,,
Ecoli,250,228-312,373-430,436-478,
Ecoli,251,322-405,438-511,550-601,
Ecoli,252,190-254,307-345,408-469,535-586
Ecoli,253,384-459,,,
Ecoli,254,245-524,,,
Ecoli,255,160-232,244-327,374-439,
Ecoli,256,93-132,202-285,429-481,
Ecoli,257,171-409,,,
Ecoli,258,158-245,259-437,,
Ecoli,259,140-353,,,
Ecoli,260,26-107,192-305,,
Ecoli,261,248-389,,,
Ecoli,262,450-541,,,
Ecoli,263,388-461,,,
Ecoli,264,370-436,459-513,543-597,
Ecoli,265,309-392,413-487,,
Ecoli,266,264-436,,,
Ecoli,267,,,,
Ecoli,268,58-97,455-550,,
Ecoli,269,388-440,571-613,,
Ecoli,270,1-41,431-497,,
Ecoli,271,438-502,,,
Ecoli,272,250-304,312-438,,
Ecoli,273,468-613,,,
Ecoli,274,325-448,455-585,,
Ecoli,275,388-451,457-607,,
Ecoli,276,361-403,417-480,,
Ecoli,277,249-390,,,
Ecoli,278,278-325,337-476,487-524,
Ecoli,279,237-361,372-420,,
Ecoli,280,270-432,,,
Ecoli,281,373-545,571-608,,
Ecoli,282,482-567,,,
Ecoli,283,324-464,501-539,,
Ecoli,284,466-592,,,
Ecoli,285,264-333,,,
Ecoli,286,244-334,470-514,,
Ecoli,287,356-429,,,
Ecoli,288,212-361,371-465,,
Ecoli,289,105-169,314-362,505-593,
Ecoli,290,262-302,364-459,,
Ecoli,291,0-85,385-443,456-575,
Ecoli,292,216-254,296-401,,
Ecoli,293,370-460,,,
Ecoli,294,225-262,440-492,,
Ecoli,295,169-289,328-396,404-440,570-607
Ecoli,296,255-376,,,
Ecoli,297,207-294,373-447,,
Ecoli,298,360-448,,,
Ecoli,299,293-341,400-461,,
Ecoli,300,546-613,,,
Ecoli,301,387-492,,,
Ecoli,302,47-111,180-239,392-459,
Ecoli,303,272-398,,,
Ecoli,304,141-178,184-244,322-409,
Ecoli,305,360-488,,,
Ecoli,306,317-361,385-473,,
Ecoli,307,206-485,,,
Ecoli,308,380-505,,,
Ecoli,309,314-532,,,
Ecoli,310,509-557,,,
Ecoli,311,230-384,390-490,,
Ecoli,312,336-404,408-505,,
Ecoli,313,367-540,,,
Ecoli,314,210-385,,,
Ecoli,315,253-321,326-446,,
Ecoli,316,210-477,,,
Ecoli,317,331-390,548-586,,
Ecoli,318,260-337,367-480,,
Ecoli,319,154-286,343-390,569-613,
Ecoli,320,,,,
Ecoli,321,243-288,350-417,425-462,
Ecoli,322,285-350,,,
Ecoli,323,218-276,285-377,,
Ecoli,324,320-427,,,
Ecoli,325,343-565,,,
Ecoli,326,217-271,421-496,575-613,
Ecoli,327,340-405,,,
Ecoli,328,332-382,466-514,,
Ecoli,329,273-373,,,
Ecoli,330,373-410,419-488,,
Ecoli,331,319-499,,,
Ecoli,332,,,,
Ecoli,333,358-554,,,
Ecoli,334,370-412,,,
Ecoli,335,183-287,293-428,,
Ecoli,336,195-286,347-464,,
Ecoli,337,223-383,,,
Ecoli,338,375-441,445-510,,
Ecoli,339,435-613,,,
Ecoli,340,157-195,482-529,536-581,
Ecoli,341,294-478,,,
Ecoli,342,247-473,482-526,,
Ecoli,343,,,,
Ecoli,344,0-69,350-471,481-528,
Ecoli,345,359-518,,,
Ecoli,346,348-470,,,
Ecoli,347,284-339,356-514,,
Ecoli,348,0-45,,,
Ecoli,349,531-613,,,
Ecoli,350,230-268,273-311,316-365,
Ecoli,351,198-293,382-418,438-477,
Ecoli,352,296-349,356-450,,
Ecoli,353,235-467,,,
Ecoli,354,,,,
Ecoli,355,323-430,,,
Ecoli,356,403-464,,,
Ecoli,357,365-450,,,
Ecoli,358,340-440,,,
Ecoli,359,35-89,392-554,,
Ecoli,360,357-521,,,
Ecoli,361,199-241,363-478,566-604,
Ecoli,362,307-405,439-494,,
Ecoli,363,304-403,,,
Ecoli,364,438-506,,,
Ecoli,365,175-241,295-454,,
Ecoli,366,110-151,322-389,509-562,
Ecoli,367,224-374,383-480,,
Ecoli,368,389-450,470-529,,
Ecoli,369,277-426,508-556,,
Ecoli,370,272-336,,,
Ecoli,371,354-516,,,
Ecoli,372,260-474,,,
Ecoli,373,193-378,,,
Ecoli,374,309-384,410-527,,
Ecoli,375,390-495,,,
Ecoli,376,387-516,,,
Ecoli,377,235-286,371-514,,
Ecoli,378,364-452,,,
Ecoli,379,341-430,,,
Ecoli,380,260-435,,,
Ecoli,381,384-430,,,
Ecoli,382,272-382,401-508,,
Ecoli,383,266-399,407-458,,
Ecoli,384,294-353,385-485,,
Ecoli,385,142-204,274-355,485-553,
Ecoli,386,194-232,250-286,,
Ecoli,387,180-250,326-409,414-459,
Ecoli,388,278-502,,,
Ecoli,389,372-436,471-516,,
Ecoli,390,29-86,367-491,,
Ecoli,391,323-448,,,
Ecoli,392,334-503,571-613,,
Ecoli,393,394-497,,,
Ecoli,394,,,,
Ecoli,395,,,,
Ecoli,396,169-406,,,
Ecoli,397,191-394,,,
Ecoli,398,255-361,442-482,484-534,
Ecoli,399,307-379,,,
Ecoli,400,279-334,339-558,,
Ecoli,401,281-368,399-480,,
Ecoli,402,364-440,,,
Ecoli,403,376-519,564-613,,
Ecoli,404,0-40,370-431,482-540,
Ecoli,405,199-237,325-392,,
Ecoli,406,275-420,,,
Ecoli,407,207-244,250-370,375-486,
Ecoli,408,352-498,,,
Ecoli,409,263-302,324-482,,
Ecoli,410,,,,
Ecoli,411,355-408,420-503,,
Ecoli,412,336-410,432-517,,
Ecoli,413,,,,
Ecoli,414,128-197,,,
Ecoli,415,423-558,,,
Ecoli,416,317-466,,,
Ecoli,417,138-212,362-399,,
Ecoli,418,227-483,,,
Ecoli,419,205-404,411-451,,
Ecoli,420,343-424,429-475,,
Ecoli,421,348-453,,,
Ecoli,422,489-528,,,
Ecoli,423,283-330,335-517,,
Ecoli,424,297-361,422-505,,
Ecoli,425,319-458,492-575,,
Ecoli,426,440-534,,,
Ecoli,427,287-566,,,
Ecoli,428,394-470,,,
Ecoli,429,348-493,,,
Ecoli,430,379-442,468-553,,
Ecoli,431,118-154,220-290,571-613,
Ecoli,432,240-289,324-396,404-519,
Ecoli,433,,,,
Ecoli,434,,,,
Ecoli,435,166-300,374-445,,
Ecoli,436,72-125,406-498,,
Ecoli,437,303-436,534-580,,
Ecoli,438,385-425,470-515,,
Ecoli,439,281-408,,,
Ecoli,440,347-409,420-459,,
Ecoli,441,260-331,424-539,,
Ecoli,442,402-480,,,
Ecoli,443,250-331,386-437,,
Ecoli,444,282-365,369-455,,
Ecoli,445,245-395,,,
Ecoli,446,369-465,,,
Ecoli,447,349-531,,,
Ecoli,448,207-246,250-288,325-482,
Ecoli,449,388-458,,,
Ecoli,450,292-343,,,
Ecoli,451,2-45,326-367,,
Ecoli,452,332-471,,,
Ecoli,453,437-613,,,
Ecoli,454,453-510,,,
Ecoli,455,285-323,329-421,,
Ecoli,456,35-314,,,
Ecoli,457,550-613,,,
Ecoli,458,301-343,373-472,477-536,
Ecoli,459,330-447,457-609,,
Ecoli,460,285-388,454-560,,
Ecoli,461,344-428,499-593,,
Ecoli,462,263-318,325-410,414-466,
Ecoli,463,204-413,421-483,,
Ecoli,464,273-328,416-532,,
Ecoli,465,212-276,280-491,,
Ecoli,466,323-455,,,
Ecoli,467,363-466,,,
Ecoli,468,418-530,,,
Ecoli,469,144-198,224-422,,
Ecoli,470,246-371,401-480,,
Ecoli,471,400-471,,,
Ecoli,472,229-269,373-508,550-613,
Ecoli,473,254-302,422-511,,
Ecoli,474,250-286,,,
Ecoli,475,408-456,,,
Ecoli,476,256-428,,,
Ecoli,477,31-110,139-226,,
Ecoli,478,279-414,440-477,484-536,
Ecoli,479,394-490,,,
Ecoli,480,244-441,,,
Ecoli,481,498-581,,,
Ecoli,482,324-504,,,
Ecoli,483,280-520,,,
Ecoli,484,352-409,476-518,,
Ecoli,485,361-459,543-613,,
Ecoli,486,,,,
Ecoli,487,265-430,,,
Ecoli,488,257-300,343-380,454-491,
Ecoli,489,268-348,436-541,,
Ecoli,490,308-488,,,
Ecoli,491,369-475,,,
Ecoli,492,212-272,285-428,,
Ecoli,493,,,,
Ecoli,494,225-335,347-479,,
Ecoli,495,294-330,352-405,424-462,
Ecoli,496,532-613,,,
Ecoli,497,,,,
Ecoli,498,380-495,,,
Ecoli,499,320-405,470-533,,
Ecoli,500,333-499,,,
Ecoli,501,,,,
Ecoli,502,430-472,,,
Ecoli,503,442-532,,,
Ecoli,504,293-490,,,
Ecoli,505,326-406,459-551,,
Ecoli,506,359-477,,,
Ecoli,507,340-422,450-498,,
Ecoli,508,381-431,498-541,,
Ecoli,509,295-356,,,
Ecoli,510,290-335,342-456,,
Ecoli,511,134-190,573-613,,
Ecoli,512,314-492,,,
Ecoli,513,39-86,367-475,,
Ecoli,514,160-439,,,
Ecoli,515,394-504,,,
Ecoli,516,203-367,,,
Ecoli,517,177-401,,,
Ecoli,518,240-307,354-501,,
Ecoli,519,374-546,,,
Ecoli,520,20-105,,,
Ecoli,521,266-374,385-494,,
Ecoli,522,322-439,,,
Ecoli,523,383-477,519-566,,
Ecoli,524,377-458,,,
Ecoli,525,447-490,,,
Ecoli,526,430-491,570-613,,
Ecoli,527,335-514,,,
Ecoli,528,259-498,,,
Ecoli,529,77-152,,,
Ecoli,530,265-341,428-476,,
Ecoli,531,37-73,,,
Ecoli,532,,,,
Ecoli,533,202-317,,,
Ecoli,534,227-317,365-406,422-473,
Ecoli,535,298-403,,,
Ecoli,536,217-400,,,
Ecoli,537,353-416,503-577,,
Ecoli,538,352-438,,,
Ecoli,539,269-371,,,
Ecoli,540,362-414,466-530,,
Ecoli,541,280-495,,,
Ecoli,542,433-486,,,
Ecoli,543,186-406,,,
Ecoli,544,2-61,342-427,507-543,
Ecoli,545,,,,
Ecoli,546,263-410,,,
Ecoli,547,213-265,392-476,,
Ecoli,548,347-528,,,
Ecoli,549,,,,
Ecoli,550,,,,
Ecoli,551,219-276,349-404,410-478,
Ecoli,552,329-491,,,
Ecoli,553,241-470,,,
Ecoli,554,254-305,338-478,,
Ecoli,555,116-172,304-341,503-542,
Ecoli,556,187-375,428-466,,
Ecoli,557,249-300,406-491,,
Ecoli,558,361-414,,,
Ecoli,559,208-451,,,
Ecoli,560,464-522,,,
Ecoli,561,394-481,,,
Ecoli,562,472-525,,,
Ecoli,563,218-260,,,
Ecoli,564,385-460,486-555,,
Ecoli,565,423-509,,,
Ecoli,566,54-119,178-295,576-613,
Ecoli,567,477-543,,,
Ecoli,568,222-259,386-468,,
Ecoli,569,449-505,551-613,,
Ecoli,570,0-53,521-613,,
Ecoli,571,225-261,284-361,420-461,
Ecoli,572,370-510,,,
Ecoli,573,328-496,,,
Ecoli,574,200-393,,,
Ecoli,575,351-403,482-593,,
Ecoli,576,247-330,407-466,,
Ecoli,577,146-182,213-326,,
Ecoli,578,242-318,336-418,430-480,
Ecoli,579,329-403,467-525,,
Ecoli,580,397-511,,,
Ecoli,581,240-343,416-486,,
Ecoli,582,201-406,,,
Ecoli,583,457-550,,,
Ecoli,584,240-285,,,
Ecoli,585,393-438,559-613,,
Ecoli,586,344-423,428-477,,
Ecoli,587,262-422,453-516,,
Ecoli,588,201-326,,,
Ecoli,589,199-295,309-478,,
Ecoli,590,205-264,322-423,555-597,
Ecoli,591,229-407,420-507,,
Ecoli,592,74-122,,,
Ecoli,593,343-447,,,
Ecoli,594,367-557,,,
Ecoli,595,172-291,,,
Ecoli,596,,,,
Ecoli,597,345-401,442-486,,
Ecoli,598,411-537,,,
Ecoli,599,289-360,376-415,423-487,
Ecoli,600,112-157,203-269,438-482,
Ecoli,601,402-472,,,
Ecoli,602,,,,
Ecoli,603,505-591,,,
Ecoli,604,47-161,263-326,468-514,
Ecoli,605,,,,
Ecoli,606,239-306,323-464,,
Ecoli,607,345-479,542-583,,
Ecoli,608,339-379,385-488,,
Ecoli,609,407-452,,,
Ecoli,610,171-226,235-272,278-377,384-450
Ecoli,611,32-73,,,
Ecoli,612,436-523,,,
Ecoli,613,485-574,,,
Ecoli,614,,,,
Ecoli,615,348-496,,,
Ecoli,616,431-487,,,
Ecoli,617,328-490,,,
Ecoli,618,309-381,545-583,,
Ecoli,619,516-580,,,
Ecoli,620,0-72,393-613,,
Ecoli,621,400-465,538-610,,
Ecoli,622,404-465,,,
Ecoli,623,371-543,551-598,,
Ecoli,624,249-528,,,
Ecoli,625,211-490,,,
Ecoli,626,177-448,,,
Ecoli,627,213-356,,,
Ecoli,628,,,,
Ecoli,629,119-182,190-240,248-313,343-398
Ecoli,630,339-385,,,
Ecoli,631,25-147,502-607,,
Ecoli,632,182-222,230-279,,
Ecoli,633,47-99,152-246,,
Ecoli,634,0-55,379-520,575-613,
Ecoli,635,373-443,448-532,,
Ecoli,636,400-486,,,
Ecoli,637,,,,
Ecoli,638,,,,
Ecoli,639,323-365,370-477,,
Ecoli,640,367-488,568-613,,
Ecoli,641,202-410,,,
Ecoli,642,237-276,333-409,,
Ecoli,643,355-396,,,
Ecoli,644,277-521,,,
Ecoli,645,296-508,,,
Ecoli,646,202-240,283-373,421-481,
Ecoli,647,,,,
Ecoli,648,349-432,,,
Ecoli,649,338-399,409-495,,
Ecoli,650,356-496,,,
Ecoli,651,261-449,459-496,,
Ecoli,652,205-289,372-484,,
Ecoli,653,298-401,405-478,,
Ecoli,654,277-352,405-482,,
Ecoli,655,238-306,367-408,,
Ecoli,656,255-345,445-534,,
Ecoli,657,285-348,,,
Ecoli,658,265-544,,,
Ecoli,659,200-420,,,
Ecoli,660,412-485,,,
Ecoli,661,305-366,,,
Ecoli,662,314-454,,,
Ecoli,663,401-439,,,
Ecoli,664,362-482,,,
Ecoli,665,354-460,,,
Ecoli,666,455-527,,,
Ecoli,667,0-37,346-487,498-542,
Ecoli,668,345-452,555-613,,
Ecoli,669,355-474,,,
Ecoli,670,333-491,,,
Ecoli,671,292-348,365-429,526-571,
Ecoli,672,376-527,,,
Ecoli,673,297-359,367-475,,
Ecoli,674,,,,
Ecoli,675,311-372,388-482,,
Ecoli,676,398-500,,,
Ecoli,677,172-262,340-391,,
Ecoli,678,227-386,398-451,,
Ecoli,679,254-304,433-519,,
Ecoli,680,,,,
Ecoli,681,262-454,,,
Ecoli,682,322-390,,,
Ecoli,683,312-433,,,
Ecoli,684,385-465,,,
Ecoli,685,253-313,363-466,,
Ecoli,686,227-309,320-403,,
Ecoli,687,376-518,556-613,,
Ecoli,688,279-534,,,
Ecoli,689,213-487,,,
Ecoli,690,260-306,399-486,,
Ecoli,691,20-104,385-443,470-543,
Ecoli,692,202-264,386-477,,
Ecoli,693,17-76,162-209,374-427,
Ecoli,694,407-519,,,
Ecoli,695,261-307,334-384,399-503,
Ecoli,696,314-496,,,
Ecoli,697,183-286,384-451,,
Ecoli,698,459-604,,,
Ecoli,699,227-283,307-348,,
Ecoli,700,390-500,,,
Ecoli,701,232-287,341-412,,
Ecoli,702,219-401,422-485,,
Ecoli,703,383-502,,,
Ecoli,704,327-454,,,
Ecoli,705,291-492,,,
Ecoli,706,250-339,384-479,484-529,
Ecoli,707,326-454,461-501,,
Ecoli,708,200-296,306-445,,
Ecoli,709,297-422,,,
Ecoli,710,,,,
Ecoli,711,437-480,,,
Ecoli,712,227-275,376-421,,
Ecoli,713,462-613,,,
Ecoli,714,372-549,,,
Ecoli,715,192-248,318-397,,
Ecoli,716,313-402,406-479,,
Ecoli,717,301-362,366-433,475-561,
Ecoli,718,431-481,,,
Ecoli,719,322-538,,,
Ecoli,720,,,,
Ecoli,721,204-315,322-461,,
Ecoli,722,70-107,,,
Ecoli,723,177-258,276-455,,
Ecoli,724,0-67,426-613,,
Ecoli,725,19-59,341-392,,
Ecoli,726,,,,
Ecoli,727,477-591,,,
Ecoli,728,355-470,,,
Ecoli,729,284-414,,,
Ecoli,730,317-391,509-596,,
Ecoli,731,324-429,461-501,,
Ecoli,732,209-263,268-447,,
Ecoli,733,322-493,,,
Ecoli,734,321-468,,,
Ecoli,735,218-310,363-401,,
Ecoli,736,307-454,,,
Ecoli,737,272-330,338-380,384-427,
Ecoli,738,219-348,440-498,,
