Organism,Seq,Positions,,
Myco,127,106-188,,
Myco,128,,,
Myco,129,339-434,,
Myco,130,,,
Myco,131,63-139,173-245,366-437
Myco,132,,,
Myco,133,,,
Myco,134,,,
Myco,135,411-500,,
Myco,136,398-601,,
Myco,137,385-463,,
Myco,138,427-501,,
Myco,139,,,
Myco,140,,,
Myco,141,393-465,,
Myco,142,,,
Myco,143,,,
Myco,144,329-419,,
Myco,145,,,
Myco,146,365-458,,
Myco,147,327-399,,
Myco,148,21-112,,
Myco,149,,,
Myco,150,467-541,,
Myco,151,282-381,,
Myco,152,,,
Myco,153,,,
Myco,154,,,
Myco,155,,,
Myco,156,355-432,,
Myco,157,,,
Myco,158,259-367,399-477,
Myco,159,,,
Myco,160,396-485,,
Myco,161,,,
Myco,162,,,
Myco,163,348-546,,
Myco,164,0-95,,
Myco,165,,,
Myco,166,,,
Myco,167,114-190,350-489,
Myco,168,311-399,,
Myco,169,308-414,,
Myco,170,341-544,,
Myco,171,,,
Myco,172,,,
Myco,173,,,
Myco,174,,,
Myco,175,,,
Myco,176,341-420,,
Myco,177,130-265,,
Myco,178,521-613,,
Myco,179,416-488,,
Myco,180,410-489,,
Myco,181,,,
Myco,182,334-426,,
Myco,183,296-399,403-485,
Myco,184,,,
Myco,185,413-486,,
Myco,186,401-507,,
Myco,187,,,
Myco,188,144-230,,
Myco,189,,,
Myco,190,0-120,164-253,
Myco,191,368-460,,
Myco,192,291-374,,
Myco,193,,,
Myco,194,152-255,365-470,
Myco,195,,,
Myco,196,93-213,,
Myco,197,,,
Myco,198,,,
Myco,199,400-483,,
Myco,200,,,
Myco,201,355-446,,
Myco,202,,,
Myco,203,,,
Myco,204,407-507,,
Myco,205,,,
Myco,206,,,
Myco,207,,,
Myco,208,344-485,,
Myco,209,374-477,520-613,
Myco,210,,,
Myco,211,,,
Myco,212,,,
Myco,213,169-253,491-613,
Myco,214,107-197,,
Myco,215,341-500,,
Myco,216,,,
Myco,217,47-246,435-522,
Myco,218,277-448,,
Myco,219,0-118,,
Myco,220,514-613,,
Myco,221,,,
Myco,222,301-441,,
Myco,223,,,
Myco,224,252-339,,
Myco,225,342-456,,
Myco,226,,,
Myco,227,,,
Myco,228,318-404,,
Myco,229,,,
Myco,230,,,
Myco,231,336-436,,
Myco,232,,,
Myco,233,,,
Myco,234,476-552,,
Myco,235,,,
Myco,236,,,
Myco,237,,,
Myco,238,239-368,,
Myco,239,,,
Myco,240,,,
Myco,241,,,
Myco,242,,,
Myco,243,,,
Myco,244,150-270,305-437,
Myco,245,106-180,,
Myco,246,,,
Myco,247,,,
Myco,248,,,
Myco,249,,,
Myco,250,,,
Myco,251,530-613,,
Myco,252,102-173,,
Myco,253,351-476,,
Myco,254,388-471,,
Myco,255,408-482,,
Myco,256,,,
Myco,257,,,
Myco,258,305-472,499-592,
Myco,259,191-265,,
Myco,260,,,
Myco,261,,,
Myco,262,349-449,,
Myco,263,394-496,,
Myco,264,,,
Myco,265,,,
Myco,266,,,
Myco,267,249-344,353-458,
Myco,268,,,
Myco,269,,,
Myco,270,,,
Myco,271,185-256,,
Myco,272,383-501,,
Myco,273,401-572,,
Myco,274,,,
Myco,275,149-263,,
Myco,276,327-416,,
Myco,277,68-148,221-441,
Myco,278,,,
Myco,279,,,
Myco,280,,,
Myco,281,,,
Myco,282,,,
Myco,283,,,
Myco,284,,,
Myco,285,,,
Myco,286,170-253,444-517,
Myco,287,307-442,,
Myco,288,,,
Myco,289,0-150,,
Myco,290,,,
Myco,291,384-455,,
Myco,292,315-413,,
Myco,293,,,
Myco,294,293-421,,
Myco,295,388-461,,
Myco,296,,,
Myco,297,391-503,,
Myco,298,382-492,,
Myco,299,352-451,,
Myco,300,402-482,,
Myco,301,412-493,,
Myco,302,,,
Myco,303,,,
Myco,304,,,
Myco,305,,,
Myco,306,,,
Myco,307,371-444,,
Myco,308,394-578,,
Myco,309,388-505,,
Myco,310,,,
Myco,311,297-380,,
Myco,312,,,
Myco,313,197-375,,
Myco,314,,,
Myco,315,492-572,,
Myco,316,21-100,,
Myco,317,380-505,,
Myco,318,40-128,,
Myco,319,401-472,,
Myco,320,,,
Myco,321,230-311,,
Myco,322,,,
Myco,323,,,
Myco,324,,,
Myco,325,256-368,,
Myco,326,361-443,,
Myco,327,,,
Myco,328,158-234,,
Myco,329,,,
Myco,330,108-209,,
Myco,331,219-308,,
Myco,332,36-153,,
Myco,333,,,
Myco,334,,,
Myco,335,375-511,,
Myco,336,,,
Myco,337,,,
Myco,338,279-472,524-605,
Myco,339,318-389,,
Myco,340,,,
Myco,341,,,
Myco,342,447-565,,
Myco,343,341-440,,
Myco,344,492-572,,
Myco,345,351-500,,
Myco,346,399-491,,
Myco,347,116-239,,
Myco,348,400-509,,
Myco,349,394-519,,
Myco,350,,,
Myco,351,398-475,,
Myco,352,331-409,,
Myco,353,506-588,,
Myco,354,68-147,248-390,
Myco,355,,,
Myco,356,,,
Myco,357,,,
Myco,358,,,
Myco,359,281-450,,
Myco,360,,,
Myco,361,464-564,,
Myco,362,167-263,,
Myco,363,469-587,,
Myco,364,,,
Myco,365,,,
Myco,366,398-473,,
Myco,367,394-473,,
Myco,368,36-119,,
Myco,369,,,
Myco,370,190-288,,
Myco,371,32-124,,
Myco,372,407-504,,
Myco,373,,,
Myco,374,,,
Myco,375,,,
Myco,376,188-278,,
Myco,377,269-370,,
Myco,378,,,
Myco,379,,,
Myco,380,41-114,419-525,
Myco,381,,,
Myco,382,366-441,515-609,
Myco,383,322-415,,
Myco,384,340-452,,
Myco,385,57-217,,
Myco,386,,,
Myco,387,353-482,,
Myco,388,151-352,,
Myco,389,339-434,,
Myco,390,,,
Myco,391,,,
Myco,392,361-465,,
Myco,393,386-476,,
Myco,394,401-491,,
Myco,395,410-486,,
Myco,396,173-259,,
Myco,397,,,
Myco,398,,,
Myco,399,,,
Myco,400,,,
Myco,401,0-159,170-284,397-473
Myco,402,,,
Myco,403,,,
Myco,404,,,
Myco,405,103-182,,
Myco,406,233-374,,
Myco,407,,,
Myco,408,,,
Myco,409,370-449,,
Myco,410,356-444,,
Myco,411,51-166,240-345,
Myco,412,,,
Myco,413,293-444,,
Myco,414,335-452,,
Myco,415,,,
Myco,416,,,
Myco,417,357-444,,
Myco,418,394-473,,
Myco,419,122-213,,
Myco,420,354-471,,
Myco,421,,,
Myco,422,,,
Myco,423,355-481,,
Myco,424,155-242,,
Myco,425,398-523,,
Myco,426,,,
Myco,427,190-266,382-488,
Myco,428,367-462,,
Myco,429,,,
Myco,430,93-184,,
Myco,431,,,
Myco,432,452-527,,
Myco,433,379-472,,
Myco,434,,,
Myco,435,,,
Myco,436,44-158,,
Myco,437,,,
Myco,438,150-222,299-374,
Myco,439,,,
Myco,440,390-504,,
Myco,441,,,
Myco,442,,,
Myco,443,84-179,,
Myco,444,,,
Myco,445,,,
Myco,446,,,
Myco,447,97-179,497-573,
Myco,448,,,
Myco,449,,,
Myco,450,,,
Myco,451,,,
Myco,452,172-249,259-339,
Myco,453,,,
Myco,454,412-496,,
Myco,455,48-176,,
Myco,456,,,
Myco,457,379-480,,
Myco,458,,,
Myco,459,153-296,,
Myco,460,,,
Myco,461,408-525,,
Myco,462,,,
Myco,463,522-612,,
Myco,464,,,
Myco,465,,,
Myco,466,,,
Myco,467,339-490,,
Myco,468,,,
Myco,469,,,
Myco,470,,,
Myco,471,376-465,,
Myco,472,271-453,,
Myco,473,,,
Myco,474,,,
Myco,475,,,
Myco,476,13-111,216-329,
Myco,477,,,
Myco,478,,,
Myco,479,,,
Myco,480,,,
Myco,481,,,
Myco,482,214-291,358-496,
Myco,483,98-221,,
Myco,484,309-398,,
Myco,485,,,
Myco,486,422-506,,
Myco,487,149-265,,
Myco,488,366-456,,
Myco,489,,,
Myco,490,,,
Myco,491,,,
Myco,492,185-281,,
Myco,493,,,
Myco,494,272-367,,
Myco,495,,,
Myco,496,0-87,365-468,
Myco,497,405-539,,
Myco,498,,,
Myco,499,33-142,,
Myco,500,240-325,,
Myco,501,43-130,,
Myco,502,488-613,,
Myco,503,,,
Myco,504,174-247,,
Myco,505,,,
Myco,506,,,
Myco,507,,,
Myco,508,297-463,,
Myco,509,171-260,,
Myco,510,,,
Myco,511,,,
Myco,512,,,
Myco,513,,,
Myco,514,400-480,,
Myco,515,66-251,,
Myco,516,236-312,450-534,
Myco,517,,,
Myco,518,,,
Myco,519,,,
Myco,520,,,
Myco,521,,,
Myco,522,,,
Myco,523,466-591,,
Myco,524,,,
Myco,525,18-125,,
Myco,526,,,
Myco,527,,,
Myco,528,,,
Myco,529,327-441,,
Myco,530,409-498,,
Myco,531,111-201,,
Myco,532,355-455,,
Myco,533,,,
Myco,534,,,
Myco,535,443-519,,
Myco,536,,,
Myco,537,167-254,,
Myco,538,30-113,,
Myco,539,,,
Myco,540,321-462,,
Myco,541,246-378,,
Myco,542,499-587,,
Myco,543,,,
Myco,544,,,
Myco,545,131-219,361-432,
Myco,546,344-474,,
Myco,547,,,
Myco,548,,,
Myco,549,,,
Myco,550,,,
Myco,551,383-519,,
Myco,552,,,
Myco,553,,,
Myco,554,379-511,,
Myco,555,340-457,,
Myco,556,,,
Myco,557,,,
Myco,558,249-470,,
Myco,559,204-311,399-483,
Myco,560,354-530,,
Myco,561,236-316,,
Myco,562,,,
Myco,563,0-76,,
Myco,564,,,
Myco,565,360-472,,
Myco,566,370-492,,
Myco,567,354-449,,
Myco,568,,,
Myco,569,350-484,,
Myco,570,,,
Myco,571,510-593,,
Myco,572,106-197,,
Myco,573,335-477,,
Myco,574,,,
Myco,575,433-591,,
Myco,576,,,
Myco,577,360-450,,
Myco,578,,,
Myco,579,,,
Myco,580,513-600,,
Myco,581,,,
Myco,582,,,
Myco,583,497-575,,
Myco,584,129-247,352-518,
Myco,585,365-448,,
Myco,586,414-594,,
Myco,587,,,
Myco,588,,,
Myco,589,398-469,,
Myco,590,369-452,,
Myco,591,,,
Myco,592,,,
Myco,593,,,
Myco,594,9-99,,
Myco,595,,,
Myco,596,,,
Myco,597,378-528,,
Myco,598,344-446,,
Myco,599,,,
Myco,600,408-582,,
Myco,601,33-200,,
Myco,602,,,
Myco,603,202-277,,
Myco,604,,,
Myco,605,,,
Myco,606,,,
Myco,607,,,
Myco,608,,,
Myco,609,286-384,,
Myco,610,354-550,,
Myco,611,83-317,,
Myco,612,,,
Myco,613,,,
Myco,614,,,
Myco,615,248-320,400-480,
Myco,616,397-473,,
Myco,617,,,
Myco,618,304-375,,
Myco,619,,,
Myco,620,,,
Myco,621,0-137,,
Myco,622,384-493,,
Myco,623,,,
Myco,624,422-542,,
Myco,625,,,
Myco,626,0-138,,
Myco,627,338-465,,
Myco,628,,,
Myco,629,,,
Myco,630,,,
Myco,631,331-439,,
Myco,632,,,
Myco,633,,,
Myco,634,482-574,,
Myco,635,,,
Myco,636,200-300,,
Myco,637,257-345,,
Myco,638,272-349,380-515,
Myco,639,362-464,,
Myco,640,,,
Myco,641,131-222,,
Myco,642,540-613,,
Myco,643,392-519,,
Myco,644,,,
Myco,645,333-442,,
Myco,646,335-416,,
Myco,647,,,
Myco,648,53-157,,
Myco,649,,,
Myco,650,307-425,,
Myco,651,,,
Myco,652,,,
Myco,653,,,
Myco,654,,,
Myco,655,,,
Myco,656,,,
Myco,657,533-605,,
Myco,658,,,
Myco,659,,,
Myco,660,356-477,,
Myco,661,,,
Myco,662,,,
Myco,663,,,
Myco,664,377-468,,
Myco,665,,,
Myco,666,91-173,237-314,
Myco,667,290-428,,
Myco,668,391-467,,
Myco,669,,,
Myco,670,158-251,,
Myco,671,381-474,,
Myco,672,,,
Myco,673,,,
Myco,674,,,
Myco,675,358-470,,
Myco,676,,,
Myco,677,,,
Myco,678,518-613,,
Myco,679,,,
Myco,680,258-462,,
Myco,681,388-513,,
Myco,682,0-92,,
Myco,683,,,
Myco,684,,,
Myco,685,376-460,,
Myco,686,,,
Myco,687,,,
Myco,688,263-352,,
Myco,689,402-613,,
Myco,690,,,
Myco,691,,,
Myco,692,269-395,,
Myco,693,407-480,,
Myco,694,,,
Myco,695,,,
Myco,696,379-453,,
Myco,697,0-138,,
Myco,698,,,
Myco,699,,,
Myco,700,,,
Myco,701,23-95,365-511,
Myco,702,,,
Myco,703,,,
Myco,704,391-493,,
Myco,705,,,
Myco,706,473-556,,
Myco,707,278-470,,
Myco,708,429-516,,
Myco,709,48-146,,
Myco,710,325-462,,
Myco,711,113-204,,
Myco,712,397-524,,
Myco,713,36-136,,
Myco,714,121-243,,
Myco,715,,,
Myco,716,229-302,,
Myco,717,365-442,,
Myco,718,,,
Myco,719,138-240,402-490,515-613
Myco,720,418-500,,
Myco,721,,,
Myco,722,129-233,,
Myco,723,194-298,,
Myco,724,,,
Myco,725,,,
Myco,726,,,
Myco,727,297-537,,
Myco,728,,,
Myco,729,115-189,,
Myco,730,,,
Myco,731,438-516,,
Myco,732,,,
Myco,733,,,
Myco,734,0-122,,
Myco,735,,,
Myco,736,,,
Myco,737,,,
Myco,738,473-564,,
Myco,739,,,
Myco,740,157-423,,
Myco,741,,,
Myco,742,,,
Myco,743,285-370,,
Myco,744,387-464,,
Myco,745,,,
Myco,746,338-455,,
Myco,747,370-446,,
Myco,748,372-478,,
Myco,749,,,
Myco,750,386-471,,
Myco,751,376-451,,
Myco,752,,,
Myco,753,365-447,,
Myco,754,,,
Myco,755,88-171,,
Myco,756,,,
Myco,757,165-348,,
Myco,758,,,
Myco,759,313-408,,
Myco,760,,,
Myco,761,,,
Myco,762,,,
Myco,763,303-375,,
Myco,764,,,
Myco,765,,,
Myco,766,344-425,,
Myco,767,,,
Myco,768,316-452,,
Myco,769,,,
Myco,770,399-507,,
Myco,771,425-508,,
Myco,772,440-511,,
Myco,773,379-456,,
Myco,774,,,
Myco,775,279-352,,
Myco,776,,,
Myco,777,,,
Myco,778,265-337,,
Myco,779,,,
Myco,780,,,
Myco,781,,,
Myco,782,398-487,,
Myco,783,,,
Myco,784,,,
Myco,785,429-575,,
Myco,786,,,
Myco,787,,,
Myco,788,,,
Myco,789,,,
Myco,790,0-122,214-369,395-483
Myco,791,,,
Myco,792,0-186,,
Myco,793,149-251,336-444,532-608
Myco,794,365-437,,
Myco,795,408-509,,
Myco,796,309-452,,
Myco,797,,,
Myco,798,410-489,,
Myco,799,475-557,,
Myco,800,225-353,529-613,
Myco,801,111-211,,
Myco,802,221-299,367-465,
Myco,803,208-295,,
Myco,804,,,
Myco,805,316-450,,
Myco,806,,,
Myco,807,,,
Myco,808,390-519,,
Myco,809,412-543,,
Myco,810,222-389,,
Myco,811,395-568,,
Myco,812,288-429,,
Myco,813,91-189,238-310,508-584
Myco,814,,,
Myco,815,,,
Myco,816,385-480,,
Myco,817,9-105,,
Myco,818,339-471,499-570,
Myco,819,276-404,,
Myco,820,220-300,362-444,
Myco,821,154-225,364-446,
Myco,822,150-228,,
Myco,823,,,
Myco,824,374-554,,
Myco,825,,,
Myco,826,397-471,,
Myco,827,,,
Myco,828,,,
Myco,829,415-526,,
Myco,830,336-482,,
Myco,831,418-489,,
Myco,832,,,
Myco,833,331-514,,
Myco,834,,,
Myco,835,354-477,,
Myco,836,,,
Myco,837,31-106,271-347,
Myco,838,,,
Myco,839,223-326,,
Myco,840,371-445,,
Myco,841,406-496,,
Myco,842,345-438,,
Myco,843,,,
Myco,844,,,
Myco,845,0-88,,
Myco,846,,,
Myco,847,426-529,,
Myco,848,367-449,,
Myco,849,28-122,,
Myco,850,173-259,,
Myco,851,,,
Myco,852,350-445,,
Myco,853,13-160,500-596,
Myco,854,83-169,,
Myco,855,487-559,,
Myco,856,469-565,,
Myco,857,280-406,,
Myco,858,349-481,,
Myco,859,389-515,,
Myco,860,364-448,,
Myco,861,400-510,,
Myco,862,147-280,289-362,
Myco,863,,,
Myco,864,418-491,,
Myco,865,294-379,,
Myco,866,,,
Myco,867,151-245,442-518,
Myco,868,,,
Myco,869,,,
Myco,870,307-425,,
Myco,871,341-430,,
Myco,872,352-443,,
Myco,873,,,
Myco,874,,,
Myco,875,,,
Myco,876,,,
Myco,877,424-507,,
Myco,878,,,
Myco,879,,,
Myco,880,10-132,,
Myco,881,,,
Myco,882,369-454,,
Myco,883,,,
Myco,884,400-508,538-613,
Myco,885,,,
Myco,886,,,
Myco,887,397-518,,
Myco,888,542-613,,
Myco,889,319-487,,
Myco,890,,,
Myco,891,,,
Myco,892,335-423,,
Myco,893,,,
Myco,894,,,
Myco,895,,,
Myco,896,225-342,347-497,
Myco,897,,,
Myco,898,,,
Myco,899,,,
Myco,900,,,
Myco,901,421-508,,
Myco,902,314-403,,
Myco,903,,,
Myco,904,,,
Myco,905,348-493,,
Myco,906,57-142,519-613,
Myco,907,,,
Myco,908,80-158,441-535,
Myco,909,453-534,,
Myco,910,401-489,,
Myco,911,400-504,,
Myco,912,,,
Myco,913,,,
Myco,914,341-446,,
Myco,915,377-454,,
Myco,916,378-452,,
Myco,917,,,
Myco,918,,,
Myco,919,233-324,,
Myco,920,,,
Myco,921,28-122,,
Myco,922,,,
Myco,923,77-244,,
Myco,924,401-497,,
Myco,925,418-508,,
Myco,926,388-463,,
Myco,927,414-514,,
Myco,928,39-136,,
Myco,929,430-561,,
Myco,930,354-500,,
Myco,931,407-487,,
Myco,932,130-217,,
Myco,933,480-587,,
Myco,934,358-476,,
Myco,935,,,
Myco,936,90-163,265-336,
Myco,937,394-576,,
Myco,938,,,
Myco,939,,,
Myco,940,115-208,,
Myco,941,,,
Myco,942,402-495,,
Myco,943,,,
Myco,944,184-256,,
Myco,945,349-432,,
Myco,946,,,
Myco,947,291-377,451-538,
Myco,948,,,
Myco,949,,,
Myco,950,508-587,,
Myco,951,,,
Myco,952,280-402,,
Myco,953,,,
Myco,954,,,
Myco,955,363-453,,
Myco,956,96-186,,
Myco,957,,,
Myco,958,,,
Myco,959,0-130,,
Myco,960,,,
Myco,961,18-120,299-473,
Myco,962,9-103,,
Myco,963,333-408,,
Myco,964,,,
Myco,965,236-343,,
Myco,966,193-273,,
Myco,967,325-429,,
Myco,968,,,
Myco,969,500-572,,
Myco,970,,,
Myco,971,,,
Myco,972,,,
Myco,973,424-506,,
Myco,974,427-538,,
Myco,975,0-86,,
Myco,976,,,
Myco,977,335-529,,
Myco,978,,,
Myco,979,,,
Myco,980,,,
Myco,981,371-459,,
Myco,982,336-465,,
Myco,983,319-460,,
Myco,984,,,
Myco,985,,,
Myco,986,,,
Myco,987,413-499,,
Myco,988,232-306,,
Myco,989,,,
Myco,990,395-501,,
Myco,991,,,
Myco,992,,,
Myco,993,402-500,,
Myco,994,364-466,,
Myco,995,,,
Myco,996,304-402,,
Myco,997,76-157,,
Myco,998,111-194,,
Myco,999,,,
Myco,1000,468-550,,
Myco,1001,9-86,,
Myco,1002,363-502,,
Myco,1003,58-154,,
Myco,1004,342-424,,
Myco,1005,,,
Myco,1006,,,
Myco,1007,432-535,540-613,
Myco,1008,31-109,,
Myco,1009,0-204,,
Myco,1010,402-542,,
Myco,1011,,,
Myco,1012,,,
