Organism,Seq,Positions,,
Strepto,112,,,
Strepto,113,,,
Strepto,114,241-351,,
Strepto,115,350-432,,
Strepto,116,295-507,,
Strepto,117,440-517,,
Strepto,118,365-449,,
Strepto,119,375-523,,
Strepto,120,,,
Strepto,121,,,
Strepto,122,,,
Strepto,123,372-451,,
Strepto,124,,,
Strepto,125,,,
Strepto,126,,,
Strepto,127,353-458,,
Strepto,128,271-481,,
Strepto,129,,,
Strepto,130,101-177,357-505,
Strepto,131,402-513,,
Strepto,132,,,
Strepto,133,,,
Strepto,134,340-413,,
Strepto,135,,,
Strepto,136,,,
Strepto,137,,,
Strepto,138,,,
Strepto,139,385-494,,
Strepto,140,332-467,,
Strepto,141,419-502,,
Strepto,142,,,
Strepto,143,,,
Strepto,144,410-515,,
Strepto,145,344-462,,
Strepto,146,345-485,,
Strepto,147,,,
Strepto,148,,,
Strepto,149,,,
Strepto,150,287-359,,
Strepto,151,235-316,,
Strepto,152,365-484,,
Strepto,153,,,
Strepto,154,,,
Strepto,155,336-420,,
Strepto,156,354-608,,
Strepto,157,0-194,351-440,
Strepto,158,,,
Strepto,159,363-438,,
Strepto,160,347-436,,
Strepto,161,354-498,,
Strepto,162,,,
Strepto,163,377-533,,
Strepto,164,328-423,,
Strepto,165,173-248,,
Strepto,166,230-312,,
Strepto,167,,,
Strepto,168,369-515,,
Strepto,169,177-303,349-460,490-565
Strepto,170,209-324,376-473,
Strepto,171,,,
Strepto,172,,,
Strepto,173,,,
Strepto,174,294-524,,
Strepto,175,269-344,348-436,
Strepto,176,,,
Strepto,177,,,
Strepto,178,,,
Strepto,179,366-462,,
Strepto,180,295-370,454-536,
Strepto,181,,,
Strepto,182,,,
Strepto,183,,,
Strepto,184,,,
Strepto,185,,,
Strepto,186,,,
Strepto,187,,,
Strepto,188,398-613,,
Strepto,189,210-343,,
Strepto,190,,,
Strepto,191,518-613,,
Strepto,192,,,
Strepto,193,383-480,,
Strepto,194,415-491,,
Strepto,195,370-477,,
Strepto,196,510-596,,
Strepto,197,219-359,,
Strepto,198,,,
Strepto,199,,,
Strepto,200,,,
Strepto,201,382-472,,
Strepto,202,,,
Strepto,203,,,
Strepto,204,200-440,,
Strepto,205,429-502,,
Strepto,206,337-451,,
Strepto,207,378-469,,
Strepto,208,148-293,,
Strepto,209,,,
Strepto,210,53-141,442-525,
Strepto,211,,,
Strepto,212,,,
Strepto,213,387-553,,
Strepto,214,,,
Strepto,215,,,
Strepto,216,439-535,,
Strepto,217,,,
Strepto,218,,,
Strepto,219,,,
Strepto,220,379-459,,
Strepto,221,418-523,,
Strepto,222,,,
Strepto,223,,,
Strepto,224,,,
Strepto,225,252-426,,
Strepto,226,480-569,,
Strepto,227,261-453,,
Strepto,228,,,
Strepto,229,202-275,353-439,
Strepto,230,240-313,,
Strepto,231,11-174,314-412,
Strepto,232,427-611,,
Strepto,233,,,
Strepto,234,,,
Strepto,235,,,
Strepto,236,443-564,,
Strepto,237,339-460,,
Strepto,238,,,
Strepto,239,155-226,,
Strepto,240,292-480,,
Strepto,241,297-370,,
Strepto,242,521-597,,
Strepto,243,,,
Strepto,244,323-426,,
Strepto,245,449-531,,
Strepto,246,50-159,,
Strepto,247,392-469,,
Strepto,248,,,
Strepto,249,,,
Strepto,250,,,
Strepto,251,385-482,,
Strepto,252,,,
Strepto,253,,,
Strepto,254,,,
Strepto,255,,,
Strepto,256,394-468,,
Strepto,257,338-502,,
Strepto,258,,,
Strepto,259,292-394,,
Strepto,260,392-465,,
Strepto,261,,,
Strepto,262,376-458,,
Strepto,263,,,
Strepto,264,,,
Strepto,265,413-527,,
Strepto,266,,,
Strepto,267,470-555,,
Strepto,268,0-123,,
Strepto,269,,,
Strepto,270,,,
Strepto,271,343-465,,
Strepto,272,,,
Strepto,273,,,
Strepto,274,,,
Strepto,275,300-469,,
Strepto,276,367-457,,
Strepto,277,301-384,,
Strepto,278,373-489,,
Strepto,279,,,
Strepto,280,,,
Strepto,281,,,
Strepto,282,414-499,,
Strepto,283,343-444,,
Strepto,284,,,
Strepto,285,,,
Strepto,286,406-487,,
Strepto,287,,,
Strepto,288,349-421,,
Strepto,289,,,
Strepto,290,364-487,,
Strepto,291,229-310,,
Strepto,292,121-218,377-461,484-606
Strepto,293,396-474,,
Strepto,294,185-291,,
Strepto,295,353-496,,
Strepto,296,358-503,,
Strepto,297,418-546,,
Strepto,298,319-410,,
Strepto,299,,,
Strepto,300,,,
Strepto,301,,,
Strepto,302,,,
Strepto,303,362-444,,
Strepto,304,209-309,,
Strepto,305,,,
Strepto,306,479-580,,
Strepto,307,,,
Strepto,308,239-324,370-456,
Strepto,309,373-457,,
Strepto,310,,,
Strepto,311,211-288,373-464,504-594
Strepto,312,,,
Strepto,313,326-404,,
Strepto,314,,,
Strepto,315,287-399,,
Strepto,316,,,
Strepto,317,,,
Strepto,318,419-494,,
Strepto,319,490-613,,
Strepto,320,464-613,,
Strepto,321,372-506,,
Strepto,322,,,
Strepto,323,410-485,,
Strepto,324,54-222,,
Strepto,325,350-427,,
Strepto,326,308-414,,
Strepto,327,326-437,,
Strepto,328,412-504,,
Strepto,329,305-446,,
Strepto,330,334-424,,
Strepto,331,333-467,,
Strepto,332,,,
Strepto,333,395-485,,
Strepto,334,,,
Strepto,335,,,
Strepto,336,393-526,,
Strepto,337,,,
Strepto,338,38-115,360-439,
Strepto,339,,,
Strepto,340,,,
Strepto,341,235-331,352-447,
Strepto,342,391-494,,
Strepto,343,255-327,358-494,
Strepto,344,,,
Strepto,345,434-525,,
Strepto,346,144-242,,
Strepto,347,,,
Strepto,348,380-469,,
Strepto,349,461-534,,
Strepto,350,292-464,,
Strepto,351,385-481,495-579,
Strepto,352,331-492,,
Strepto,353,373-449,,
Strepto,354,,,
Strepto,355,,,
Strepto,356,,,
Strepto,357,,,
Strepto,358,,,
Strepto,359,399-613,,
Strepto,360,401-484,,
Strepto,361,131-206,266-410,
Strepto,362,,,
Strepto,363,,,
Strepto,364,,,
Strepto,365,,,
Strepto,366,,,
Strepto,367,,,
Strepto,368,,,
Strepto,369,388-491,,
Strepto,370,,,
Strepto,371,368-498,,
Strepto,372,84-168,,
Strepto,373,,,
Strepto,374,262-340,,
Strepto,375,,,
Strepto,376,,,
Strepto,377,357-443,,
Strepto,378,,,
Strepto,379,129-220,,
Strepto,380,,,
Strepto,381,400-485,,
Strepto,382,337-488,,
Strepto,383,,,
Strepto,384,329-421,,
Strepto,385,0-83,,
Strepto,386,,,
Strepto,387,,,
Strepto,388,,,
Strepto,389,57-166,341-421,
Strepto,390,,,
Strepto,391,291-371,,
Strepto,392,,,
Strepto,393,276-374,,
Strepto,394,392-500,,
Strepto,395,,,
Strepto,396,325-482,,
Strepto,397,,,
Strepto,398,343-513,,
Strepto,399,235-481,,
Strepto,400,,,
Strepto,401,338-429,,
Strepto,402,151-238,,
Strepto,403,,,
Strepto,404,,,
Strepto,405,239-384,,
Strepto,406,,,
Strepto,407,367-455,,
Strepto,408,,,
Strepto,409,,,
Strepto,410,317-439,,
Strepto,411,381-470,,
Strepto,412,505-613,,
Strepto,413,0-71,,
Strepto,414,,,
Strepto,415,297-463,,
Strepto,416,,,
Strepto,417,403-563,,
Strepto,418,,,
Strepto,419,374-481,,
Strepto,420,413-484,,
Strepto,421,409-495,,
Strepto,422,360-491,,
Strepto,423,435-510,,
Strepto,424,346-488,,
Strepto,425,338-446,,
Strepto,426,401-505,,
Strepto,427,289-505,,
Strepto,428,114-185,492-584,
Strepto,429,,,
Strepto,430,88-160,,
Strepto,431,366-450,,
Strepto,432,,,
Strepto,433,400-491,,
Strepto,434,,,
Strepto,435,319-406,463-543,
Strepto,436,332-419,,
Strepto,437,,,
Strepto,438,272-350,,
Strepto,439,389-479,,
Strepto,440,160-244,,
Strepto,441,339-517,,
Strepto,442,326-446,,
Strepto,443,0-118,,
Strepto,444,261-379,,
Strepto,445,424-499,,
Strepto,446,406-487,,
Strepto,447,453-563,,
Strepto,448,265-340,,
Strepto,449,281-452,,
Strepto,450,,,
Strepto,451,324-432,,
Strepto,452,125-240,,
Strepto,453,249-352,358-470,
Strepto,454,,,
Strepto,455,332-406,,
Strepto,456,,,
Strepto,457,,,
Strepto,458,,,
Strepto,459,,,
Strepto,460,195-288,311-403,
Strepto,461,,,
Strepto,462,,,
Strepto,463,378-538,,
Strepto,464,23-117,,
Strepto,465,388-498,,
Strepto,466,453-531,,
Strepto,467,,,
Strepto,468,6-89,521-599,
Strepto,469,526-613,,
Strepto,470,,,
Strepto,471,,,
Strepto,472,,,
Strepto,473,,,
Strepto,474,476-603,,
Strepto,475,,,
Strepto,476,313-405,417-559,
Strepto,477,,,
Strepto,478,445-567,,
Strepto,479,473-590,,
Strepto,480,374-463,,
Strepto,481,190-261,,
Strepto,482,313-524,,
Strepto,483,308-400,,
Strepto,484,,,
Strepto,485,,,
Strepto,486,,,
Strepto,487,,,
Strepto,488,,,
Strepto,489,,,
Strepto,490,,,
Strepto,491,,,
Strepto,492,402-483,,
Strepto,493,392-495,,
Strepto,494,,,
Strepto,495,241-314,,
Strepto,496,383-460,,
Strepto,497,,,
Strepto,498,401-510,,
Strepto,499,,,
Strepto,500,348-483,,
Strepto,501,,,
Strepto,502,,,
Strepto,503,,,
Strepto,504,245-391,,
Strepto,505,356-522,,
Strepto,506,385-522,,
Strepto,507,,,
Strepto,508,219-322,,
Strepto,509,,,
Strepto,510,387-473,,
Strepto,511,,,
Strepto,512,390-484,,
Strepto,513,152-225,300-421,
Strepto,514,343-489,,
Strepto,515,,,
Strepto,516,,,
Strepto,517,262-462,482-580,
Strepto,518,,,
Strepto,519,420-579,,
Strepto,520,21-198,,
Strepto,521,371-479,,
Strepto,522,,,
Strepto,523,275-367,,
Strepto,524,375-513,,
Strepto,525,416-502,,
Strepto,526,99-198,,
Strepto,527,382-483,,
Strepto,528,,,
Strepto,529,219-306,,
Strepto,530,473-553,,
Strepto,531,,,
Strepto,532,205-336,,
Strepto,533,317-404,454-552,
Strepto,534,298-384,,
Strepto,535,465-551,,
Strepto,536,,,
Strepto,537,416-489,,
Strepto,538,,,
Strepto,539,,,
Strepto,540,,,
Strepto,541,,,
Strepto,542,301-430,,
Strepto,543,,,
Strepto,544,,,
Strepto,545,,,
Strepto,546,,,
Strepto,547,256-333,375-482,
Strepto,548,,,
Strepto,549,342-493,,
Strepto,550,403-542,,
Strepto,551,349-473,,
Strepto,552,423-549,,
Strepto,553,182-286,,
Strepto,554,,,
Strepto,555,,,
Strepto,556,369-477,518-609,
Strepto,557,466-544,,
Strepto,558,413-484,,
Strepto,559,387-558,,
Strepto,560,,,
Strepto,561,154-266,405-490,
Strepto,562,396-471,,
Strepto,563,389-498,,
Strepto,564,263-337,,
Strepto,565,420-498,,
Strepto,566,,,
Strepto,567,,,
Strepto,568,,,
Strepto,569,,,
Strepto,570,365-453,,
Strepto,571,420-522,,
Strepto,572,316-439,,
Strepto,573,,,
Strepto,574,427-510,,
Strepto,575,90-197,,
Strepto,576,362-451,,
Strepto,577,,,
Strepto,578,,,
Strepto,579,,,
Strepto,580,,,
Strepto,581,353-467,,
Strepto,582,,,
Strepto,583,271-381,,
Strepto,584,328-486,497-580,
Strepto,585,400-480,,
Strepto,586,,,
Strepto,587,306-468,,
Strepto,588,,,
Strepto,589,,,
Strepto,590,189-293,,
Strepto,591,228-397,,
Strepto,592,376-502,,
Strepto,593,,,
Strepto,594,362-457,,
Strepto,595,,,
Strepto,596,,,
Strepto,597,,,
Strepto,598,386-613,,
Strepto,599,415-521,,
Strepto,600,313-456,,
Strepto,601,383-461,,
Strepto,602,274-359,,
Strepto,603,372-460,,
Strepto,604,398-562,,
Strepto,605,495-613,,
Strepto,606,346-465,,
Strepto,607,,,
Strepto,608,,,
Strepto,609,294-450,,
Strepto,610,388-564,,
Strepto,611,,,
Strepto,612,444-586,,
Strepto,613,313-523,,
Strepto,614,514-613,,
Strepto,615,418-496,,
Strepto,616,356-591,,
Strepto,617,,,
Strepto,618,,,
Strepto,619,344-445,461-542,
Strepto,620,357-488,,
Strepto,621,,,
Strepto,622,323-480,,
Strepto,623,,,
Strepto,624,458-549,,
Strepto,625,345-451,,
Strepto,626,368-470,,
Strepto,627,377-477,,
Strepto,628,354-434,,
Strepto,629,394-555,,
Strepto,630,351-451,,
Strepto,631,61-149,,
Strepto,632,327-420,,
Strepto,633,252-361,,
Strepto,634,376-447,,
Strepto,635,,,
Strepto,636,295-464,,
Strepto,637,,,
Strepto,638,,,
Strepto,639,,,
Strepto,640,84-235,,
Strepto,641,,,
Strepto,642,531-613,,
Strepto,643,331-410,,
Strepto,644,,,
Strepto,645,,,
Strepto,646,269-353,458-538,
Strepto,647,345-438,,
Strepto,648,,,
Strepto,649,115-209,536-613,
Strepto,650,95-175,344-426,
Strepto,651,,,
Strepto,652,,,
Strepto,653,,,
Strepto,654,184-452,,
Strepto,655,487-613,,
Strepto,656,283-365,,
Strepto,657,397-487,,
Strepto,658,438-564,,
Strepto,659,279-351,,
Strepto,660,382-461,,
Strepto,661,,,
Strepto,662,449-568,,
Strepto,663,62-147,,
Strepto,664,360-499,507-613,
Strepto,665,355-444,,
Strepto,666,,,
Strepto,667,382-454,,
Strepto,668,,,
Strepto,669,405-492,,
Strepto,670,,,
Strepto,671,398-472,,
Strepto,672,367-455,,
Strepto,673,446-551,,
Strepto,674,357-477,,
Strepto,675,351-501,,
Strepto,676,476-568,,
Strepto,677,,,
Strepto,678,,,
Strepto,679,,,
Strepto,680,,,
Strepto,681,328-439,,
Strepto,682,448-525,,
Strepto,683,,,
Strepto,684,,,
Strepto,685,,,
Strepto,686,,,
Strepto,687,,,
Strepto,688,,,
Strepto,689,,,
Strepto,690,320-438,,
Strepto,691,354-518,,
Strepto,692,,,
Strepto,693,,,
Strepto,694,75-180,355-479,
Strepto,695,0-73,,
Strepto,696,200-320,,
Strepto,697,,,
Strepto,698,,,
Strepto,699,239-317,,
Strepto,700,358-435,531-613,
Strepto,701,432-506,,
Strepto,702,276-370,,
Strepto,703,,,
Strepto,704,313-408,,
Strepto,705,,,
Strepto,706,344-450,,
Strepto,707,,,
Strepto,708,,,
Strepto,709,,,
Strepto,710,,,
Strepto,711,324-436,,
Strepto,712,,,
Strepto,713,343-446,,
Strepto,714,443-523,,
Strepto,715,214-290,344-463,
Strepto,716,503-613,,
Strepto,717,368-445,,
Strepto,718,365-477,,
Strepto,719,,,
Strepto,720,,,
Strepto,721,237-333,,
Strepto,722,410-483,,
Strepto,723,,,
Strepto,724,408-482,,
Strepto,725,122-222,,
Strepto,726,276-361,,
Strepto,727,423-530,,
Strepto,728,245-331,,
Strepto,729,,,
Strepto,730,384-459,,
Strepto,731,,,
Strepto,732,,,
Strepto,733,,,
Strepto,734,325-444,,
Strepto,735,79-188,,
Strepto,736,,,
Strepto,737,,,
Strepto,738,377-461,,
Strepto,739,449-584,,
Strepto,740,,,
Strepto,741,370-522,,
Strepto,742,301-402,,
Strepto,743,,,
Strepto,744,,,
Strepto,745,,,
Strepto,746,273-367,,
Strepto,747,486-583,,
Strepto,748,,,
Strepto,749,,,
Strepto,750,342-495,,
Strepto,751,290-427,452-537,
Strepto,752,,,
Strepto,753,348-470,,
Strepto,754,353-458,,
Strepto,755,347-507,,
Strepto,756,501-608,,
Strepto,757,,,
Strepto,758,284-456,,
Strepto,759,,,
Strepto,760,,,
Strepto,761,199-438,511-613,
Strepto,762,,,
Strepto,763,251-379,438-538,
Strepto,764,265-353,,
Strepto,765,,,
Strepto,766,,,
Strepto,767,0-99,,
Strepto,768,401-490,,
Strepto,769,,,
Strepto,770,302-398,,
Strepto,771,,,
Strepto,772,299-409,,
Strepto,773,384-467,,
Strepto,774,,,
Strepto,775,,,
Strepto,776,383-461,466-564,
Strepto,777,,,
Strepto,778,64-158,267-363,
Strepto,779,,,
Strepto,780,,,
Strepto,781,,,
Strepto,782,,,
Strepto,783,42-135,,
Strepto,784,537-613,,
Strepto,785,241-370,,
Strepto,786,246-323,,
Strepto,787,416-505,,
Strepto,788,,,
Strepto,789,358-482,,
Strepto,790,383-463,,
Strepto,791,,,
Strepto,792,351-509,,
Strepto,793,,,
Strepto,794,464-542,,
Strepto,795,351-480,,
Strepto,796,,,
Strepto,797,404-494,,
Strepto,798,,,
Strepto,799,,,
Strepto,800,408-551,,
Strepto,801,528-613,,
Strepto,802,,,
Strepto,803,15-109,,
Strepto,804,344-456,,
Strepto,805,,,
Strepto,806,,,
Strepto,807,,,
Strepto,808,332-471,,
Strepto,809,,,
Strepto,810,,,
Strepto,811,375-546,,
Strepto,812,,,
Strepto,813,401-489,,
Strepto,814,329-486,,
Strepto,815,,,
Strepto,816,,,
Strepto,817,194-269,,
Strepto,818,328-507,,
Strepto,819,305-387,,
Strepto,820,,,
Strepto,821,,,
Strepto,822,332-488,,
Strepto,823,,,
Strepto,824,,,
Strepto,825,350-426,,
Strepto,826,,,
Strepto,827,305-459,,
Strepto,828,359-453,,
Strepto,829,399-490,,
Strepto,830,173-276,405-490,
Strepto,831,306-477,,
Strepto,832,365-509,,
Strepto,833,,,
Strepto,834,,,
Strepto,835,11-99,,
Strepto,836,386-503,,
Strepto,837,,,
Strepto,838,359-531,,
Strepto,839,12-107,,
Strepto,840,375-458,,
Strepto,841,370-458,531-613,
Strepto,842,158-279,,
Strepto,843,,,
Strepto,844,,,
Strepto,845,,,
Strepto,846,,,
Strepto,847,,,
Strepto,848,,,
Strepto,849,365-437,,
Strepto,850,101-190,,
Strepto,851,,,
Strepto,852,485-606,,
Strepto,853,,,
Strepto,854,129-258,,
Strepto,855,314-450,,
Strepto,856,320-494,,
Strepto,857,,,
Strepto,858,337-519,,
Strepto,859,,,
Strepto,860,158-231,,
Strepto,861,,,
Strepto,862,,,
Strepto,863,526-608,,
Strepto,864,366-446,497-584,
Strepto,865,417-490,,
Strepto,866,385-522,,
Strepto,867,243-343,,
Strepto,868,,,
Strepto,869,276-374,542-613,
Strepto,870,394-475,,
Strepto,871,,,
Strepto,872,395-497,,
Strepto,873,297-427,,
Strepto,874,,,
Strepto,875,,,
Strepto,876,,,
Strepto,877,118-216,,
Strepto,878,108-206,,
Strepto,879,,,
Strepto,880,85-175,,
Strepto,881,,,
Strepto,882,,,
Strepto,883,,,
Strepto,884,100-178,283-376,
Strepto,885,,,
Strepto,886,,,
Strepto,887,292-372,,
Strepto,888,247-340,,
Strepto,889,,,
Strepto,890,357-577,,
Strepto,891,329-417,,
Strepto,892,,,
Strepto,893,171-271,,
Strepto,894,237-320,,
Strepto,895,239-319,,
Strepto,896,399-482,,
Strepto,897,351-508,,
Strepto,898,338-427,504-606,
Strepto,899,,,
Strepto,900,328-431,,
Strepto,901,213-304,,
Strepto,902,,,
Strepto,903,425-504,,
Strepto,904,453-596,,
Strepto,905,411-553,,
Strepto,906,,,
Strepto,907,37-120,,
Strepto,908,285-428,,
Strepto,909,,,
Strepto,910,251-329,,
Strepto,911,,,
Strepto,912,,,
Strepto,913,,,
Strepto,914,80-208,260-351,
Strepto,915,372-465,,
Strepto,916,358-477,,
Strepto,917,,,
Strepto,918,,,
Strepto,919,365-455,,
Strepto,920,,,
Strepto,921,,,
Strepto,922,362-465,,
Strepto,923,337-420,,
Strepto,924,,,
Strepto,925,453-613,,
Strepto,926,364-520,,
Strepto,927,,,
Strepto,928,,,
Strepto,929,,,
Strepto,930,26-126,,
Strepto,931,155-255,386-516,
Strepto,932,304-400,,
Strepto,933,387-460,,
Strepto,934,321-417,,
Strepto,935,,,
Strepto,936,380-474,,
Strepto,937,386-511,,
Strepto,938,414-504,,
Strepto,939,,,
Strepto,940,187-263,,
Strepto,941,,,
Strepto,942,348-476,,
Strepto,943,177-333,,
Strepto,944,,,
Strepto,945,215-439,,
Strepto,946,20-92,371-462,
Strepto,947,,,
Strepto,948,,,
Strepto,949,470-560,,
Strepto,950,61-152,,
Strepto,951,218-326,393-488,
Strepto,952,234-339,383-464,
Strepto,953,364-453,,
Strepto,954,,,
Strepto,955,275-363,369-502,
Strepto,956,,,
Strepto,957,486-581,,
Strepto,958,231-528,,
Strepto,959,352-445,,
Strepto,960,390-476,,
Strepto,961,351-498,,
Strepto,962,270-384,,
Strepto,963,,,
Strepto,964,,,
Strepto,965,,,
Strepto,966,312-409,,
Strepto,967,,,
Strepto,968,,,
Strepto,969,502-581,,
Strepto,970,387-504,,
Strepto,971,289-481,,
Strepto,972,401-525,,
Strepto,973,,,
Strepto,974,,,
Strepto,975,7-112,284-449,
Strepto,976,,,
Strepto,977,294-402,,
Strepto,978,285-479,,
Strepto,979,,,
Strepto,980,289-491,,
Strepto,981,381-575,,
Strepto,982,,,
Strepto,983,320-411,,
Strepto,984,,,
Strepto,985,220-300,404-489,
Strepto,986,,,
Strepto,987,386-467,471-545,
Strepto,988,168-539,,
Strepto,989,,,
Strepto,990,181-255,369-487,
Strepto,991,365-613,,
Strepto,992,402-492,,
Strepto,993,,,
Strepto,994,380-517,,
Strepto,995,22-119,,
Strepto,996,405-547,,
Strepto,997,,,
Strepto,998,,,
Strepto,999,,,
Strepto,1000,,,
Strepto,1001,,,
Strepto,1002,,,
Strepto,1003,389-520,,
Strepto,1004,,,
Strepto,1005,,,
Strepto,1006,,,
Strepto,1007,,,
Strepto,1008,352-472,,
Strepto,1009,376-453,,
Strepto,1010,,,
Strepto,1011,22-102,,
Strepto,1012,276-381,385-479,
Strepto,1013,,,
Strepto,1014,378-479,,
Strepto,1015,,,
Strepto,1016,289-382,414-529,
Strepto,1017,447-578,,
Strepto,1018,434-562,,
Strepto,1019,396-484,,
Strepto,1020,,,
Strepto,1021,,,
Strepto,1022,307-459,,
Strepto,1023,463-549,,
Strepto,1024,368-497,,
Strepto,1025,363-488,,
Strepto,1026,,,
Strepto,1027,217-311,,
Strepto,1028,355-443,,
Strepto,1029,,,
Strepto,1030,,,
Strepto,1031,,,
Strepto,1032,,,
Strepto,1033,157-241,,
Strepto,1034,,,
Strepto,1035,325-448,,
Strepto,1036,,,
Strepto,1037,390-473,,
Strepto,1038,271-356,378-480,
Strepto,1039,118-246,,
Strepto,1040,103-186,,
Strepto,1041,464-544,,
Strepto,1042,,,
Strepto,1043,24-108,,
Strepto,1044,,,
Strepto,1045,,,
Strepto,1046,,,
Strepto,1047,241-348,,
Strepto,1048,303-388,,
Strepto,1049,50-125,,
Strepto,1050,373-508,,
Strepto,1051,351-470,,
Strepto,1052,211-288,,
Strepto,1053,328-434,,
Strepto,1054,,,
Strepto,1055,469-554,,
Strepto,1056,277-417,,
Strepto,1057,324-468,,
Strepto,1058,381-462,,
Strepto,1059,460-613,,
Strepto,1060,320-447,,
Strepto,1061,,,
Strepto,1062,390-470,,
Strepto,1063,337-454,,
Strepto,1064,326-411,,
Strepto,1065,344-477,,
Strepto,1066,,,
Strepto,1067,536-613,,
Strepto,1068,,,
Strepto,1069,,,
Strepto,1070,,,
Strepto,1071,361-447,467-575,
Strepto,1072,,,
Strepto,1073,487-563,,
Strepto,1074,349-456,,
Strepto,1075,,,
Strepto,1076,306-408,,
Strepto,1077,,,
Strepto,1078,309-491,,
Strepto,1079,348-467,486-606,
Strepto,1080,315-487,,
Strepto,1081,236-392,,
Strepto,1082,333-427,,
Strepto,1083,339-420,,
Strepto,1084,442-593,,
Strepto,1085,262-341,,
Strepto,1086,308-447,,
Strepto,1087,289-364,,
Strepto,1088,164-292,,
Strepto,1089,325-447,,
Strepto,1090,,,
Strepto,1091,321-531,,
Strepto,1092,367-470,,
Strepto,1093,,,
Strepto,1094,286-547,,
Strepto,1095,407-509,,
Strepto,1096,304-377,,
Strepto,1097,,,
Strepto,1098,522-608,,
Strepto,1099,176-300,,
Strepto,1100,494-565,,
Strepto,1101,365-469,,
Strepto,1102,,,
Strepto,1103,,,
Strepto,1104,,,
Strepto,1105,272-343,,
Strepto,1106,,,
Strepto,1107,401-501,,
Strepto,1108,,,
Strepto,1109,464-569,,
Strepto,1110,,,
Strepto,1111,462-545,,
Strepto,1112,,,
Strepto,1113,374-468,,
Strepto,1114,,,
Strepto,1115,,,
Strepto,1116,,,
Strepto,1117,,,
Strepto,1118,457-582,,
Strepto,1119,,,
Strepto,1120,380-459,,
Strepto,1121,189-310,314-450,
Strepto,1122,,,
Strepto,1123,,,
Strepto,1124,,,
Strepto,1125,303-461,,
Strepto,1126,287-476,,
Strepto,1127,285-360,,
Strepto,1128,423-562,,
Strepto,1129,269-442,,
Strepto,1130,205-294,361-460,
Strepto,1131,296-389,,
Strepto,1132,,,
Strepto,1133,57-133,,
Strepto,1134,271-447,,
Strepto,1135,413-501,,
Strepto,1136,,,
Strepto,1137,358-430,,
Strepto,1138,336-416,,
Strepto,1139,,,
Strepto,1140,,,
Strepto,1141,383-512,,
Strepto,1142,,,
Strepto,1143,356-437,,
Strepto,1144,,,
Strepto,1145,,,
Strepto,1146,,,
Strepto,1147,,,
Strepto,1148,379-457,,
Strepto,1149,,,
Strepto,1150,,,
Strepto,1151,298-534,,
Strepto,1152,,,
Strepto,1153,,,
Strepto,1154,396-531,,
