Organism,Seq,Positions,,
Haloferax_chr,252,304-461,,
Haloferax_chr,253,,,
Haloferax_chr,254,,,
Haloferax_chr,255,376-461,,
Haloferax_chr,256,291-442,,
Haloferax_chr,257,,,
Haloferax_chr,258,,,
Haloferax_chr,259,364-463,,
Haloferax_chr,260,378-483,,
Haloferax_chr,261,,,
Haloferax_chr,262,370-517,,
Haloferax_chr,263,249-329,,
Haloferax_chr,264,,,
Haloferax_chr,265,378-463,,
Haloferax_chr,266,,,
Haloferax_chr,267,285-439,,
Haloferax_chr,268,,,
Haloferax_chr,269,391-522,,
Haloferax_chr,270,352-454,,
Haloferax_chr,271,272-384,,
Haloferax_chr,272,366-440,,
Haloferax_chr,273,533-613,,
Haloferax_chr,274,,,
Haloferax_chr,275,390-466,,
Haloferax_chr,276,,,
Haloferax_chr,277,,,
Haloferax_chr,278,539-613,,
Haloferax_chr,279,379-471,,
Haloferax_chr,280,375-507,,
Haloferax_chr,281,,,
Haloferax_chr,282,,,
Haloferax_chr,283,390-463,,
Haloferax_chr,284,147-303,,
Haloferax_chr,285,303-447,,
Haloferax_chr,286,,,
Haloferax_chr,287,,,
Haloferax_chr,288,369-469,,
Haloferax_chr,289,277-429,,
Haloferax_chr,290,371-465,,
Haloferax_chr,291,243-316,,
Haloferax_chr,292,429-503,,
Haloferax_chr,293,,,
Haloferax_chr,294,,,
Haloferax_chr,295,,,
Haloferax_chr,296,204-279,372-456,
Haloferax_chr,297,146-334,,
Haloferax_chr,298,377-454,,
Haloferax_chr,299,344-438,,
Haloferax_chr,300,378-467,,
Haloferax_chr,301,201-423,,
Haloferax_chr,302,376-473,,
Haloferax_chr,303,,,
Haloferax_chr,304,368-444,,
Haloferax_chr,305,212-313,,
Haloferax_chr,306,,,
Haloferax_chr,307,263-465,,
Haloferax_chr,308,378-458,,
Haloferax_chr,309,379-459,502-578,
Haloferax_chr,310,378-466,,
Haloferax_chr,311,346-428,,
Haloferax_chr,312,292-385,,
Haloferax_chr,313,0-79,,
Haloferax_chr,314,323-430,,
Haloferax_chr,315,,,
Haloferax_chr,316,,,
Haloferax_chr,317,140-236,,
Haloferax_chr,318,372-470,,
Haloferax_chr,319,,,
Haloferax_chr,320,280-372,,
Haloferax_chr,321,,,
Haloferax_chr,322,317-419,,
Haloferax_chr,323,,,
Haloferax_chr,324,0-72,346-438,453-533
Haloferax_chr,325,,,
Haloferax_chr,326,394-467,,
Haloferax_chr,327,381-458,,
Haloferax_chr,328,299-485,,
Haloferax_chr,329,,,
Haloferax_chr,330,,,
Haloferax_chr,331,,,
Haloferax_chr,332,23-95,,
Haloferax_chr,333,,,
Haloferax_chr,334,0-88,364-452,
Haloferax_chr,335,,,
Haloferax_chr,336,352-438,,
Haloferax_chr,337,244-317,,
Haloferax_chr,338,265-339,,
Haloferax_chr,339,,,
Haloferax_chr,340,197-288,,
Haloferax_chr,341,,,
Haloferax_chr,342,183-257,,
Haloferax_chr,343,353-461,,
Haloferax_chr,344,345-428,,
Haloferax_chr,345,21-169,,
Haloferax_chr,346,386-471,,
Haloferax_chr,347,383-481,,
Haloferax_chr,348,365-573,,
Haloferax_chr,349,,,
Haloferax_chr,350,336-412,,
Haloferax_chr,351,381-560,,
Haloferax_chr,352,127-201,,
Haloferax_chr,353,220-596,,
Haloferax_chr,354,352-494,,
Haloferax_chr,355,,,
Haloferax_chr,356,,,
Haloferax_chr,357,379-461,468-568,
Haloferax_chr,358,396-475,,
Haloferax_chr,359,355-450,,
Haloferax_chr,360,383-455,,
Haloferax_chr,361,368-448,,
Haloferax_chr,362,,,
Haloferax_chr,363,393-511,515-613,
Haloferax_chr,364,355-441,,
Haloferax_chr,365,285-366,,
Haloferax_chr,366,333-444,,
Haloferax_chr,367,404-485,,
Haloferax_chr,368,323-465,,
Haloferax_chr,369,,,
Haloferax_chr,370,364-444,,
Haloferax_chr,371,,,
Haloferax_chr,372,380-474,,
Haloferax_chr,373,298-443,,
Haloferax_chr,374,,,
Haloferax_chr,375,160-260,,
Haloferax_chr,376,,,
Haloferax_chr,377,,,
Haloferax_chr,378,152-230,,
Haloferax_chr,379,372-445,,
Haloferax_chr,380,,,
Haloferax_chr,381,,,
Haloferax_chr,382,346-425,,
Haloferax_chr,383,,,
Haloferax_chr,384,,,
Haloferax_chr,385,,,
Haloferax_chr,386,,,
Haloferax_chr,387,374-447,,
Haloferax_chr,388,383-472,,
Haloferax_chr,389,372-453,,
Haloferax_chr,390,399-481,,
Haloferax_chr,391,,,
Haloferax_chr,392,,,
Haloferax_chr,393,,,
Haloferax_chr,394,171-333,,
Haloferax_chr,395,,,
Haloferax_chr,396,447-528,,
Haloferax_chr,397,379-539,,
Haloferax_chr,398,382-469,,
Haloferax_chr,399,392-498,,
Haloferax_chr,400,,,
Haloferax_chr,401,342-440,,
Haloferax_chr,402,384-462,515-613,
Haloferax_chr,403,373-446,,
Haloferax_chr,404,,,
Haloferax_chr,405,,,
Haloferax_chr,406,,,
Haloferax_chr,407,,,
Haloferax_chr,408,45-188,,
Haloferax_chr,409,364-489,,
Haloferax_chr,410,376-476,,
Haloferax_chr,411,0-138,,
Haloferax_chr,412,,,
Haloferax_chr,413,,,
Haloferax_chr,414,370-540,,
Haloferax_chr,415,358-490,,
Haloferax_chr,416,89-161,,
Haloferax_chr,417,,,
Haloferax_chr,418,146-222,,
Haloferax_chr,419,488-582,,
Haloferax_chr,420,183-306,384-460,
Haloferax_chr,421,,,
Haloferax_chr,422,,,
Haloferax_chr,423,140-297,,
Haloferax_chr,424,,,
Haloferax_chr,425,282-428,,
Haloferax_chr,426,33-115,349-433,
Haloferax_chr,427,334-427,,
Haloferax_chr,428,188-338,,
Haloferax_chr,429,,,
Haloferax_chr,430,323-449,,
Haloferax_chr,431,184-289,,
Haloferax_chr,432,,,
Haloferax_chr,433,280-381,,
Haloferax_chr,434,414-493,,
Haloferax_chr,435,369-451,,
Haloferax_chr,436,355-431,,
Haloferax_chr,437,122-369,380-469,
Haloferax_chr,438,,,
Haloferax_chr,439,,,
Haloferax_chr,440,161-381,,
Haloferax_chr,441,0-91,,
Haloferax_chr,442,324-452,,
Haloferax_chr,443,,,
Haloferax_chr,444,65-138,383-472,
Haloferax_chr,445,147-351,,
Haloferax_chr,446,381-457,,
Haloferax_chr,447,,,
Haloferax_chr,448,,,
Haloferax_chr,449,416-493,,
Haloferax_chr,450,,,
Haloferax_chr,451,351-435,,
Haloferax_chr,452,253-343,,
Haloferax_chr,453,,,
Haloferax_chr,454,,,
Haloferax_chr,455,166-444,,
Haloferax_chr,456,243-314,384-458,
Haloferax_chr,457,370-453,,
Haloferax_chr,458,290-413,,
Haloferax_chr,459,353-476,,
Haloferax_chr,460,355-440,,
Haloferax_chr,461,353-502,,
Haloferax_chr,462,,,
Haloferax_chr,463,,,
Haloferax_chr,464,375-470,,
Haloferax_chr,465,,,
Haloferax_chr,466,450-563,,
Haloferax_chr,467,,,
Haloferax_chr,468,,,
Haloferax_chr,469,244-438,,
Haloferax_chr,470,489-560,,
Haloferax_chr,471,150-234,,
Haloferax_chr,472,304-447,,
Haloferax_chr,473,355-433,,
Haloferax_chr,474,520-601,,
Haloferax_chr,475,201-344,,
Haloferax_chr,476,402-580,,
Haloferax_chr,477,,,
Haloferax_chr,478,273-379,,
Haloferax_chr,479,384-479,,
Haloferax_chr,480,,,
Haloferax_chr,481,,,
Haloferax_chr,482,392-477,,
Haloferax_chr,483,386-468,,
Haloferax_chr,484,,,
Haloferax_chr,485,255-358,,
Haloferax_chr,486,,,
Haloferax_chr,487,279-432,,
Haloferax_chr,488,376-457,,
Haloferax_chr,489,381-461,,
Haloferax_chr,490,,,
Haloferax_chr,491,,,
Haloferax_chr,492,254-335,,
Haloferax_chr,493,75-147,503-595,
Haloferax_chr,494,76-193,,
Haloferax_chr,495,307-450,,
Haloferax_chr,496,349-464,,
Haloferax_chr,497,386-465,,
Haloferax_chr,498,234-313,,
Haloferax_chr,499,215-327,,
Haloferax_chr,500,,,
Haloferax_chr,501,377-461,,
Haloferax_chr,502,483-613,,
Haloferax_chr,503,370-450,,
Haloferax_chr,504,,,
Haloferax_chr,505,334-451,,
Haloferax_chr,506,390-579,,
Haloferax_chr,507,,,
Haloferax_chr,508,,,
Haloferax_chr,509,,,
Haloferax_chr,510,,,
Haloferax_chr,511,541-613,,
Haloferax_chr,512,105-244,,
Haloferax_chr,513,375-449,,
Haloferax_chr,514,395-478,,
Haloferax_chr,515,80-181,,
Haloferax_chr,516,192-310,,
Haloferax_chr,517,,,
Haloferax_chr,518,,,
Haloferax_chr,519,278-401,,
Haloferax_chr,520,386-460,,
Haloferax_chr,521,241-359,,
Haloferax_chr,522,151-315,,
Haloferax_chr,523,160-286,,
Haloferax_chr,524,374-457,468-597,
Haloferax_chr,525,,,
Haloferax_chr,526,,,
Haloferax_chr,527,376-513,,
Haloferax_chr,528,,,
Haloferax_chr,529,,,
Haloferax_chr,530,,,
Haloferax_chr,531,,,
Haloferax_chr,532,,,
Haloferax_chr,533,376-470,,
Haloferax_chr,534,260-345,,
Haloferax_chr,535,382-469,,
Haloferax_chr,536,253-350,,
Haloferax_chr,537,,,
Haloferax_chr,538,357-490,,
Haloferax_chr,539,384-477,,
Haloferax_chr,540,358-480,,
Haloferax_chr,541,84-200,,
Haloferax_chr,542,,,
Haloferax_chr,543,,,
Haloferax_chr,544,,,
Haloferax_chr,545,382-489,,
Haloferax_chr,546,,,
Haloferax_chr,547,395-495,,
Haloferax_chr,548,,,
Haloferax_chr,549,,,
Haloferax_chr,550,322-428,,
Haloferax_chr,551,373-467,,
Haloferax_chr,552,160-258,,
Haloferax_chr,553,383-458,,
Haloferax_chr,554,,,
Haloferax_chr,555,,,
Haloferax_chr,556,370-441,,
Haloferax_chr,557,347-456,,
Haloferax_chr,558,,,
Haloferax_chr,559,,,
Haloferax_chr,560,,,
Haloferax_chr,561,,,
Haloferax_chr,562,353-447,,
Haloferax_chr,563,,,
Haloferax_chr,564,,,
Haloferax_chr,565,243-441,,
Haloferax_chr,566,282-361,,
Haloferax_chr,567,245-329,,
Haloferax_chr,568,343-444,,
Haloferax_chr,569,,,
Haloferax_chr,570,299-380,,
Haloferax_chr,571,,,
Haloferax_chr,572,384-530,,
Haloferax_chr,573,212-294,,
Haloferax_chr,574,,,
Haloferax_chr,575,,,
Haloferax_chr,576,,,
Haloferax_chr,577,,,
Haloferax_chr,578,,,
Haloferax_chr,579,160-261,,
Haloferax_chr,580,304-464,,
Haloferax_chr,581,,,
Haloferax_chr,582,385-465,,
Haloferax_chr,583,396-515,,
Haloferax_chr,584,417-491,,
Haloferax_chr,585,277-364,389-465,
Haloferax_chr,586,,,
Haloferax_chr,587,375-463,,
Haloferax_chr,588,350-468,,
Haloferax_chr,589,,,
Haloferax_chr,590,,,
Haloferax_chr,591,228-314,395-474,
Haloferax_chr,592,289-361,,
Haloferax_chr,593,283-367,,
Haloferax_chr,594,,,
Haloferax_chr,595,487-613,,
Haloferax_chr,596,370-451,,
Haloferax_chr,597,61-133,,
Haloferax_chr,598,,,
Haloferax_chr,599,,,
Haloferax_chr,600,375-492,,
Haloferax_chr,601,152-236,,
Haloferax_chr,602,150-388,,
Haloferax_chr,603,375-456,,
Haloferax_chr,604,,,
Haloferax_chr,605,,,
Haloferax_chr,606,,,
Haloferax_chr,607,62-133,327-457,
Haloferax_chr,608,391-471,,
Haloferax_chr,609,370-532,,
Haloferax_chr,610,389-460,,
Haloferax_chr,611,,,
Haloferax_chr,612,348-480,535-613,
Haloferax_chr,613,,,
Haloferax_chr,614,230-315,,
Haloferax_chr,615,363-434,,
Haloferax_chr,616,,,
Haloferax_chr,617,375-456,,
Haloferax_chr,618,332-467,,
Haloferax_chr,619,,,
Haloferax_chr,620,375-465,,
Haloferax_chr,621,,,
Haloferax_chr,622,346-505,,
Haloferax_chr,623,350-427,,
Haloferax_chr,624,,,
Haloferax_chr,625,287-458,,
Haloferax_chr,626,357-457,,
Haloferax_chr,627,350-486,,
Haloferax_chr,628,352-445,,
Haloferax_chr,629,388-467,,
Haloferax_chr,630,362-474,,
Haloferax_chr,631,392-479,,
Haloferax_chr,632,381-454,,
Haloferax_chr,633,355-437,,
Haloferax_chr,634,,,
Haloferax_chr,635,0-90,,
Haloferax_chr,636,234-318,,
Haloferax_chr,637,344-455,,
Haloferax_chr,638,,,
Haloferax_chr,639,383-461,,
Haloferax_chr,640,380-452,,
Haloferax_chr,641,276-434,,
Haloferax_chr,642,,,
Haloferax_chr,643,442-522,,
Haloferax_chr,644,310-388,,
Haloferax_chr,645,342-458,,
Haloferax_chr,646,152-250,384-460,
Haloferax_chr,647,,,
Haloferax_chr,648,377-471,,
Haloferax_chr,649,369-521,,
Haloferax_chr,650,387-468,,
Haloferax_chr,651,209-377,,
Haloferax_chr,652,,,
Haloferax_chr,653,,,
Haloferax_chr,654,393-479,,
Haloferax_chr,655,383-455,521-613,
Haloferax_chr,656,272-425,,
Haloferax_chr,657,406-484,,
Haloferax_chr,658,,,
Haloferax_chr,659,382-455,,
Haloferax_chr,660,376-471,,
Haloferax_chr,661,,,
Haloferax_chr,662,,,
Haloferax_chr,663,,,
Haloferax_chr,664,108-204,479-613,
Haloferax_chr,665,370-471,,
Haloferax_chr,666,,,
Haloferax_chr,667,343-428,532-613,
Haloferax_chr,668,,,
Haloferax_chr,669,378-483,,
Haloferax_chr,670,216-401,,
Haloferax_chr,671,305-433,,
Haloferax_chr,672,,,
Haloferax_chr,673,,,
Haloferax_chr,674,,,
Haloferax_chr,675,,,
Haloferax_chr,676,21-98,391-465,505-613
Haloferax_chr,677,373-446,,
Haloferax_chr,678,,,
Haloferax_chr,679,387-465,,
Haloferax_chr,680,,,
Haloferax_chr,681,,,
Haloferax_chr,682,249-327,416-527,
Haloferax_chr,683,,,
Haloferax_chr,684,392-514,,
Haloferax_chr,685,,,
Haloferax_chr,686,,,
Haloferax_chr,687,,,
Haloferax_chr,688,388-464,,
Haloferax_chr,689,389-464,,
Haloferax_chr,690,320-396,,
Haloferax_chr,691,396-526,,
Haloferax_chr,692,386-470,,
Haloferax_chr,693,307-388,394-465,
Haloferax_chr,694,328-519,,
Haloferax_chr,695,,,
Haloferax_chr,696,357-457,,
Haloferax_chr,697,147-446,,
Haloferax_chr,698,,,
Haloferax_chr,699,287-383,,
Haloferax_chr,700,,,
Haloferax_chr,701,,,
Haloferax_chr,702,393-493,,
Haloferax_chr,703,382-480,,
Haloferax_chr,704,332-426,,
Haloferax_chr,705,328-432,,
Haloferax_chr,706,,,
Haloferax_chr,707,308-429,,
Haloferax_chr,708,297-396,,
Haloferax_chr,709,,,
Haloferax_chr,710,,,
Haloferax_chr,711,361-472,,
Haloferax_chr,712,284-419,,
Haloferax_chr,713,336-437,,
Haloferax_chr,714,,,
Haloferax_chr,715,,,
Haloferax_chr,716,279-366,,
Haloferax_chr,717,315-433,,
Haloferax_chr,718,491-567,,
Haloferax_chr,719,264-351,,
Haloferax_chr,720,,,
Haloferax_chr,721,380-506,,
Haloferax_chr,722,,,
Haloferax_chr,723,,,
Haloferax_chr,724,,,
Haloferax_chr,725,384-482,,
Haloferax_chr,726,,,
Haloferax_chr,727,,,
Haloferax_chr,728,,,
Haloferax_chr,729,316-476,,
Haloferax_chr,730,386-489,,
Haloferax_chr,731,309-464,,
Haloferax_chr,732,372-454,,
Haloferax_chr,733,,,
Haloferax_chr,734,,,
Haloferax_chr,735,199-281,,
Haloferax_chr,736,370-473,,
Haloferax_chr,737,,,
Haloferax_chr,738,380-477,,
Haloferax_chr,739,391-466,,
Haloferax_chr,740,265-342,,
Haloferax_chr,741,0-173,,
Haloferax_chr,742,269-361,,
Haloferax_chr,743,,,
Haloferax_chr,744,59-182,,
Haloferax_chr,745,,,
Haloferax_chr,746,387-459,,
Haloferax_chr,747,378-556,,
Haloferax_chr,748,,,
Haloferax_chr,749,,,
Haloferax_chr,750,355-453,,
Haloferax_chr,751,349-453,,
Haloferax_chr,752,260-351,,
Haloferax_chr,753,271-452,,
Haloferax_chr,754,0-209,,
Haloferax_chr,755,305-431,,
Haloferax_chr,756,262-411,,
Haloferax_chr,757,365-465,,
Haloferax_chr,758,,,
Haloferax_chr,759,401-476,,
Haloferax_chr,760,214-296,376-459,
Haloferax_chr,761,254-351,381-467,
Haloferax_chr,762,306-532,,
Haloferax_chr,763,388-474,,
Haloferax_chr,764,298-469,,
Haloferax_chr,765,,,
Haloferax_chr,766,308-457,,
Haloferax_chr,767,317-427,431-558,
Haloferax_chr,768,392-484,,
Haloferax_chr,769,500-601,,
Haloferax_chr,770,302-373,382-498,
Haloferax_chr,771,,,
Haloferax_chr,772,386-469,,
Haloferax_chr,773,,,
Haloferax_chr,774,,,
Haloferax_chr,775,54-137,,
Haloferax_chr,776,353-436,,
Haloferax_chr,777,,,
Haloferax_chr,778,,,
Haloferax_chr,779,383-536,,
Haloferax_chr,780,,,
Haloferax_chr,781,379-490,,
Haloferax_chr,782,,,
Haloferax_chr,783,,,
Haloferax_chr,784,,,
Haloferax_chr,785,,,
Haloferax_chr,786,,,
Haloferax_chr,787,406-544,,
Haloferax_chr,788,209-323,,
Haloferax_chr,789,0-126,,
Haloferax_chr,790,,,
Haloferax_chr,791,,,
Haloferax_chr,792,372-451,,
Haloferax_chr,793,,,
Haloferax_chr,794,391-462,,
Haloferax_chr,795,,,
Haloferax_chr,796,395-468,,
Haloferax_chr,797,,,
Haloferax_chr,798,,,
Haloferax_chr,799,109-216,356-450,
Haloferax_chr,800,,,
Haloferax_chr,801,403-498,,
Haloferax_chr,802,226-341,,
Haloferax_chr,803,324-452,,
Haloferax_chr,804,358-456,,
Haloferax_chr,805,,,
Haloferax_chr,806,359-462,,
Haloferax_chr,807,,,
Haloferax_chr,808,132-302,,
Haloferax_chr,809,290-600,,
Haloferax_chr,810,399-527,,
Haloferax_chr,811,381-472,,
Haloferax_chr,812,507-588,,
Haloferax_chr,813,327-460,,
Haloferax_chr,814,,,
Haloferax_chr,815,369-581,,
Haloferax_chr,816,350-432,,
Haloferax_chr,817,75-174,,
Haloferax_chr,818,395-546,,
Haloferax_chr,819,307-413,,
Haloferax_chr,820,,,
Haloferax_chr,821,,,
Haloferax_chr,822,,,
Haloferax_chr,823,,,
Haloferax_chr,824,,,
Haloferax_chr,825,,,
Haloferax_chr,826,284-442,,
Haloferax_chr,827,488-573,,
Haloferax_chr,828,,,
Haloferax_chr,829,306-479,,
Haloferax_chr,830,,,
Haloferax_chr,831,355-457,,
Haloferax_chr,832,,,
Haloferax_chr,833,221-337,378-460,
Haloferax_chr,834,,,
Haloferax_chr,835,292-445,,
Haloferax_chr,836,386-464,,
Haloferax_chr,837,271-430,,
Haloferax_chr,838,360-506,,
Haloferax_chr,839,,,
Haloferax_chr,840,,,
Haloferax_chr,841,372-453,,
Haloferax_chr,842,392-463,,
Haloferax_chr,843,,,
Haloferax_chr,844,392-464,,
Haloferax_chr,845,,,
Haloferax_chr,846,330-447,,
Haloferax_chr,847,,,
Haloferax_chr,848,241-337,,
Haloferax_chr,849,,,
Haloferax_chr,850,371-460,,
Haloferax_chr,851,,,
Haloferax_chr,852,,,
Haloferax_chr,853,,,
Haloferax_chr,854,,,
Haloferax_chr,855,380-475,,
Haloferax_chr,856,228-322,,
Haloferax_chr,857,318-394,,
Haloferax_chr,858,,,
Haloferax_chr,859,393-465,,
Haloferax_chr,860,395-570,,
Haloferax_chr,861,,,
Haloferax_chr,862,460-609,,
Haloferax_chr,863,,,
Haloferax_chr,864,228-355,,
Haloferax_chr,865,370-578,,
Haloferax_chr,866,287-437,,
Haloferax_chr,867,,,
Haloferax_chr,868,164-292,,
