Seq,Tss,Col1,Col2,Col3,Col4
55,1,7.014969,5.420495,0.856143,0.589628
56,1,8.090800,6.042180,1.188004,0.614967
57,1,7.516617,4.140421,1.386275,0.732756
58,1,7.847689,4.096035,1.541434,0.871791
59,1,6.740424,5.710582,1.173875,0.705102
60,1,6.752560,5.457785,1.230319,0.696384
61,1,8.007592,3.907719,1.675161,0.870263
62,1,5.220154,8.385500,1.243350,0.496428
63,1,7.925767,4.142662,1.439261,0.803368
64,1,7.641906,5.726539,1.539326,0.746559
65,1,8.515330,4.649311,0.869339,0.581864
66,1,9.596380,3.170607,1.373409,0.882550
67,1,7.758945,4.898561,1.670004,0.820789
68,1,7.622004,5.126389,1.206358,0.749002
69,1,9.381547,2.638294,1.306678,0.826095
70,1,6.263504,5.794196,1.094512,0.655277
71,1,8.627599,5.431329,1.145680,0.708607
72,1,6.834778,4.952640,1.273398,0.635372
73,1,8.507988,2.645846,1.579195,0.972136
74,1,7.179285,4.860395,1.311588,0.788713
75,1,6.451574,5.176001,1.092283,0.704670
76,1,9.185211,3.703091,1.516990,0.812223
77,1,7.582067,5.687451,1.213683,0.676832
78,1,7.414575,4.438943,1.360179,0.778970
79,1,9.657174,2.408540,1.497196,0.869872
80,1,7.916126,6.479228,1.005553,0.497238
81,1,6.998630,5.659901,1.419947,0.655024
82,1,8.084227,6.471567,1.742955,0.804184
83,1,9.399107,3.166455,1.415484,0.874943
84,1,6.448779,5.744949,0.881187,0.595129
85,1,9.211416,2.654505,1.588586,0.940782
86,1,8.532679,4.865947,1.118012,0.676415
87,1,8.560179,2.222340,1.406825,0.939508
88,1,8.209360,4.492041,1.204626,0.675341
89,1,8.534245,3.260624,1.485090,0.855702
90,1,7.741871,5.182986,1.340456,0.744749
91,1,5.920349,8.645893,1.311775,0.512796
92,1,5.886618,7.360027,1.355320,0.548494
93,1,8.707581,3.951124,1.355782,0.773448
94,1,5.212198,7.917937,1.352397,0.620468
95,1,6.748235,6.055840,1.442739,0.667594
96,1,9.821454,1.784301,1.526254,0.924842
97,1,8.981972,4.623719,1.407206,0.752192
98,1,6.828494,7.073792,1.106950,0.581415
99,1,7.394945,4.211896,1.202874,0.714122
100,1,7.493550,4.974307,1.235732,0.673375
101,1,6.443113,7.473715,0.778791,0.457037
102,1,9.158673,2.744157,1.453250,0.893227
103,1,7.617806,4.151786,1.445843,0.804987
104,1,8.344975,3.226370,1.776882,0.947336
105,1,9.249402,3.208803,1.458018,0.824045
106,1,5.487065,6.505687,1.336188,0.670295
107,1,7.409288,5.090636,1.547880,0.779839
108,1,8.723038,3.811486,1.497529,0.818350
109,1,6.920269,6.126257,0.866292,0.503269
110,1,7.278808,4.236019,0.957556,0.629685
111,1,6.597264,5.783254,1.177085,0.611008
112,1,6.984879,5.818816,1.241431,0.672399
113,1,7.432168,4.976747,1.344483,0.731622
114,1,8.040707,3.667873,1.790813,0.936485
115,1,6.893880,5.942629,1.289298,0.707979
116,1,8.910487,2.632067,1.596949,0.937453
117,1,8.702471,3.296033,1.484265,0.863950
118,1,9.269853,3.978982,1.326458,0.756340
119,1,8.556411,2.921378,1.111902,0.771547
120,1,4.904882,7.458149,1.117813,0.571690
121,1,9.121145,3.862095,1.513285,0.796539
122,1,7.320997,5.622176,1.391771,0.739431
123,1,7.893091,5.271589,1.318383,0.667493
124,1,6.987541,4.393929,1.297869,0.778295
125,1,7.359327,4.949075,1.450881,0.745076
126,1,7.208018,5.847247,0.806742,0.511481
127,1,6.870294,5.241269,1.474382,0.787503
128,1,9.428246,3.207689,1.549288,0.903646
129,1,6.204566,7.604150,1.145905,0.608651
130,1,7.711275,5.368375,1.407359,0.701448
131,1,4.569923,11.062106,0.589023,0.193912
132,1,7.437362,4.889133,1.395381,0.720241
133,1,8.862281,5.059460,1.122451,0.620183
134,1,7.457248,5.332698,1.055787,0.603962
135,1,6.803321,8.432328,0.646574,0.242415
136,1,7.450034,3.668520,1.444860,0.815879
137,1,5.747042,7.012402,1.491595,0.696809
138,1,7.406201,4.602799,1.307340,0.726634
139,1,8.594371,3.445658,1.637205,0.880828
140,1,8.355128,3.946079,0.982478,0.718533
141,1,8.494069,4.767537,1.404284,0.851750
142,1,9.468519,2.089871,1.675544,0.929195
143,1,8.980778,2.322380,1.528012,0.925900
144,1,6.348861,6.203587,1.098963,0.603147
145,1,10.053274,4.921856,1.410712,0.692669
146,1,3.291968,10.274786,1.114796,0.389838
147,1,4.876647,7.983761,1.499952,0.683865
148,1,6.134167,7.055269,0.718782,0.356240
149,1,8.691336,5.266717,1.312386,0.644688
150,1,6.288005,5.946392,1.259973,0.737819
151,1,7.353955,5.619648,1.403601,0.722884
152,1,7.606497,4.722078,1.294330,0.777570
153,1,6.884237,5.279555,1.608799,0.798527
154,1,8.814323,4.004323,1.145454,0.713217
155,1,6.825309,7.737017,1.246368,0.521823
156,1,6.833697,8.426680,1.215695,0.508812
157,1,7.870627,4.422513,1.247674,0.769073
158,1,8.882115,3.276836,1.214330,0.773488
159,1,6.547768,7.419420,0.966604,0.442781
160,1,7.832817,3.920704,1.374255,0.809398
161,1,6.026002,6.218311,1.548922,0.771329
162,1,6.388210,8.472846,1.072580,0.525863
163,1,8.182410,3.779507,1.482376,0.869827
164,1,7.520994,4.517537,1.278618,0.734946
165,1,8.371473,4.232982,1.350715,0.785961
166,1,7.464829,5.922516,1.256692,0.678327
167,1,7.091776,5.381248,1.003483,0.647657
168,1,8.006135,3.669746,1.342731,0.778375
169,1,4.309560,9.344745,0.999718,0.389807
170,1,8.035018,4.763919,1.145855,0.683026
171,1,3.245619,12.398028,0.619345,0.152070
172,1,8.272393,3.972756,1.258382,0.823401
173,1,3.311503,8.737704,0.755489,0.445061
174,1,9.025776,3.211098,1.571937,0.825997
175,1,5.525154,9.346608,0.770680,0.383959
176,1,8.589562,4.814831,1.088735,0.676888
177,1,7.920772,5.164659,1.779250,0.823435
178,1,7.305945,5.639466,1.162561,0.616241
179,1,8.253073,3.042392,1.490111,0.914503
180,1,7.135424,6.069316,1.443048,0.665629
181,1,7.553453,4.907052,1.360020,0.677545
182,1,4.605645,7.182241,1.033119,0.589124
183,1,8.243068,4.596843,1.640064,0.796762
184,1,5.984660,6.060444,1.261676,0.698089
185,1,7.993499,4.688518,1.570289,0.773989
186,1,9.059757,2.934391,1.340814,0.845166
187,1,5.878655,7.739329,1.205327,0.543165
188,1,4.184113,9.882224,1.132121,0.496047
189,1,7.714914,5.750683,1.450421,0.698766
190,1,6.700491,7.759793,1.183455,0.500711
191,1,7.702193,4.272819,1.460447,0.755935
192,1,7.938864,4.232628,1.783923,0.867549
193,1,4.406366,8.264463,1.039802,0.397169
194,1,7.240137,5.014934,1.150943,0.684459
195,1,9.193449,3.353515,1.501233,0.819987
196,1,5.690560,7.129458,1.488734,0.647878
197,1,9.260259,3.515315,1.347192,0.837834
198,1,8.707878,4.411180,1.572927,0.799483
199,1,8.326201,4.238917,1.400969,0.796803
200,1,9.180565,2.586551,1.730972,0.946578
201,1,7.687730,5.505926,1.481720,0.761925
202,1,7.236595,6.917920,1.441641,0.640563
203,1,9.987167,3.906903,1.737599,0.923599
204,1,6.812015,4.997162,0.887197,0.605986
205,1,5.075148,6.225558,1.300456,0.733976
206,1,6.878323,7.524248,1.402762,0.588724
207,1,7.509436,5.172000,1.341042,0.727321
208,1,9.423241,4.717627,1.648921,0.818068
209,1,7.229388,6.232323,1.144467,0.593164
210,1,7.362024,6.640810,1.214015,0.592087
211,1,8.181387,3.030453,1.392764,0.861719
212,1,7.453671,3.822212,1.193165,0.838739
213,1,7.113656,5.233300,1.502454,0.712148
214,1,8.889054,3.272994,1.552498,0.833509
215,1,5.587845,7.103355,1.300207,0.644093
216,1,6.382016,5.935463,1.335189,0.682580
217,1,6.872238,7.138916,0.802598,0.462037
218,1,8.215373,5.083491,0.951394,0.672353
219,1,9.414272,3.719231,0.937205,0.703406
220,1,6.939368,6.163819,1.330575,0.633734
221,1,7.947934,4.808746,1.133998,0.614070
222,1,3.724839,10.374677,0.928669,0.300539
223,1,7.376284,4.583600,1.133999,0.699617
224,1,9.370742,4.571760,1.029316,0.571050
225,1,7.168082,6.323479,1.354959,0.618733
226,1,9.143321,3.399986,1.483886,0.841739
227,1,8.589447,3.515064,1.356914,0.838942
228,1,6.634299,5.744659,0.993596,0.640983
229,1,7.108269,5.778984,1.013958,0.602405
230,1,4.898220,8.874049,1.173572,0.409933
231,1,8.641132,4.787384,1.360234,0.821502
232,1,8.761818,3.022264,1.403670,0.861416
233,1,8.406306,4.361318,1.379986,0.757753
234,1,7.152941,5.691453,1.022696,0.608648
235,1,4.121233,7.618314,1.207151,0.596964
236,1,7.269962,5.100583,1.379494,0.707182
237,1,8.177743,4.928951,1.571860,0.776356
238,1,7.798432,4.895502,1.244272,0.656594
239,1,7.590271,4.090370,1.088633,0.723960
240,1,6.275167,6.786569,1.168225,0.575927
241,1,9.167989,3.276012,1.511778,0.806852
242,1,7.802973,4.706598,1.289569,0.710510
243,1,9.464910,1.849009,1.505367,0.933767
244,1,5.376354,5.793366,1.289421,0.816094
245,1,8.443180,4.729170,1.350315,0.716460
246,1,8.503295,2.707475,1.570215,0.955232
247,1,5.996978,6.293243,0.557504,0.409684
248,1,7.563790,6.909300,1.277141,0.550209
249,1,6.896304,6.201719,1.046569,0.642227
250,1,9.668572,3.533208,1.656772,0.900550
251,1,10.218807,1.965703,1.684843,0.949314
252,1,7.525735,5.226993,1.255201,0.629641
253,1,7.288683,6.530386,1.105799,0.577109
254,1,4.921495,6.570885,1.170246,0.635757
255,1,6.177348,6.545143,1.682534,0.747063
256,1,6.345612,7.166169,1.088201,0.549326
257,1,6.774573,5.399932,0.986691,0.634455
258,1,7.539778,4.250851,1.161318,0.726998
259,1,9.938630,2.726163,1.285114,0.786859
260,1,4.432071,9.750285,0.888303,0.314405
261,1,6.778516,5.325455,1.429381,0.693486
262,1,6.509622,6.795234,1.301672,0.645348
263,1,8.258272,4.911077,1.344010,0.659203
264,1,8.378946,4.115505,1.616242,0.845105
265,1,7.211880,5.004587,1.221126,0.677358
266,1,8.277273,5.224985,1.238818,0.595433
267,1,7.823070,4.834880,1.463988,0.782652
268,1,5.554843,9.209699,0.762021,0.305873
269,1,7.845211,6.241790,1.730993,0.792099
270,1,6.764413,7.552773,1.238033,0.564717
271,1,9.152475,2.190219,1.619435,0.948579
272,1,7.755849,2.760960,1.449279,0.959210
273,1,7.130945,7.665820,1.603805,0.682421
274,1,9.426602,2.272411,1.672502,0.933710
275,1,8.176301,5.534310,1.319059,0.703793
276,1,6.741832,7.451333,1.059284,0.468422
277,1,7.685050,6.590291,1.161891,0.511891
278,1,7.142051,5.589640,0.909243,0.605225
279,1,8.470187,6.740115,1.021069,0.558070
280,1,7.281312,6.657175,0.990318,0.520454
281,1,8.811409,3.008159,1.439954,0.810579
282,1,9.302462,2.640395,1.647730,0.918690
283,1,7.533152,4.259745,1.346060,0.787685
284,1,7.407352,7.211939,1.370302,0.567278
285,1,6.821403,6.226002,1.113562,0.597795
286,1,7.433238,5.823956,1.490468,0.670130
287,1,6.846659,6.887685,1.335699,0.603346
288,1,7.295147,5.559956,1.110792,0.546342
289,1,8.255690,2.786067,1.514036,0.807577
290,1,8.173383,3.565984,1.509688,0.899837
291,1,9.430152,2.408402,1.512750,0.928371
292,1,7.813802,5.789983,1.039447,0.593763
293,1,8.185395,4.235229,1.561307,0.812515
294,1,7.812258,4.032033,1.554950,0.827121
295,1,8.059521,3.864376,1.278346,0.826504
296,1,7.766266,5.618715,1.192343,0.645189
297,1,8.685945,2.664963,1.802443,0.956561
298,1,7.451928,5.381250,1.458230,0.734058
299,1,5.367741,8.732803,1.137535,0.490863
300,1,7.184644,5.615125,1.424158,0.687513
301,1,6.829931,5.086249,1.057801,0.609662
302,1,8.390135,2.679674,1.609403,0.962178
303,1,8.362718,4.397365,1.418109,0.815412
304,1,6.258594,7.262472,1.292971,0.562693
305,1,7.971414,3.637583,1.541182,0.851539
306,1,6.873906,6.387547,1.155069,0.581667
307,1,7.196536,5.636520,0.994323,0.608217
308,1,8.457034,3.880322,1.599992,0.889257
309,1,5.678176,6.981863,1.029546,0.567234
310,1,7.438327,5.452250,1.133333,0.604104
311,1,8.670895,4.655942,1.526818,0.822701
312,1,8.945912,3.061657,1.547937,0.880606
313,1,8.620720,2.758409,1.294650,0.840501
314,1,7.458081,6.230106,1.253092,0.602860
315,1,8.125789,4.130476,1.631963,0.863254
316,1,8.997310,3.498339,1.663536,0.793803
317,1,6.461964,5.811677,1.046638,0.607608
318,1,3.738333,10.188695,0.677324,0.213263
319,1,7.023845,6.458150,1.265932,0.648062
320,1,7.868017,3.735069,1.384955,0.813486
321,1,6.648815,7.024920,1.378601,0.689719
322,1,7.087523,4.921819,0.795508,0.598895
323,1,10.212484,4.056610,1.466198,0.767402
324,1,5.980675,6.263686,0.996208,0.602144
325,1,7.661283,4.340460,1.455348,0.831240
326,1,9.319966,3.594658,1.390598,0.854682
327,1,7.889708,5.886201,0.906605,0.526008
328,1,5.990355,8.220256,0.873424,0.421514
329,1,8.451388,2.857050,1.543320,0.933134
330,1,9.439283,4.087623,1.753326,0.879180
331,1,9.027733,3.543853,1.611951,0.834474
332,1,6.308255,6.728426,1.181516,0.582869
333,1,8.580504,2.498450,1.501454,0.961322
334,1,7.545835,5.677298,1.417600,0.712984
335,1,8.512379,4.090056,1.483194,0.818367
336,1,7.637507,3.757201,1.381317,0.805823
337,1,7.098216,5.769490,1.247654,0.674144
338,1,7.706758,4.700399,1.140385,0.680737
339,1,8.029051,4.630905,1.054626,0.660945
340,1,7.725452,5.597349,1.257761,0.632012
341,1,7.254625,4.796695,1.503572,0.811203
342,1,7.864870,4.377147,1.328985,0.708084
343,1,7.673780,4.870398,1.221842,0.701616
344,1,9.101217,3.436502,1.744100,0.856037
345,1,6.027890,5.318573,1.561789,0.803583
346,1,6.920865,5.731881,1.568649,0.734379
347,1,6.834080,7.037418,0.856248,0.446472
348,1,8.634400,2.777933,1.490683,0.925669
349,1,5.906498,9.329039,0.657949,0.314441
350,1,7.613910,3.993625,1.112610,0.667574
351,1,8.929006,2.386411,1.623753,0.927188
352,1,8.356041,3.663986,1.630626,0.886401
353,1,6.153911,6.906396,0.939050,0.409708
354,1,6.471664,6.413702,0.761539,0.489735
355,1,5.952791,6.500927,1.113138,0.549446
356,1,6.880221,5.508401,1.173922,0.658523
357,1,9.075281,4.223413,1.450535,0.746526
358,1,7.210518,6.213061,1.071572,0.595573
359,1,6.157449,6.737875,1.300018,0.617949
360,1,7.814782,4.456026,1.341199,0.795535
361,1,8.663432,2.435181,1.694157,0.972085
362,1,8.412459,4.527043,1.275931,0.758710
363,1,7.782775,6.603965,1.189519,0.545251
364,1,7.213057,5.594466,1.084693,0.626483
365,1,6.893788,6.228889,1.510959,0.666232
366,1,7.958507,3.516273,1.624962,0.905796
367,1,6.497483,5.924685,1.454525,0.730790
368,1,7.586400,7.182451,0.907284,0.471527
369,1,6.768537,5.169378,0.928875,0.584591
370,1,6.437755,7.148691,1.577354,0.632238
371,1,8.743163,3.144965,1.417029,0.863359
372,1,8.526419,3.506115,1.589777,0.827453
373,1,7.882066,5.555062,1.066720,0.580595
374,1,6.934168,7.635196,1.502645,0.632664
375,1,8.426890,3.865430,1.597978,0.876543
376,1,7.434464,5.756421,1.442360,0.687056
377,1,9.680052,1.621464,1.505358,0.973783
378,1,8.534724,3.784328,1.270387,0.867324
379,1,7.726720,6.835898,1.179431,0.584311
380,1,6.991742,6.345120,1.139072,0.651284
381,1,9.592027,2.749574,1.582700,0.909792
382,1,7.411666,4.856962,1.373421,0.772034
383,1,8.238870,4.035262,1.325979,0.727876
384,1,6.920854,4.781296,1.007356,0.718102
385,1,7.289044,4.717852,1.286425,0.786352
386,1,7.959813,3.738426,1.851711,0.944697
387,1,8.814169,2.583420,1.774970,0.943884
388,1,7.541709,4.608204,1.452920,0.780927
389,1,7.753090,3.704384,1.630082,0.926687
390,1,7.929194,3.665763,1.291628,0.823792
391,1,8.263408,3.920230,1.240870,0.754047
392,1,8.995295,3.011791,1.582385,0.859505
393,1,7.510885,5.571696,1.807923,0.849979
394,1,6.336385,6.813485,0.903731,0.525395
395,1,9.370129,5.205710,1.122414,0.611576
396,1,5.928668,7.210356,1.060306,0.527943
397,1,5.841450,7.996479,1.026773,0.452747
398,1,4.844377,9.154162,1.093079,0.455686
399,1,9.226251,4.235847,1.066773,0.661844
400,1,9.462831,3.232951,1.753053,0.896815
401,1,8.356340,5.053204,1.068033,0.627342
402,1,7.289959,3.349128,1.353595,0.844066
403,1,7.785538,3.792768,1.567661,0.858841
404,1,10.003827,1.847989,1.633080,0.947417
405,1,6.637639,4.867737,1.370863,0.755194
406,1,8.556088,5.731677,0.909796,0.582886
407,1,8.087181,5.304655,1.361345,0.670179
408,1,5.775633,6.782293,1.161369,0.571841
409,1,4.849834,8.053888,1.168817,0.566446
410,1,8.823348,3.581303,1.665175,0.917717
411,1,6.161811,7.291843,1.161788,0.591035
412,1,4.844215,9.262212,1.460454,0.556450
413,1,7.264825,4.399547,1.437137,0.871604
414,1,7.960614,6.635630,1.548021,0.651989
415,1,8.927585,3.701630,1.387012,0.894984
416,1,6.637051,6.603076,1.265245,0.544991
417,1,7.824365,4.776744,1.256572,0.743210
418,1,7.336184,5.990721,1.021446,0.632465
419,1,9.178790,4.750641,1.475037,0.767122
420,1,9.279056,3.300891,1.508502,0.830817
421,1,8.296633,3.992607,1.182872,0.754724
422,1,8.480032,5.283259,1.670254,0.755394
423,1,7.600848,4.589937,1.711576,0.905421
424,1,6.182422,6.712907,0.931776,0.532893
425,1,8.055361,4.062543,1.185604,0.815504
426,1,9.049694,3.895294,1.700807,0.883092
427,1,8.739297,3.234264,1.347176,0.861173
428,1,9.889793,2.305690,1.287596,0.896246
429,1,6.020998,5.773553,1.383601,0.759810
430,1,5.723207,8.668928,1.212920,0.506386
431,1,6.790323,6.321051,1.178820,0.662953
432,1,4.974635,7.021920,1.083098,0.574027
433,1,8.630033,2.354641,1.567286,0.986482
434,1,7.931560,5.171223,1.569749,0.771752
435,1,9.233900,3.478509,1.556168,0.834202
436,1,9.449657,2.803174,1.602817,0.905839
437,1,6.648389,5.200921,1.498013,0.754774
438,1,8.312209,4.857793,1.532183,0.719300
439,1,5.892304,9.797513,0.850291,0.270337
440,1,5.432849,7.261741,1.373687,0.621205
441,1,7.860465,5.277322,1.434440,0.749076
442,1,7.294150,4.743662,1.421815,0.752823
443,1,7.554913,5.191785,1.362651,0.732862
444,1,7.897882,4.173461,1.328513,0.763827
445,1,7.649670,5.229415,1.498432,0.713383
446,1,7.119026,5.050033,1.449645,0.768753
447,1,8.614398,4.067711,1.086370,0.596770
448,1,6.429475,5.081144,1.465008,0.777203
449,1,6.199560,6.416240,1.159548,0.625976
450,1,8.434902,3.766085,1.538326,0.845545
451,1,6.251077,7.031157,1.209586,0.605138
452,1,8.677480,3.476845,1.361054,0.864326
453,1,7.889096,5.386153,1.535868,0.739076
454,1,6.817427,5.535093,1.065127,0.699853
455,1,7.589782,5.989092,1.418503,0.669959
456,1,8.161258,3.439304,1.123141,0.777359
457,1,9.054945,3.597618,1.053130,0.654147
458,1,8.130843,3.269060,1.539825,0.862379
459,1,7.255000,6.634171,1.313652,0.619259
460,1,8.922441,3.475736,1.775764,0.913023
461,1,7.367546,3.912764,1.561459,0.863871
462,1,5.765653,6.048790,1.333118,0.725262
463,1,7.633248,4.004291,1.118355,0.783976
464,1,6.950626,4.086951,1.481502,0.841270
465,1,7.651123,7.291130,1.125663,0.535651
466,1,7.758041,4.976276,1.567428,0.790157
467,1,7.386628,6.749607,1.414219,0.712963
468,1,7.892363,4.821374,1.324678,0.719147
469,1,9.668050,3.490796,1.655841,0.886718
470,1,7.193194,5.067194,1.268983,0.708660
471,1,7.722333,4.235630,1.198945,0.673124
472,1,9.065699,3.299502,1.229961,0.784872
473,1,7.463917,3.601921,1.222252,0.770912
474,1,8.353514,4.567540,1.282430,0.722775
475,1,7.568400,4.057144,1.445941,0.831121
476,1,8.609102,5.622363,1.506124,0.734722
477,1,8.177036,4.223873,1.406000,0.729909
478,1,9.650033,3.709251,1.834711,0.926615
479,1,9.650850,1.673366,1.701530,0.990185
480,1,8.169073,4.261414,1.157866,0.739251
481,1,5.117384,7.127382,1.130271,0.581897
482,1,7.783124,4.115989,1.187626,0.694297
483,1,8.615142,4.175989,1.268470,0.716907
484,1,9.298185,2.774999,1.199107,0.837617
485,1,7.753247,4.873436,1.276588,0.748625
486,1,7.429464,4.436780,1.134395,0.717931
487,1,8.632315,4.801767,1.248232,0.750695
488,1,8.235117,3.199100,1.368829,0.857572
489,1,7.775953,4.176995,1.660417,0.838245
490,1,7.448726,3.948721,1.653593,0.919448
491,1,8.527049,4.110656,1.797647,0.874218
492,1,5.794230,5.230760,1.422629,0.760373
493,1,6.675044,7.318083,1.159914,0.575177
494,1,9.001106,4.417855,1.481373,0.770511
495,1,9.814144,2.574642,1.530207,0.822430
496,1,5.862972,5.677676,1.263771,0.696399
497,1,9.226460,4.696488,1.335152,0.730118
498,1,9.390813,2.467657,1.297699,0.892057
499,1,8.675323,2.866236,1.367785,0.852344
500,1,8.295415,5.066613,1.418664,0.731080
501,1,8.526136,4.311883,1.121281,0.697702
502,1,8.396695,3.639547,1.294588,0.760924
503,1,9.780307,2.980563,1.503592,0.801953
504,1,4.385507,7.933321,0.898870,0.489536
505,1,7.281151,5.035449,1.407827,0.732360
506,1,8.882148,2.768572,1.668687,0.916613
507,1,8.949751,3.808338,1.160472,0.722521
508,1,7.664779,4.704153,1.601016,0.749515
509,1,7.094940,6.133407,0.946411,0.482861
510,1,4.926833,8.252156,1.100580,0.481343
511,1,10.492629,2.431741,1.576940,0.886772
512,1,8.940191,4.143624,1.183586,0.778177
513,1,7.415117,3.476694,1.090127,0.780168
514,1,7.374074,4.884803,1.581639,0.804083
515,1,7.776173,4.846622,1.410747,0.778020
516,1,6.117828,7.243874,0.695202,0.481702
517,1,8.277601,3.303805,1.619024,0.886737
518,1,6.891331,3.730192,1.213381,0.794739
519,1,7.444312,5.384828,1.515525,0.777045
520,1,8.577814,3.805067,1.454747,0.784511
521,1,9.083444,2.815899,1.469987,0.793254
522,1,7.834733,6.098695,1.048578,0.545851
523,1,8.973792,2.371131,1.563981,0.947938
524,1,9.025757,2.964011,1.306623,0.803089
525,1,9.234240,2.276727,1.618577,0.923641
526,1,6.394801,8.221926,0.864445,0.449138
527,1,6.356089,6.514194,0.823216,0.528478
528,1,7.696404,4.889307,1.693265,0.847656
529,1,7.985970,4.353859,1.210944,0.712388
530,1,5.701175,8.414628,1.236829,0.544508
531,1,7.730603,4.258515,1.526350,0.793876
532,1,6.357952,9.145563,0.866224,0.359733
533,1,5.553067,6.767567,1.322896,0.667428
534,1,9.336785,3.385384,1.474799,0.840217
535,1,6.143497,8.250828,1.068949,0.459251
536,1,5.563647,7.662895,0.564654,0.352651
537,1,7.535074,4.637217,1.236330,0.817706
538,1,10.666372,2.361276,1.626502,0.934835
539,1,7.702978,6.978288,1.242930,0.568425
540,1,6.575737,5.318991,1.355402,0.703297
541,1,7.307145,4.244679,1.280838,0.768630
542,1,10.036780,2.560035,1.482922,0.886384
543,1,7.687475,2.891238,1.203407,0.792905
544,1,7.554766,5.345957,1.633252,0.784123
545,1,8.421294,4.967472,1.017537,0.644009
546,1,5.286850,7.778027,1.005788,0.533784
547,1,9.098803,3.757434,1.470962,0.791595
548,1,8.297996,3.119848,1.300659,0.885730
549,1,7.690672,5.763943,0.976231,0.566982
550,1,9.560306,2.279769,1.643064,0.957101
551,1,4.499562,8.522087,0.918246,0.371327
552,1,7.533721,6.133373,1.437576,0.650804
553,1,5.910868,6.647363,1.310932,0.620715
554,1,9.572588,4.139891,1.599917,0.807136
555,1,6.339294,4.513778,0.987938,0.678773
556,1,6.904236,4.821557,1.263418,0.791438
557,1,6.755366,5.128163,1.489161,0.762096
558,1,6.526140,6.080495,1.478935,0.734392
559,1,7.213059,7.003569,1.306040,0.622150
560,1,8.406405,3.574374,1.526444,0.868378
561,1,9.153019,3.882421,1.754548,0.893323
562,1,7.142286,6.303917,1.172323,0.596135
563,1,7.870255,4.754565,1.498637,0.721486
564,1,7.522060,4.578921,1.434368,0.745561
565,1,8.255546,3.811422,1.630202,0.853282
566,1,5.183324,6.167145,1.165487,0.675046
567,1,8.519046,2.980798,1.741169,0.935172
568,1,8.619368,3.710894,1.447863,0.772754
569,1,7.203052,6.306910,1.177465,0.634813
570,1,8.532921,3.088681,1.597556,0.846914
571,1,9.255651,2.976911,1.672550,0.944620
572,1,4.685000,7.770308,0.594816,0.393832
573,1,7.662794,3.587860,1.504266,0.838020
574,1,7.228610,5.458852,1.333695,0.669668
575,1,7.717651,3.883497,1.249027,0.773744
576,1,7.670682,4.221140,1.045664,0.735176
577,1,7.498124,6.435612,1.418573,0.736052
578,1,7.713783,5.586981,1.324458,0.750616
579,1,6.387595,7.557872,1.371764,0.629841
580,1,8.411601,3.960497,1.171233,0.708694
581,1,9.461072,3.334231,1.611392,0.874739
