Seq,Tss,Col1,Col2,Col3,Col4
140,1,9.023452,3.270437,1.145487,0.777257
141,1,7.338430,5.682692,1.260959,0.773324
142,1,9.293858,3.427224,1.186712,0.718913
143,1,8.922840,2.393052,1.550970,0.929667
144,1,6.993628,6.796791,1.068900,0.555195
145,1,9.372923,5.115077,1.524166,0.715795
146,1,4.112257,9.444267,1.230540,0.487779
147,1,4.018179,10.560614,1.396942,0.501803
148,1,3.261228,10.289926,0.501953,0.158821
149,1,8.666975,4.137909,1.328506,0.729230
150,1,5.972399,7.621860,1.206127,0.606726
151,1,6.568645,5.440125,1.166237,0.689247
152,1,8.032022,4.751940,1.161278,0.709642
153,1,5.909028,7.375760,1.440578,0.602292
154,1,7.515398,3.826252,1.344624,0.761877
155,1,6.013850,9.429013,1.227320,0.401091
156,1,5.549545,11.170407,1.067181,0.261202
157,1,7.028116,5.929438,1.295056,0.704799
158,1,9.728863,2.187927,1.547708,0.945035
159,1,6.602087,7.416634,1.014473,0.451356
160,1,7.966582,4.046284,1.340435,0.802649
161,1,6.701169,5.836835,1.720980,0.836684
162,1,6.074344,8.324681,0.879352,0.494419
163,1,7.452059,5.228500,1.374459,0.763792
164,1,6.622813,6.579263,1.244373,0.607692
165,1,9.029128,3.200109,1.607425,0.926689
166,1,8.191052,4.439504,1.109548,0.729933
167,1,6.578554,5.886020,0.905428,0.606172
168,1,8.775401,3.299166,1.178549,0.758627
169,1,6.848597,6.434617,1.133725,0.561653
170,1,8.289471,4.822219,1.068707,0.652880
171,1,4.512014,10.123969,0.790017,0.307864
172,1,5.427312,8.612105,0.660675,0.388880
173,1,6.549521,6.880845,0.897641,0.536868
174,1,7.620122,3.913035,1.557961,0.809321
175,1,7.212174,6.390262,1.127826,0.641310
176,1,5.344222,7.510900,1.199932,0.578106
177,1,6.572235,6.369962,1.518224,0.684697
178,1,7.814092,5.426370,1.191169,0.639139
179,1,7.783073,3.199724,1.465677,0.908838
180,1,7.976966,5.803176,1.255404,0.617824
181,1,8.119379,3.846971,1.419835,0.759803
182,1,3.226101,9.242869,0.709658,0.392865
183,1,9.549774,3.452220,1.440904,0.819000
184,1,5.640152,6.924846,1.304293,0.645304
185,1,8.186846,4.961534,1.619001,0.746174
186,1,8.560524,3.562459,1.606136,0.893692
187,1,5.031196,8.566945,0.854430,0.408785
188,1,3.713545,10.622597,1.103469,0.433869
189,1,7.650488,5.342690,1.536346,0.784329
190,1,7.423438,6.822298,0.979080,0.498726
191,1,8.220741,3.543063,1.291201,0.762735
192,1,6.502970,6.598564,1.564709,0.666822
193,1,6.033273,6.544924,1.180593,0.507550
194,1,7.716338,4.858089,1.050589,0.652641
195,1,8.298747,4.210720,1.357416,0.749453
196,1,7.045119,5.059054,1.451622,0.719710
197,1,8.264731,4.170601,1.058145,0.740345
198,1,6.144716,7.928296,1.107381,0.443840
199,1,7.514612,5.317493,1.300808,0.701944
200,1,9.003793,3.189385,1.506219,0.819010
201,1,7.505940,7.497202,1.150204,0.517267
202,1,7.923498,6.080034,1.542612,0.722690
203,1,9.997794,3.811359,1.675116,0.892771
204,1,6.242436,6.449924,0.917536,0.512719
205,1,5.333398,6.265593,1.415177,0.759820
206,1,5.005280,8.273269,1.102289,0.475224
207,1,7.591806,6.368194,1.024583,0.568282
208,1,10.303073,3.288652,1.663276,0.906916
209,1,8.597803,4.130960,1.214859,0.733988
210,1,7.560284,5.901690,1.151239,0.569035
211,1,7.810422,3.930909,1.178292,0.750566
212,1,7.877433,3.473233,1.452176,0.926206
213,1,7.586275,5.168274,1.375731,0.686953
214,1,8.355896,3.884295,1.558982,0.815696
215,1,7.937478,4.536441,1.481497,0.837665
216,1,8.074584,3.583668,1.437116,0.844641
217,1,8.404920,6.615301,0.737223,0.443132
218,1,8.313632,3.521614,1.179825,0.862842
219,1,9.316546,4.315462,0.909631,0.636916
220,1,5.917952,7.160651,1.196784,0.586892
221,1,8.023556,4.861526,1.184050,0.619297
222,1,5.517874,8.008312,0.933804,0.424757
223,1,5.457420,7.681159,0.944968,0.485433
224,1,9.316679,4.422359,1.226219,0.681105
225,1,7.747605,4.325500,1.323740,0.697098
226,1,9.947805,2.948722,1.724841,0.925435
227,1,7.867667,4.969253,1.356340,0.782656
228,1,7.564439,5.308647,1.138597,0.690327
229,1,6.310053,7.626991,0.966698,0.476082
230,1,5.570837,7.776801,1.433661,0.582621
231,1,8.469610,4.767466,1.339002,0.807022
232,1,6.761780,5.263813,1.296924,0.697487
233,1,6.907275,5.891248,1.485081,0.716561
234,1,8.069049,6.128882,0.916855,0.515838
235,1,5.101081,7.811876,1.428853,0.615616
236,1,6.286191,5.503453,1.030731,0.590505
237,1,8.915092,3.732328,1.646574,0.862238
238,1,8.797240,2.695007,1.549069,0.894375
239,1,6.928854,4.209360,1.088839,0.741248
240,1,7.017563,6.206046,1.195526,0.602780
241,1,9.713427,3.517916,1.314216,0.715087
242,1,6.990233,6.107438,1.330230,0.653767
243,1,9.419956,2.585163,1.358929,0.819232
244,1,6.269520,5.320461,1.326423,0.815754
245,1,9.691570,3.733001,1.229738,0.708035
246,1,7.734034,4.431975,1.247209,0.769127
247,1,6.486444,6.648128,0.497101,0.387936
248,1,5.482293,10.273631,1.081786,0.339724
249,1,8.068922,5.829134,1.382706,0.728622
250,1,8.802997,3.563260,1.519250,0.894234
251,1,9.928227,2.179514,1.595296,0.918068
252,1,8.741034,4.579662,1.373277,0.690221
253,1,7.818075,5.128216,1.239980,0.754903
254,1,7.320813,4.528126,1.490856,0.822754
255,1,8.415494,3.374693,1.796036,0.916979
256,1,5.755451,8.532993,1.114196,0.491708
257,1,5.368300,8.293899,1.091909,0.458169
258,1,7.283890,5.667071,1.116735,0.631351
259,1,10.065638,2.756316,1.329554,0.783659
260,1,5.430873,9.844417,1.120307,0.369071
261,1,7.386338,5.254302,1.452043,0.672448
262,1,5.485812,8.174323,0.897199,0.513515
263,1,7.219506,6.138630,1.356125,0.637229
264,1,9.332834,2.253698,1.671214,0.963180
265,1,5.281899,6.769280,1.243323,0.607943
266,1,8.186078,5.409717,1.166761,0.582504
267,1,8.835441,3.543992,1.620065,0.872500
268,1,5.351618,9.274619,0.719108,0.292550
269,1,8.412945,5.673046,1.683152,0.809175
270,1,7.735357,5.117186,1.028815,0.676848
271,1,7.869935,4.092558,1.533101,0.810295
272,1,7.308794,4.676084,1.278733,0.762763
273,1,6.901504,7.330080,1.582525,0.686739
274,1,8.586917,3.940509,1.359062,0.782060
275,1,9.155122,5.331120,1.239373,0.673175
276,1,6.174910,9.870419,1.058006,0.335178
277,1,6.683952,6.962436,1.287612,0.537013
278,1,7.136590,5.919015,0.757194,0.571408
279,1,7.717691,6.865232,1.079538,0.584601
280,1,4.302311,9.618076,0.770892,0.322446
281,1,8.053362,3.865634,1.313135,0.734332
282,1,9.328553,2.513902,1.636696,0.930180
283,1,7.423637,4.537801,1.504990,0.809411
284,1,7.250291,8.085475,1.454729,0.546776
285,1,6.417086,7.136536,1.492271,0.623806
286,1,7.171148,6.637065,1.430137,0.597340
287,1,5.997906,7.719036,1.082052,0.510876
288,1,7.373534,5.828121,1.073878,0.566225
289,1,8.334293,2.693881,1.620526,0.851824
290,1,9.027499,3.954045,1.372233,0.799147
291,1,9.276247,3.353378,1.635196,0.888613
292,1,8.069822,5.554132,0.829375,0.572747
293,1,9.287365,2.468733,1.582604,0.950962
294,1,6.748868,5.023657,1.313247,0.711336
295,1,7.800105,4.714662,1.311344,0.795100
296,1,7.575817,5.607293,1.352234,0.729189
297,1,9.561202,2.068097,1.710629,0.932012
298,1,8.006012,3.830328,1.485731,0.833032
299,1,4.438292,11.275611,1.176521,0.353381
300,1,6.353468,7.260193,1.525604,0.640775
301,1,7.525505,5.232572,1.125913,0.613392
302,1,9.104406,3.100059,1.392732,0.821292
303,1,6.834190,6.870216,1.047632,0.557809
304,1,6.597492,8.257076,1.150938,0.451853
305,1,6.969461,6.548323,1.530930,0.661009
306,1,7.396727,6.456190,1.228026,0.576475
307,1,6.788438,6.108346,0.889259,0.578446
308,1,6.661966,6.259008,1.138216,0.671606
309,1,5.817948,6.061010,1.051521,0.626828
310,1,7.802141,5.740608,1.255285,0.599208
311,1,7.617518,5.813715,1.410130,0.720579
312,1,7.046649,6.306498,1.127989,0.579649
313,1,8.420403,3.554998,1.183959,0.759134
314,1,6.974946,8.405497,1.022791,0.442405
315,1,7.056618,5.705898,1.607943,0.775116
316,1,8.861546,3.416167,1.530776,0.769039
317,1,5.506007,7.131101,1.090462,0.558640
318,1,4.549955,8.468975,0.623502,0.298594
319,1,8.557946,4.110826,1.427359,0.828275
320,1,7.892741,4.482281,1.437338,0.790842
321,1,6.278376,8.117804,1.280078,0.614065
322,1,6.851947,5.462379,0.820833,0.589277
323,1,8.204415,5.204573,1.285270,0.658665
324,1,7.296126,4.893787,1.171307,0.722172
325,1,7.098194,5.352295,1.516049,0.791512
326,1,10.313399,2.308134,1.576643,0.943121
327,1,8.911118,4.291364,1.295571,0.727138
328,1,6.427154,8.557419,0.797718,0.369099
329,1,8.664687,2.897961,1.589725,0.945131
330,1,9.444576,4.212758,1.701451,0.835696
331,1,8.541498,2.853994,1.638981,0.911954
332,1,7.153347,6.940646,1.218550,0.564028
333,1,8.547455,2.929061,1.441866,0.893991
334,1,8.253387,4.749603,1.337277,0.771723
335,1,9.082754,2.646840,1.556711,0.899578
336,1,8.143221,4.068315,1.311339,0.743418
337,1,6.027111,8.181462,0.895570,0.438975
338,1,6.946429,5.243580,1.272468,0.682662
339,1,9.231608,3.181402,1.373339,0.798708
340,1,7.807609,5.047054,1.389069,0.706520
341,1,6.864708,7.264392,1.215193,0.559152
342,1,8.319038,3.933536,1.415847,0.738356
343,1,8.258343,4.105760,1.372138,0.776410
344,1,9.006947,3.515425,1.582991,0.790292
345,1,7.974093,3.735261,1.599363,0.869099
346,1,8.793931,4.599091,1.526199,0.757487
347,1,6.384263,8.266570,0.736719,0.339592
348,1,9.033208,2.750357,1.397811,0.884209
349,1,5.649113,10.091603,0.833223,0.317714
350,1,8.057324,4.163126,1.462215,0.771312
351,1,8.057863,3.052012,1.542356,0.864354
352,1,7.496729,4.307734,1.456548,0.836249
353,1,6.722288,6.285007,0.987338,0.512874
354,1,8.620898,3.924516,1.324972,0.776030
355,1,5.019656,7.453648,1.010824,0.468296
356,1,8.620663,4.206274,1.267732,0.709783
357,1,7.711591,6.060705,1.184560,0.549671
358,1,7.364926,5.981795,1.001818,0.586850
359,1,7.559581,5.994633,1.463875,0.677378
360,1,7.027552,5.177788,1.187037,0.712253
361,1,8.381745,3.160725,1.471095,0.867439
362,1,7.366857,5.251895,1.185865,0.717457
363,1,8.644837,4.115061,1.517030,0.786201
364,1,7.876457,5.580420,0.880868,0.536761
365,1,6.090238,8.340619,1.495639,0.572884
366,1,8.470988,3.627157,1.344258,0.772499
367,1,5.697552,8.263610,1.264991,0.552551
368,1,7.895517,6.378897,1.090701,0.567455
369,1,6.413902,5.783067,1.127760,0.619786
370,1,8.520985,4.273665,1.647403,0.806690
371,1,8.810891,2.756894,1.388383,0.877695
372,1,8.168189,4.828924,1.411676,0.713495
373,1,7.779621,5.248783,0.817740,0.547374
374,1,7.203058,7.152198,1.322315,0.574036
375,1,6.677138,4.920305,1.358832,0.765585
376,1,7.871535,4.193367,1.398738,0.730657
377,1,10.362410,2.175523,1.445739,0.910077
378,1,9.293727,4.371229,1.175647,0.783726
379,1,7.578821,7.085560,1.020048,0.524909
380,1,6.595160,7.862454,0.993962,0.517897
381,1,8.990838,4.033678,1.706309,0.879657
382,1,6.712319,8.128117,1.113154,0.459475
383,1,8.036149,3.871334,1.098553,0.715803
384,1,7.246993,4.384162,1.128384,0.758376
385,1,7.771214,4.763094,1.339224,0.769582
386,1,5.957588,5.533479,1.107408,0.660619
387,1,7.896806,2.899424,1.614540,0.891769
388,1,9.058368,2.354508,1.631104,0.961078
389,1,8.488635,3.451679,1.372826,0.844801
390,1,7.620570,5.798313,1.039221,0.641697
391,1,8.957548,3.049841,1.227009,0.785204
392,1,9.565028,3.541067,1.324942,0.731667
393,1,7.736991,4.839015,1.558007,0.819633
394,1,6.070989,6.848088,1.207010,0.617084
395,1,8.267576,6.709299,1.166591,0.572892
396,1,4.642335,7.827686,0.841890,0.453760
397,1,6.018647,8.292985,0.858561,0.363658
398,1,5.396076,7.917644,1.165357,0.550229
399,1,9.315597,3.824333,1.073851,0.683343
400,1,9.445888,2.928326,1.748762,0.897843
401,1,8.901337,5.387827,1.104284,0.627558
402,1,8.282181,3.420431,1.502293,0.864631
403,1,8.473533,3.707639,1.471634,0.806623
404,1,9.634245,2.777809,1.585944,0.861406
405,1,7.298727,4.159823,1.675078,0.871900
406,1,9.255537,4.972076,1.237121,0.711683
407,1,5.043811,8.500114,0.934258,0.409665
408,1,6.621135,5.096832,1.192603,0.695018
409,1,7.021002,6.760872,0.975101,0.565461
410,1,7.333051,5.474497,1.376258,0.770448
411,1,7.045923,6.382228,1.176364,0.618990
412,1,2.606421,11.741575,1.194131,0.350718
413,1,6.237487,6.493188,0.866661,0.517267
414,1,6.642327,8.089789,1.281798,0.519960
415,1,9.441049,3.506574,1.424039,0.892861
416,1,7.450131,5.508575,1.395396,0.663096
417,1,8.393866,5.510766,0.976613,0.634655
418,1,6.881185,6.703599,0.905831,0.544978
419,1,7.422633,8.061017,1.183298,0.446233
420,1,8.136825,4.425360,1.455093,0.785919
421,1,8.809617,2.836005,1.427449,0.898343
422,1,8.672104,4.277300,1.507078,0.796315
423,1,5.511372,7.326364,1.498425,0.691434
424,1,8.513647,4.323286,1.243440,0.714318
425,1,8.360026,2.832634,1.377193,0.915225
426,1,8.586086,4.785953,1.611584,0.802179
427,1,8.321939,4.127187,1.175584,0.774979
428,1,7.582722,5.559145,1.052871,0.659285
429,1,6.485009,5.450835,1.473558,0.769466
430,1,5.659050,8.605225,1.103301,0.462406
431,1,6.178142,7.274883,1.243014,0.638990
432,1,5.598335,7.417912,1.093414,0.526705
433,1,8.689611,2.521228,1.566260,0.957914
434,1,6.724667,7.011308,1.424276,0.619596
435,1,8.287467,4.106750,1.473165,0.800911
436,1,9.696941,2.731413,1.494898,0.870186
437,1,7.950494,4.712701,1.740180,0.837401
438,1,7.722027,5.032727,1.401629,0.723681
439,1,6.230306,7.792807,1.133386,0.467357
440,1,6.776979,5.025471,1.256168,0.700915
441,1,7.225849,6.729494,1.114296,0.578888
442,1,7.258623,4.732474,1.592088,0.826910
443,1,8.036625,5.030013,1.238609,0.675072
444,1,9.456191,3.648480,1.475044,0.811874
445,1,7.335985,7.134469,1.354154,0.555003
446,1,6.442540,6.035538,1.348506,0.683406
447,1,9.623289,3.927509,0.942821,0.572139
448,1,7.777502,4.163922,1.317569,0.745474
449,1,6.755173,5.609109,1.413928,0.728571
450,1,5.046777,8.432703,0.942933,0.441525
451,1,5.324392,9.738882,1.092678,0.407021
452,1,8.346460,3.544013,1.171154,0.809724
453,1,6.786763,6.696329,1.110045,0.550046
454,1,8.573787,4.170604,1.431090,0.823574
455,1,8.326642,4.232193,1.510605,0.811226
456,1,8.967368,2.999893,1.530562,0.871584
457,1,8.962425,4.551989,1.078409,0.585564
458,1,6.787222,5.892818,1.419012,0.632942
459,1,8.269839,4.437637,1.366806,0.760621
460,1,9.366475,2.796648,1.753890,0.939244
461,1,7.894241,3.317266,1.596667,0.913613
462,1,6.326972,5.511417,0.825665,0.633658
463,1,7.078326,6.101613,1.056805,0.617840
464,1,6.220900,5.151169,1.217851,0.696671
465,1,7.163296,6.198531,1.209231,0.631426
466,1,8.506825,3.487989,1.725997,0.917136
467,1,7.026713,6.750977,1.336607,0.661392
468,1,8.082819,5.330519,1.090939,0.623545
469,1,9.213337,3.753575,1.409819,0.801930
470,1,7.852628,3.915960,1.282755,0.799590
471,1,7.749270,3.832639,1.026718,0.654019
472,1,9.334094,3.385760,1.438811,0.831846
473,1,6.774498,4.182227,1.301969,0.761521
474,1,8.523430,4.415108,1.368708,0.767166
475,1,8.227771,4.776412,1.424830,0.765707
476,1,8.785792,5.028389,1.738620,0.822834
477,1,7.911873,5.795960,1.328898,0.646207
478,1,9.413321,3.680001,1.837492,0.929481
479,1,8.487500,3.519634,1.678760,0.880289
480,1,7.093247,4.136422,1.153285,0.766544
481,1,4.669896,8.118423,1.076741,0.512506
482,1,6.779609,4.810158,1.247578,0.685062
483,1,8.326738,4.342487,1.335216,0.774508
484,1,8.357505,5.307266,0.794782,0.585978
485,1,8.506292,3.125489,1.519954,0.906139
486,1,7.619691,4.132047,1.430402,0.793754
487,1,8.421237,5.451293,1.406038,0.715454
488,1,9.054568,3.005513,1.363340,0.835026
489,1,6.996036,5.435990,1.388689,0.725380
490,1,7.944669,3.628884,1.768962,0.955393
491,1,7.893632,4.651543,1.766143,0.860953
492,1,7.666071,4.377562,1.540839,0.790024
493,1,7.890351,6.535448,1.298601,0.635443
494,1,8.008770,5.091989,1.737531,0.818809
495,1,9.065987,2.764813,1.799002,0.927707
496,1,6.090595,5.651107,1.196402,0.674588
497,1,8.886173,4.063673,1.277122,0.736730
498,1,9.711062,3.363555,1.472825,0.852854
499,1,7.742413,3.737943,1.002960,0.714504
500,1,8.827795,4.541390,1.210267,0.672818
501,1,8.534814,4.537304,1.128993,0.684380
502,1,9.274659,1.874635,1.626567,0.937093
503,1,9.680939,2.436703,1.684725,0.890777
504,1,4.280367,7.931193,0.734289,0.487697
505,1,8.407321,3.421689,1.475842,0.829274
506,1,8.734085,2.493136,1.695382,0.959884
507,1,8.101465,4.569864,1.178794,0.687885
508,1,7.525454,5.284454,1.450539,0.674271
509,1,7.015554,7.100354,1.152506,0.478167
510,1,5.894190,7.938039,1.096948,0.480255
511,1,10.716678,2.240475,1.786393,0.952663
512,1,9.745531,2.782806,1.520447,0.923813
513,1,7.572269,3.448429,1.134574,0.800236
514,1,8.693100,3.221580,1.589247,0.879384
515,1,9.180903,3.900463,1.522178,0.825169
516,1,3.952227,9.966064,0.534666,0.303355
517,1,8.580323,2.836955,1.650215,0.918407
518,1,7.385769,3.955910,1.322775,0.799649
519,1,7.245397,5.708658,1.680970,0.826326
520,1,7.145243,5.320770,1.147744,0.649386
521,1,8.884958,2.684145,1.513912,0.819387
522,1,8.082559,6.264851,1.146465,0.557712
523,1,9.197804,3.047053,1.431377,0.859102
524,1,7.648673,4.408266,1.164600,0.702484
525,1,8.756575,2.637947,1.706173,0.942958
526,1,4.705548,10.982252,0.359129,0.148302
527,1,7.627316,5.943563,1.130150,0.624416
528,1,7.608988,4.997727,1.667903,0.830421
529,1,7.366756,5.336897,1.145342,0.643939
530,1,7.004591,7.402345,1.064189,0.548340
531,1,9.155148,3.257828,1.498135,0.810128
532,1,6.561061,9.094517,1.087767,0.412259
533,1,8.070040,3.709314,1.496151,0.849097
534,1,9.484778,1.903267,1.547933,0.943996
535,1,7.254173,6.082235,1.297782,0.639679
536,1,5.422567,6.903698,0.918558,0.497227
537,1,6.727436,5.682480,1.149539,0.680635
538,1,10.048954,2.717514,1.760710,0.926265
539,1,6.558018,8.559591,1.062509,0.434539
540,1,5.615622,7.578555,1.202448,0.534775
541,1,8.621854,3.518657,1.571403,0.862669
542,1,8.889518,3.998683,1.202685,0.716535
543,1,8.973888,2.253521,1.537810,0.917232
544,1,7.175569,6.672792,1.409784,0.661286
545,1,8.131465,6.467161,1.053638,0.569974
546,1,6.208332,7.833395,1.130606,0.549482
547,1,8.963641,4.028329,1.590999,0.833866
548,1,6.912823,5.510375,0.902194,0.607622
549,1,8.744817,6.538963,0.834183,0.487393
550,1,8.629253,3.274277,1.449361,0.850079
551,1,5.114370,9.840309,1.027956,0.284588
552,1,7.153068,6.084996,1.133657,0.556861
553,1,7.366491,4.908301,1.482657,0.727388
554,1,9.053080,5.248975,1.392876,0.686789
555,1,5.263924,6.247799,0.565447,0.460721
556,1,7.618889,4.414278,1.266952,0.787456
557,1,5.563511,8.032536,1.252793,0.505663
558,1,6.642412,7.162054,1.604796,0.654796
559,1,5.911927,8.542787,1.114226,0.479389
560,1,9.474917,3.347747,1.702479,0.903081
561,1,9.994625,2.031981,1.730749,0.982387
562,1,6.380631,7.025083,1.328373,0.605963
563,1,8.793795,3.407315,1.529302,0.794281
564,1,6.249804,7.020445,1.201414,0.566605
565,1,8.929639,2.772080,1.674411,0.936155
566,1,6.999622,4.891510,1.400580,0.798153
567,1,8.671835,4.068202,1.617512,0.841356
568,1,8.400716,4.023975,1.477667,0.773473
569,1,7.500607,7.610724,1.059392,0.508514
570,1,8.524742,3.572353,1.756589,0.851619
571,1,10.280954,2.377595,1.721791,0.974760
572,1,5.962632,6.852948,0.840671,0.487503
573,1,9.047648,2.632348,1.660750,0.903297
574,1,8.665410,4.748541,1.260812,0.640483
575,1,8.088211,3.631750,1.302451,0.789469
576,1,8.038425,4.738676,1.052168,0.655478
577,1,8.218615,4.635517,1.611462,0.903870
578,1,6.554756,8.084151,1.187909,0.560257
579,1,8.407972,4.442576,1.532504,0.840905
580,1,8.427245,3.505208,1.238650,0.779644
581,1,9.198631,5.016033,1.247872,0.708190
