Seq,Tss,Col1,Col2,Col3,Col4
238,1,8.233459,2.713009,1.637213,0.942116
239,1,3.767641,11.362443,0.930225,0.270874
240,1,6.121612,5.822629,1.255513,0.652077
241,1,8.911212,4.890828,1.137516,0.585237
242,1,6.868191,7.021590,1.201190,0.541760
243,1,8.272938,4.128689,1.167377,0.652553
244,1,8.631334,4.063948,1.594697,0.905833
245,1,9.017290,2.959658,1.559552,0.826759
246,1,6.943678,6.891298,1.227464,0.587225
247,1,9.038260,4.530327,1.253769,0.702094
248,1,7.366950,7.165598,1.500116,0.660542
249,1,10.172257,3.373761,1.508391,0.868885
250,1,6.997455,5.775991,1.302424,0.723132
251,1,8.678132,6.002897,1.119574,0.569942
252,1,6.415492,7.195458,1.295291,0.549234
253,1,7.869922,4.506895,1.473753,0.881295
254,1,9.198413,4.170518,1.513049,0.852891
255,1,8.796497,2.838727,1.818298,0.945518
256,1,3.813389,11.406202,0.859256,0.275391
257,1,8.206947,5.148256,1.238470,0.668348
258,1,8.027726,7.601804,1.281016,0.540031
259,1,9.772760,2.073789,1.698877,0.915215
260,1,8.274477,4.695123,1.759311,0.848823
261,1,6.653617,5.653415,1.600627,0.737564
262,1,7.025375,6.419495,0.896301,0.562187
263,1,5.493210,8.691088,1.031951,0.436964
264,1,8.259314,4.189869,1.510911,0.823714
265,1,7.713161,5.856191,1.193046,0.585285
266,1,8.895691,3.521065,1.612903,0.821513
267,1,9.236619,3.586941,1.569794,0.846167
268,1,7.032201,7.152245,0.908791,0.437685
269,1,8.279474,4.234779,1.429440,0.824783
270,1,7.756900,3.950309,0.891747,0.745567
271,1,7.572134,4.523533,1.305894,0.746629
272,1,8.035941,6.606558,1.207196,0.575542
273,1,7.868455,6.718607,1.597756,0.709863
274,1,8.513053,4.794484,1.339101,0.708710
275,1,9.145573,4.765785,1.498246,0.763505
276,1,9.247632,5.352927,1.149572,0.606871
277,1,7.814539,4.111564,1.201431,0.682609
278,1,6.056911,8.407015,0.755043,0.425340
279,1,9.487581,2.900535,1.380322,0.895708
280,1,3.862782,8.189304,0.676100,0.422057
281,1,8.079818,4.726551,1.362650,0.682300
282,1,8.968283,3.618688,1.491656,0.792047
283,1,7.115547,6.411159,1.396304,0.658498
284,1,6.551526,7.535814,1.265747,0.560141
285,1,5.748460,7.054466,1.570291,0.672806
286,1,8.345836,4.500411,1.618211,0.780054
287,1,8.219816,4.073903,1.492343,0.804870
288,1,5.936907,8.594149,0.995171,0.395431
289,1,9.360867,2.405700,1.779124,0.887629
290,1,8.518428,5.325659,1.281450,0.671475
291,1,8.986058,5.018039,1.447652,0.736820
292,1,8.511463,5.573200,1.051055,0.619181
293,1,7.050853,5.497060,1.243049,0.672866
294,1,7.736565,3.464220,1.662265,0.890667
295,1,7.310144,5.457641,1.223264,0.709978
296,1,8.819520,4.120280,1.742778,0.907959
297,1,8.482206,2.986767,1.511869,0.825563
298,1,6.420503,5.378607,1.298485,0.727151
299,1,6.875451,8.863106,1.233698,0.494107
300,1,7.540467,6.625876,1.382915,0.608639
301,1,9.110224,5.184302,1.530068,0.674776
302,1,8.813838,4.483169,1.477399,0.727131
303,1,5.127289,11.024419,0.930125,0.264081
304,1,7.941975,5.568906,1.605702,0.757315
305,1,8.188024,6.128210,1.683378,0.720922
306,1,9.139963,4.114582,1.428850,0.757715
307,1,8.133617,4.697911,0.982864,0.698543
308,1,6.600207,7.532228,0.817556,0.500287
309,1,6.446261,6.161067,1.345544,0.707300
310,1,7.347319,6.113873,1.245417,0.600013
311,1,7.515542,7.890676,0.952436,0.437280
312,1,5.958472,8.543854,1.179620,0.431778
313,1,7.864644,4.847309,0.993009,0.593544
314,1,5.808562,10.397190,0.626196,0.234046
315,1,6.346846,6.220910,1.248161,0.652837
316,1,7.902596,6.069404,1.132173,0.514375
317,1,6.259500,5.166131,1.166034,0.682429
318,1,3.521077,9.662015,0.374761,0.209880
319,1,7.889723,4.913006,1.621188,0.836094
320,1,5.059805,8.701285,1.079760,0.449291
321,1,7.204049,6.175752,1.724244,0.869064
322,1,8.444077,4.135301,1.202941,0.759751
323,1,5.731581,7.253527,1.174264,0.531387
324,1,5.993394,5.562844,0.951377,0.658989
325,1,7.164061,6.779713,1.289426,0.595893
326,1,9.194066,4.518963,1.278981,0.713880
327,1,9.550039,3.175678,1.750908,0.906878
328,1,5.212372,8.945356,1.434232,0.568727
329,1,8.310552,4.229182,1.705716,0.906082
330,1,7.615617,6.487791,1.601984,0.713855
331,1,7.885516,4.157417,1.301593,0.735602
332,1,7.799231,7.294378,0.992217,0.461431
333,1,7.275592,4.958275,1.096104,0.661417
334,1,8.471214,4.109057,1.311417,0.765193
335,1,9.300935,2.398489,1.688415,0.923300
336,1,7.745797,5.551914,1.324279,0.636211
337,1,9.009010,3.937287,1.538979,0.842880
338,1,8.176161,4.784394,1.458054,0.754777
339,1,8.268688,6.564717,1.239048,0.561542
340,1,10.178530,2.519839,1.596978,0.927745
341,1,8.508846,6.303120,1.230279,0.593952
342,1,7.624061,4.867984,1.563288,0.754070
343,1,7.978651,4.416543,1.653389,0.835590
344,1,7.797564,5.635592,1.511738,0.670949
345,1,9.586431,3.139508,1.853938,0.932935
346,1,7.322182,5.810538,1.233810,0.616734
347,1,8.038474,4.215023,1.402993,0.787892
348,1,9.371268,5.155390,1.229399,0.661152
349,1,7.965871,5.800751,1.656712,0.778700
350,1,8.506568,3.539997,1.735586,0.882638
351,1,8.363707,4.021749,1.615018,0.798976
352,1,9.674104,3.929287,1.615921,0.867059
353,1,6.363254,6.105578,1.168171,0.585234
354,1,8.134879,5.875195,1.097691,0.549074
355,1,5.387044,7.657668,0.930608,0.489895
356,1,8.488222,4.088377,1.408559,0.783301
357,1,7.162609,7.942692,1.378159,0.516519
358,1,6.606101,5.587102,1.343985,0.719703
359,1,5.898746,8.112527,1.105021,0.477793
360,1,8.701757,4.793746,1.630423,0.859103
361,1,5.449584,6.716228,1.342078,0.644154
362,1,9.080143,2.666257,1.422667,0.937380
363,1,7.440875,4.945951,1.606454,0.822351
364,1,7.819698,6.425236,0.650400,0.474035
365,1,7.363024,7.434965,1.305953,0.545973
366,1,7.701583,4.672377,1.199582,0.692632
367,1,7.037552,7.253294,1.226182,0.564377
368,1,8.394779,3.848149,1.529891,0.823143
369,1,8.049900,5.104590,1.014185,0.654339
370,1,9.812987,2.803090,1.886102,0.945785
371,1,9.528546,3.078188,1.329814,0.825872
372,1,8.116209,6.727670,1.070337,0.495268
373,1,8.302556,3.967519,1.133642,0.739935
374,1,6.254866,8.366004,1.257539,0.480930
375,1,5.752128,7.513316,1.231314,0.545378
376,1,7.132740,8.118659,1.178711,0.446219
377,1,8.429057,5.249484,1.432648,0.728216
378,1,9.950690,3.521399,1.412875,0.901782
379,1,7.045640,6.325720,0.959973,0.531288
380,1,5.802643,9.583767,1.065161,0.425942
381,1,8.265130,3.818579,1.470599,0.853984
382,1,7.077500,7.159300,1.151230,0.515736
383,1,6.618943,4.905583,1.261419,0.746797
384,1,9.249053,3.347175,1.416067,0.825433
385,1,9.311531,4.584543,1.277782,0.715197
386,1,4.684101,9.294989,0.278184,0.167264
387,1,6.818420,4.714874,1.446830,0.747329
388,1,9.630287,3.020733,1.759821,0.938977
389,1,8.354107,4.873581,0.988902,0.611947
390,1,8.961844,4.552341,1.508615,0.801563
391,1,7.825595,4.942673,1.064460,0.639490
392,1,7.494791,5.681150,1.170218,0.555598
393,1,8.929507,4.563739,1.305810,0.754789
394,1,6.409769,7.190788,1.650325,0.761621
395,1,6.389558,6.890611,1.245199,0.610180
396,1,7.798401,3.796643,1.245381,0.762876
397,1,8.037797,4.205976,1.451377,0.775278
398,1,7.046416,8.059934,0.605941,0.341055
399,1,8.398126,3.420541,1.236065,0.775614
400,1,9.609953,3.572237,1.479675,0.790315
401,1,7.633610,7.643432,1.168479,0.502000
402,1,6.876451,6.292815,1.573192,0.749457
403,1,8.708669,4.198043,1.344157,0.720101
404,1,7.583499,6.426097,1.446002,0.615916
405,1,4.579808,10.260669,0.995065,0.370034
406,1,6.805929,7.605598,1.369700,0.607495
407,1,4.631025,9.405591,0.794648,0.349772
408,1,9.116809,3.677351,1.221992,0.759602
409,1,6.772099,5.985015,1.123673,0.668083
410,1,5.724611,8.380729,1.076920,0.499942
411,1,6.471180,7.600299,1.296449,0.600631
412,1,8.135343,3.984291,1.570140,0.899606
413,1,6.895322,6.574249,0.842003,0.437578
414,1,5.685306,8.546364,0.780820,0.341603
415,1,8.149125,4.500204,1.432509,0.846592
416,1,7.989396,3.677628,1.436001,0.801250
417,1,5.860090,7.905961,0.815797,0.435927
418,1,8.410802,4.467754,1.510219,0.785732
419,1,7.825470,5.808294,1.470926,0.706897
420,1,8.425881,4.875648,1.337393,0.738963
421,1,7.756410,5.761927,1.291624,0.603440
422,1,7.590811,5.819123,0.945033,0.570000
423,1,6.462763,7.727830,1.381004,0.589767
424,1,8.730275,4.275968,1.405279,0.729624
425,1,8.607092,3.985908,1.609148,0.876802
426,1,8.018757,6.011672,1.319356,0.685747
427,1,8.872543,4.781841,1.282742,0.763321
428,1,4.054568,9.781078,0.854432,0.386710
429,1,4.893379,8.195603,1.291351,0.571609
430,1,6.586533,7.922063,1.027024,0.440943
431,1,7.895967,6.081218,1.146549,0.631714
432,1,5.967743,7.969404,1.008857,0.472362
433,1,8.330440,4.075708,1.562684,0.832727
434,1,7.072882,6.669028,1.259196,0.574848
435,1,8.595505,3.534074,1.632310,0.880576
436,1,9.778271,1.867726,1.576778,0.949051
437,1,8.243661,3.941227,1.836718,0.935829
438,1,7.092994,6.043074,0.742423,0.495932
439,1,5.032239,7.295062,1.429751,0.633526
440,1,7.491884,4.730522,1.301389,0.749349
441,1,8.484477,4.411654,1.280196,0.773039
442,1,7.916859,3.994755,1.423478,0.807035
443,1,8.466088,4.285993,1.601296,0.808565
444,1,7.227675,6.584317,1.336895,0.609752
445,1,4.880482,12.089979,1.077926,0.205758
446,1,8.162252,4.829108,1.432128,0.754462
447,1,8.915577,3.979465,1.190683,0.611509
448,1,7.474772,5.132801,0.984440,0.602858
449,1,6.557518,6.456700,1.460617,0.730201
450,1,6.705501,7.140263,1.192849,0.521683
451,1,6.301681,7.576335,0.946705,0.512673
452,1,6.088299,5.542619,1.175957,0.676436
453,1,7.206504,6.174684,0.962347,0.540813
454,1,8.277894,4.348192,1.245985,0.791741
455,1,8.210392,4.341281,1.546486,0.791892
456,1,9.648372,2.953430,1.789164,0.914229
457,1,8.423718,5.075544,1.137148,0.591348
458,1,6.915645,5.716483,1.449447,0.681343
459,1,6.284683,6.847268,0.959746,0.500109
460,1,6.984614,5.117678,1.297164,0.704001
461,1,6.500187,6.779706,1.512924,0.640129
462,1,8.344552,4.377357,1.202602,0.700382
463,1,5.932219,8.074054,0.952305,0.468794
464,1,6.867090,4.817706,1.278024,0.738050
465,1,7.881076,3.904154,1.565694,0.910073
466,1,9.131810,3.301142,1.393789,0.816723
467,1,5.036353,9.569488,0.938521,0.367636
468,1,8.671307,4.095908,1.351622,0.723468
469,1,8.782373,6.115259,1.088058,0.519598
470,1,8.053355,3.997380,1.158400,0.761630
471,1,7.883986,4.441596,1.052824,0.662111
472,1,9.277593,4.944790,1.494686,0.754359
473,1,8.099820,3.869503,1.512870,0.813963
474,1,8.178217,4.593567,1.522389,0.782301
475,1,9.063097,4.477454,1.233193,0.708787
476,1,8.810771,4.079243,1.453667,0.788266
477,1,7.488072,5.047633,1.449705,0.734978
478,1,8.206135,3.878407,1.626409,0.883029
479,1,7.252678,6.204523,1.382544,0.618067
480,1,7.514841,5.103998,1.018328,0.623003
481,1,4.331950,9.767123,1.099013,0.405383
482,1,6.009287,6.064821,1.277088,0.660135
483,1,5.798318,7.962020,1.337355,0.618836
484,1,8.595928,4.476783,1.382316,0.748577
485,1,5.390092,8.256612,1.503550,0.598863
486,1,8.117868,4.606401,1.624668,0.811560
487,1,6.607501,8.606277,0.956226,0.421494
488,1,6.219251,7.877164,1.602725,0.662643
489,1,7.576357,5.542927,1.217098,0.627246
490,1,5.850090,6.064220,1.520492,0.740748
491,1,5.669355,7.937957,1.229015,0.551567
492,1,7.591454,4.558123,1.458224,0.764346
493,1,8.675522,5.222490,1.385976,0.709543
494,1,8.097893,5.015217,1.127203,0.649206
495,1,9.571682,3.823392,1.589640,0.826790
496,1,6.109950,6.138827,1.244594,0.646018
497,1,9.150126,2.872906,1.572963,0.931541
498,1,6.915685,7.525170,1.055830,0.532939
499,1,7.296765,4.793386,0.942578,0.613411
500,1,7.909849,5.407894,1.203614,0.593144
501,1,9.550710,2.970474,1.541727,0.882936
502,1,6.617912,5.614293,1.205786,0.622794
503,1,8.892409,2.674875,1.626827,0.896880
504,1,7.814902,4.580173,0.879039,0.695418
505,1,7.022050,6.287024,1.451022,0.666943
506,1,9.497558,2.434859,1.643516,0.931094
507,1,8.374311,4.653627,1.194043,0.668250
508,1,6.044399,7.435065,1.035218,0.448072
509,1,8.296113,5.713636,1.274942,0.611580
510,1,9.146614,5.154297,1.137766,0.591065
511,1,8.258583,3.881632,1.455079,0.796285
512,1,9.197927,4.544035,1.289939,0.714939
513,1,7.585030,5.223687,1.344857,0.743263
514,1,8.835582,3.558820,1.607659,0.845030
515,1,6.567022,5.470695,1.090214,0.653774
516,1,3.583239,9.714427,1.081925,0.416725
517,1,8.503616,4.441199,1.411204,0.779346
518,1,8.642502,3.820868,1.623927,0.892451
519,1,5.374835,8.532615,1.188125,0.461403
520,1,6.645095,5.845279,1.027072,0.623550
521,1,8.714087,2.828256,1.352567,0.777445
522,1,6.927837,6.288609,1.393189,0.624784
523,1,8.612110,4.786510,1.139747,0.644680
524,1,6.132086,5.541944,1.047507,0.628215
525,1,9.165510,4.778425,1.478404,0.737086
526,1,6.043604,10.673781,0.309701,0.120609
527,1,5.790668,10.632733,0.585709,0.187675
528,1,4.131178,10.376737,1.305974,0.414895
529,1,6.944809,5.640368,0.877628,0.538519
530,1,7.555426,6.392957,1.408679,0.679659
531,1,9.790071,2.387804,1.700137,0.915598
532,1,9.537652,4.101570,1.556257,0.777017
533,1,8.144309,3.313506,1.651117,0.921090
534,1,9.101346,3.395962,1.422922,0.800339
535,1,8.876336,3.481762,1.683010,0.885093
536,1,5.614173,7.046678,1.258426,0.610731
537,1,7.402579,6.267077,1.185952,0.639966
538,1,7.501789,5.883140,1.238640,0.592159
539,1,5.614684,7.542594,1.082430,0.506592
540,1,6.221442,6.934203,1.399690,0.610704
541,1,7.270437,4.666819,1.541180,0.796625
542,1,8.320779,4.484742,1.548781,0.802351
543,1,8.896969,3.875712,1.270395,0.791512
544,1,6.464198,7.056175,1.499925,0.676667
545,1,8.038217,6.509912,1.119878,0.591548
546,1,7.046276,6.586083,1.317498,0.639596
547,1,7.477275,5.606800,1.357238,0.690687
548,1,4.465633,10.191855,1.062570,0.353761
549,1,6.322703,8.236566,0.939883,0.448266
550,1,7.338805,4.952115,0.954652,0.586824
551,1,7.856905,8.894550,0.861312,0.273588
552,1,5.388312,9.080838,1.090062,0.447910
553,1,6.453409,6.391134,1.142144,0.568206
554,1,5.642351,9.435170,1.280984,0.471469
555,1,5.406555,8.189235,0.825215,0.424491
556,1,8.524164,5.286500,1.390530,0.740370
557,1,6.964437,6.050745,1.236504,0.611069
558,1,8.458684,3.635858,1.630814,0.896191
559,1,5.153933,7.106498,1.095628,0.563513
560,1,8.570410,5.331806,1.755845,0.831719
561,1,8.036323,3.731550,1.477198,0.834985
562,1,8.701612,4.770251,1.281016,0.680634
563,1,7.852357,5.973934,1.452378,0.588691
564,1,6.657978,7.391775,1.227055,0.582119
565,1,7.302670,4.697536,1.753940,0.881787
566,1,6.852656,6.281020,1.084296,0.593916
567,1,8.116872,4.790189,1.493493,0.778175
568,1,7.517090,5.478634,1.564813,0.740739
569,1,10.094758,3.067805,1.650425,0.900369
570,1,8.029147,4.126074,1.433037,0.746876
571,1,9.715484,4.594869,1.433174,0.747168
572,1,6.087286,7.491955,1.198598,0.528649
573,1,7.640042,4.725359,1.111739,0.643701
574,1,9.208776,4.360884,1.497638,0.708004
575,1,6.532431,5.709393,1.098481,0.641437
576,1,8.568163,5.012749,1.613914,0.800408
577,1,9.472256,4.190090,1.383224,0.800047
578,1,5.132363,8.937513,0.969835,0.457135
579,1,8.828439,3.488310,1.250555,0.788856
580,1,8.246442,5.694722,1.164384,0.562741
581,1,6.891729,7.007745,1.384527,0.644354
