Organism,Seq,Positions,,,
Pseudo,93,390-449,,,
Pseudo,94,479-613,,,
Pseudo,95,296-388,,,
Pseudo,96,495-613,,,
Pseudo,97,462-500,560-613,,
Pseudo,98,96-137,305-369,427-527,
Pseudo,99,328-501,,,
Pseudo,100,177-287,333-397,,
Pseudo,101,19-80,409-474,,
Pseudo,102,281-319,385-493,,
Pseudo,103,249-354,566-613,,
Pseudo,104,346-441,550-589,,
Pseudo,105,,,,
Pseudo,106,291-348,,,
Pseudo,107,386-501,,,
Pseudo,108,308-378,,,
Pseudo,109,,,,
Pseudo,110,289-376,,,
Pseudo,111,344-431,,,
Pseudo,112,22-69,,,
Pseudo,113,310-444,,,
Pseudo,114,332-460,,,
Pseudo,115,343-417,466-518,,
Pseudo,116,398-485,,,
Pseudo,117,436-481,,,
Pseudo,118,271-328,,,
Pseudo,119,420-459,,,
Pseudo,120,,,,
Pseudo,121,0-119,154-245,,
Pseudo,122,451-533,,,
Pseudo,123,428-524,,,
Pseudo,124,312-363,397-529,,
Pseudo,125,306-404,409-477,,
Pseudo,126,,,,
Pseudo,127,378-471,,,
Pseudo,128,,,,
Pseudo,129,309-429,,,
Pseudo,130,0-99,313-428,491-567,
Pseudo,131,491-536,,,
Pseudo,132,274-406,,,
Pseudo,133,243-317,545-613,,
Pseudo,134,156-205,252-334,467-503,
Pseudo,135,374-485,,,
Pseudo,136,277-357,388-469,,
Pseudo,137,494-561,,,
Pseudo,138,0-218,262-476,,
Pseudo,139,60-122,305-357,501-590,
Pseudo,140,571-613,,,
Pseudo,141,456-496,,,
Pseudo,142,472-561,,,
Pseudo,143,401-523,,,
Pseudo,144,414-529,,,
Pseudo,145,473-546,,,
Pseudo,146,0-56,456-611,,
Pseudo,147,225-263,,,
Pseudo,148,451-557,,,
Pseudo,149,209-344,,,
Pseudo,150,339-480,,,
Pseudo,151,487-613,,,
Pseudo,152,268-324,,,
Pseudo,153,359-473,,,
Pseudo,154,395-484,,,
Pseudo,155,543-611,,,
Pseudo,156,122-184,190-243,,
Pseudo,157,385-506,,,
Pseudo,158,426-543,,,
Pseudo,159,136-177,415-507,,
Pseudo,160,360-473,,,
Pseudo,161,,,,
Pseudo,162,267-345,457-560,,
Pseudo,163,425-500,,,
Pseudo,164,386-448,,,
Pseudo,165,278-356,361-477,,
Pseudo,166,407-475,549-613,,
Pseudo,167,332-401,,,
Pseudo,168,314-375,463-559,,
Pseudo,169,292-401,,,
Pseudo,170,250-351,484-546,,
Pseudo,171,0-45,260-315,393-519,
Pseudo,172,107-224,,,
Pseudo,173,420-613,,,
Pseudo,174,418-475,,,
Pseudo,175,461-560,,,
Pseudo,176,372-428,442-537,545-600,
Pseudo,177,141-189,426-529,,
Pseudo,178,104-186,536-584,,
Pseudo,179,419-501,,,
Pseudo,180,195-483,,,
Pseudo,181,407-456,,,
Pseudo,182,368-479,,,
Pseudo,183,423-476,555-610,,
Pseudo,184,397-563,,,
Pseudo,185,71-113,,,
Pseudo,186,346-479,486-570,,
Pseudo,187,269-329,463-538,,
Pseudo,188,414-477,,,
Pseudo,189,165-241,,,
Pseudo,190,293-427,537-596,,
Pseudo,191,,,,
Pseudo,192,449-494,,,
Pseudo,193,466-559,,,
Pseudo,194,360-446,,,
Pseudo,195,427-465,,,
Pseudo,196,406-601,,,
Pseudo,197,372-411,417-533,,
Pseudo,198,369-509,570-613,,
Pseudo,199,218-301,401-467,,
Pseudo,200,183-295,,,
Pseudo,201,432-513,,,
Pseudo,202,0-89,,,
Pseudo,203,494-548,,,
Pseudo,204,,,,
Pseudo,205,325-396,,,
Pseudo,206,511-613,,,
Pseudo,207,,,,
Pseudo,208,392-464,,,
Pseudo,209,279-436,479-557,,
Pseudo,210,169-238,349-510,,
Pseudo,211,314-535,,,
Pseudo,212,425-555,,,
Pseudo,213,59-113,474-518,,
Pseudo,214,489-566,,,
Pseudo,215,,,,
Pseudo,216,421-464,,,
Pseudo,217,416-489,,,
Pseudo,218,431-513,,,
Pseudo,219,187-241,,,
Pseudo,220,335-519,532-574,,
Pseudo,221,384-588,,,
Pseudo,222,397-535,,,
Pseudo,223,19-66,386-490,,
Pseudo,224,487-613,,,
Pseudo,225,137-193,230-311,411-450,
Pseudo,226,396-490,525-563,,
Pseudo,227,302-369,,,
Pseudo,228,412-453,,,
Pseudo,229,422-466,,,
Pseudo,230,172-242,415-537,,
Pseudo,231,380-552,,,
Pseudo,232,264-323,392-528,,
Pseudo,233,407-555,,,
Pseudo,234,317-400,,,
Pseudo,235,383-454,577-613,,
Pseudo,236,213-322,358-484,,
Pseudo,237,177-261,331-473,,
Pseudo,238,121-160,528-587,,
Pseudo,239,239-278,414-517,,
Pseudo,240,324-480,536-613,,
Pseudo,241,405-550,,,
Pseudo,242,370-435,543-590,,
Pseudo,243,384-474,,,
Pseudo,244,303-351,449-539,,
Pseudo,245,355-424,,,
Pseudo,246,463-517,,,
Pseudo,247,109-156,415-495,,
Pseudo,248,412-611,,,
Pseudo,249,426-554,,,
Pseudo,250,398-450,,,
Pseudo,251,358-504,,,
Pseudo,252,320-479,,,
Pseudo,253,211-274,378-463,,
Pseudo,254,366-474,,,
Pseudo,255,95-157,162-203,313-422,
Pseudo,256,417-518,,,
Pseudo,257,467-511,,,
Pseudo,258,395-519,,,
Pseudo,259,38-85,431-502,,
Pseudo,260,302-343,386-478,489-600,
Pseudo,261,1-74,392-516,,
Pseudo,262,,,,
Pseudo,263,387-443,555-613,,
Pseudo,264,3-79,461-531,,
Pseudo,265,100-156,424-500,,
Pseudo,266,348-443,,,
Pseudo,267,307-404,409-489,,
Pseudo,268,431-572,,,
Pseudo,269,104-147,431-479,,
Pseudo,270,363-418,424-461,,
Pseudo,271,322-370,394-495,,
Pseudo,272,399-461,,,
Pseudo,273,76-207,277-397,450-530,
Pseudo,274,197-277,328-490,,
Pseudo,275,341-399,436-513,,
Pseudo,276,212-267,347-457,472-525,
Pseudo,277,517-566,,,
Pseudo,278,409-473,,,
Pseudo,279,402-453,,,
Pseudo,280,170-217,,,
Pseudo,281,193-254,318-377,,
Pseudo,282,,,,
Pseudo,283,214-370,,,
Pseudo,284,421-549,,,
Pseudo,285,279-365,,,
Pseudo,286,349-491,,,
Pseudo,287,334-570,,,
Pseudo,288,283-417,,,
Pseudo,289,113-225,251-332,430-537,
Pseudo,290,393-516,,,
Pseudo,291,431-513,,,
Pseudo,292,268-330,358-491,,
Pseudo,293,425-498,,,
Pseudo,294,396-449,563-603,,
Pseudo,295,344-397,402-503,,
Pseudo,296,397-552,,,
Pseudo,297,0-44,210-312,,
Pseudo,298,408-532,,,
Pseudo,299,,,,
Pseudo,300,215-297,302-358,421-518,
Pseudo,301,365-467,,,
Pseudo,302,342-423,,,
Pseudo,303,345-479,,,
Pseudo,304,423-590,,,
Pseudo,305,388-487,,,
Pseudo,306,350-467,,,
Pseudo,307,,,,
Pseudo,308,,,,
Pseudo,309,195-243,418-463,,
Pseudo,310,41-108,293-498,,
Pseudo,311,59-139,425-512,,
Pseudo,312,131-181,364-499,,
Pseudo,313,353-440,,,
Pseudo,314,345-397,518-613,,
Pseudo,315,19-103,111-234,243-340,
Pseudo,316,479-613,,,
Pseudo,317,0-61,148-199,,
Pseudo,318,383-429,509-608,,
Pseudo,319,407-511,519-555,,
Pseudo,320,225-333,,,
Pseudo,321,431-467,533-613,,
Pseudo,322,39-84,316-403,444-510,
Pseudo,323,358-572,,,
Pseudo,324,377-502,,,
Pseudo,325,232-437,455-525,,
Pseudo,326,14-62,70-132,429-471,
Pseudo,327,200-330,431-468,496-545,
Pseudo,328,327-440,,,
Pseudo,329,183-244,342-429,487-588,
Pseudo,330,,,,
Pseudo,331,306-380,424-535,,
Pseudo,332,,,,
Pseudo,333,297-388,,,
Pseudo,334,300-397,,,
Pseudo,335,7-143,164-251,504-613,
Pseudo,336,0-90,125-262,358-409,
Pseudo,337,443-518,,,
Pseudo,338,,,,
Pseudo,339,,,,
Pseudo,340,376-453,,,
Pseudo,341,26-155,425-475,,
Pseudo,342,376-502,511-549,,
Pseudo,343,20-79,333-378,567-606,
Pseudo,344,240-353,458-494,,
Pseudo,345,,,,
Pseudo,346,277-322,,,
Pseudo,347,277-364,458-502,,
Pseudo,348,163-343,394-494,,
Pseudo,349,494-544,,,
Pseudo,350,391-520,,,
Pseudo,351,304-511,,,
Pseudo,352,357-473,,,
Pseudo,353,286-357,550-598,,
Pseudo,354,33-71,561-613,,
Pseudo,355,415-482,540-589,,
Pseudo,356,416-480,494-530,535-601,
Pseudo,357,320-488,,,
Pseudo,358,340-443,,,
Pseudo,359,218-287,,,
Pseudo,360,226-298,392-601,,
Pseudo,361,210-270,300-363,,
Pseudo,362,298-515,,,
Pseudo,363,0-223,,,
Pseudo,364,375-416,423-482,,
Pseudo,365,412-491,,,
Pseudo,366,387-439,460-497,,
Pseudo,367,328-509,,,
Pseudo,368,389-508,,,
Pseudo,369,440-540,,,
Pseudo,370,351-492,,,
Pseudo,371,512-576,,,
Pseudo,372,370-478,545-610,,
Pseudo,373,92-212,350-442,,
Pseudo,374,471-613,,,
Pseudo,375,417-572,,,
Pseudo,376,250-331,576-613,,
Pseudo,377,289-442,452-589,,
Pseudo,378,391-461,,,
Pseudo,379,391-478,,,
Pseudo,380,367-416,,,
Pseudo,381,176-224,396-484,501-602,
Pseudo,382,469-523,,,
Pseudo,383,355-582,,,
Pseudo,384,358-479,,,
Pseudo,385,369-449,,,
Pseudo,386,45-169,444-491,,
Pseudo,387,218-256,420-493,,
Pseudo,388,160-223,358-455,,
Pseudo,389,203-247,455-560,,
Pseudo,390,107-192,465-507,,
Pseudo,391,219-311,,,
Pseudo,392,,,,
Pseudo,393,418-570,,,
Pseudo,394,392-502,,,
Pseudo,395,,,,
Pseudo,396,414-518,,,
Pseudo,397,272-340,,,
Pseudo,398,239-309,336-375,379-463,
Pseudo,399,82-134,422-478,,
Pseudo,400,326-400,406-572,,
Pseudo,401,80-159,297-368,509-568,
Pseudo,402,401-479,,,
Pseudo,403,400-516,,,
Pseudo,404,351-403,514-606,,
Pseudo,405,370-445,,,
Pseudo,406,462-523,,,
Pseudo,407,486-550,,,
Pseudo,408,321-397,435-613,,
Pseudo,409,364-518,,,
Pseudo,410,173-209,269-314,524-568,
Pseudo,411,233-367,375-433,506-571,
Pseudo,412,380-512,,,
Pseudo,413,,,,
Pseudo,414,49-144,,,
Pseudo,415,162-209,359-461,,
Pseudo,416,389-497,,,
Pseudo,417,402-486,,,
Pseudo,418,519-573,,,
Pseudo,419,225-349,,,
Pseudo,420,294-353,,,
Pseudo,421,375-412,523-605,,
Pseudo,422,,,,
Pseudo,423,28-109,117-171,,
Pseudo,424,349-502,,,
Pseudo,425,354-535,,,
Pseudo,426,277-453,,,
Pseudo,427,553-608,,,
Pseudo,428,481-613,,,
Pseudo,429,347-441,,,
Pseudo,430,396-485,,,
Pseudo,431,122-184,335-395,,
Pseudo,432,390-508,,,
Pseudo,433,315-501,,,
Pseudo,434,357-493,,,
Pseudo,435,60-101,304-341,,
Pseudo,436,442-555,,,
Pseudo,437,289-336,454-493,497-565,
Pseudo,438,367-474,,,
Pseudo,439,406-575,,,
Pseudo,440,270-315,377-418,,
Pseudo,441,349-410,487-526,,
Pseudo,442,502-583,,,
Pseudo,443,129-205,,,
Pseudo,444,414-497,502-613,,
Pseudo,445,46-111,118-188,491-532,
Pseudo,446,309-415,,,
Pseudo,447,226-297,,,
Pseudo,448,503-613,,,
Pseudo,449,359-549,,,
Pseudo,450,86-162,213-332,,
Pseudo,451,511-575,,,
Pseudo,452,276-358,423-494,,
Pseudo,453,348-426,,,
Pseudo,454,558-613,,,
Pseudo,455,344-440,450-592,,
Pseudo,456,340-398,501-591,,
Pseudo,457,491-590,,,
Pseudo,458,56-101,,,
Pseudo,459,36-79,98-168,295-399,
Pseudo,460,348-540,,,
Pseudo,461,372-462,,,
Pseudo,462,65-145,210-444,,
Pseudo,463,102-211,,,
Pseudo,464,408-505,,,
Pseudo,465,334-436,483-613,,
Pseudo,466,122-176,457-539,,
Pseudo,467,218-272,385-483,,
Pseudo,468,285-346,360-412,539-591,
Pseudo,469,297-439,484-527,,
Pseudo,470,105-165,,,
Pseudo,471,,,,
Pseudo,472,271-316,372-519,,
Pseudo,473,413-511,,,
Pseudo,474,399-522,,,
Pseudo,475,226-329,372-501,,
Pseudo,476,155-209,305-429,463-521,
Pseudo,477,89-156,433-494,,
Pseudo,478,311-420,,,
Pseudo,479,303-487,,,
Pseudo,480,407-448,,,
Pseudo,481,349-458,,,
Pseudo,482,528-571,,,
Pseudo,483,0-106,378-496,,
Pseudo,484,330-426,516-613,,
Pseudo,485,396-508,,,
Pseudo,486,62-194,388-473,,
Pseudo,487,68-119,403-495,,
Pseudo,488,317-440,,,
Pseudo,489,275-393,,,
Pseudo,490,0-54,378-477,,
Pseudo,491,,,,
Pseudo,492,172-228,376-482,492-547,
Pseudo,493,384-422,505-552,,
Pseudo,494,124-164,188-234,245-411,
Pseudo,495,407-487,,,
Pseudo,496,511-564,,,
Pseudo,497,10-100,463-524,,
Pseudo,498,410-455,473-538,,
Pseudo,499,,,,
Pseudo,500,315-372,420-491,,
Pseudo,501,476-524,,,
Pseudo,502,1-46,173-245,392-428,
Pseudo,503,354-442,,,
Pseudo,504,322-366,436-501,,
Pseudo,505,350-513,,,
Pseudo,506,365-517,,,
Pseudo,507,317-378,419-465,,
Pseudo,508,,,,
Pseudo,509,322-456,,,
Pseudo,510,172-214,328-443,,
Pseudo,511,59-130,,,
Pseudo,512,113-190,452-516,,
Pseudo,513,379-447,489-561,,
Pseudo,514,223-350,470-517,,
Pseudo,515,,,,
Pseudo,516,372-455,489-534,,
Pseudo,517,221-272,390-428,,
Pseudo,518,0-59,140-200,,
Pseudo,519,0-52,443-504,537-593,
Pseudo,520,434-613,,,
Pseudo,521,230-279,292-426,,
Pseudo,522,409-479,,,
Pseudo,523,516-580,,,
Pseudo,524,395-461,,,
Pseudo,525,250-307,334-419,437-501,
Pseudo,526,334-448,,,
Pseudo,527,306-370,441-520,545-606,
Pseudo,528,15-76,347-446,482-587,
Pseudo,529,,,,
Pseudo,530,402-504,,,
Pseudo,531,483-522,,,
Pseudo,532,350-437,,,
Pseudo,533,253-340,,,
Pseudo,534,319-448,,,
Pseudo,535,260-320,422-499,,
Pseudo,536,141-245,455-503,,
Pseudo,537,348-440,,,
Pseudo,538,418-491,,,
Pseudo,539,549-607,,,
Pseudo,540,321-472,,,
Pseudo,541,420-490,,,
Pseudo,542,10-49,397-468,,
Pseudo,543,398-468,,,
Pseudo,544,,,,
Pseudo,545,342-473,,,
Pseudo,546,,,,
Pseudo,547,,,,
Pseudo,548,267-342,374-511,,
Pseudo,549,276-343,391-470,,
Pseudo,550,246-361,,,
Pseudo,551,234-302,,,
Pseudo,552,331-393,421-498,,
Pseudo,553,323-469,,,
Pseudo,554,,,,
Pseudo,555,353-488,,,
Pseudo,556,454-496,,,
Pseudo,557,289-374,,,
Pseudo,558,,,,
Pseudo,559,349-450,,,
Pseudo,560,279-354,,,
Pseudo,561,430-512,,,
Pseudo,562,395-473,,,
Pseudo,563,140-232,449-588,,
Pseudo,564,141-201,353-435,,
Pseudo,565,0-39,464-504,,
Pseudo,566,,,,
Pseudo,567,182-281,575-613,,
Pseudo,568,402-482,,,
Pseudo,569,207-264,269-356,449-498,
Pseudo,570,559-613,,,
Pseudo,571,420-505,,,
Pseudo,572,40-89,,,
Pseudo,573,110-177,383-469,,
Pseudo,574,440-487,,,
Pseudo,575,,,,
Pseudo,576,255-322,448-512,,
Pseudo,577,326-394,,,
Pseudo,578,40-118,183-263,455-494,505-560
Pseudo,579,165-229,462-504,,
Pseudo,580,368-450,,,
Pseudo,581,292-368,375-514,,
Pseudo,582,145-185,353-411,474-573,
Pseudo,583,330-441,,,
Pseudo,584,349-434,,,
Pseudo,585,92-149,427-506,,
Pseudo,586,343-432,,,
Pseudo,587,183-235,519-605,,
Pseudo,588,,,,
Pseudo,589,335-440,,,
Pseudo,590,231-283,,,
Pseudo,591,402-467,474-514,,
Pseudo,592,260-312,392-442,,
Pseudo,593,396-471,565-613,,
Pseudo,594,199-253,262-305,,
Pseudo,595,322-389,,,
Pseudo,596,438-550,555-593,,
Pseudo,597,344-401,533-573,,
Pseudo,598,264-361,371-499,,
Pseudo,599,174-352,,,
Pseudo,600,516-613,,,
Pseudo,601,317-365,435-531,,
Pseudo,602,208-253,333-428,544-607,
Pseudo,603,345-518,,,
Pseudo,604,356-440,,,
Pseudo,605,407-446,511-607,,
Pseudo,606,0-96,258-323,419-510,
Pseudo,607,343-436,,,
Pseudo,608,379-450,,,
Pseudo,609,,,,
Pseudo,610,359-469,,,
Pseudo,611,,,,
Pseudo,612,448-495,545-613,,
Pseudo,613,409-448,,,
Pseudo,614,,,,
Pseudo,615,323-384,431-502,,
Pseudo,616,,,,
Pseudo,617,323-406,419-486,,
Pseudo,618,0-39,318-369,417-495,
Pseudo,619,411-495,,,
Pseudo,620,155-218,312-381,439-503,
Pseudo,621,362-533,,,
Pseudo,622,333-409,,,
Pseudo,623,,,,
Pseudo,624,332-503,,,
Pseudo,625,72-163,249-360,378-513,
Pseudo,626,417-512,,,
Pseudo,627,293-334,343-430,494-572,
Pseudo,628,261-375,391-462,,
Pseudo,629,331-487,518-583,,
Pseudo,630,375-461,475-573,,
Pseudo,631,,,,
Pseudo,632,328-468,,,
Pseudo,633,0-36,,,
Pseudo,634,372-456,,,
Pseudo,635,215-262,410-502,,
Pseudo,636,390-531,,,
Pseudo,637,347-466,,,
Pseudo,638,301-367,373-489,,
Pseudo,639,77-158,,,
Pseudo,640,272-365,,,
Pseudo,641,200-284,364-451,,
Pseudo,642,409-445,452-556,575-613,
Pseudo,643,440-545,,,
Pseudo,644,113-199,,,
Pseudo,645,,,,
Pseudo,646,364-458,,,
Pseudo,647,370-449,,,
Pseudo,648,306-342,377-435,479-561,
Pseudo,649,142-241,263-332,447-517,
Pseudo,650,300-387,,,
Pseudo,651,331-412,,,
Pseudo,652,320-364,441-516,,
Pseudo,653,,,,
Pseudo,654,,,,
Pseudo,655,158-217,293-437,452-492,
Pseudo,656,39-110,514-590,,
Pseudo,657,325-422,,,
Pseudo,658,150-222,498-569,573-610,
Pseudo,659,482-540,,,
Pseudo,660,150-191,319-358,481-554,
Pseudo,661,352-444,,,
Pseudo,662,353-490,,,
Pseudo,663,,,,
Pseudo,664,392-511,,,
Pseudo,665,463-511,,,
Pseudo,666,430-503,,,
Pseudo,667,278-325,418-500,,
Pseudo,668,0-143,,,
Pseudo,669,392-487,,,
Pseudo,670,417-485,,,
Pseudo,671,375-467,,,
Pseudo,672,233-296,428-592,,
Pseudo,673,420-518,,,
Pseudo,674,399-577,,,
Pseudo,675,390-588,,,
Pseudo,676,0-319,,,
Pseudo,677,327-376,506-613,,
Pseudo,678,86-147,218-304,391-539,
Pseudo,679,178-344,417-462,,
Pseudo,680,390-458,,,
Pseudo,681,,,,
Pseudo,682,67-180,304-383,,
Pseudo,683,18-56,495-547,,
Pseudo,684,518-612,,,
Pseudo,685,217-301,436-598,,
Pseudo,686,0-70,,,
Pseudo,687,299-371,,,
Pseudo,688,369-437,446-522,,
Pseudo,689,275-430,456-520,,
Pseudo,690,429-506,,,
Pseudo,691,5-55,528-613,,
Pseudo,692,104-195,330-461,,
Pseudo,693,402-460,,,
Pseudo,694,208-254,498-534,,
Pseudo,695,,,,
Pseudo,696,375-437,,,
Pseudo,697,317-469,,,
Pseudo,698,274-343,437-525,,
Pseudo,699,222-260,544-598,,
Pseudo,700,405-480,,,
Pseudo,701,280-449,,,
Pseudo,702,213-270,425-479,,
Pseudo,703,378-467,,,
Pseudo,704,445-504,,,
Pseudo,705,440-514,,,
Pseudo,706,27-70,132-409,,
Pseudo,707,368-510,562-613,,
Pseudo,708,60-270,291-357,452-536,
Pseudo,709,414-527,,,
Pseudo,710,262-435,513-572,,
Pseudo,711,106-217,,,
Pseudo,712,471-544,,,
Pseudo,713,195-310,,,
Pseudo,714,0-55,364-478,,
Pseudo,715,298-366,,,
Pseudo,716,440-512,,,
Pseudo,717,258-299,,,
Pseudo,718,278-344,,,
Pseudo,719,,,,
Pseudo,720,347-445,,,
Pseudo,721,241-376,,,
Pseudo,722,574-613,,,
Pseudo,723,358-453,,,
Pseudo,724,232-317,401-454,,
Pseudo,725,210-258,379-497,,
Pseudo,726,426-499,,,
Pseudo,727,362-459,,,
Pseudo,728,414-483,540-594,,
Pseudo,729,309-452,,,
Pseudo,730,351-461,,,
Pseudo,731,381-589,,,
Pseudo,732,304-385,,,
Pseudo,733,178-227,346-428,,
Pseudo,734,395-510,,,
Pseudo,735,196-237,425-481,536-609,
Pseudo,736,245-308,,,
Pseudo,737,318-513,,,
Pseudo,738,,,,
Pseudo,739,415-481,,,
Pseudo,740,0-93,123-254,,
Pseudo,741,0-38,159-197,362-404,
Pseudo,742,465-604,,,
Pseudo,743,276-337,356-508,,
Pseudo,744,387-559,,,
Pseudo,745,369-475,,,
Pseudo,746,250-325,,,
Pseudo,747,351-484,,,
Pseudo,748,7-51,72-128,167-319,
Pseudo,749,131-238,,,
Pseudo,750,462-541,,,
Pseudo,751,282-432,466-506,511-562,
Pseudo,752,396-459,,,
Pseudo,753,250-297,472-586,,
Pseudo,754,465-504,,,
Pseudo,755,358-486,,,
Pseudo,756,285-378,,,
Pseudo,757,324-431,,,
Pseudo,758,,,,
Pseudo,759,231-314,514-558,,
Pseudo,760,198-341,479-581,,
Pseudo,761,217-284,,,
Pseudo,762,435-513,,,
Pseudo,763,0-41,346-505,,
Pseudo,764,233-414,,,
Pseudo,765,576-613,,,
Pseudo,766,354-434,,,
Pseudo,767,272-330,487-563,,
Pseudo,768,342-473,,,
Pseudo,769,201-263,,,
Pseudo,770,91-164,566-613,,
Pseudo,771,302-345,,,
Pseudo,772,342-386,471-507,,
Pseudo,773,211-279,499-548,573-613,
Pseudo,774,443-613,,,
Pseudo,775,276-484,,,
Pseudo,776,385-512,,,
Pseudo,777,153-215,,,
Pseudo,778,359-441,449-485,,
Pseudo,779,466-566,,,
Pseudo,780,277-420,430-496,,
Pseudo,781,214-296,447-519,,
Pseudo,782,30-87,389-493,,
Pseudo,783,301-361,,,
Pseudo,784,348-432,,,
Pseudo,785,326-387,556-592,,
Pseudo,786,401-529,,,
Pseudo,787,378-473,,,
Pseudo,788,183-243,,,
Pseudo,789,,,,
Pseudo,790,210-342,400-486,,
Pseudo,791,380-566,,,
Pseudo,792,374-452,,,
Pseudo,793,,,,
Pseudo,794,358-401,,,
Pseudo,795,298-444,,,
Pseudo,796,0-62,430-502,,
Pseudo,797,425-493,,,
Pseudo,798,295-374,411-467,,
Pseudo,799,376-435,,,
Pseudo,800,313-424,,,
Pseudo,801,353-442,549-599,,
Pseudo,802,521-592,,,
Pseudo,803,363-450,491-543,,
Pseudo,804,347-493,,,
Pseudo,805,270-462,,,
Pseudo,806,,,,
Pseudo,807,415-501,,,
Pseudo,808,486-613,,,
Pseudo,809,0-72,249-422,,
Pseudo,810,,,,
Pseudo,811,0-109,,,
Pseudo,812,531-613,,,
Pseudo,813,400-493,,,
Pseudo,814,65-119,214-288,374-597,
Pseudo,815,104-173,238-344,362-413,420-530
Pseudo,816,387-498,,,
Pseudo,817,34-87,153-242,375-453,
Pseudo,818,,,,
Pseudo,819,380-451,553-613,,
Pseudo,820,,,,
Pseudo,821,311-518,,,
Pseudo,822,422-458,,,
Pseudo,823,420-482,,,
Pseudo,824,157-278,300-368,419-484,
Pseudo,825,383-463,,,
Pseudo,826,272-317,324-396,459-512,
Pseudo,827,415-477,,,
Pseudo,828,434-486,,,
Pseudo,829,97-141,420-478,,
Pseudo,830,284-457,,,
Pseudo,831,67-118,397-472,,
Pseudo,832,404-565,,,
Pseudo,833,248-329,,,
Pseudo,834,239-309,313-388,414-482,
Pseudo,835,262-318,422-492,,
Pseudo,836,261-318,,,
Pseudo,837,395-497,,,
Pseudo,838,471-580,,,
Pseudo,839,75-169,421-503,,
Pseudo,840,414-481,,,
Pseudo,841,323-420,463-588,,
Pseudo,842,543-611,,,
Pseudo,843,366-438,,,
Pseudo,844,253-375,,,
Pseudo,845,536-613,,,
Pseudo,846,5-64,440-489,511-581,
Pseudo,847,349-396,499-573,,
Pseudo,848,136-230,354-457,,
Pseudo,849,0-72,205-335,558-613,
Pseudo,850,401-480,,,
Pseudo,851,192-336,,,
Pseudo,852,402-472,572-613,,
Pseudo,853,0-71,,,
Pseudo,854,161-230,575-613,,
Pseudo,855,540-608,,,
Pseudo,856,63-123,418-497,,
Pseudo,857,264-322,435-536,561-611,
Pseudo,858,421-457,466-533,549-613,
Pseudo,859,391-447,547-613,,
Pseudo,860,150-239,264-316,,
Pseudo,861,,,,
Pseudo,862,341-408,414-525,,
