Organism,Seq,Positions,,,
Chlamydia,172,343-450,,,
Chlamydia,173,15-103,314-476,,
Chlamydia,174,252-464,,,
Chlamydia,175,252-348,387-459,,
Chlamydia,176,0-48,129-200,534-613,
Chlamydia,177,117-208,289-540,,
Chlamydia,178,19-61,170-212,276-449,523-605
Chlamydia,179,326-460,,,
Chlamydia,180,262-328,382-524,,
Chlamydia,181,355-480,,,
Chlamydia,182,297-347,,,
Chlamydia,183,364-435,535-596,,
Chlamydia,184,52-109,261-521,561-613,
Chlamydia,185,202-253,455-493,535-613,
Chlamydia,186,249-333,370-469,,
Chlamydia,187,338-421,544-613,,
Chlamydia,188,10-65,339-510,,
Chlamydia,189,319-359,364-462,,
Chlamydia,190,274-452,,,
Chlamydia,191,237-337,426-500,,
Chlamydia,192,269-422,,,
Chlamydia,193,87-220,228-365,437-542,
Chlamydia,194,327-451,,,
Chlamydia,195,168-294,299-515,518-582,
Chlamydia,196,491-536,,,
Chlamydia,197,148-264,364-443,,
Chlamydia,198,190-483,505-564,571-613,
Chlamydia,199,221-307,326-489,,
Chlamydia,200,378-467,,,
Chlamydia,201,306-504,,,
Chlamydia,202,238-465,469-545,,
Chlamydia,203,235-282,290-370,379-494,
Chlamydia,204,290-364,370-489,,
Chlamydia,205,236-282,310-511,,
Chlamydia,206,,,,
Chlamydia,207,416-511,,,
Chlamydia,208,376-504,,,
Chlamydia,209,377-505,510-593,,
Chlamydia,210,289-466,,,
Chlamydia,211,343-440,,,
Chlamydia,212,26-131,312-480,482-613,
Chlamydia,213,245-580,,,
Chlamydia,214,340-474,,,
Chlamydia,215,315-479,,,
Chlamydia,216,188-235,288-436,,
Chlamydia,217,267-406,548-597,,
Chlamydia,218,8-504,,,
Chlamydia,219,194-239,362-450,,
Chlamydia,220,364-486,,,
Chlamydia,221,176-258,299-450,,
Chlamydia,222,280-423,,,
Chlamydia,223,34-116,149-334,530-613,
Chlamydia,224,63-102,106-172,248-314,318-457
Chlamydia,225,369-492,502-545,549-587,
Chlamydia,226,,,,
Chlamydia,227,291-551,,,
Chlamydia,228,361-532,561-613,,
Chlamydia,229,301-469,,,
Chlamydia,230,367-487,,,
Chlamydia,231,294-485,,,
Chlamydia,232,392-599,,,
Chlamydia,233,158-316,561-613,,
Chlamydia,234,325-476,,,
Chlamydia,235,146-192,390-471,,
Chlamydia,236,370-591,,,
Chlamydia,237,259-453,456-496,,
Chlamydia,238,356-422,,,
Chlamydia,239,350-480,,,
Chlamydia,240,356-450,560-613,,
Chlamydia,241,347-485,,,
Chlamydia,242,332-485,538-613,,
Chlamydia,243,305-465,,,
Chlamydia,244,202-473,,,
Chlamydia,245,25-62,214-312,384-452,544-613
Chlamydia,246,104-185,274-368,,
Chlamydia,247,80-152,227-552,,
Chlamydia,248,63-101,137-175,179-258,277-493
Chlamydia,249,285-383,396-473,507-577,
Chlamydia,250,241-393,,,
Chlamydia,251,1-72,77-113,229-470,534-613
Chlamydia,252,459-558,,,
Chlamydia,253,359-402,554-613,,
Chlamydia,254,318-447,,,
Chlamydia,255,121-240,341-382,453-580,
Chlamydia,256,0-37,80-130,362-496,
Chlamydia,257,4-119,396-448,468-562,
Chlamydia,258,267-603,,,
Chlamydia,259,310-436,561-602,,
Chlamydia,260,242-414,,,
Chlamydia,261,324-487,,,
Chlamydia,262,320-497,,,
Chlamydia,263,57-103,288-493,,
Chlamydia,264,365-493,,,
Chlamydia,265,,,,
Chlamydia,266,176-275,384-452,,
Chlamydia,267,176-235,242-358,400-447,
Chlamydia,268,65-138,266-322,515-606,
Chlamydia,269,534-570,,,
Chlamydia,270,256-321,,,
Chlamydia,271,252-522,,,
Chlamydia,272,191-240,329-486,,
Chlamydia,273,224-265,323-407,,
Chlamydia,274,123-172,314-481,,
Chlamydia,275,372-420,427-559,,
Chlamydia,276,259-468,,,
Chlamydia,277,233-611,,,
Chlamydia,278,292-468,,,
Chlamydia,279,123-170,252-522,,
Chlamydia,280,192-483,,,
Chlamydia,281,75-135,293-550,,
Chlamydia,282,277-613,,,
Chlamydia,283,220-306,316-404,425-484,
Chlamydia,284,285-417,,,
Chlamydia,285,185-442,,,
Chlamydia,286,114-190,352-482,509-577,
Chlamydia,287,335-472,,,
Chlamydia,288,154-487,,,
Chlamydia,289,256-359,,,
Chlamydia,290,263-538,,,
Chlamydia,291,13-102,106-185,364-445,
Chlamydia,292,187-355,360-399,,
Chlamydia,293,289-348,378-506,,
Chlamydia,294,321-421,440-516,,
Chlamydia,295,347-532,,,
Chlamydia,296,384-548,,,
Chlamydia,297,422-498,503-544,,
Chlamydia,298,240-372,419-538,,
Chlamydia,299,35-113,375-467,536-581,
Chlamydia,300,281-466,,,
Chlamydia,301,125-208,224-283,,
Chlamydia,302,156-201,219-362,542-613,
Chlamydia,303,10-72,400-585,,
Chlamydia,304,393-509,574-613,,
Chlamydia,305,269-506,537-611,,
Chlamydia,306,328-458,,,
Chlamydia,307,338-454,472-543,,
Chlamydia,308,373-450,,,
Chlamydia,309,329-456,514-571,,
Chlamydia,310,137-173,228-334,379-455,
Chlamydia,311,64-252,456-544,,
Chlamydia,312,146-245,342-438,,
Chlamydia,313,205-256,293-437,,
Chlamydia,314,211-259,337-427,517-609,
Chlamydia,315,377-566,,,
Chlamydia,316,84-306,536-583,,
Chlamydia,317,503-613,,,
Chlamydia,318,382-430,,,
Chlamydia,319,228-335,342-409,,
Chlamydia,320,295-408,483-586,,
Chlamydia,321,100-190,295-478,,
Chlamydia,322,361-409,,,
Chlamydia,323,155-208,227-264,304-387,401-486
Chlamydia,324,284-347,389-449,,
Chlamydia,325,241-303,385-446,,
Chlamydia,326,209-338,356-613,,
