Organism,Seq,Positions,,,
Strepto,69,,,,
Strepto,70,298-340,,,
Strepto,71,313-454,,,
Strepto,72,0-43,346-433,,
Strepto,73,381-467,537-581,,
Strepto,74,409-455,,,
Strepto,75,281-348,426-467,,
Strepto,76,88-155,347-452,,
Strepto,77,345-475,,,
Strepto,78,529-577,,,
Strepto,79,218-312,,,
Strepto,80,185-270,467-506,,
Strepto,81,543-613,,,
Strepto,82,367-450,455-526,,
Strepto,83,345-464,,,
Strepto,84,471-536,,,
Strepto,85,72-123,442-494,,
Strepto,86,,,,
Strepto,87,0-84,,,
Strepto,88,446-589,,,
Strepto,89,376-502,,,
Strepto,90,263-437,478-529,,
Strepto,91,155-208,224-298,357-436,
Strepto,92,,,,
Strepto,93,203-295,,,
Strepto,94,366-450,,,
Strepto,95,384-432,,,
Strepto,96,403-469,,,
Strepto,97,,,,
Strepto,98,,,,
Strepto,99,375-468,,,
Strepto,100,334-404,439-499,,
Strepto,101,362-485,,,
Strepto,102,324-441,,,
Strepto,103,510-613,,,
Strepto,104,340-376,495-551,,
Strepto,105,392-465,,,
Strepto,106,383-459,,,
Strepto,107,411-477,,,
Strepto,108,336-384,423-499,,
Strepto,109,387-456,,,
Strepto,110,342-419,,,
Strepto,111,410-499,,,
Strepto,112,497-535,539-596,,
Strepto,113,,,,
Strepto,114,241-351,,,
Strepto,115,350-432,,,
Strepto,116,122-178,295-507,,
Strepto,117,332-394,440-517,,
Strepto,118,365-449,,,
Strepto,119,375-523,572-613,,
Strepto,120,558-613,,,
Strepto,121,,,,
Strepto,122,435-486,562-613,,
Strepto,123,0-57,372-451,,
Strepto,124,493-554,564-613,,
Strepto,125,411-459,,,
Strepto,126,365-424,,,
Strepto,127,353-458,,,
Strepto,128,271-481,,,
Strepto,129,456-513,,,
Strepto,130,0-54,101-177,357-505,
Strepto,131,26-75,402-513,,
Strepto,132,482-527,,,
Strepto,133,487-540,,,
Strepto,134,340-413,,,
Strepto,135,,,,
Strepto,136,294-353,,,
Strepto,137,412-464,,,
Strepto,138,473-530,,,
Strepto,139,385-494,555-613,,
Strepto,140,332-467,,,
Strepto,141,419-502,,,
Strepto,142,419-457,,,
Strepto,143,,,,
Strepto,144,410-515,,,
Strepto,145,344-462,470-518,,
Strepto,146,345-485,492-545,,
Strepto,147,487-540,,,
Strepto,148,502-570,,,
Strepto,149,,,,
Strepto,150,287-359,,,
Strepto,151,235-316,,,
Strepto,152,243-303,365-484,,
Strepto,153,367-421,466-530,,
Strepto,154,257-295,,,
Strepto,155,336-420,,,
Strepto,156,354-608,,,
Strepto,157,0-194,201-254,351-440,
Strepto,158,,,,
Strepto,159,184-242,363-438,,
Strepto,160,347-436,,,
Strepto,161,354-498,,,
Strepto,162,402-469,,,
Strepto,163,377-533,,,
Strepto,164,328-423,464-513,,
Strepto,165,99-145,173-248,,
Strepto,166,230-312,,,
Strepto,167,,,,
Strepto,168,369-515,,,
Strepto,169,177-303,349-460,490-565,
Strepto,170,209-324,376-473,,
Strepto,171,,,,
Strepto,172,74-124,204-268,,
Strepto,173,498-534,,,
Strepto,174,294-524,,,
Strepto,175,269-344,348-436,,
Strepto,176,378-421,458-521,,
Strepto,177,408-468,,,
Strepto,178,327-380,395-456,,
Strepto,179,366-462,557-613,,
Strepto,180,295-370,374-425,454-536,
Strepto,181,404-440,,,
Strepto,182,205-243,275-311,322-376,
Strepto,183,422-469,,,
Strepto,184,,,,
Strepto,185,,,,
Strepto,186,388-441,,,
Strepto,187,415-484,,,
Strepto,188,398-613,,,
Strepto,189,210-343,,,
Strepto,190,,,,
Strepto,191,518-613,,,
Strepto,192,,,,
Strepto,193,383-480,,,
Strepto,194,415-491,,,
Strepto,195,370-477,,,
Strepto,196,0-62,384-423,510-596,
Strepto,197,219-359,367-431,,
Strepto,198,,,,
Strepto,199,559-613,,,
Strepto,200,,,,
Strepto,201,382-472,,,
Strepto,202,431-497,,,
Strepto,203,248-317,429-488,,
Strepto,204,200-440,,,
Strepto,205,429-502,,,
Strepto,206,337-451,,,
Strepto,207,378-469,,,
Strepto,208,148-293,,,
Strepto,209,413-465,,,
Strepto,210,53-141,442-525,,
Strepto,211,,,,
Strepto,212,426-466,,,
Strepto,213,387-553,,,
Strepto,214,383-451,,,
Strepto,215,420-478,540-603,,
Strepto,216,439-535,,,
Strepto,217,442-505,,,
Strepto,218,350-408,,,
Strepto,219,,,,
Strepto,220,379-459,,,
Strepto,221,199-245,418-523,551-588,
Strepto,222,,,,
Strepto,223,,,,
Strepto,224,376-421,,,
Strepto,225,252-426,,,
Strepto,226,480-569,,,
Strepto,227,164-215,261-453,,
Strepto,228,0-42,195-245,,
Strepto,229,202-275,353-439,,
Strepto,230,143-179,240-313,326-372,
Strepto,231,11-174,314-412,,
Strepto,232,427-611,,,
Strepto,233,,,,
Strepto,234,,,,
Strepto,235,84-138,428-484,,
Strepto,236,443-564,,,
Strepto,237,339-460,,,
Strepto,238,302-347,385-447,,
Strepto,239,155-226,,,
Strepto,240,292-480,,,
Strepto,241,297-370,,,
Strepto,242,290-340,521-597,,
Strepto,243,,,,
Strepto,244,323-426,,,
Strepto,245,300-357,449-531,,
Strepto,246,50-159,199-253,560-606,
Strepto,247,80-126,392-469,,
Strepto,248,402-461,520-576,,
Strepto,249,,,,
Strepto,250,187-236,404-461,,
Strepto,251,385-482,,,
Strepto,252,68-127,173-217,415-471,
Strepto,253,306-358,,,
Strepto,254,515-566,,,
Strepto,255,,,,
Strepto,256,394-468,,,
Strepto,257,0-49,338-502,538-583,
Strepto,258,379-429,,,
Strepto,259,292-394,,,
Strepto,260,89-152,300-349,392-465,546-613
Strepto,261,,,,
Strepto,262,376-458,,,
Strepto,263,369-431,534-574,,
Strepto,264,28-88,95-162,280-318,
Strepto,265,314-362,413-527,,
Strepto,266,9-58,475-534,,
Strepto,267,382-442,470-555,,
Strepto,268,0-123,,,
Strepto,269,385-451,,,
Strepto,270,397-446,,,
Strepto,271,9-74,343-465,,
Strepto,272,47-101,385-426,,
Strepto,273,251-293,388-456,,
Strepto,274,249-318,538-576,,
Strepto,275,300-469,,,
Strepto,276,367-457,,,
Strepto,277,301-384,,,
Strepto,278,373-489,,,
Strepto,279,,,,
Strepto,280,391-444,,,
Strepto,281,336-391,,,
Strepto,282,350-390,414-499,,
Strepto,283,275-337,343-444,,
Strepto,284,217-281,,,
Strepto,285,505-571,,,
Strepto,286,406-487,,,
Strepto,287,432-490,,,
Strepto,288,349-421,,,
Strepto,289,392-440,,,
Strepto,290,364-487,550-613,,
Strepto,291,229-310,372-421,,
Strepto,292,121-218,377-461,484-606,
Strepto,293,396-474,,,
Strepto,294,185-291,,,
Strepto,295,353-496,,,
Strepto,296,358-503,,,
Strepto,297,418-546,,,
Strepto,298,319-410,,,
Strepto,299,,,,
Strepto,300,198-266,507-544,,
Strepto,301,419-469,,,
Strepto,302,336-390,450-515,,
Strepto,303,362-444,,,
Strepto,304,9-54,209-309,,
Strepto,305,187-250,343-411,462-502,514-553
Strepto,306,361-412,479-580,,
Strepto,307,52-93,,,
Strepto,308,239-324,370-456,,
Strepto,309,373-457,,,
Strepto,310,384-447,,,
Strepto,311,211-288,373-464,504-594,
Strepto,312,449-487,493-532,553-613,
Strepto,313,139-196,326-404,,
Strepto,314,352-418,,,
Strepto,315,287-399,,,
Strepto,316,88-149,,,
Strepto,317,,,,
Strepto,318,419-494,,,
Strepto,319,432-478,490-613,,
Strepto,320,391-444,464-613,,
Strepto,321,55-92,372-506,,
Strepto,322,376-432,,,
Strepto,323,344-403,410-485,,
Strepto,324,54-222,480-524,,
Strepto,325,109-156,239-288,350-427,
Strepto,326,308-414,421-480,,
Strepto,327,326-437,,,
Strepto,328,223-263,412-504,,
Strepto,329,305-446,,,
Strepto,330,334-424,,,
Strepto,331,333-467,,,
Strepto,332,,,,
Strepto,333,395-485,560-608,,
Strepto,334,313-369,404-444,,
Strepto,335,417-485,,,
Strepto,336,393-526,,,
Strepto,337,416-467,562-613,,
Strepto,338,38-115,360-439,,
Strepto,339,,,,
Strepto,340,541-607,,,
Strepto,341,235-331,352-447,478-538,
Strepto,342,391-494,,,
Strepto,343,47-115,207-251,255-327,358-494
Strepto,344,446-516,541-581,,
Strepto,345,434-525,,,
Strepto,346,144-242,378-423,530-578,
Strepto,347,391-444,,,
Strepto,348,380-469,,,
Strepto,349,461-534,554-609,,
Strepto,350,292-464,,,
Strepto,351,385-481,495-579,,
Strepto,352,331-492,,,
Strepto,353,301-367,373-449,,
Strepto,354,221-281,412-451,,
Strepto,355,385-444,,,
Strepto,356,,,,
Strepto,357,380-447,,,
Strepto,358,407-467,,,
Strepto,359,399-613,,,
Strepto,360,401-484,498-540,,
Strepto,361,24-66,131-206,266-410,
Strepto,362,459-505,,,
Strepto,363,358-427,,,
Strepto,364,556-613,,,
Strepto,365,494-537,559-605,,
Strepto,366,517-578,,,
Strepto,367,,,,
Strepto,368,,,,
Strepto,369,388-491,,,
Strepto,370,30-68,,,
Strepto,371,368-498,,,
Strepto,372,84-168,470-508,,
Strepto,373,449-486,,,
Strepto,374,93-150,262-340,476-520,
Strepto,375,299-360,388-449,,
Strepto,376,425-491,,,
Strepto,377,0-40,357-443,,
Strepto,378,174-217,432-493,,
Strepto,379,129-220,393-435,,
Strepto,380,245-288,,,
Strepto,381,48-100,400-485,,
Strepto,382,337-488,,,
Strepto,383,87-136,546-613,,
Strepto,384,329-421,,,
Strepto,385,0-83,426-486,,
Strepto,386,,,,
Strepto,387,357-427,436-489,,
Strepto,388,,,,
Strepto,389,57-166,341-421,,
Strepto,390,411-466,539-585,,
Strepto,391,291-371,,,
Strepto,392,,,,
Strepto,393,276-374,,,
Strepto,394,392-500,,,
Strepto,395,204-248,,,
Strepto,396,325-482,,,
Strepto,397,,,,
Strepto,398,343-513,,,
Strepto,399,235-481,,,
Strepto,400,439-496,,,
Strepto,401,338-429,455-509,,
Strepto,402,151-238,,,
Strepto,403,0-39,,,
Strepto,404,,,,
Strepto,405,239-384,,,
Strepto,406,165-216,527-566,,
Strepto,407,367-455,528-577,,
Strepto,408,35-71,399-435,,
Strepto,409,512-581,,,
Strepto,410,317-439,,,
Strepto,411,381-470,,,
Strepto,412,505-613,,,
Strepto,413,0-71,421-468,,
Strepto,414,,,,
Strepto,415,297-463,,,
Strepto,416,461-514,,,
Strepto,417,352-390,403-563,,
Strepto,418,385-451,,,
Strepto,419,374-481,,,
Strepto,420,413-484,,,
Strepto,421,88-135,409-495,,
Strepto,422,360-491,496-543,563-613,
Strepto,423,335-405,435-510,,
Strepto,424,346-488,,,
Strepto,425,338-446,,,
Strepto,426,401-505,,,
Strepto,427,289-505,,,
Strepto,428,114-185,492-584,,
Strepto,429,402-457,,,
Strepto,430,88-160,227-265,,
Strepto,431,366-450,,,
Strepto,432,,,,
Strepto,433,400-491,,,
Strepto,434,405-457,,,
Strepto,435,319-406,463-543,,
Strepto,436,332-419,,,
Strepto,437,420-489,,,
Strepto,438,272-350,454-520,,
Strepto,439,389-479,,,
Strepto,440,0-52,160-244,412-452,
Strepto,441,339-517,,,
Strepto,442,218-267,326-446,,
Strepto,443,0-118,204-261,,
Strepto,444,261-379,,,
Strepto,445,424-499,,,
Strepto,446,406-487,,,
Strepto,447,313-361,453-563,,
Strepto,448,126-187,265-340,,
Strepto,449,281-452,,,
Strepto,450,393-430,,,
Strepto,451,324-432,,,
Strepto,452,125-240,251-294,,
Strepto,453,36-95,249-352,358-470,
Strepto,454,251-313,,,
Strepto,455,332-406,,,
Strepto,456,538-576,,,
Strepto,457,,,,
Strepto,458,457-499,,,
Strepto,459,394-464,,,
Strepto,460,195-288,311-403,,
Strepto,461,399-459,,,
Strepto,462,433-469,,,
Strepto,463,378-538,,,
Strepto,464,23-117,,,
Strepto,465,388-498,,,
Strepto,466,78-119,453-531,,
Strepto,467,407-459,,,
Strepto,468,6-89,352-408,415-463,521-599
Strepto,469,480-519,526-613,,
Strepto,470,424-476,,,
Strepto,471,,,,
Strepto,472,184-236,470-508,,
Strepto,473,241-285,,,
Strepto,474,384-452,476-603,,
Strepto,475,331-399,417-459,,
Strepto,476,313-405,417-559,,
Strepto,477,139-177,554-613,,
Strepto,478,445-567,,,
Strepto,479,66-113,473-590,,
Strepto,480,374-463,,,
Strepto,481,190-261,393-432,,
Strepto,482,313-524,,,
Strepto,483,308-400,406-460,,
Strepto,484,462-524,531-601,,
Strepto,485,125-161,386-451,,
Strepto,486,,,,
Strepto,487,,,,
Strepto,488,,,,
Strepto,489,329-387,,,
Strepto,490,,,,
Strepto,491,206-252,311-369,457-503,
Strepto,492,402-483,513-583,,
Strepto,493,175-242,392-495,,
Strepto,494,417-480,,,
Strepto,495,241-314,406-447,,
Strepto,496,383-460,,,
Strepto,497,71-113,,,
Strepto,498,83-127,180-225,401-510,558-613
Strepto,499,477-527,571-610,,
Strepto,500,348-483,,,
Strepto,501,418-465,,,
Strepto,502,409-471,,,
Strepto,503,451-492,573-613,,
Strepto,504,245-391,,,
Strepto,505,356-522,,,
Strepto,506,385-522,,,
Strepto,507,284-323,331-367,,
Strepto,508,219-322,396-447,,
Strepto,509,268-335,396-448,,
Strepto,510,387-473,,,
Strepto,511,,,,
Strepto,512,390-484,,,
Strepto,513,152-225,300-421,,
Strepto,514,343-489,531-572,,
Strepto,515,,,,
Strepto,516,133-201,369-411,,
Strepto,517,97-163,262-462,482-580,
Strepto,518,214-265,542-585,,
Strepto,519,420-579,,,
Strepto,520,21-198,276-319,376-429,
Strepto,521,371-479,,,
Strepto,522,484-548,564-613,,
Strepto,523,147-202,275-367,,
Strepto,524,375-513,,,
Strepto,525,416-502,,,
Strepto,526,99-198,,,
Strepto,527,382-483,,,
Strepto,528,,,,
Strepto,529,219-306,368-416,,
Strepto,530,473-553,,,
Strepto,531,455-494,,,
Strepto,532,205-336,340-389,425-490,
Strepto,533,317-404,454-552,,
Strepto,534,298-384,,,
Strepto,535,465-551,555-613,,
Strepto,536,416-464,,,
Strepto,537,364-408,416-489,,
Strepto,538,285-325,489-551,,
Strepto,539,364-423,,,
Strepto,540,379-444,,,
Strepto,541,513-570,,,
Strepto,542,301-430,,,
Strepto,543,269-331,402-443,,
Strepto,544,427-484,,,
Strepto,545,379-446,,,
Strepto,546,354-390,399-442,458-501,
Strepto,547,256-333,375-482,,
Strepto,548,358-399,,,
Strepto,549,342-493,,,
Strepto,550,325-392,403-542,,
Strepto,551,349-473,,,
Strepto,552,423-549,,,
Strepto,553,182-286,377-446,,
Strepto,554,286-336,398-454,,
Strepto,555,417-464,557-608,,
Strepto,556,369-477,518-609,,
Strepto,557,466-544,,,
Strepto,558,97-153,413-484,,
Strepto,559,387-558,,,
Strepto,560,269-315,369-438,,
Strepto,561,154-266,405-490,,
Strepto,562,396-471,,,
Strepto,563,389-498,,,
Strepto,564,263-337,,,
Strepto,565,420-498,,,
Strepto,566,475-536,,,
Strepto,567,399-464,,,
Strepto,568,1-50,466-509,,
Strepto,569,503-568,,,
Strepto,570,365-453,480-536,,
Strepto,571,356-416,420-522,,
Strepto,572,316-439,,,
Strepto,573,573-613,,,
Strepto,574,55-98,374-422,427-510,
Strepto,575,90-197,480-534,557-613,
Strepto,576,362-451,,,
Strepto,577,121-160,,,
Strepto,578,371-422,,,
Strepto,579,,,,
Strepto,580,,,,
Strepto,581,353-467,,,
Strepto,582,356-414,454-514,,
Strepto,583,178-248,271-381,,
Strepto,584,49-104,328-486,497-580,
Strepto,585,400-480,,,
Strepto,586,,,,
Strepto,587,306-468,,,
Strepto,588,500-561,,,
Strepto,589,217-274,,,
Strepto,590,0-38,189-293,334-371,
Strepto,591,228-397,,,
Strepto,592,376-502,,,
Strepto,593,410-477,,,
Strepto,594,362-457,463-499,,
Strepto,595,115-169,428-468,,
Strepto,596,389-449,,,
Strepto,597,451-510,,,
Strepto,598,386-613,,,
Strepto,599,415-521,,,
Strepto,600,313-456,,,
Strepto,601,383-461,,,
Strepto,602,9-54,135-188,274-359,
Strepto,603,372-460,,,
Strepto,604,398-562,,,
Strepto,605,40-102,398-455,495-613,
Strepto,606,346-465,,,
Strepto,607,381-428,,,
Strepto,608,0-66,,,
Strepto,609,294-450,,,
Strepto,610,388-564,,,
Strepto,611,,,,
Strepto,612,444-586,,,
Strepto,613,0-42,313-523,,
Strepto,614,109-153,514-613,,
Strepto,615,418-496,551-613,,
Strepto,616,356-591,,,
Strepto,617,,,,
Strepto,618,206-244,,,
Strepto,619,344-445,461-542,,
Strepto,620,357-488,,,
Strepto,621,102-157,,,
Strepto,622,323-480,,,
Strepto,623,,,,
Strepto,624,369-428,458-549,,
Strepto,625,345-451,,,
Strepto,626,151-194,368-470,,
Strepto,627,377-477,,,
Strepto,628,354-434,,,
Strepto,629,216-266,394-555,,
Strepto,630,351-451,458-496,,
Strepto,631,61-149,,,
Strepto,632,327-420,,,
Strepto,633,252-361,,,
Strepto,634,376-447,,,
Strepto,635,,,,
Strepto,636,295-464,,,
Strepto,637,425-465,,,
Strepto,638,406-470,,,
Strepto,639,,,,
Strepto,640,84-235,254-294,298-345,
Strepto,641,236-292,,,
Strepto,642,531-613,,,
Strepto,643,331-410,,,
Strepto,644,320-376,381-437,446-485,565-613
Strepto,645,235-274,,,
Strepto,646,269-353,458-538,,
Strepto,647,345-438,,,
Strepto,648,5-53,499-558,,
Strepto,649,115-209,536-613,,
Strepto,650,95-175,344-426,,
Strepto,651,445-491,,,
Strepto,652,269-339,429-496,,
Strepto,653,434-482,,,
Strepto,654,184-452,,,
Strepto,655,487-613,,,
Strepto,656,83-141,283-365,,
Strepto,657,397-487,,,
Strepto,658,1-37,115-170,438-564,570-613
Strepto,659,279-351,,,
Strepto,660,382-461,,,
Strepto,661,,,,
Strepto,662,145-185,449-568,,
Strepto,663,62-147,537-573,,
Strepto,664,259-302,360-499,507-613,
Strepto,665,5-65,355-444,,
Strepto,666,392-452,,,
Strepto,667,286-344,382-454,487-540,
Strepto,668,414-465,479-546,,
Strepto,669,244-288,405-492,,
Strepto,670,289-345,400-442,,
Strepto,671,398-472,,,
Strepto,672,198-266,367-455,561-613,
Strepto,673,373-442,446-551,,
Strepto,674,357-477,,,
Strepto,675,351-501,,,
Strepto,676,476-568,,,
Strepto,677,,,,
Strepto,678,,,,
Strepto,679,,,,
Strepto,680,343-399,,,
Strepto,681,328-439,545-600,,
Strepto,682,448-525,549-613,,
Strepto,683,11-54,393-430,434-480,
Strepto,684,400-461,,,
Strepto,685,293-338,,,
Strepto,686,,,,
Strepto,687,,,,
Strepto,688,35-92,477-533,564-613,
Strepto,689,284-329,397-457,,
Strepto,690,320-438,,,
Strepto,691,354-518,,,
Strepto,692,,,,
Strepto,693,402-471,,,
Strepto,694,75-180,355-479,,
Strepto,695,0-73,,,
Strepto,696,200-320,,,
Strepto,697,,,,
Strepto,698,400-444,,,
Strepto,699,239-317,,,
Strepto,700,358-435,531-613,,
Strepto,701,432-506,,,
Strepto,702,182-225,276-370,512-550,
Strepto,703,439-477,,,
Strepto,704,150-186,313-408,463-510,
Strepto,705,518-574,,,
Strepto,706,344-450,,,
Strepto,707,452-495,,,
Strepto,708,,,,
Strepto,709,491-533,,,
Strepto,710,,,,
Strepto,711,324-436,,,
Strepto,712,466-526,,,
Strepto,713,343-446,567-612,,
Strepto,714,443-523,554-613,,
Strepto,715,214-290,344-463,,
Strepto,716,503-613,,,
Strepto,717,368-445,,,
Strepto,718,365-477,,,
Strepto,719,,,,
Strepto,720,388-435,,,
Strepto,721,237-333,355-395,461-497,
Strepto,722,410-483,,,
Strepto,723,394-439,,,
Strepto,724,408-482,,,
Strepto,725,122-222,335-391,,
Strepto,726,276-361,372-412,428-482,
Strepto,727,423-530,,,
Strepto,728,245-331,,,
Strepto,729,,,,
Strepto,730,384-459,,,
Strepto,731,410-465,574-613,,
Strepto,732,,,,
Strepto,733,260-307,,,
Strepto,734,234-297,325-444,,
Strepto,735,79-188,530-581,,
Strepto,736,,,,
Strepto,737,,,,
Strepto,738,294-339,377-461,,
Strepto,739,449-584,,,
Strepto,740,354-423,,,
Strepto,741,84-120,370-522,,
Strepto,742,301-402,416-480,,
Strepto,743,560-613,,,
Strepto,744,258-311,418-469,,
Strepto,745,349-396,,,
Strepto,746,123-189,273-367,,
Strepto,747,486-583,,,
Strepto,748,133-201,,,
Strepto,749,118-154,273-332,,
Strepto,750,342-495,,,
Strepto,751,290-427,452-537,,
Strepto,752,239-288,437-494,,
Strepto,753,348-470,,,
Strepto,754,353-458,527-588,,
Strepto,755,347-507,,,
Strepto,756,501-608,,,
Strepto,757,,,,
Strepto,758,284-456,,,
Strepto,759,446-488,,,
Strepto,760,373-414,,,
Strepto,761,199-438,511-613,,
Strepto,762,,,,
Strepto,763,251-379,438-538,,
Strepto,764,265-353,416-459,,
Strepto,765,365-417,448-502,,
Strepto,766,325-378,455-491,,
Strepto,767,0-99,400-444,,
Strepto,768,401-490,,,
Strepto,769,401-463,,,
Strepto,770,302-398,,,
Strepto,771,423-464,,,
Strepto,772,196-265,299-409,,
Strepto,773,384-467,,,
Strepto,774,240-278,,,
Strepto,775,210-272,412-449,,
Strepto,776,383-461,466-564,,
Strepto,777,,,,
Strepto,778,64-158,267-363,502-548,
Strepto,779,,,,
Strepto,780,381-444,,,
Strepto,781,484-540,,,
Strepto,782,143-206,386-422,,
Strepto,783,42-135,,,
Strepto,784,537-613,,,
Strepto,785,241-370,,,
Strepto,786,137-178,246-323,,
Strepto,787,416-505,552-607,,
Strepto,788,,,,
Strepto,789,358-482,,,
Strepto,790,129-167,383-463,,
Strepto,791,390-452,,,
Strepto,792,351-509,,,
Strepto,793,560-613,,,
Strepto,794,464-542,,,
Strepto,795,351-480,,,
Strepto,796,265-321,,,
Strepto,797,353-400,404-494,,
Strepto,798,566-604,,,
Strepto,799,,,,
Strepto,800,408-551,,,
Strepto,801,528-613,,,
Strepto,802,,,,
Strepto,803,15-109,305-349,,
Strepto,804,344-456,,,
Strepto,805,394-452,500-553,,
Strepto,806,0-56,,,
Strepto,807,381-427,548-601,,
Strepto,808,332-471,,,
Strepto,809,299-338,380-450,,
Strepto,810,,,,
Strepto,811,375-546,,,
Strepto,812,336-395,,,
Strepto,813,330-390,401-489,542-610,
Strepto,814,329-486,,,
Strepto,815,175-242,,,
Strepto,816,147-194,,,
Strepto,817,194-269,410-474,,
Strepto,818,328-507,,,
Strepto,819,305-387,399-469,,
Strepto,820,542-591,,,
Strepto,821,137-174,297-362,,
Strepto,822,332-488,,,
Strepto,823,,,,
Strepto,824,160-214,,,
Strepto,825,248-316,350-426,,
Strepto,826,333-390,,,
Strepto,827,305-459,,,
Strepto,828,183-242,292-344,359-453,
Strepto,829,399-490,,,
Strepto,830,173-276,405-490,,
Strepto,831,262-301,306-477,,
Strepto,832,365-509,,,
Strepto,833,0-46,,,
Strepto,834,389-427,,,
Strepto,835,11-99,104-171,471-522,
Strepto,836,386-503,,,
Strepto,837,462-525,,,
Strepto,838,359-531,,,
Strepto,839,12-107,,,
Strepto,840,157-195,375-458,560-598,
Strepto,841,370-458,531-613,,
Strepto,842,158-279,,,
Strepto,843,353-417,,,
Strepto,844,,,,
Strepto,845,,,,
Strepto,846,547-604,,,
Strepto,847,429-498,,,
Strepto,848,415-461,,,
Strepto,849,365-437,,,
Strepto,850,101-190,429-477,,
Strepto,851,418-474,,,
Strepto,852,79-138,485-606,,
Strepto,853,573-613,,,
Strepto,854,129-258,459-511,,
Strepto,855,314-450,,,
Strepto,856,320-494,,,
Strepto,857,337-402,411-473,,
Strepto,858,337-519,,,
Strepto,859,,,,
Strepto,860,158-231,,,
Strepto,861,477-547,,,
Strepto,862,345-404,409-446,,
Strepto,863,526-608,,,
Strepto,864,366-446,497-584,,
Strepto,865,0-38,417-490,,
Strepto,866,385-522,562-603,,
Strepto,867,243-343,,,
Strepto,868,,,,
Strepto,869,276-374,542-613,,
Strepto,870,394-475,,,
Strepto,871,0-42,,,
Strepto,872,395-497,,,
Strepto,873,297-427,,,
Strepto,874,74-136,,,
Strepto,875,419-479,,,
Strepto,876,381-419,,,
Strepto,877,118-216,410-459,,
Strepto,878,108-206,,,
Strepto,879,,,,
Strepto,880,85-175,302-347,412-477,
Strepto,881,257-301,,,
Strepto,882,411-476,,,
Strepto,883,270-320,331-371,466-510,
Strepto,884,100-178,283-376,453-507,
Strepto,885,,,,
Strepto,886,536-586,,,
Strepto,887,292-372,,,
Strepto,888,247-340,,,
Strepto,889,,,,
Strepto,890,357-577,,,
Strepto,891,329-417,443-505,,
Strepto,892,80-140,,,
Strepto,893,171-271,426-488,,
Strepto,894,237-320,,,
Strepto,895,239-319,335-390,,
Strepto,896,80-117,399-482,,
Strepto,897,351-508,,,
Strepto,898,338-427,436-484,504-606,
Strepto,899,522-566,,,
Strepto,900,328-431,,,
Strepto,901,213-304,,,
Strepto,902,400-444,449-517,,
Strepto,903,425-504,,,
Strepto,904,453-596,,,
Strepto,905,158-219,411-553,,
Strepto,906,0-62,506-574,,
Strepto,907,37-120,251-294,,
Strepto,908,285-428,,,
Strepto,909,,,,
Strepto,910,251-329,,,
Strepto,911,,,,
Strepto,912,564-613,,,
Strepto,913,316-380,385-429,,
Strepto,914,80-208,260-351,,
Strepto,915,372-465,,,
Strepto,916,154-213,358-477,,
Strepto,917,201-259,475-541,,
Strepto,918,368-438,,,
Strepto,919,365-455,463-504,,
Strepto,920,563-613,,,
Strepto,921,501-551,,,
Strepto,922,153-204,362-465,,
Strepto,923,337-420,549-606,,
Strepto,924,286-353,382-443,,
Strepto,925,141-183,232-283,453-613,
Strepto,926,364-520,,,
Strepto,927,420-467,,,
Strepto,928,151-213,305-355,,
Strepto,929,486-546,,,
Strepto,930,26-126,342-393,,
