Organism,Seq,Positions,,,
Chlamydia,258,332-611,,,
Chlamydia,259,325-488,550-604,,
Chlamydia,260,292-348,365-416,,
Chlamydia,261,327-489,,,
Chlamydia,262,384-478,,,
Chlamydia,263,229-266,290-483,,
Chlamydia,264,350-504,,,
Chlamydia,265,391-439,,,
Chlamydia,266,221-271,,,
Chlamydia,267,172-233,239-369,393-451,
Chlamydia,268,82-146,525-606,,
Chlamydia,269,275-317,,,
Chlamydia,270,256-313,,,
Chlamydia,271,253-524,,,
Chlamydia,272,337-478,,,
Chlamydia,273,327-418,,,
Chlamydia,274,323-465,,,
Chlamydia,275,,,,
Chlamydia,276,318-404,,,
Chlamydia,277,335-442,446-611,,
Chlamydia,278,306-468,,,
Chlamydia,279,279-347,376-558,,
Chlamydia,280,211-276,345-490,557-593,
Chlamydia,281,306-408,489-552,,
Chlamydia,282,353-438,463-613,,
Chlamydia,283,217-291,423-493,,
Chlamydia,284,357-418,,,
Chlamydia,285,180-446,,,
Chlamydia,286,0-45,369-465,,
Chlamydia,287,329-472,,,
Chlamydia,288,212-396,449-491,,
Chlamydia,289,260-342,392-450,,
Chlamydia,290,270-443,477-535,,
Chlamydia,291,14-94,375-450,,
Chlamydia,292,284-348,,,
Chlamydia,293,286-348,401-508,,
Chlamydia,294,317-418,431-519,,
Chlamydia,295,361-534,,,
Chlamydia,296,375-443,,,
Chlamydia,297,415-548,,,
Chlamydia,298,267-379,452-536,,
Chlamydia,299,359-462,536-581,,
Chlamydia,300,272-364,372-464,,
Chlamydia,301,149-187,232-269,,
Chlamydia,302,177-258,,,
Chlamydia,303,19-78,425-557,,
Chlamydia,304,382-507,,,
Chlamydia,305,389-506,559-613,,
Chlamydia,306,,,,
Chlamydia,307,356-456,,,
Chlamydia,308,379-459,,,
Chlamydia,309,413-493,527-581,,
Chlamydia,310,238-332,408-446,,
Chlamydia,311,82-177,458-533,,
Chlamydia,312,173-233,,,
Chlamydia,313,288-442,,,
Chlamydia,314,339-431,,,
Chlamydia,315,363-567,,,
Chlamydia,316,135-250,,,
Chlamydia,317,559-613,,,
Chlamydia,318,,,,
Chlamydia,319,222-332,,,
Chlamydia,320,298-393,496-567,,
Chlamydia,321,347-475,,,
Chlamydia,322,,,,
Chlamydia,323,302-395,408-490,,
Chlamydia,324,303-343,402-454,,
Chlamydia,325,247-305,390-441,,
Chlamydia,326,345-545,,,
