Organism,Seq,Positions,,,
Salmonella,69,,,,
Salmonella,70,354-390,,,
Salmonella,71,284-333,,,
Salmonella,72,258-296,365-412,,
Salmonella,73,316-395,403-439,,
Salmonella,74,327-440,475-536,,
Salmonella,75,369-532,,,
Salmonella,76,10-47,398-523,,
Salmonella,77,185-233,395-464,514-613,
Salmonella,78,274-321,,,
Salmonella,79,233-283,380-421,,
Salmonella,80,562-613,,,
Salmonella,81,312-409,416-487,,
Salmonella,82,164-288,,,
Salmonella,83,363-405,450-612,,
Salmonella,84,351-435,,,
Salmonella,85,336-374,,,
Salmonella,86,409-488,,,
Salmonella,87,239-299,379-446,,
Salmonella,88,101-150,,,
Salmonella,89,,,,
Salmonella,90,311-372,,,
Salmonella,91,,,,
Salmonella,92,337-373,,,
Salmonella,93,334-383,393-440,445-491,
Salmonella,94,83-163,477-515,568-613,
Salmonella,95,339-385,434-495,504-546,
Salmonella,96,391-459,,,
Salmonella,97,83-134,,,
Salmonella,98,303-398,402-461,504-582,
Salmonella,99,375-436,,,
Salmonella,100,300-440,465-523,,
Salmonella,101,454-610,,,
Salmonella,102,,,,
Salmonella,103,244-302,430-523,,
Salmonella,104,561-611,,,
Salmonella,105,159-282,,,
Salmonella,106,,,,
Salmonella,107,448-544,,,
Salmonella,108,,,,
Salmonella,109,37-73,354-392,,
Salmonella,110,506-613,,,
Salmonella,111,204-309,379-476,,
Salmonella,112,315-411,419-526,,
Salmonella,113,374-440,,,
Salmonella,114,379-419,,,
Salmonella,115,8-54,,,
Salmonella,116,239-320,409-497,,
Salmonella,117,402-479,,,
Salmonella,118,281-399,404-486,,
Salmonella,119,287-325,,,
Salmonella,120,,,,
Salmonella,121,247-288,327-526,,
Salmonella,122,374-540,574-613,,
Salmonella,123,264-466,,,
Salmonella,124,264-414,,,
Salmonella,125,5-77,389-472,,
Salmonella,126,177-236,255-312,,
Salmonella,127,144-346,,,
Salmonella,128,396-452,,,
Salmonella,129,550-613,,,
Salmonella,130,321-394,411-501,557-600,
Salmonella,131,39-80,,,
Salmonella,132,366-410,546-613,,
Salmonella,133,223-350,356-453,,
Salmonella,134,360-444,,,
Salmonella,135,159-274,356-414,,
Salmonella,136,,,,
Salmonella,137,291-462,497-544,,
Salmonella,138,279-316,,,
Salmonella,139,410-520,,,
Salmonella,140,212-256,325-483,,
Salmonella,141,201-334,,,
Salmonella,142,281-333,385-560,,
Salmonella,143,315-393,428-477,486-566,
Salmonella,144,345-394,460-498,,
Salmonella,145,530-578,,,
Salmonella,146,371-459,498-535,,
Salmonella,147,106-146,152-196,264-314,
Salmonella,148,363-434,,,
Salmonella,149,229-266,272-405,,
Salmonella,150,413-456,570-613,,
Salmonella,151,451-493,,,
Salmonella,152,405-567,,,
Salmonella,153,,,,
Salmonella,154,325-398,507-553,,
Salmonella,155,474-570,,,
Salmonella,156,344-400,406-559,,
Salmonella,157,292-443,,,
Salmonella,158,405-452,,,
Salmonella,159,454-502,510-566,,
Salmonella,160,274-310,,,
Salmonella,161,189-251,401-465,542-613,
Salmonella,162,357-397,,,
Salmonella,163,0-67,348-480,,
Salmonella,164,205-411,,,
Salmonella,165,382-457,,,
Salmonella,166,263-455,,,
Salmonella,167,324-396,,,
Salmonella,168,412-478,,,
Salmonella,169,306-430,444-527,,
Salmonella,170,259-319,462-520,,
Salmonella,171,463-540,,,
Salmonella,172,360-413,455-532,,
Salmonella,173,176-248,,,
Salmonella,174,316-443,,,
Salmonella,175,458-499,,,
Salmonella,176,203-357,,,
Salmonella,177,306-421,428-519,,
Salmonella,178,224-374,,,
Salmonella,179,174-265,386-453,546-613,
Salmonella,180,319-432,,,
Salmonella,181,284-405,523-563,,
Salmonella,182,348-400,,,
Salmonella,183,441-483,,,
Salmonella,184,325-437,,,
Salmonella,185,406-483,,,
Salmonella,186,327-405,457-606,,
Salmonella,187,366-413,,,
Salmonella,188,,,,
Salmonella,189,394-482,,,
Salmonella,190,,,,
Salmonella,191,,,,
Salmonella,192,144-185,258-323,332-408,
Salmonella,193,293-481,,,
Salmonella,194,228-321,409-486,,
Salmonella,195,48-94,,,
Salmonella,196,,,,
Salmonella,197,48-110,180-274,391-433,566-613
Salmonella,198,351-547,,,
Salmonella,199,299-337,341-578,,
Salmonella,200,547-613,,,
Salmonella,201,198-298,364-424,,
Salmonella,202,216-295,346-495,,
Salmonella,203,,,,
Salmonella,204,291-411,,,
Salmonella,205,5-61,196-268,401-461,
Salmonella,206,394-475,,,
Salmonella,207,231-378,,,
Salmonella,208,,,,
Salmonella,209,251-327,376-416,465-530,
Salmonella,210,492-601,,,
Salmonella,211,221-459,,,
Salmonella,212,227-493,,,
Salmonella,213,396-484,548-613,,
Salmonella,214,343-391,557-612,,
Salmonella,215,401-475,,,
Salmonella,216,,,,
Salmonella,217,,,,
Salmonella,218,291-452,,,
Salmonella,219,521-584,,,
Salmonella,220,335-378,443-484,560-613,
Salmonella,221,139-196,518-612,,
Salmonella,222,47-115,421-466,,
Salmonella,223,372-431,,,
Salmonella,224,288-483,,,
Salmonella,225,201-294,356-480,,
Salmonella,226,254-290,394-473,,
Salmonella,227,445-501,,,
Salmonella,228,169-237,315-448,,
Salmonella,229,378-459,,,
Salmonella,230,337-533,,,
Salmonella,231,0-38,384-435,,
Salmonella,232,140-286,,,
Salmonella,233,234-357,368-464,,
Salmonella,234,504-613,,,
Salmonella,235,382-442,,,
Salmonella,236,463-538,,,
Salmonella,237,149-253,,,
Salmonella,238,253-311,335-375,425-532,
Salmonella,239,349-451,,,
Salmonella,240,285-367,372-442,,
Salmonella,241,370-420,,,
Salmonella,242,388-459,,,
Salmonella,243,394-478,,,
Salmonella,244,234-277,316-401,,
Salmonella,245,12-57,243-288,361-522,
Salmonella,246,,,,
Salmonella,247,390-517,534-613,,
Salmonella,248,,,,
Salmonella,249,486-611,,,
Salmonella,250,26-197,,,
Salmonella,251,291-461,,,
Salmonella,252,,,,
Salmonella,253,128-225,247-312,,
Salmonella,254,16-86,97-162,232-276,
Salmonella,255,304-386,481-552,,
Salmonella,256,207-265,280-339,,
Salmonella,257,315-385,395-438,,
Salmonella,258,287-566,,,
Salmonella,259,36-74,162-214,392-441,
Salmonella,260,282-359,400-561,,
Salmonella,261,425-478,,,
Salmonella,262,303-363,395-511,,
Salmonella,263,436-476,,,
Salmonella,264,199-278,393-465,,
Salmonella,265,,,,
Salmonella,266,266-322,358-405,492-545,
Salmonella,267,236-337,347-460,,
Salmonella,268,328-430,437-493,,
Salmonella,269,241-283,300-344,,
Salmonella,270,218-415,,,
Salmonella,271,406-493,,,
Salmonella,272,308-367,459-504,,
Salmonella,273,539-610,,,
Salmonella,274,333-509,,,
Salmonella,275,143-186,318-422,,
Salmonella,276,429-481,517-574,,
Salmonella,277,277-345,462-530,,
Salmonella,278,252-382,,,
Salmonella,279,,,,
Salmonella,280,18-94,390-446,459-498,
Salmonella,281,426-502,,,
Salmonella,282,,,,
Salmonella,283,424-538,,,
Salmonella,284,213-256,334-492,,
Salmonella,285,237-294,,,
Salmonella,286,292-365,,,
Salmonella,287,340-448,489-559,,
Salmonella,288,300-336,,,
Salmonella,289,254-533,,,
Salmonella,290,349-420,485-579,,
Salmonella,291,396-556,,,
Salmonella,292,167-286,339-426,,
Salmonella,293,418-494,571-613,,
Salmonella,294,419-484,,,
Salmonella,295,343-428,,,
Salmonella,296,292-446,,,
Salmonella,297,200-435,,,
Salmonella,298,169-448,,,
Salmonella,299,314-404,,,
Salmonella,300,297-464,,,
Salmonella,301,545-613,,,
Salmonella,302,0-56,337-422,483-553,
Salmonella,303,214-363,,,
Salmonella,304,320-371,515-574,,
Salmonella,305,,,,
Salmonella,306,29-94,186-226,423-465,
Salmonella,307,402-486,,,
Salmonella,308,460-538,,,
Salmonella,309,150-294,303-385,390-429,
Salmonella,310,238-302,355-392,,
Salmonella,311,357-444,,,
Salmonella,312,547-587,,,
Salmonella,313,249-342,442-528,,
Salmonella,314,403-474,542-591,,
Salmonella,315,272-466,,,
Salmonella,316,0-73,,,
Salmonella,317,,,,
Salmonella,318,235-304,,,
Salmonella,319,559-598,,,
Salmonella,320,0-75,511-557,,
Salmonella,321,,,,
Salmonella,322,417-456,,,
Salmonella,323,155-265,327-434,,
Salmonella,324,354-429,,,
Salmonella,325,360-407,560-613,,
Salmonella,326,230-350,,,
Salmonella,327,,,,
Salmonella,328,174-294,,,
Salmonella,329,,,,
Salmonella,330,36-73,188-273,402-450,
Salmonella,331,67-152,,,
Salmonella,332,127-379,,,
Salmonella,333,477-545,,,
Salmonella,334,,,,
Salmonella,335,4-54,335-372,529-575,
Salmonella,336,0-161,,,
Salmonella,337,362-405,435-473,478-604,
Salmonella,338,279-372,,,
Salmonella,339,390-531,,,
Salmonella,340,205-248,253-484,,
Salmonella,341,0-52,389-452,,
Salmonella,342,,,,
Salmonella,343,,,,
Salmonella,344,343-401,,,
Salmonella,345,362-488,,,
Salmonella,346,,,,
Salmonella,347,393-466,,,
Salmonella,348,246-330,476-525,,
Salmonella,349,435-540,,,
Salmonella,350,,,,
Salmonella,351,349-477,,,
Salmonella,352,281-342,381-559,,
Salmonella,353,359-443,496-610,,
Salmonella,354,,,,
Salmonella,355,490-546,,,
Salmonella,356,385-513,,,
Salmonella,357,165-275,287-327,,
Salmonella,358,399-445,,,
Salmonella,359,,,,
Salmonella,360,258-466,,,
Salmonella,361,152-199,,,
Salmonella,362,25-73,145-254,,
Salmonella,363,395-441,446-493,,
Salmonella,364,295-472,,,
Salmonella,365,349-440,,,
Salmonella,366,,,,
Salmonella,367,237-310,,,
Salmonella,368,536-575,,,
Salmonella,369,277-462,466-502,,
Salmonella,370,314-352,,,
Salmonella,371,321-416,,,
Salmonella,372,487-579,,,
Salmonella,373,398-473,,,
Salmonella,374,390-511,,,
Salmonella,375,267-333,344-382,,
Salmonella,376,173-271,,,
Salmonella,377,37-77,358-414,,
Salmonella,378,337-465,,,
Salmonella,379,,,,
Salmonella,380,127-173,258-367,,
Salmonella,381,500-546,,,
Salmonella,382,0-112,155-231,,
Salmonella,383,387-575,,,
Salmonella,384,424-467,,,
Salmonella,385,431-468,,,
Salmonella,386,355-404,457-536,,
Salmonella,387,374-481,489-560,,
Salmonella,388,114-161,224-283,,
Salmonella,389,3-100,462-519,,
Salmonella,390,347-441,,,
Salmonella,391,500-560,,,
Salmonella,392,380-511,,,
Salmonella,393,336-463,488-541,,
Salmonella,394,,,,
Salmonella,395,488-541,549-594,,
Salmonella,396,226-401,,,
Salmonella,397,295-519,,,
Salmonella,398,267-447,,,
Salmonella,399,5-46,219-284,361-436,
Salmonella,400,387-554,,,
Salmonella,401,544-613,,,
Salmonella,402,319-456,,,
Salmonella,403,235-310,,,
Salmonella,404,376-473,,,
Salmonella,405,53-106,441-545,,
Salmonella,406,487-544,,,
Salmonella,407,416-501,570-613,,
Salmonella,408,347-404,525-570,,
Salmonella,409,228-329,333-435,,
Salmonella,410,330-471,,,
Salmonella,411,279-477,,,
Salmonella,412,316-521,,,
Salmonella,413,183-279,358-421,,
Salmonella,414,0-120,401-458,,
Salmonella,415,333-414,,,
Salmonella,416,184-411,,,
Salmonella,417,228-277,354-450,468-507,
Salmonella,418,228-267,335-396,,
Salmonella,419,349-402,,,
Salmonella,420,377-551,,,
Salmonella,421,329-464,,,
Salmonella,422,0-77,,,
Salmonella,423,323-488,,,
Salmonella,424,203-255,360-406,413-482,
Salmonella,425,290-433,443-506,,
Salmonella,426,174-221,296-346,,
Salmonella,427,431-523,569-613,,
Salmonella,428,117-163,468-504,,
Salmonella,429,84-168,232-287,,
Salmonella,430,324-426,,,
Salmonella,431,0-82,134-194,,
Salmonella,432,223-284,347-425,430-502,
Salmonella,433,488-527,,,
Salmonella,434,385-484,,,
Salmonella,435,321-369,402-452,,
Salmonella,436,256-468,,,
Salmonella,437,315-366,381-542,,
Salmonella,438,255-312,415-478,,
Salmonella,439,356-413,,,
Salmonella,440,210-269,550-613,,
Salmonella,441,24-63,397-447,,
Salmonella,442,392-475,493-551,,
Salmonella,443,474-530,,,
Salmonella,444,96-134,474-510,,
Salmonella,445,173-217,282-422,510-557,
Salmonella,446,90-156,,,
Salmonella,447,201-357,,,
Salmonella,448,413-493,502-585,,
Salmonella,449,,,,
Salmonella,450,372-525,,,
Salmonella,451,211-259,282-365,,
Salmonella,452,,,,
Salmonella,453,280-419,,,
Salmonella,454,212-335,344-491,,
Salmonella,455,,,,
Salmonella,456,116-184,296-395,,
Salmonella,457,,,,
Salmonella,458,78-133,517-613,,
Salmonella,459,448-531,,,
Salmonella,460,448-531,,,
Salmonella,461,420-498,,,
Salmonella,462,421-494,,,
Salmonella,463,300-338,345-423,,
Salmonella,464,474-538,,,
Salmonella,465,339-470,486-531,,
Salmonella,466,34-88,,,
Salmonella,467,370-613,,,
Salmonella,468,427-502,,,
Salmonella,469,280-339,475-515,,
Salmonella,470,,,,
Salmonella,471,26-115,182-284,409-461,
Salmonella,472,286-343,393-431,,
Salmonella,473,329-405,409-493,,
Salmonella,474,0-37,336-478,,
Salmonella,475,326-384,408-510,,
Salmonella,476,408-444,,,
Salmonella,477,150-203,,,
Salmonella,478,421-489,,,
Salmonella,479,42-110,495-613,,
Salmonella,480,516-576,,,
Salmonella,481,,,,
Salmonella,482,302-370,444-570,,
Salmonella,483,,,,
Salmonella,484,183-248,345-382,400-442,564-613
Salmonella,485,398-484,,,
Salmonella,486,,,,
Salmonella,487,548-613,,,
Salmonella,488,387-513,,,
Salmonella,489,42-80,198-249,,
Salmonella,490,364-530,555-613,,
Salmonella,491,408-495,,,
Salmonella,492,356-396,401-465,,
Salmonella,493,341-423,462-503,,
Salmonella,494,146-206,,,
Salmonella,495,306-448,468-527,,
Salmonella,496,77-136,,,
Salmonella,497,,,,
Salmonella,498,349-434,,,
Salmonella,499,,,,
Salmonella,500,492-541,548-613,,
Salmonella,501,268-446,,,
Salmonella,502,373-434,524-591,,
Salmonella,503,201-254,286-380,,
Salmonella,504,41-79,437-517,,
Salmonella,505,,,,
Salmonella,506,344-425,,,
Salmonella,507,119-157,438-498,,
Salmonella,508,346-414,438-504,512-569,
Salmonella,509,,,,
Salmonella,510,349-424,,,
Salmonella,511,346-519,555-613,,
Salmonella,512,384-449,487-565,569-613,
Salmonella,513,411-526,,,
Salmonella,514,317-452,,,
Salmonella,515,561-613,,,
Salmonella,516,193-384,,,
Salmonella,517,339-459,,,
Salmonella,518,246-487,,,
Salmonella,519,,,,
Salmonella,520,266-330,373-523,,
Salmonella,521,279-315,447-491,,
Salmonella,522,132-411,,,
Salmonella,523,321-489,,,
Salmonella,524,371-613,,,
Salmonella,525,275-512,,,
Salmonella,526,93-129,427-505,,
Salmonella,527,374-492,577-613,,
Salmonella,528,432-473,,,
Salmonella,529,0-48,493-561,,
Salmonella,530,330-481,,,
Salmonella,531,205-245,291-403,,
Salmonella,532,375-455,,,
Salmonella,533,,,,
Salmonella,534,328-367,471-515,528-582,
Salmonella,535,560-613,,,
Salmonella,536,379-473,,,
Salmonella,537,415-474,,,
Salmonella,538,456-574,,,
Salmonella,539,0-92,,,
Salmonella,540,401-454,,,
Salmonella,541,197-266,374-468,,
Salmonella,542,,,,
Salmonella,543,21-143,,,
Salmonella,544,201-267,345-412,,
Salmonella,545,423-583,,,
Salmonella,546,409-481,512-569,,
Salmonella,547,437-474,573-613,,
Salmonella,548,181-317,,,
Salmonella,549,313-378,,,
Salmonella,550,41-136,490-558,,
Salmonella,551,220-283,316-412,418-492,
Salmonella,552,427-544,,,
Salmonella,553,416-488,563-613,,
Salmonella,554,176-287,,,
Salmonella,555,380-443,548-613,,
Salmonella,556,311-360,436-486,,
Salmonella,557,377-445,554-608,,
Salmonella,558,394-433,,,
Salmonella,559,351-391,458-511,524-578,
Salmonella,560,,,,
Salmonella,561,297-501,,,
Salmonella,562,402-469,527-613,,
Salmonella,563,399-451,,,
Salmonella,564,367-422,,,
Salmonella,565,252-376,,,
Salmonella,566,341-442,,,
Salmonella,567,303-366,404-474,,
Salmonella,568,422-478,,,
Salmonella,569,337-537,,,
Salmonella,570,284-345,,,
Salmonella,571,,,,
Salmonella,572,321-463,,,
Salmonella,573,246-410,,,
Salmonella,574,368-449,,,
Salmonella,575,384-420,456-495,499-546,566-612
Salmonella,576,,,,
Salmonella,577,335-389,489-526,,
Salmonella,578,233-512,,,
Salmonella,579,,,,
Salmonella,580,25-67,,,
Salmonella,581,325-428,,,
Salmonella,582,,,,
Salmonella,583,0-70,537-613,,
Salmonella,584,210-360,406-476,,
Salmonella,585,280-386,396-461,471-553,
Salmonella,586,207-258,381-427,539-606,
Salmonella,587,474-518,,,
Salmonella,588,47-116,,,
Salmonella,589,394-531,,,
Salmonella,590,273-356,416-459,,
Salmonella,591,527-566,,,
Salmonella,592,340-525,,,
Salmonella,593,358-436,462-524,,
Salmonella,594,,,,
Salmonella,595,477-561,,,
Salmonella,596,,,,
Salmonella,597,307-451,456-528,,
Salmonella,598,,,,
Salmonella,599,224-263,397-465,,
Salmonella,600,,,,
Salmonella,601,507-577,,,
Salmonella,602,201-250,,,
Salmonella,603,286-373,405-462,,
Salmonella,604,291-519,,,
Salmonella,605,,,,
Salmonella,606,50-90,392-532,,
Salmonella,607,,,,
Salmonella,608,,,,
Salmonella,609,,,,
Salmonella,610,399-515,,,
Salmonella,611,87-140,296-339,,
Salmonella,612,140-211,286-382,,
Salmonella,613,,,,
Salmonella,614,564-613,,,
Salmonella,615,379-435,448-500,511-552,
Salmonella,616,206-248,335-483,,
Salmonella,617,21-75,461-513,,
Salmonella,618,290-462,,,
Salmonella,619,388-515,,,
Salmonella,620,346-451,,,
Salmonella,621,491-588,,,
Salmonella,622,0-50,,,
Salmonella,623,425-512,,,
Salmonella,624,323-480,495-585,,
Salmonella,625,,,,
Salmonella,626,391-533,538-574,,
Salmonella,627,233-291,304-512,,
Salmonella,628,209-253,267-488,,
Salmonella,629,154-237,518-563,,
Salmonella,630,478-547,,,
Salmonella,631,536-613,,,
Salmonella,632,318-375,,,
Salmonella,633,415-503,,,
Salmonella,634,245-329,448-522,,
Salmonella,635,419-468,498-613,,
Salmonella,636,341-451,512-578,,
Salmonella,637,253-290,,,
Salmonella,638,362-471,519-560,,
Salmonella,639,273-401,,,
Salmonella,640,377-488,,,
Salmonella,641,328-434,464-511,,
Salmonella,642,0-61,505-564,,
Salmonella,643,394-460,,,
Salmonella,644,355-400,,,
Salmonella,645,57-104,,,
Salmonella,646,454-537,,,
Salmonella,647,337-388,392-509,564-613,
Salmonella,648,434-502,,,
Salmonella,649,562-613,,,
Salmonella,650,0-76,485-529,,
Salmonella,651,367-461,,,
Salmonella,652,169-209,264-402,,
Salmonella,653,,,,
Salmonella,654,218-257,538-593,,
Salmonella,655,371-411,451-536,540-577,
Salmonella,656,312-440,475-591,,
Salmonella,657,222-313,,,
Salmonella,658,0-63,394-430,,
Salmonella,659,0-124,496-613,,
Salmonella,660,0-36,340-386,,
Salmonella,661,,,,
Salmonella,662,0-63,,,
Salmonella,663,,,,
Salmonella,664,404-576,,,
Salmonella,665,364-469,,,
Salmonella,666,304-356,450-521,,
Salmonella,667,383-479,,,
Salmonella,668,74-116,157-217,,
Salmonella,669,80-134,,,
Salmonella,670,0-95,525-601,,
Salmonella,671,,,,
Salmonella,672,,,,
Salmonella,673,50-122,174-301,,
Salmonella,674,346-456,476-513,,
Salmonella,675,389-453,,,
Salmonella,676,95-173,253-374,454-510,
Salmonella,677,,,,
Salmonella,678,392-443,,,
Salmonella,679,261-310,384-491,,
Salmonella,680,337-513,,,
Salmonella,681,318-400,,,
Salmonella,682,385-521,,,
Salmonella,683,,,,
Salmonella,684,235-311,337-446,452-514,
Salmonella,685,0-47,328-368,377-500,
Salmonella,686,339-403,511-569,,
Salmonella,687,239-278,559-613,,
Salmonella,688,419-491,550-605,,
Salmonella,689,223-323,,,
Salmonella,690,,,,
Salmonella,691,249-462,,,
Salmonella,692,19-76,357-406,474-513,
Salmonella,693,305-361,370-409,496-543,
Salmonella,694,366-425,573-613,,
Salmonella,695,175-371,,,
Salmonella,696,535-573,,,
Salmonella,697,397-492,,,
Salmonella,698,563-613,,,
Salmonella,699,376-475,,,
Salmonella,700,476-578,,,
Salmonella,701,139-221,,,
Salmonella,702,136-182,,,
Salmonella,703,,,,
Salmonella,704,536-598,,,
Salmonella,705,227-317,417-466,,
Salmonella,706,69-348,,,
Salmonella,707,149-198,291-423,,
Salmonella,708,300-351,426-494,499-542,
Salmonella,709,342-451,471-610,,
Salmonella,710,,,,
Salmonella,711,288-332,351-413,,
Salmonella,712,362-485,,,
Salmonella,713,0-54,,,
Salmonella,714,259-319,392-507,,
Salmonella,715,184-324,,,
Salmonella,716,25-86,416-518,,
Salmonella,717,149-212,236-273,292-335,
Salmonella,718,198-235,,,
Salmonella,719,418-600,,,
Salmonella,720,,,,
Salmonella,721,297-396,459-541,,
Salmonella,722,418-458,,,
Salmonella,723,59-111,392-531,,
Salmonella,724,297-446,,,
Salmonella,725,,,,
Salmonella,726,191-259,278-445,,
Salmonella,727,32-152,,,
Salmonella,728,328-517,,,
Salmonella,729,471-550,,,
Salmonella,730,,,,
Salmonella,731,273-469,,,
Salmonella,732,146-225,273-338,363-403,
Salmonella,733,341-433,503-595,,
Salmonella,734,68-155,234-334,436-501,
Salmonella,735,78-118,,,
Salmonella,736,382-418,,,
Salmonella,737,380-418,475-611,,
Salmonella,738,,,,
Salmonella,739,245-512,,,
Salmonella,740,359-437,484-613,,
Salmonella,741,330-527,,,
Salmonella,742,343-493,,,
Salmonella,743,368-499,,,
Salmonella,744,224-291,389-443,,
Salmonella,745,517-613,,,
Salmonella,746,511-558,569-612,,
Salmonella,747,36-84,241-315,434-520,
Salmonella,748,404-452,,,
Salmonella,749,315-362,412-514,,
Salmonella,750,253-399,409-447,452-503,
Salmonella,751,258-334,420-497,,
Salmonella,752,47-88,132-199,265-302,480-544
Salmonella,753,227-265,273-412,,
Salmonella,754,122-293,316-401,,
Salmonella,755,216-309,424-478,,
Salmonella,756,338-477,,,
Salmonella,757,201-480,,,
Salmonella,758,464-539,,,
Salmonella,759,292-387,452-488,,
Salmonella,760,352-446,472-555,,
Salmonella,761,309-348,375-474,478-514,
Salmonella,762,310-427,439-476,,
Salmonella,763,,,,
Salmonella,764,0-40,,,
Salmonella,765,237-516,,,
Salmonella,766,394-597,,,
Salmonella,767,402-492,,,
Salmonella,768,0-90,371-426,431-506,
Salmonella,769,411-465,,,
Salmonella,770,389-613,,,
Salmonella,771,358-422,,,
Salmonella,772,546-613,,,
Salmonella,773,,,,
Salmonella,774,76-120,287-353,401-505,
Salmonella,775,379-433,,,
Salmonella,776,416-501,,,
Salmonella,777,455-499,,,
Salmonella,778,274-423,,,
Salmonella,779,83-120,274-315,510-553,
Salmonella,780,239-291,572-613,,
Salmonella,781,362-512,,,
Salmonella,782,190-337,343-405,,
Salmonella,783,375-458,557-607,,
Salmonella,784,127-180,300-342,349-395,461-543
Salmonella,785,424-510,,,
Salmonella,786,220-314,393-432,,
Salmonella,787,185-232,567-613,,
Salmonella,788,334-462,,,
Salmonella,789,370-534,545-613,,
Salmonella,790,185-249,,,
Salmonella,791,403-538,,,
Salmonella,792,132-233,243-366,,
Salmonella,793,556-613,,,
Salmonella,794,,,,
Salmonella,795,,,,
Salmonella,796,420-510,,,
Salmonella,797,229-328,337-378,414-485,
Salmonella,798,193-265,312-410,,
Salmonella,799,209-306,319-391,,
Salmonella,800,0-45,,,
Salmonella,801,528-586,,,
Salmonella,802,145-186,297-386,516-556,
Salmonella,803,430-499,,,
Salmonella,804,393-470,,,
Salmonella,805,7-64,109-173,,
Salmonella,806,382-580,,,
Salmonella,807,258-295,389-426,447-490,
Salmonella,808,278-522,,,
Salmonella,809,277-422,458-505,,
Salmonella,810,201-299,336-480,,
Salmonella,811,329-608,,,
Salmonella,812,359-412,,,
Salmonella,813,184-223,320-409,,
Salmonella,814,371-460,,,
Salmonella,815,390-448,,,
Salmonella,816,210-296,,,
Salmonella,817,397-469,,,
Salmonella,818,437-568,,,
Salmonella,819,,,,
Salmonella,820,,,,
Salmonella,821,353-432,448-484,,
Salmonella,822,217-450,,,
Salmonella,823,0-98,,,
Salmonella,824,,,,
Salmonella,825,0-36,369-479,,
Salmonella,826,262-341,348-399,,
Salmonella,827,,,,
Salmonella,828,535-604,,,
Salmonella,829,328-370,381-509,551-599,
Salmonella,830,423-471,497-613,,
Salmonella,831,501-551,571-613,,
Salmonella,832,324-375,435-538,552-603,
Salmonella,833,293-524,,,
Salmonella,834,379-460,549-612,,
Salmonella,835,238-284,320-390,431-476,
Salmonella,836,574-613,,,
Salmonella,837,506-605,,,
Salmonella,838,544-610,,,
Salmonella,839,255-317,,,
Salmonella,840,,,,
Salmonella,841,262-373,,,
Salmonella,842,,,,
Salmonella,843,385-439,529-575,,
Salmonella,844,215-294,368-421,,
Salmonella,845,437-494,,,
Salmonella,846,321-458,,,
Salmonella,847,81-142,490-526,,
Salmonella,848,,,,
Salmonella,849,373-444,,,
Salmonella,850,346-420,465-532,,
Salmonella,851,208-303,423-460,,
Salmonella,852,307-343,412-460,,
Salmonella,853,404-536,549-595,,
Salmonella,854,155-235,276-350,392-434,516-555
Salmonella,855,365-472,,,
Salmonella,856,247-287,361-408,412-489,
Salmonella,857,318-538,,,
Salmonella,858,345-445,,,
Salmonella,859,305-489,,,
Salmonella,860,389-436,,,
Salmonella,861,320-371,,,
Salmonella,862,,,,
Salmonella,863,331-370,,,
Salmonella,864,24-65,162-206,210-271,360-397
Salmonella,865,288-337,476-567,,
Salmonella,866,46-103,,,
