Organism,Seq,Positions,,,
Myco,172,475-516,,,
Myco,173,,,,
Myco,174,402-448,,,
Myco,175,415-480,,,
Myco,176,358-423,,,
Myco,177,569-613,,,
Myco,178,1-71,425-470,524-604,
Myco,179,422-496,,,
Myco,180,577-613,,,
Myco,181,208-250,401-464,565-613,
Myco,182,324-428,,,
Myco,183,271-317,432-542,,
Myco,184,,,,
Myco,185,339-452,,,
Myco,186,423-495,,,
Myco,187,404-448,,,
Myco,188,160-232,286-375,383-439,
Myco,189,,,,
Myco,190,6-123,163-285,,
Myco,191,326-436,,,
Myco,192,315-378,,,
Myco,193,553-613,,,
Myco,194,283-320,355-469,,
Myco,195,,,,
Myco,196,122-221,339-401,,
Myco,197,,,,
Myco,198,0-39,430-482,,
Myco,199,395-452,,,
Myco,200,235-274,,,
Myco,201,352-444,,,
Myco,202,,,,
Myco,203,,,,
Myco,204,408-503,,,
Myco,205,395-492,,,
Myco,206,342-389,,,
Myco,207,,,,
Myco,208,281-330,,,
Myco,209,372-491,518-601,,
Myco,210,217-255,,,
Myco,211,,,,
Myco,212,0-52,,,
Myco,213,340-381,397-606,,
Myco,214,221-293,379-426,,
Myco,215,405-443,464-504,,
Myco,216,475-600,,,
Myco,217,60-147,428-500,,
Myco,218,199-260,,,
Myco,219,0-151,455-512,,
Myco,220,518-592,,,
Myco,221,,,,
Myco,222,338-443,,,
Myco,223,,,,
Myco,224,117-185,241-322,,
Myco,225,272-310,383-435,,
Myco,226,419-462,557-600,,
Myco,227,,,,
Myco,228,323-446,,,
Myco,229,,,,
Myco,230,,,,
Myco,231,351-438,,,
Myco,232,396-453,,,
Myco,233,54-117,,,
Myco,234,386-532,,,
Myco,235,387-434,,,
Myco,236,575-613,,,
Myco,237,401-446,454-494,,
Myco,238,278-376,,,
Myco,239,84-146,,,
Myco,240,124-185,502-540,,
Myco,241,,,,
Myco,242,397-455,,,
Myco,243,97-137,,,
Myco,244,170-209,240-296,316-439,
Myco,245,257-326,,,
Myco,246,,,,
Myco,247,389-460,,,
Myco,248,562-613,,,
Myco,249,25-80,,,
Myco,250,,,,
Myco,251,452-496,502-596,,
Myco,252,121-157,,,
Myco,253,430-494,,,
Myco,254,,,,
Myco,255,221-271,439-488,,
Myco,256,445-496,,,
Myco,257,,,,
Myco,258,311-474,516-586,,
Myco,259,185-267,,,
Myco,260,136-215,,,
Myco,261,,,,
Myco,262,179-228,376-455,,
Myco,263,254-296,392-481,,
Myco,264,339-391,,,
Myco,265,499-538,,,
Myco,266,,,,
Myco,267,248-294,304-447,,
Myco,268,,,,
Myco,269,,,,
Myco,270,,,,
Myco,271,199-295,,,
Myco,272,427-496,,,
Myco,273,419-570,,,
Myco,274,563-613,,,
Myco,275,19-81,156-293,,
Myco,276,356-409,,,
Myco,277,271-444,,,
Myco,278,416-472,,,
Myco,279,,,,
Myco,280,411-478,,,
Myco,281,224-289,461-503,,
Myco,282,13-49,386-459,,
Myco,283,,,,
Myco,284,25-78,,,
Myco,285,537-596,,,
Myco,286,440-517,576-613,,
Myco,287,319-444,,,
Myco,288,376-424,,,
Myco,289,24-133,236-273,,
Myco,290,189-251,,,
Myco,291,380-450,,,
Myco,292,311-361,365-414,,
Myco,293,,,,
Myco,294,300-434,,,
Myco,295,390-455,,,
Myco,296,396-445,,,
Myco,297,387-484,,,
Myco,298,386-477,,,
Myco,299,365-439,,,
Myco,300,397-479,,,
Myco,301,408-459,,,
Myco,302,311-375,481-525,,
Myco,303,,,,
Myco,304,490-532,,,
Myco,305,,,,
Myco,306,190-264,576-613,,
Myco,307,394-446,,,
Myco,308,317-367,423-585,,
Myco,309,416-500,,,
Myco,310,,,,
Myco,311,314-373,,,
Myco,312,403-497,,,
Myco,313,201-376,,,
Myco,314,340-470,,,
Myco,315,467-599,,,
Myco,316,58-94,,,
Myco,317,379-485,548-613,,
Myco,318,35-126,,,
Myco,319,424-467,,,
Myco,320,,,,
Myco,321,226-314,,,
Myco,322,404-453,,,
Myco,323,,,,
Myco,324,376-414,,,
Myco,325,209-261,302-396,,
Myco,326,8-60,347-443,,
Myco,327,322-369,,,
Myco,328,152-226,,,
Myco,329,323-375,,,
Myco,330,112-152,,,
Myco,331,204-275,,,
Myco,332,49-132,,,
Myco,333,,,,
Myco,334,,,,
Myco,335,364-409,,,
Myco,336,356-393,,,
Myco,337,372-505,,,
Myco,338,403-481,,,
Myco,339,235-288,298-390,,
Myco,340,,,,
Myco,341,454-504,,,
Myco,342,442-576,,,
Myco,343,355-440,,,
Myco,344,295-350,488-571,,
Myco,345,205-260,429-482,,
Myco,346,400-498,,,
Myco,347,113-219,,,
Myco,348,400-513,,,
Myco,349,391-511,,,
Myco,350,,,,
Myco,351,,,,
Myco,352,317-419,,,
Myco,353,306-368,,,
Myco,354,153-215,270-347,,
Myco,355,,,,
Myco,356,,,,
Myco,357,479-519,,,
Myco,358,,,,
Myco,359,299-427,,,
Myco,360,401-470,,,
Myco,361,466-557,,,
Myco,362,457-517,,,
Myco,363,,,,
Myco,364,,,,
Myco,365,,,,
Myco,366,412-458,,,
Myco,367,391-465,,,
Myco,368,60-121,250-323,472-529,
Myco,369,408-461,,,
Myco,370,188-285,,,
Myco,371,30-77,358-460,,
Myco,372,403-508,,,
Myco,373,26-62,203-257,,
Myco,374,,,,
Myco,375,0-53,401-444,,
Myco,376,200-283,,,
Myco,377,182-246,293-370,,
Myco,378,455-584,,,
Myco,379,401-469,,,
Myco,380,372-512,532-573,,
Myco,381,,,,
Myco,382,164-206,382-443,514-606,
Myco,383,373-420,,,
Myco,384,337-385,393-483,,
Myco,385,60-185,,,
Myco,386,,,,
Myco,387,353-485,,,
Myco,388,146-193,267-337,,
Myco,389,344-442,,,
Myco,390,374-421,,,
Myco,391,74-132,,,
Myco,392,374-470,,,
Myco,393,,,,
Myco,394,398-436,,,
Myco,395,43-91,421-482,,
Myco,396,,,,
Myco,397,437-495,,,
Myco,398,,,,
Myco,399,24-62,386-431,,
Myco,400,,,,
Myco,401,0-133,196-272,414-475,
Myco,402,0-64,,,
Myco,403,,,,
Myco,404,0-65,,,
Myco,405,74-178,253-317,,
Myco,406,232-371,,,
Myco,407,550-613,,,
Myco,408,273-327,,,
Myco,409,373-416,,,
Myco,410,235-281,379-445,,
Myco,411,74-168,302-353,,
Myco,412,437-484,,,
Myco,413,308-451,,,
Myco,414,356-450,,,
Myco,415,385-423,,,
Myco,416,528-572,,,
Myco,417,369-447,,,
Myco,418,409-455,,,
Myco,419,,,,
Myco,420,383-462,,,
Myco,421,,,,
Myco,422,192-267,274-314,,
Myco,423,354-495,,,
Myco,424,147-250,,,
Myco,425,395-432,439-522,,
Myco,426,415-469,,,
Myco,427,213-265,421-492,,
Myco,428,383-465,,,
Myco,429,16-73,,,
Myco,430,98-179,533-573,,
Myco,431,,,,
Myco,432,444-528,,,
Myco,433,378-433,438-474,,
Myco,434,425-471,,,
Myco,435,,,,
Myco,436,40-85,,,
Myco,437,53-98,,,
Myco,438,139-223,296-339,,
Myco,439,,,,
Myco,440,388-485,,,
Myco,441,,,,
Myco,442,413-452,,,
Myco,443,100-168,,,
Myco,444,,,,
Myco,445,,,,
Myco,446,325-361,422-459,,
Myco,447,99-179,502-579,,
Myco,448,,,,
Myco,449,,,,
Myco,450,393-478,,,
Myco,451,,,,
Myco,452,173-252,257-341,,
Myco,453,419-477,,,
Myco,454,399-470,,,
Myco,455,42-177,558-608,,
Myco,456,,,,
Myco,457,,,,
Myco,458,248-284,,,
Myco,459,163-286,,,
Myco,460,188-232,513-606,,
Myco,461,357-432,440-527,,
Myco,462,406-458,523-575,,
Myco,463,444-489,540-612,,
Myco,464,421-461,,,
Myco,465,,,,
Myco,466,,,,
Myco,467,,,,
Myco,468,400-447,,,
Myco,469,402-459,557-613,,
Myco,470,394-433,,,
Myco,471,366-468,,,
Myco,472,283-436,,,
Myco,473,10-90,418-485,,
Myco,474,346-442,472-529,,
Myco,475,172-212,,,
Myco,476,58-110,210-318,,
Myco,477,299-379,,,
Myco,478,46-96,,,
Myco,479,,,,
Myco,480,,,,
Myco,481,200-271,416-479,,
Myco,482,226-301,353-464,,
Myco,483,118-239,,,
Myco,484,303-407,,,
Myco,485,,,,
Myco,486,,,,
Myco,487,163-252,,,
Myco,488,25-78,359-462,,
Myco,489,,,,
Myco,490,286-329,,,
Myco,491,402-453,,,
Myco,492,196-272,,,
Myco,493,384-431,,,
Myco,494,263-357,,,
Myco,495,,,,
Myco,496,0-80,365-483,,
Myco,497,391-541,,,
Myco,498,,,,
Myco,499,39-138,,,
Myco,500,234-287,,,
Myco,501,515-559,,,
Myco,502,503-613,,,
Myco,503,352-421,544-601,,
Myco,504,204-242,,,
Myco,505,,,,
Myco,506,516-578,,,
Myco,507,373-438,,,
Myco,508,289-365,399-469,473-525,
Myco,509,65-101,186-240,,
Myco,510,550-613,,,
Myco,511,480-530,,,
Myco,512,,,,
Myco,513,,,,
Myco,514,228-274,,,
Myco,515,61-251,,,
Myco,516,279-351,458-498,505-558,
Myco,517,358-408,,,
Myco,518,,,,
Myco,519,,,,
Myco,520,431-472,,,
Myco,521,258-385,,,
Myco,522,227-310,446-499,,
Myco,523,438-588,,,
Myco,524,558-613,,,
Myco,525,16-131,432-481,488-596,
Myco,526,,,,
Myco,527,405-454,,,
Myco,528,300-345,,,
Myco,529,192-239,331-445,,
Myco,530,440-487,,,
Myco,531,397-450,,,
Myco,532,351-545,570-606,,
Myco,533,289-342,395-454,,
Myco,534,186-232,,,
Myco,535,0-57,454-497,,
Myco,536,0-56,,,
Myco,537,177-259,324-379,391-445,
Myco,538,38-119,248-309,405-445,
Myco,539,399-464,,,
Myco,540,207-261,,,
Myco,541,251-435,,,
Myco,542,28-92,499-613,,
Myco,543,372-443,572-611,,
Myco,544,,,,
Myco,545,151-198,328-416,,
Myco,546,363-481,,,
Myco,547,370-446,,,
Myco,548,,,,
Myco,549,326-484,,,
Myco,550,568-613,,,
Myco,551,396-520,,,
Myco,552,199-239,314-354,401-458,
Myco,553,415-457,,,
Myco,554,,,,
Myco,555,287-462,,,
Myco,556,6-63,,,
Myco,557,398-442,,,
Myco,558,277-463,,,
Myco,559,262-298,373-416,422-517,
Myco,560,,,,
Myco,561,104-156,239-323,467-506,
Myco,562,,,,
Myco,563,0-64,,,
Myco,564,413-455,,,
Myco,565,371-470,,,
Myco,566,383-442,447-504,,
Myco,567,375-455,552-613,,
Myco,568,250-301,,,
Myco,569,364-488,,,
Myco,570,470-553,,,
Myco,571,382-454,,,
Myco,572,133-198,,,
Myco,573,356-476,570-613,,
Myco,574,0-48,,,
Myco,575,448-589,,,
Myco,576,72-109,,,
Myco,577,360-457,,,
Myco,578,302-365,,,
Myco,579,354-419,,,
Myco,580,,,,
Myco,581,0-55,68-141,,
Myco,582,,,,
Myco,583,307-358,505-580,,
Myco,584,441-515,,,
Myco,585,374-450,,,
Myco,586,444-499,519-611,,
Myco,587,,,,
Myco,588,396-471,,,
Myco,589,415-470,,,
Myco,590,,,,
Myco,591,,,,
Myco,592,,,,
Myco,593,309-383,,,
Myco,594,22-82,393-450,,
Myco,595,420-507,,,
Myco,596,,,,
Myco,597,376-464,470-520,,
Myco,598,336-399,405-470,,
Myco,599,,,,
Myco,600,523-594,,,
Myco,601,70-114,139-182,,
Myco,602,301-349,432-468,489-526,
Myco,603,234-284,394-448,,
Myco,604,,,,
Myco,605,311-390,,,
Myco,606,,,,
Myco,607,,,,
Myco,608,,,,
Myco,609,314-353,,,
Myco,610,259-343,357-538,,
Myco,611,99-282,,,
Myco,612,404-459,,,
Myco,613,553-589,,,
Myco,614,439-492,,,
Myco,615,230-310,399-464,,
Myco,616,422-467,,,
Myco,617,135-173,,,
Myco,618,,,,
Myco,619,58-96,,,
Myco,620,,,,
Myco,621,0-141,444-508,,
Myco,622,405-485,,,
Myco,623,,,,
Myco,624,421-533,,,
Myco,625,427-490,,,
Myco,626,,,,
Myco,627,161-219,336-435,,
Myco,628,118-184,258-344,,
Myco,629,,,,
Myco,630,,,,
Myco,631,329-398,,,
Myco,632,,,,
Myco,633,395-431,,,
Myco,634,393-455,458-567,,
Myco,635,313-356,,,
Myco,636,228-310,,,
Myco,637,120-174,265-347,,
Myco,638,417-496,,,
Myco,639,380-449,,,
Myco,640,412-450,,,
Myco,641,,,,
Myco,642,368-419,,,
Myco,643,396-445,,,
Myco,644,251-294,,,
Myco,645,0-46,327-441,,
Myco,646,351-415,,,
Myco,647,256-315,,,
Myco,648,0-48,54-93,,
Myco,649,,,,
Myco,650,198-269,293-433,,
Myco,651,389-440,,,
Myco,652,,,,
Myco,653,389-470,575-613,,
Myco,654,,,,
Myco,655,247-307,,,
Myco,656,,,,
Myco,657,571-613,,,
Myco,658,258-318,,,
Myco,659,416-474,,,
Myco,660,357-448,,,
Myco,661,384-438,,,
Myco,662,367-425,,,
Myco,663,,,,
Myco,664,384-457,,,
Myco,665,319-383,,,
Myco,666,71-154,235-301,,
Myco,667,211-407,,,
Myco,668,,,,
Myco,669,,,,
Myco,670,156-253,,,
Myco,671,381-475,,,
Myco,672,342-410,,,
Myco,673,,,,
Myco,674,0-67,,,
Myco,675,396-460,,,
Myco,676,67-129,229-271,,
Myco,677,435-497,,,
Myco,678,352-394,519-613,,
Myco,679,258-305,,,
Myco,680,278-341,346-456,,
Myco,681,387-425,569-613,,
Myco,682,10-91,507-582,,
Myco,683,124-188,,,
Myco,684,8-55,,,
Myco,685,380-456,,,
Myco,686,416-461,,,
Myco,687,,,,
Myco,688,388-431,499-608,,
Myco,689,416-613,,,
Myco,690,,,,
Myco,691,,,,
Myco,692,255-388,,,
Myco,693,394-485,532-575,,
Myco,694,,,,
Myco,695,404-446,,,
Myco,696,393-440,,,
Myco,697,77-138,207-254,287-351,
Myco,698,,,,
Myco,699,414-450,540-588,,
Myco,700,,,,
Myco,701,364-515,,,
Myco,702,398-466,,,
Myco,703,46-119,424-462,,
Myco,704,422-493,512-586,,
Myco,705,420-458,,,
Myco,706,465-514,,,
Myco,707,274-350,,,
Myco,708,452-524,555-593,,
Myco,709,,,,
Myco,710,351-445,,,
Myco,711,,,,
Myco,712,436-526,,,
Myco,713,40-126,407-469,,
Myco,714,195-249,,,
Myco,715,98-142,,,
Myco,716,159-222,227-305,,
Myco,717,379-437,,,
Myco,718,121-165,,,
Myco,719,399-486,,,
Myco,720,282-332,428-502,,
Myco,721,,,,
Myco,722,118-201,,,
Myco,723,261-310,417-474,,
Myco,724,,,,
Myco,725,232-314,,,
Myco,726,,,,
Myco,727,316-367,419-476,,
Myco,728,430-497,535-589,,
Myco,729,316-381,386-462,,
Myco,730,,,,
Myco,731,460-499,,,
Myco,732,,,,
Myco,733,0-50,,,
Myco,734,8-115,432-471,,
Myco,735,,,,
Myco,736,385-457,,,
Myco,737,403-464,,,
Myco,738,480-563,,,
Myco,739,,,,
Myco,740,142-286,331-421,,
Myco,741,537-598,,,
Myco,742,405-479,,,
Myco,743,305-372,,,
Myco,744,406-452,,,
Myco,745,402-450,,,
Myco,746,351-453,,,
Myco,747,,,,
Myco,748,325-477,,,
Myco,749,52-146,427-469,,
Myco,750,402-468,,,
Myco,751,379-453,,,
Myco,752,,,,
Myco,753,330-451,,,
Myco,754,364-438,,,
Myco,755,89-173,,,
Myco,756,0-77,210-270,,
Myco,757,171-232,265-339,,
Myco,758,,,,
Myco,759,317-389,,,
Myco,760,558-613,,,
Myco,761,291-338,,,
Myco,762,412-455,,,
Myco,763,317-361,,,
Myco,764,386-454,,,
Myco,765,288-330,437-484,,
Myco,766,346-422,,,
Myco,767,177-220,,,
Myco,768,326-406,,,
Myco,769,,,,
Myco,770,392-508,,,
Myco,771,413-510,,,
Myco,772,237-278,,,
Myco,773,406-449,,,
Myco,774,,,,
Myco,775,140-207,,,
Myco,776,,,,
Myco,777,,,,
Myco,778,172-342,,,
Myco,779,,,,
Myco,780,521-567,,,
Myco,781,,,,
Myco,782,392-486,,,
Myco,783,372-416,,,
Myco,784,,,,
Myco,785,427-563,,,
Myco,786,187-230,,,
Myco,787,,,,
Myco,788,,,,
Myco,789,,,,
Myco,790,212-365,374-482,,
Myco,791,,,,
Myco,792,0-88,369-410,,
Myco,793,517-610,,,
Myco,794,378-425,,,
Myco,795,427-488,,,
Myco,796,365-442,,,
Myco,797,,,,
Myco,798,314-358,,,
Myco,799,59-104,107-158,439-483,
Myco,800,416-466,532-613,,
Myco,801,155-209,397-434,,
Myco,802,361-470,,,
Myco,803,7-44,216-286,,
Myco,804,295-336,,,
Myco,805,318-413,,,
Myco,806,163-209,,,
Myco,807,,,,
Myco,808,20-84,437-514,,
Myco,809,410-502,,,
Myco,810,234-271,285-391,,
Myco,811,418-568,,,
Myco,812,287-347,,,
Myco,813,89-184,495-572,,
Myco,814,387-461,,,
Myco,815,416-507,,,
Myco,816,381-470,,,
Myco,817,30-101,,,
Myco,818,334-473,517-588,,
Myco,819,271-396,,,
Myco,820,231-299,384-427,,
Myco,821,171-225,361-438,,
Myco,822,424-482,,,
Myco,823,,,,
Myco,824,372-558,,,
Myco,825,,,,
Myco,826,11-67,392-472,,
Myco,827,176-256,,,
Myco,828,571-613,,,
Myco,829,327-370,436-536,,
Myco,830,356-474,,,
Myco,831,,,,
Myco,832,,,,
Myco,833,329-399,440-517,,
Myco,834,458-514,,,
Myco,835,373-481,,,
Myco,836,,,,
Myco,837,134-192,278-347,,
Myco,838,,,,
Myco,839,230-433,,,
Myco,840,0-49,407-506,,
Myco,841,404-492,,,
Myco,842,371-444,,,
Myco,843,262-319,,,
Myco,844,382-422,427-512,,
Myco,845,4-83,486-526,,
Myco,846,8-68,,,
Myco,847,462-526,,,
Myco,848,373-450,,,
Myco,849,27-107,553-613,,
Myco,850,0-45,180-264,390-459,
Myco,851,,,,
Myco,852,344-447,522-562,,
Myco,853,23-139,502-601,,
Myco,854,91-152,,,
Myco,855,462-574,,,
Myco,856,472-567,,,
Myco,857,312-417,551-591,,
Myco,858,360-477,,,
Myco,859,382-500,,,
Myco,860,375-454,,,
Myco,861,412-513,,,
Myco,862,213-352,,,
Myco,863,,,,
Myco,864,259-320,417-492,,
Myco,865,334-376,,,
Myco,866,557-613,,,
Myco,867,319-360,449-487,,
Myco,868,540-613,,,
Myco,869,131-171,315-352,,
Myco,870,370-415,,,
Myco,871,158-204,336-437,556-601,
Myco,872,501-544,,,
Myco,873,519-587,,,
Myco,874,424-488,,,
Myco,875,,,,
Myco,876,423-487,,,
Myco,877,267-321,432-497,,
Myco,878,,,,
Myco,879,,,,
Myco,880,66-134,,,
Myco,881,222-276,558-613,,
Myco,882,,,,
Myco,883,,,,
Myco,884,411-504,,,
Myco,885,,,,
Myco,886,,,,
Myco,887,411-517,,,
Myco,888,413-491,549-613,,
Myco,889,367-479,,,
Myco,890,,,,
Myco,891,,,,
Myco,892,334-392,,,
Myco,893,,,,
Myco,894,536-594,,,
Myco,895,,,,
Myco,896,235-393,445-507,,
Myco,897,418-467,,,
Myco,898,30-129,,,
Myco,899,,,,
Myco,900,459-495,,,
Myco,901,397-472,,,
Myco,902,311-378,,,
Myco,903,,,,
Myco,904,80-134,,,
Myco,905,26-64,345-432,442-483,
Myco,906,59-163,519-613,,
Myco,907,399-460,,,
Myco,908,62-140,,,
Myco,909,300-336,456-527,,
Myco,910,409-469,,,
Myco,911,422-506,,,
Myco,912,195-243,,,
Myco,913,421-465,472-523,,
Myco,914,347-454,541-613,,
Myco,915,375-440,,,
Myco,916,395-454,,,
Myco,917,,,,
Myco,918,556-608,,,
Myco,919,50-94,229-329,411-466,
Myco,920,424-462,,,
Myco,921,,,,
Myco,922,305-349,,,
Myco,923,138-212,,,
Myco,924,465-503,,,
Myco,925,514-550,,,
Myco,926,403-450,,,
Myco,927,,,,
Myco,928,57-120,401-454,,
Myco,929,435-492,,,
Myco,930,495-531,,,
Myco,931,405-444,452-506,,
Myco,932,165-210,,,
Myco,933,468-579,,,
Myco,934,376-482,,,
Myco,935,,,,
Myco,936,86-169,,,
Myco,937,427-468,,,
Myco,938,,,,
Myco,939,384-437,,,
Myco,940,122-213,307-387,,
Myco,941,446-606,,,
Myco,942,265-335,398-477,,
Myco,943,,,,
Myco,944,190-254,535-587,,
Myco,945,234-270,355-437,,
Myco,946,0-42,,,
Myco,947,447-492,,,
Myco,948,422-488,,,
Myco,949,,,,
Myco,950,,,,
Myco,951,426-478,,,
Myco,952,146-188,305-404,469-520,
Myco,953,307-375,,,
Myco,954,415-465,,,
Myco,955,359-456,574-613,,
Myco,956,117-180,240-299,,
Myco,957,253-292,,,
Myco,958,0-51,,,
Myco,959,43-129,278-322,431-467,
Myco,960,383-455,,,
Myco,961,268-327,341-462,,
Myco,962,8-90,394-438,,
Myco,963,310-368,,,
Myco,964,290-386,503-558,,
Myco,965,234-289,570-611,,
Myco,966,219-268,,,
Myco,967,281-341,,,
Myco,968,,,,
Myco,969,482-540,,,
Myco,970,3-61,,,
Myco,971,,,,
Myco,972,382-449,,,
Myco,973,426-545,,,
Myco,974,306-366,432-547,,
Myco,975,81-150,315-360,,
Myco,976,302-350,413-467,,
Myco,977,364-489,,,
Myco,978,,,,
Myco,979,,,,
Myco,980,361-407,433-492,,
Myco,981,,,,
Myco,982,334-459,,,
Myco,983,368-439,,,
Myco,984,,,,
Myco,985,,,,
Myco,986,270-321,,,
Myco,987,411-484,,,
Myco,988,246-313,437-495,,
Myco,989,,,,
Myco,990,423-508,,,
Myco,991,,,,
Myco,992,,,,
Myco,993,424-500,,,
Myco,994,372-474,,,
Myco,995,405-444,,,
Myco,996,,,,
Myco,997,34-113,394-452,,
Myco,998,,,,
Myco,999,,,,
Myco,1000,460-546,,,
Myco,1001,7-84,,,
Myco,1002,420-516,,,
Myco,1003,58-122,422-466,,
Myco,1004,356-398,,,
Myco,1005,368-405,576-613,,
Myco,1006,370-445,,,
Myco,1007,422-551,,,
Myco,1008,43-103,432-480,,
Myco,1009,7-91,131-206,,
Myco,1010,420-474,,,
Myco,1011,,,,
Myco,1012,535-583,,,
